recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,1,1,0.0004907123364887,6.1488674703642365e-06,0.0159733585117083,5,16.533686611239055
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,1,10,0.5564081285146605,0.0047738151040596,1.1074415118701562,5,16.533686611239055
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,2,1,0.0010879731395836,1.3718191211242638e-05,0.0159733585117083,5,8.262270908356154
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,2,10,0.6057005473373455,0.0050675361648712,1.1074415118701562,5,8.262270908356154
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,5,1,0.0040616166177201,5.281091745438912e-05,0.0159733585117083,5,3.2999411347051133
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,5,10,0.7214914670485054,0.0057993968436754,1.1074415118701562,5,3.2999411347051133
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,10,1,0.010848286424687,0.000147531206275,0.0159733585117083,5,1.6738556894865937
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,10,10,0.8115436244804556,0.0069734795063385,1.1074415118701562,5,1.6738556894865937
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,15,1,0.0151691065667523,0.0001951847132037,0.0159733585117083,5,1.211675054067495
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,15,10,0.8172042145758059,0.0082070446846348,1.1074415118701562,5,1.211675054067495
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,20,1,0.0159392444533008,0.0002151763039094,0.0159733585117083,5,1.1233034566260325
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,20,10,0.8046283465518835,0.0083174902328174,1.1074415118701562,5,1.1233034566260325
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,25,1,0.0159134381400048,0.0002173222868833,0.0159733585117083,5,1.14383436166926
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,25,10,0.7946360930401399,0.0079281833032343,1.1074415118701562,5,1.14383436166926
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,30,1,0.0158480566109967,0.0002165217094313,0.0159733585117083,5,1.1905849748658084
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,30,10,0.7913535514278397,0.00898758049505,1.1074415118701562,5,1.1905849748658084
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,40,1,0.0159345710296498,0.0002292470207332,0.0159733585117083,5,1.2607279740168464
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,40,10,0.8028400766711776,0.0089869466936302,1.1074415118701562,5,1.2607279740168464
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,50,1,0.0159450196277572,0.0002137034982402,0.0159733585117083,5,1.287033225875045
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,50,10,0.8183311492578458,0.0065937686973144,1.1074415118701562,5,1.287033225875045
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,75,1,0.0159483666945584,0.0002050539428694,0.0159733585117083,5,1.1758201933665604
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,75,10,0.8170183155376549,0.0071617330146355,1.1074415118701562,5,1.1758201933665604
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,100,1,0.0158920402240302,0.0002311883403042,0.0159733585117083,5,1.1708114809326655
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,2,100,10,0.7948559418071076,0.0098841081657224,1.1074415118701562,5,1.1708114809326655
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,1,1,1.6136158185657135e-05,1.5875870592539174e-07,0.0159733585117083,5,206.7127449170179
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,1,10,0.2597395918979891,0.0011554265160032,1.1074415118701562,5,206.7127449170179
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,2,1,9.694170329193134e-05,9.77298462264208e-07,0.0159733585117083,5,51.17369809222935
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,2,10,0.3447548201234048,0.0015600409474786,1.1074415118701562,5,51.17369809222935
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,5,1,0.0015342029292568,1.4520988981270894e-05,0.0159733585117083,5,7.885943215034242
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,5,10,0.583372068652819,0.0024741160251474,1.1074415118701562,5,7.885943215034242
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,10,1,0.0094764166298317,9.393994280487876e-05,0.0159733585117083,5,2.140414912641228
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,10,10,0.7769744736240718,0.0052002937748839,1.1074415118701562,5,2.140414912641228
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,15,1,0.0149408293596277,0.0002013447107766,0.0159733585117083,5,1.30388669235621
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,15,10,0.7919393442873977,0.0088800511253628,1.1074415118701562,5,1.30388669235621
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,20,1,0.0159555667704415,0.0002295784099549,0.0159733585117083,5,1.279236557519149
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,20,10,0.7932538441646196,0.0091623686343612,1.1074415118701562,5,1.279236557519149
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,25,1,0.0159378147152828,0.0002224005904979,0.0159733585117083,5,1.3256003281232376
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,25,10,0.7969798682151075,0.0075186999160281,1.1074415118701562,5,1.3256003281232376
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,30,1,0.0151788195380187,0.0002343998557643,0.0159733585117083,5,1.3323013617443638
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,30,10,0.7529898903174156,0.0106278339323217,1.1074415118701562,5,1.3323013617443638
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,40,1,0.0159428703121891,0.0002479783974564,0.0159733585117083,5,1.56918887131592
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,40,10,0.7839905928128302,0.0100454665289609,1.1074415118701562,5,1.56918887131592
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,50,1,0.0159016975634606,0.000222853633354,0.0159733585117083,5,1.6028381618651653
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,50,10,0.7839111473854807,0.0086277049186284,1.1074415118701562,5,1.6028381618651653
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,75,1,0.0159868907208802,0.0001843787530728,0.0159733585117083,5,1.4769578811724755
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,75,10,0.789205674959374,0.0083199426329158,1.1074415118701562,5,1.4769578811724755
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,100,1,0.0159103818604836,0.0002309902832099,0.0159733585117083,5,1.350033637101706
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,3,100,10,0.7529050899307113,0.0107510673960943,1.1074415118701562,5,1.350033637101706
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,1,1,7.101654118350532e-07,1.0694423445422271e-08,0.0159733585117083,5,2331.9091275373485
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,1,10,0.1118713766915776,0.0011071305743903,1.1074415118701562,5,2331.9091275373485
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,2,1,1.2581514917568431e-05,1.8120779253106698e-07,0.0159733585117083,5,284.69598351973
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,2,10,0.1998562028332845,0.0016549121916772,1.1074415118701562,5,284.69598351973
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,5,1,0.0008402958350123,9.548522672924709e-06,0.0159733585117083,5,16.650028935884613
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,5,10,0.5337731511878895,0.002530991488234,1.1074415118701562,5,16.650028935884613
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,10,1,0.0094730720610967,9.377391809166266e-05,0.0159733585117083,5,2.610237979814824
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,10,10,0.7696395705344925,0.006383028259917,1.1074415118701562,5,2.610237979814824
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,15,1,0.0149588190362592,0.0002007388397624,0.0159733585117083,5,1.458700125462602
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,15,10,0.7884632026971957,0.008332728467234,1.1074415118701562,5,1.458700125462602
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,20,1,0.0153588428956836,0.0002440871241321,0.0159733585117083,5,1.4386479061901265
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,20,10,0.7459360539780895,0.0110642614776263,1.1074415118701562,5,1.4386479061901265
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,25,1,0.0159625419114058,0.0001976345108593,0.0159733585117083,5,1.601514638980919
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,25,10,0.7830583869675236,0.0062923421016689,1.1074415118701562,5,1.601514638980919
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,30,1,0.0151870912504121,0.0002335638605307,0.0159733585117083,5,1.6067675659450475
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,30,10,0.7503118756331777,0.0107506652033908,1.1074415118701562,5,1.6067675659450475
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,40,1,0.0159468722050839,0.0002480497782073,0.0159733585117083,5,1.8050852438246976
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,40,10,0.7643223316165779,0.0121061626140995,1.1074415118701562,5,1.8050852438246976
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,50,1,0.0159474788725479,0.0001993233935606,0.0159733585117083,5,1.859296031790192
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,4,50,10,0.774471784233117,0.0090016380524826,1.1074415118701562,5,1.859296031790192
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,1,1,3.0709260381995174e-08,6.891840934971047e-10,0.0159733585117083,5,22871.55174323663
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,1,10,0.0341560744631811,0.0006165789624831,1.1074415118701562,5,22871.55174323663
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,2,1,1.643425147273632e-06,3.5554395618489435e-08,0.0159733585117083,5,1369.423014479388
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,2,10,0.087915328149411,0.0014427639891496,1.1074415118701562,5,1369.423014479388
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,5,1,0.0004275135635719,6.985463107203983e-06,0.0159733585117083,5,30.10021630562866
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,5,10,0.4140699378592476,0.0041399148696186,1.1074415118701562,5,30.10021630562866
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,10,1,0.0093982788909449,9.187453216651927e-05,0.0159733585117083,5,2.9430165378514177
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,10,10,0.7640157393734927,0.0055482849847878,1.1074415118701562,5,2.9430165378514177
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,15,1,0.0145628806322578,0.0002040628553445,0.0159733585117083,5,1.634481420566576
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,15,10,0.7357033391314698,0.0101790546968253,1.1074415118701562,5,1.634481420566576
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,20,1,0.0153802220056616,0.0002593520440828,0.0159733585117083,5,1.7733380119898017
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,20,10,0.7340631007789591,0.0115927486286264,1.1074415118701562,5,1.7733380119898017
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,25,1,0.0159409125936308,0.0002081266767762,0.0159733585117083,5,1.7450209079330352
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,25,10,0.7627613712373997,0.0082583842716841,1.1074415118701562,5,1.7450209079330352
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,30,1,0.0152262065292989,0.0002386660008532,0.0159733585117083,5,1.7426861317754796
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,30,10,0.7404758419452454,0.0113700619319598,1.1074415118701562,5,1.7426861317754796
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,40,1,0.0159611204897654,0.0002491102424687,0.0159733585117083,5,2.0898974604707137
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,40,10,0.7445225474031313,0.0121129570386735,1.1074415118701562,5,2.0898974604707137
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,50,1,0.0159697154319476,0.0002010300836286,0.0159733585117083,5,2.12230266490416
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,5,50,10,0.7521585128841899,0.0098951537346771,1.1074415118701562,5,2.12230266490416
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,1,1,2.595535980189874e-09,5.692287614510656e-11,0.0159733585117083,5,223308.04986602292
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,1,10,0.0144961094007391,0.0002457173049552,1.1074415118701562,5,223308.04986602292
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,2,1,3.991704299606261e-07,8.68291056925799e-09,0.0159733585117083,5,6632.608854455917
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,2,10,0.0533481336524125,0.0008493515881629,1.1074415118701562,5,6632.608854455917
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,5,1,0.0003032853719839,5.5794770282258535e-06,0.0159733585117083,5,56.695456500328106
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,5,10,0.3776298389964437,0.0040296450889685,1.1074415118701562,5,56.695456500328106
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,10,1,0.0093929257554222,8.657008482308462e-05,0.0159733585117083,5,3.28878990005429
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,10,10,0.7662738567480243,0.0050590489027494,1.1074415118701562,5,3.28878990005429
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,15,1,0.0145646635168595,0.0002073837492541,0.0159733585117083,5,1.9023496749538016
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,15,10,0.7279446886212542,0.0093803329885416,1.1074415118701562,5,1.9023496749538016
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,20,1,0.0153979619104932,0.0002550801076497,0.0159733585117083,5,2.0764148095753776
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,20,10,0.7276194957616322,0.0126716082495194,1.1074415118701562,5,2.0764148095753776
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,25,1,0.0159464045481751,0.0002167029803687,0.0159733585117083,5,1.969392871576874
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,25,10,0.7538587390723477,0.0097886657770338,1.1074415118701562,5,1.969392871576874
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,30,1,0.0152659173524416,0.000219768725096,0.0159733585117083,5,1.920809473802163
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,30,10,0.7334295481632673,0.0114745484536732,1.1074415118701562,5,1.920809473802163
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,40,1,0.0159902736305687,0.0002508520889266,0.0159733585117083,5,2.272320045398146
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,6,40,10,0.7293607461268318,0.0100086951982182,1.1074415118701562,5,2.272320045398146
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,1,1,3.102423221326505e-10,7.520481858278225e-12,0.0159733585117083,5,1586382.37278193
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,1,10,0.006255203688499,0.0001261921951272,1.1074415118701562,5,1586382.37278193
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,2,1,1.2096602151521546e-07,2.856081264731913e-09,0.0159733585117083,5,24366.948467256825
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,2,10,0.032417706166392,0.0006140560473365,1.1074415118701562,5,24366.948467256825
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,5,1,0.000230647637788,4.72364660900166e-06,0.0159733585117083,5,95.00017400026552
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,5,10,0.3312959409228794,0.0032264899057488,1.1074415118701562,5,95.00017400026552
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,10,1,0.0089721983130325,9.607762173146368e-05,0.0159733585117083,5,3.6345526404707815
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,10,10,0.7148388521692908,0.0050833810178486,1.1074415118701562,5,3.6345526404707815
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,15,1,0.0145341481394443,0.0002110702997637,0.0159733585117083,5,2.188455725500767
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,15,10,0.7239893275358584,0.0101825869695882,1.1074415118701562,5,2.188455725500767
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,20,1,0.0154443770205056,0.0002663372200916,0.0159733585117083,5,2.227639961511438
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,20,10,0.7264868875340154,0.0138768724144175,1.1074415118701562,5,2.227639961511438
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,25,1,0.0159854185114846,0.0001963308255716,0.0159733585117083,5,2.221713155132774
monkeyM_session-o080528016-25_lfp-2,M,embedding,0,7,25,10,0.751977836551104,0.0099371383329861,1.1074415118701562,5,2.221713155132774
