recording,monkey,day,method,permutation,macro_f1
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,32,0.1159817788074159
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,32,0.1116705834632363
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,33,0.1316297510514584
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,33,0.1722234092243585
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,33,0.1915429144794266
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,33,0.0871317691969865
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,33,0.2252330356981519
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,34,0.2030917569413946
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,34,0.0872310424418152
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,34,0.1503592438513669
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,34,0.143359157667373
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,34,0.1115179573512906
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,35,0.1709318370718339
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,35,0.1640409320825389
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,35,0.1599815838642681
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,35,0.1556445414018274
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,35,0.1789490894860702
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,36,0.1295518162799925
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,36,0.1390417393902228
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,36,0.1099355716202849
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,36,0.1386012959099586
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,36,0.1258728200911364
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,37,0.1690492024619493
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,37,0.2471660083744891
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,37,0.2261006505995881
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,37,0.1616625886191103
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,37,0.1734673721677825
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,38,0.131965772736382
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,38,0.1254379461086871
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,38,0.1274008640273216
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,38,0.1206138165815585
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,38,0.2738446145770383
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,39,0.1729214065926634
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,39,0.1121893232371832
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,39,0.0955699312038035
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,39,0.1408583736339418
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,39,0.1483682983682983
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,40,0.2285440973596895
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,40,0.1631285467689203
