recording,day,difference,monkey,enhanced,baseline
monkeyM_session-o081031013-23_lfp-1,2008-10-31,-0.032380352566687975,M,torus,power_frequency
monkeyM_session-o081031013-23_lfp-3,2008-10-31,0.07107132467578889,M,torus,power_frequency
monkeyM_session-o081107007-13_lfp-1,2008-11-07,-0.0029753546599467773,M,torus,power_frequency
monkeyM_session-o081107007-13_lfp-2,2008-11-07,-0.00034170305406636126,M,torus,power_frequency
monkeyM_session-o081113002-9_lfp-1,2008-11-13,0.03857883732227317,M,torus,power_frequency
monkeyM_session-o081113002-9_lfp-2,2008-11-13,-0.0419604908300891,M,torus,power_frequency
monkeyM_session-o081127010-14_lfp-1,2008-11-27,-0.004466617105909426,M,torus,power_frequency
monkeyM_session-o081202001-7_lfp-2,2008-12-02,-0.08390380606676248,M,torus,power_frequency
monkeyM_session-o081202001-7_lfp-4,2008-12-02,0.02074289609381863,M,torus,power_frequency
monkeyM_session-o080416002-18_lfp-1,2008-04-16,-0.08984141202991809,M,torus,all_bands
monkeyM_session-o080416002-18_lfp-2,2008-04-16,-0.02182532911750823,M,torus,all_bands
monkeyM_session-o080417003-14_lfp-1,2008-04-17,0.04290890758455021,M,torus,all_bands
monkeyM_session-o080417003-14_lfp-4,2008-04-17,0.07529414749522946,M,torus,all_bands
monkeyM_session-o080422011-21_lfp-2,2008-04-22,-0.05199846215083091,M,torus,all_bands
monkeyM_session-o080423001-5_lfp-6,2008-04-23,-0.004294132743782847,M,torus,all_bands
monkeyM_session-o080423001-5_lfp-8,2008-04-23,0.08703365221064627,M,torus,all_bands
monkeyM_session-o080424002-11_lfp-1,2008-04-24,-0.027524621798216742,M,torus,all_bands
monkeyM_session-o080424012-22_lfp-1,2008-04-24,-0.03213422291614543,M,torus,all_bands
monkeyM_session-o080425003-12_lfp-1,2008-04-25,-0.043106786326314483,M,torus,all_bands
monkeyM_session-o080429002-7_lfp-2,2008-04-29,0.04241308650468209,M,torus,all_bands
monkeyM_session-o080430002-12_lfp-1,2008-04-30,0.054915266606274105,M,torus,all_bands
monkeyM_session-o080430013-23_lfp-1,2008-04-30,-0.007533983448187648,M,torus,all_bands
monkeyM_session-o080430013-23_lfp-2,2008-04-30,-0.025490696784892297,M,torus,all_bands
monkeyM_session-o080506002-22_lfp-1,2008-05-06,0.004427835058434193,M,torus,all_bands
monkeyM_session-o080506002-22_lfp-2,2008-05-06,0.004371781419643284,M,torus,all_bands
monkeyM_session-o080507002-11_lfp-1,2008-05-07,0.045621783404889815,M,torus,all_bands
monkeyM_session-o080507012-23_lfp-1,2008-05-07,-0.006958852706606233,M,torus,all_bands
monkeyM_session-o080507012-23_lfp-2,2008-05-07,-0.03393857203812428,M,torus,all_bands
monkeyM_session-o080509001-9_lfp-1,2008-05-09,-0.0427825759933603,M,torus,all_bands
monkeyM_session-o080509010-19_lfp-1,2008-05-09,-0.009198589135646584,M,torus,all_bands
monkeyM_session-o080513001-9_lfp-1,2008-05-13,0.017707184679929877,M,torus,all_bands
monkeyM_session-o080513001-9_lfp-2,2008-05-13,0.0553489740633953,M,torus,all_bands
monkeyM_session-o080513010-18_lfp-1,2008-05-13,-0.0787873044603015,M,torus,all_bands
monkeyM_session-o080513010-18_lfp-2,2008-05-13,-0.06406803955573975,M,torus,all_bands
monkeyM_session-o080515002-11_lfp-1,2008-05-15,0.03664874061529422,M,torus,all_bands
monkeyM_session-o080515002-11_lfp-2,2008-05-15,0.04608153810281468,M,torus,all_bands
monkeyM_session-o080515012-24_lfp-1,2008-05-15,-0.014821889047658271,M,torus,all_bands
monkeyM_session-o080515012-24_lfp-2,2008-05-15,0.13797000265023524,M,torus,all_bands
monkeyM_session-o080522005-11_lfp-1,2008-05-22,0.026026239659554598,M,torus,all_bands
monkeyM_session-o080522005-11_lfp-2,2008-05-22,-0.04259510981944356,M,torus,all_bands
monkeyM_session-o080522012-21_lfp-1,2008-05-22,-0.038658260359424546,M,torus,all_bands
monkeyM_session-o080522012-21_lfp-2,2008-05-22,-0.046447329282670036,M,torus,all_bands
monkeyM_session-o080523010-18_lfp-4,2008-05-23,0.061618567346473085,M,torus,all_bands
monkeyM_session-o080523010-18_lfp-8,2008-05-23,0.010773167482648949,M,torus,all_bands
monkeyM_session-o080527006-16_lfp-1,2008-05-27,0.00984796397397067,M,torus,all_bands
monkeyM_session-o080527006-16_lfp-2,2008-05-27,-0.08826637772675645,M,torus,all_bands
monkeyM_session-o080528006-15_lfp-2,2008-05-28,-0.021438869430157298,M,torus,all_bands
monkeyM_session-o080528006-15_lfp-4,2008-05-28,-0.04487778882677709,M,torus,all_bands
monkeyM_session-o080528016-25_lfp-2,2008-05-28,-0.007242072103896546,M,torus,all_bands
monkeyM_session-o080528016-25_lfp-4,2008-05-28,-0.11207982162815586,M,torus,all_bands
monkeyM_session-o080710006-11_lfp-5,2008-07-10,-0.04772468984040171,M,torus,all_bands
monkeyM_session-o080710006-11_lfp-6,2008-07-10,-0.019479948543604825,M,torus,all_bands
monkeyM_session-o080711002-7_lfp-6,2008-07-11,-0.017753682556314154,M,torus,all_bands
monkeyM_session-o080711002-7_lfp-8,2008-07-11,0.0032189734009016036,M,torus,all_bands
monkeyM_session-o080718005-9_lfp-5,2008-07-18,0.021350761916941102,M,torus,all_bands
monkeyM_session-o080718005-9_lfp-8,2008-07-18,0.13361423670563455,M,torus,all_bands
monkeyM_session-o080722004-9_lfp-5,2008-07-22,0.11094696290350478,M,torus,all_bands
monkeyM_session-o080723006-11_lfp-5,2008-07-23,-0.04795113149343319,M,torus,all_bands
monkeyM_session-o080723006-11_lfp-7,2008-07-23,-0.056408363387853044,M,torus,all_bands
monkeyM_session-o080724004-9_lfp-5,2008-07-24,-0.028832225118844534,M,torus,all_bands
monkeyM_session-o080724004-9_lfp-7,2008-07-24,-0.11141217912223597,M,torus,all_bands
monkeyM_session-o080731003-10_lfp-6,2008-07-31,-0.10217181309070363,M,torus,all_bands
monkeyM_session-o080731011-18_lfp-6,2008-07-31,0.06718252690495238,M,torus,all_bands
monkeyM_session-o080801001-7_lfp-5,2008-08-01,-0.03580169846569933,M,torus,all_bands
monkeyM_session-o080801001-7_lfp-6,2008-08-01,-0.003125968319068001,M,torus,all_bands
monkeyM_session-o080808001-5_lfp-5,2008-08-08,0.04876562460647116,M,torus,all_bands
monkeyM_session-o080808001-5_lfp-6,2008-08-08,-0.011269180876289059,M,torus,all_bands
monkeyM_session-o080808006-12_lfp-5,2008-08-08,-0.01756123356448737,M,torus,all_bands
monkeyM_session-o080808006-12_lfp-6,2008-08-08,-0.08952129049315753,M,torus,all_bands
monkeyM_session-o080828001-6_lfp-5,2008-08-28,-0.014303052675145672,M,torus,all_bands
monkeyM_session-o080828001-6_lfp-6,2008-08-28,0.009120305480766103,M,torus,all_bands
monkeyM_session-o080828007-12_lfp-5,2008-08-28,-0.0314363320352431,M,torus,all_bands
monkeyM_session-o080829001-5_lfp-5,2008-08-29,-0.02666563794980986,M,torus,all_bands
monkeyM_session-o080904001-7_lfp-5,2008-09-04,-0.016840160224255635,M,torus,all_bands
monkeyM_session-o080904001-7_lfp-6,2008-09-04,0.11531040722928769,M,torus,all_bands
monkeyM_session-o080904008-14_lfp-5,2008-09-04,-0.12431722689075629,M,torus,all_bands
monkeyM_session-o080904008-14_lfp-6,2008-09-04,0.04297822778214937,M,torus,all_bands
monkeyM_session-o080905001-6_lfp-5,2008-09-05,-0.029817859137767688,M,torus,all_bands
monkeyM_session-o080910001-5_lfp-5,2008-09-10,-0.016887569344999673,M,torus,all_bands
monkeyM_session-o080910001-5_lfp-7,2008-09-10,0.037418375631991546,M,torus,all_bands
monkeyM_session-o080910006-11_lfp-5,2008-09-10,-0.07506164760717125,M,torus,all_bands
monkeyM_session-o080910006-11_lfp-7,2008-09-10,-0.04042152726363252,M,torus,all_bands
monkeyM_session-o080911001-5_lfp-5,2008-09-11,-0.026647444835983858,M,torus,all_bands
monkeyM_session-o080911001-5_lfp-6,2008-09-11,-0.026337328789583572,M,torus,all_bands
monkeyM_session-o080911006-11_lfp-5,2008-09-11,-0.05021342221877875,M,torus,all_bands
monkeyM_session-o080911006-11_lfp-6,2008-09-11,-0.02019500220625159,M,torus,all_bands
monkeyM_session-o080917001-8_lfp-5,2008-09-17,0.06827000128470723,M,torus,all_bands
monkeyM_session-o080917001-8_lfp-6,2008-09-17,-0.0016600144666761574,M,torus,all_bands
monkeyM_session-o080918001-5_lfp-5,2008-09-18,-0.10088152463774461,M,torus,all_bands
monkeyM_session-o080918001-5_lfp-6,2008-09-18,0.025168526038644917,M,torus,all_bands
monkeyM_session-o080918006-11_lfp-5,2008-09-18,0.00979215103921846,M,torus,all_bands
monkeyM_session-o080919001-6_lfp-5,2008-09-19,0.01977079597533693,M,torus,all_bands
monkeyM_session-o080919001-6_lfp-7,2008-09-19,0.053861269922771904,M,torus,all_bands
monkeyM_session-o080919007-12_lfp-5,2008-09-19,0.028171116931621137,M,torus,all_bands
monkeyM_session-o080919007-12_lfp-7,2008-09-19,-0.12080211491213051,M,torus,all_bands
monkeyM_session-o080925002-6_lfp-6,2008-09-25,-0.04922436233288155,M,torus,all_bands
monkeyM_session-o080925002-6_lfp-7,2008-09-25,0.030892191241653627,M,torus,all_bands
monkeyM_session-o080925007-12_lfp-6,2008-09-25,0.010924584580357444,M,torus,all_bands
monkeyM_session-o080925007-12_lfp-7,2008-09-25,-0.03808299682420288,M,torus,all_bands
monkeyM_session-o080926001-6_lfp-5,2008-09-26,-0.106372172096226,M,torus,all_bands
monkeyM_session-o080926007-11_lfp-5,2008-09-26,-0.025002776823462247,M,torus,all_bands
monkeyM_session-o080926007-11_lfp-6,2008-09-26,-0.001721559680481377,M,torus,all_bands
monkeyM_session-o080930001-5_lfp-1,2008-09-30,-0.062056425002887286,M,torus,all_bands
