recording,outer_fold,family,horizon_ms,trial_index,status,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,monkey,day,raw_trial_index,original_trial_number
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,5,ok,4.4884802429185566e-11,5.946592316848177e-11,0.999999999940534,0.9999999999705538,0.0328108855717488,0.9671891144282512,0.9835418806251228,0.0328108855122829,0.999999998187616,T,2007-03-16,0,601
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,7,ok,3.83333970583882e-11,5.609095364396454e-11,0.9999999999439092,0.999999999971998,0.0307185129563833,0.9692814870436166,0.9847186120767146,0.0307185129002924,0.9999999981740342,T,2007-03-16,16,205
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,12,ok,3.6758564785539076e-11,7.409703359997807e-11,0.9999999999259028,0.999999999963046,0.0327599323136264,0.9672400676863736,0.9836325427994536,0.0327599322395293,0.9999999977381812,T,2007-03-16,9,389
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,16,ok,6.227410159316539e-11,3.6320357558020025e-11,0.9999999999636796,0.9999999999818514,0.0175022208368385,0.9824977791631616,0.9912536280504792,0.0175022208005181,0.9999999979248144,T,2007-03-16,15,56
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,22,ok,3.7416112369509686e-11,5.4056523130606146e-11,0.9999999999459436,0.9999999999732914,0.0257864329454232,0.9742135670545768,0.987096804683833,0.0257864328913667,0.9999999979036835,T,2007-03-16,7,382
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,25,ok,5.923943871968624e-11,2.7391901372033897e-11,0.999999999972608,0.9999999999863632,0.0118026855037131,0.9881973144962868,0.994189152105603,0.0118026854763212,0.9999999976791806,T,2007-03-16,21,156
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,27,ok,4.7382892106266256e-11,2.410490747851626e-11,0.9999999999758952,0.9999999999880332,0.0250008845783776,0.9749991154216224,0.987477865217504,0.0250008845542727,0.9999999990358378,T,2007-03-16,2,684
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,33,ok,4.0755290299394215e-11,4.02832603305681e-11,0.9999999999597168,0.9999999999799706,0.0236658774467391,0.9763341225532608,0.9881768193165807,0.0236658774064558,0.9999999982978336,T,2007-03-16,37,96
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,35,ok,4.467820074636144e-11,3.9265374143428655e-11,0.9999999999607346,0.9999999999804644,0.0230875413320476,0.9769124586679524,0.988460825169352,0.0230875412927823,0.999999998299283,T,2007-03-16,34,479
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,44,ok,2.9219824236209326e-11,2.1746535633932392e-11,0.9999999999782536,0.9999999999891532,0.0196898461585916,0.9803101538414084,0.9901266991669732,0.019689846136845,0.9999999988955456,T,2007-03-16,36,543
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,45,ok,4.203885923928119e-11,3.4010662373197095e-11,0.9999999999659892,0.9999999999832808,0.0158572073756043,0.9841427926243956,0.9920731332365555,0.0158572073415936,0.9999999978551922,T,2007-03-16,42,34
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,46,ok,5.6753332846624865e-11,4.0777008004083634e-11,0.999999999959223,0.9999999999796138,0.0180926185745852,0.9819073814254148,0.9909467960487524,0.0180926185338082,0.9999999977462076,T,2007-03-16,46,193
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,52,ok,4.175155676688982e-11,3.627184365436318e-11,0.999999999963728,0.9999999999819577,0.0235884651886051,0.9764115348113948,0.9881948467795748,0.0235884651523333,0.999999998462306,T,2007-03-16,65,131
