recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,0,5,4,0.9833116290588404,-0.1535826197108202,0.9952333298878152,-24.659045704260457
monkeyT_session-y070316009-12_lfp-8,0,1,5,0,0.9485566080488832,0.3085729142157954,0.9974852791198632,50.05587159859109
monkeyT_session-y070316009-12_lfp-8,0,1,5,1,0.9485566080488832,-0.3085729142157954,0.9974852791198632,-50.05587159859109
monkeyT_session-y070316009-12_lfp-8,0,1,5,2,0.9926024141184058,0.0,0.9926024141184058,0.0
monkeyT_session-y070316009-12_lfp-8,0,1,5,3,0.9836908844287786,0.1525069426664445,0.9954426772394978,24.47976536836775
monkeyT_session-y070316009-12_lfp-8,0,1,5,4,0.9836908844287786,-0.1525069426664445,0.9954426772394978,-24.47976536836775
monkeyT_session-y070316009-12_lfp-8,0,2,5,0,0.9481011260607608,0.3102460327118184,0.997571223548026,50.33219164022998
monkeyT_session-y070316009-12_lfp-8,0,2,5,1,0.9481011260607608,-0.3102460327118184,0.997571223548026,-50.33219164022998
monkeyT_session-y070316009-12_lfp-8,0,2,5,2,0.9929528083243192,0.0,0.9929528083243192,0.0
monkeyT_session-y070316009-12_lfp-8,0,2,5,3,0.9834418871386622,0.1539058266707957,0.995411949326546,24.70688980797416
monkeyT_session-y070316009-12_lfp-8,0,2,5,4,0.9834418871386622,-0.1539058266707957,0.995411949326546,-24.70688980797416
monkeyT_session-y070316009-12_lfp-8,0,0,6,0,0.9390889190997548,0.3279964519036078,0.9947209007743336,53.480064966120295
monkeyT_session-y070316009-12_lfp-8,0,0,6,1,0.9390889190997548,-0.3279964519036078,0.9947209007743336,-53.480064966120295
monkeyT_session-y070316009-12_lfp-8,0,0,6,2,0.9645904168993884,0.2116723383862235,0.9875423288204044,34.38044131128582
monkeyT_session-y070316009-12_lfp-8,0,0,6,3,0.9645904168993884,-0.2116723383862235,0.9875423288204044,-34.38044131128582
monkeyT_session-y070316009-12_lfp-8,0,0,6,4,0.987706141378327,0.0922466554982924,0.9920044693281802,14.821256699967265
monkeyT_session-y070316009-12_lfp-8,0,0,6,5,0.987706141378327,-0.0922466554982924,0.9920044693281802,-14.821256699967265
monkeyT_session-y070316009-12_lfp-8,0,1,6,0,0.9400453873641824,0.3255649943264594,0.9948255605056914,53.06237252145927
monkeyT_session-y070316009-12_lfp-8,0,1,6,1,0.9400453873641824,-0.3255649943264594,0.9948255605056914,-53.06237252145927
monkeyT_session-y070316009-12_lfp-8,0,1,6,2,0.9646345238500968,0.210781884279631,0.9873949399019496,34.23872389513421
monkeyT_session-y070316009-12_lfp-8,0,1,6,3,0.9646345238500968,-0.210781884279631,0.9873949399019496,-34.23872389513421
monkeyT_session-y070316009-12_lfp-8,0,1,6,4,0.9876078599024832,0.0970276303994877,0.9923626585085226,15.586174875309542
monkeyT_session-y070316009-12_lfp-8,0,1,6,5,0.9876078599024832,-0.0970276303994877,0.9923626585085226,-15.586174875309542
monkeyT_session-y070316009-12_lfp-8,0,2,6,0,0.9398691072953876,0.3268024764543534,0.9950647202393051,53.25862890950481
monkeyT_session-y070316009-12_lfp-8,0,2,6,1,0.9398691072953876,-0.3268024764543534,0.9950647202393051,-53.25862890950481
monkeyT_session-y070316009-12_lfp-8,0,2,6,2,0.9645865158138904,0.2103075990982899,0.9872468955273892,34.16567859059918
monkeyT_session-y070316009-12_lfp-8,0,2,6,3,0.9645865158138904,-0.2103075990982899,0.9872468955273892,-34.16567859059918
monkeyT_session-y070316009-12_lfp-8,0,2,6,4,0.9868297705345592,0.0938809693023569,0.9912853435870224,15.095599867546074
monkeyT_session-y070316009-12_lfp-8,0,2,6,5,0.9868297705345592,-0.0938809693023569,0.9912853435870224,-15.095599867546074
monkeyT_session-y070316009-12_lfp-8,0,0,7,0,0.9052388649234068,0.3891541598606375,0.9853417491939824,64.61788963365956
monkeyT_session-y070316009-12_lfp-8,0,0,7,1,0.9052388649234068,-0.3891541598606375,0.9853417491939824,-64.61788963365956
monkeyT_session-y070316009-12_lfp-8,0,0,7,2,0.9514393999893732,0.2897763741653181,0.9945889999776476,47.05269061161937
monkeyT_session-y070316009-12_lfp-8,0,0,7,3,0.9514393999893732,-0.2897763741653181,0.9945889999776476,-47.05269061161937
monkeyT_session-y070316009-12_lfp-8,0,0,7,4,0.9942145738708488,0.0,0.9942145738708488,0.0
monkeyT_session-y070316009-12_lfp-8,0,0,7,5,0.9854297122713872,0.142095847714812,0.9956218899587632,22.79253293192817
monkeyT_session-y070316009-12_lfp-8,0,0,7,6,0.9854297122713872,-0.142095847714812,0.9956218899587632,-22.79253293192817
