recording,monkey,day,family,horizon_ms,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,n_trials
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,ar,1,2.5335087127850797e-11,2.4322722725786717e-11,0.9999999999756772,0.9999999999878826,0.0231316614275124,0.9768683385724876,0.9884512168760088,0.0231316614031896,0.9999999989271412,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,ar,10,0.0024701421879563,0.0023985208093889,0.9976014791906112,0.9988256991923472,1.562078342540564,-0.562078342540564,0.221476774724265,1.559679821731175,0.998439591862641,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,embedding,1,4.223945811659227e-11,4.0676285129697645e-11,0.9999999999593238,0.9999999999797394,0.0231316614275124,0.9768683385724876,0.9884512168760088,0.0231316613868361,0.9999999982096944,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,embedding,10,0.0031467564292331,0.0030708290992001,0.9969291709007996,0.9984997856233429,1.562078342540564,-0.562078342540564,0.221476774724265,1.5590075134413637,0.998007412093108,198
