recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,1,1,0.0009007729709705,1.0566250631622308e-05,0.0242892310144877,5,13.41546396428441
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,1,10,0.7507374165060383,0.0046529802673441,1.4729205108727257,5,13.41546396428441
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,2,1,0.0019963105045643,2.3429793250051995e-05,0.0242892310144877,5,6.697596213200167
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,2,10,0.7974064643197034,0.0045694672959241,1.4729205108727257,5,6.697596213200167
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,5,1,0.0074715451720358,9.08951655988336e-05,0.0242892310144877,5,2.6676343871420403
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,5,10,0.8904279486453104,0.0041947854246829,1.4729205108727257,5,2.6676343871420403
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,10,1,0.0193772129190242,0.0002588295402368,0.0242892310144877,5,1.380288962373315
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,10,10,0.9355809090328512,0.0040697964226509,1.4729205108727257,5,1.380288962373315
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,15,1,0.0240639793090224,0.0003149319610851,0.0242892310144877,5,1.0937800970121163
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,15,10,0.932254233026819,0.0035670131970024,1.4729205108727257,5,1.0937800970121163
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,20,1,0.0240967533201007,0.0003114419462106,0.0242892310144877,5,1.0442055134615509
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,20,10,0.925745951964034,0.0033369282409081,1.4729205108727257,5,1.0442055134615509
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,25,1,0.0238582316268317,0.0003071280189007,0.0242892310144877,5,1.1362453845883205
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,25,10,0.938691434963592,0.0049035452508628,1.4729205108727257,5,1.1362453845883205
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,30,1,0.0239691773723808,0.0002937678645393,0.0242892310144877,5,1.1750470409992777
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,30,10,0.9127102181090112,0.0044486387353486,1.4729205108727257,5,1.1750470409992777
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,40,1,0.0241883362749363,0.0003139806182422,0.0242892310144877,5,1.175940194224992
monkeyM_session-o080507002-11_lfp-1,M,embedding,0,2,40,10,0.9361925762515608,0.0057269380002363,1.4729205108727257,5,1.175940194224992
