lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,movement,direction,all_band_power,ok,0.4824561403508772,0.47921022067363533,2,114,57
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,movement,delay,all_band_power,ok,0.6071428571428571,0.6066411238825031,2,112,56
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,movement,condition,all_band_power,ok,0.3425925925925926,0.3370915032679739,4,108,27
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,post_go,direction,all_band_power,ok,0.5,0.4968641114982578,2,114,57
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,post_go,delay,all_band_power,ok,0.6160714285714286,0.6157957718388513,2,112,56
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,post_go,condition,all_band_power,ok,0.3333333333333333,0.3292469793811228,4,108,27
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,pre_go,direction,all_band_power,ok,0.475,0.475,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,pre_go,delay,all_band_power,ok,0.9375,0.9374902328488826,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,pre_go,condition,all_band_power,ok,0.5125,0.5101412066752247,4,80,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,peri_go,direction,all_band_power,ok,0.6,0.5989974937343359,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,peri_go,delay,all_band_power,ok,0.6125,0.6119543107494915,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,peri_go,condition,all_band_power,ok,0.3625,0.3534492153443766,4,80,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,movement,direction,all_band_power,ok,0.4875,0.48677828195900485,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,movement,delay,all_band_power,ok,0.5125,0.5118134877171022,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,movement,condition,all_band_power,ok,0.25,0.24889966977318084,4,80,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,post_go,direction,all_band_power,ok,0.5875,0.5858823529411765,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,post_go,delay,all_band_power,ok,0.6125,0.6119543107494915,2,80,40
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,post_go,condition,all_band_power,ok,0.2625,0.2614930289348894,4,80,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,pre_go,direction,all_band_power,ok,0.425,0.4235588972431078,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,pre_go,delay,all_band_power,ok,0.8625,0.8624785122675418,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,pre_go,condition,all_band_power,ok,0.4375,0.4305555555555555,4,80,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,peri_go,direction,all_band_power,ok,0.5,0.5,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,peri_go,delay,all_band_power,ok,0.4625,0.452142060837713,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,peri_go,condition,all_band_power,ok,0.2375,0.22989203778677464,4,80,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,movement,direction,all_band_power,ok,0.5,0.497171590194846,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,movement,delay,all_band_power,ok,0.6625,0.6620247222656861,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,movement,condition,all_band_power,ok,0.3375,0.3317403526705852,4,80,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,post_go,direction,all_band_power,ok,0.55,0.549718574108818,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,post_go,delay,all_band_power,ok,0.65,0.65,2,80,40
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,post_go,condition,all_band_power,ok,0.3625,0.3585437608223231,4,80,20
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,pre_go,direction,all_band_power,ok,0.5697674418604651,0.5692432651956139,2,86,43
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,pre_go,delay,all_band_power,ok,0.9222222222222223,0.9222126188418324,2,90,45
