true_label,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_1,0.1737126793132502,0.17092503271069434,0.15742225620290867,0.1660848240614117,0.16271950318096673,0.1691357045307683
true_2,0.166000656155762,0.18096009730458695,0.17063438554624258,0.15662422389294836,0.16188771969280766,0.16389291740765263
true_3,0.15439240965825535,0.1655435779695137,0.18750800268964876,0.16890329935538897,0.1668221183748951,0.15683059195229787
true_4,0.15761164883625492,0.15772431118689248,0.1739554273177873,0.1901954684311026,0.16552572740426544,0.15498741682369738
true_5,0.14643582118373724,0.16084608230840736,0.16283477230523158,0.15825729286648224,0.19657243325232346,0.1750535980838182
true_6,0.15766679630055735,0.16413323814934763,0.16447215126428982,0.14634771779724723,0.17957648523403089,0.18780361125452727
