true_label,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_1,0.1729991612389636,0.16663311989730184,0.15871586590996895,0.16803569791856002,0.1637100691308174,0.16990608590438844
true_2,0.1609151159003693,0.1845270913832711,0.1738562537842359,0.15955694922089472,0.1566607374485566,0.164483852262672
true_3,0.1577031812051326,0.1679917070001455,0.18085495847789085,0.1681292780781908,0.16140956236981174,0.16391131286882835
true_4,0.16083450649857722,0.16212400540084826,0.1640658308944359,0.19148691234377743,0.16427873523050787,0.15721000963185316
true_5,0.15186158107566397,0.15820237074755272,0.15844567225117634,0.16238705539919746,0.19613578895875117,0.17296753156765832
true_6,0.16902172463412035,0.16177826660604208,0.15841544415829048,0.15803988971753047,0.17584576488657325,0.1768989099974433
