lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,condition,torus_geometry_15,ok,0.38392857142857145,0.37754533202646406,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,direction,torus_geometry_15,ok,0.5344827586206896,0.5343443354148082,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,delay,torus_geometry_15,ok,0.5172413793103449,0.515946348733234,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,condition,torus_geometry_15,ok,0.22321428571428573,0.22248803827751196,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,direction,torus_geometry_15,ok,0.5603448275862069,0.5600505689001264,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,delay,torus_geometry_15,ok,0.5344827586206896,0.5344827586206896,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,condition,torus_geometry_15,ok,0.21428571428571427,0.212540407095761,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,direction,torus_geometry_15,ok,0.49137931034482757,0.4904325813416722,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,delay,torus_geometry_15,ok,0.6810344827586207,0.6804407713498623,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,condition,torus_geometry_15,ok,0.4107142857142857,0.41222856091277144,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,direction,torus_geometry_15,ok,0.5258620689655172,0.525544731166803,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,delay,torus_geometry_15,ok,0.7327586206896551,0.7327387588257154,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,condition,torus_geometry_15,ok,0.3125,0.3115748546725353,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,torus_geometry_15,ok,0.6206896551724138,0.619672131147541,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,delay,torus_geometry_15,ok,0.5431034482758621,0.5422529967984513,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,condition,torus_geometry_15,ok,0.3392857142857143,0.33889942620630836,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,direction,torus_geometry_15,ok,0.5086206896551724,0.5085841694537346,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,delay,torus_geometry_15,ok,0.5431034482758621,0.5427976500334648,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,condition,torus_geometry_15,ok,0.25892857142857145,0.2571484549932826,4,112,28
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,direction,torus_geometry_15,ok,0.45,0.44984717977215893,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,delay,torus_geometry_15,ok,0.7833333333333333,0.7827903091060986,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,condition,torus_geometry_15,ok,0.35833333333333334,0.3605014449738343,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,direction,torus_geometry_15,ok,0.5,0.49650349650349646,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,delay,torus_geometry_15,ok,0.6833333333333333,0.6833333333333333,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,condition,torus_geometry_15,ok,0.375,0.378028428422799,4,120,30
