true_label,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_1,0.16922307106254506,0.15366495726262375,0.15934669546702368,0.20073876386687023,0.1543344579261348,0.16269205441480272
true_2,0.16047917280144902,0.16756619367876013,0.16665787608494004,0.18366539857004965,0.1643445756114343,0.15728678325336692
true_3,0.14782224678745562,0.1581681415024711,0.18149478891657456,0.21135421516639427,0.15408780670415287,0.14707280092295194
true_4,0.15754308482260113,0.13305618877360148,0.16890280221385362,0.24461778874313203,0.15808078180285265,0.1377993536439593
true_5,0.15495546247080072,0.1522763316160942,0.16108095431261987,0.19502320215085442,0.17828380252718,0.15838024692245095
true_6,0.16416688245551658,0.16045274751244026,0.1633404269657753,0.18105527936147464,0.16335760445114625,0.16762705925364707
