true_label,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_1,0.19361446971646884,0.16520457614777165,0.14854760743899337,0.16372485151357646,0.162985923850635,0.16592257133255495
true_2,0.17495022985926212,0.1750368458445279,0.16152532532651664,0.15902610740303144,0.16208846224878962,0.16737302931787237
true_3,0.14935841701130217,0.15943783639700135,0.2019256760305859,0.17230822985169514,0.17009448062581953,0.14687536008359603
true_4,0.15774703397316048,0.15155887058581677,0.17163269678886015,0.19573948866806115,0.17243715008784616,0.15088475989625558
true_5,0.15568909219692495,0.15070832898137818,0.16086610360484818,0.1707022599866195,0.19621452832775055,0.16581968690247828
true_6,0.1690015564967755,0.16049282169108695,0.15933647677476112,0.15734369394981268,0.17090641923863992,0.18291903184892377
