lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,post_go,delay,torus_geometry_15,ok,0.4830508474576271,0.4745601868749544,2,118,59,23,23.0,7,pertrace_unsupervised_movement_signal,pertrace_tau23_embed7
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,post_go,condition,torus_geometry_15,ok,0.31896551724137934,0.3135796353009468,4,116,29,23,23.0,7,pertrace_unsupervised_movement_signal,pertrace_tau23_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,pre_go,direction,torus_geometry_15,ok,0.2037037037037037,0.19196987150059086,6,216,36,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,pre_go,delay,torus_geometry_15,ok,0.6460176991150443,0.6453232893910861,2,226,113,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,pre_go,condition,torus_geometry_15,ok,0.12254901960784313,0.12005613578255565,12,204,17,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,peri_go,direction,torus_geometry_15,ok,0.18518518518518517,0.18135466351756505,6,216,36,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,peri_go,delay,torus_geometry_15,ok,0.5176991150442478,0.5174629292276351,2,226,113,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,peri_go,condition,torus_geometry_15,ok,0.10294117647058823,0.09149169663131433,12,204,17,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,movement,direction,torus_geometry_15,ok,0.1712962962962963,0.16955022046373366,6,216,36,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,movement,delay,torus_geometry_15,ok,0.4557522123893805,0.4554856907798084,2,226,113,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,movement,condition,torus_geometry_15,ok,0.10294117647058823,0.08926552976627995,12,204,17,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,post_go,direction,torus_geometry_15,ok,0.18981481481481483,0.18725935156988427,6,216,36,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,post_go,delay,torus_geometry_15,ok,0.4336283185840708,0.43291774484435036,2,226,113,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,post_go,condition,torus_geometry_15,ok,0.058823529411764705,0.05219550208192006,12,204,17,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,pre_go,direction,torus_geometry_15,ok,0.11574074074074074,0.1135727266826223,6,216,36,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,pre_go,delay,torus_geometry_15,ok,0.6061946902654868,0.6061869799314733,2,226,113,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,pre_go,condition,torus_geometry_15,ok,0.08333333333333333,0.08108493463201043,12,204,17,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,peri_go,direction,torus_geometry_15,ok,0.16666666666666666,0.1631264313353866,6,216,36,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,peri_go,delay,torus_geometry_15,ok,0.4911504424778761,0.4911404796867352,2,226,113,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,peri_go,condition,torus_geometry_15,ok,0.08823529411764706,0.07973735996991811,12,204,17,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,movement,direction,torus_geometry_15,ok,0.14814814814814814,0.14737170565131888,6,216,36,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,movement,delay,torus_geometry_15,ok,0.5442477876106194,0.543165538219998,2,226,113,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,movement,condition,torus_geometry_15,ok,0.06862745098039216,0.06040407198943784,12,204,17,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,post_go,direction,torus_geometry_15,ok,0.14814814814814814,0.14460027835773512,6,216,36,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,post_go,delay,torus_geometry_15,ok,0.5575221238938053,0.5569669881596486,2,226,113,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,post_go,condition,torus_geometry_15,ok,0.0784313725490196,0.07430907970819506,12,204,17,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,pre_go,direction,torus_geometry_15,ok,0.45454545454545453,0.45448979591836736,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,pre_go,delay,torus_geometry_15,ok,0.7474747474747475,0.747371644380933,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,pre_go,condition,torus_geometry_15,ok,0.3979591836734694,0.39248001401756577,4,196,49,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,peri_go,direction,torus_geometry_15,ok,0.4696969696969697,0.46935858495622657,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,peri_go,delay,torus_geometry_15,ok,0.41919191919191917,0.41917710379307704,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,peri_go,condition,torus_geometry_15,ok,0.32142857142857145,0.32064858683746605,4,196,49,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,movement,direction,torus_geometry_15,ok,0.5303030303030303,0.5302910491544015,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,movement,delay,torus_geometry_15,ok,0.5505050505050505,0.5471669022227933,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,movement,condition,torus_geometry_15,ok,0.20408163265306123,0.20404667795972145,4,196,49,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,post_go,direction,torus_geometry_15,ok,0.5505050505050505,0.550218229153373,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,post_go,delay,torus_geometry_15,ok,0.45454545454545453,0.45365355135411345,2,198,99,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,post_go,condition,torus_geometry_15,ok,0.28061224489795916,0.2837698621487951,4,196,49,52,52.0,7,pertrace_unsupervised_movement_signal,pertrace_tau52_embed7
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,pre_go,direction,torus_geometry_15,ok,0.5098039215686274,0.5096153846153846,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,pre_go,delay,torus_geometry_15,ok,0.5588235294117647,0.5584415584415584,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,pre_go,condition,torus_geometry_15,ok,0.25,0.2525980392156863,4,100,25,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,peri_go,direction,torus_geometry_15,ok,0.37254901960784315,0.37230769230769234,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,peri_go,delay,torus_geometry_15,ok,0.45098039215686275,0.44907407407407407,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,peri_go,condition,torus_geometry_15,ok,0.13,0.12041559793316234,4,100,25,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,movement,direction,torus_geometry_15,ok,0.5588235294117647,0.5577608632816263,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,movement,delay,torus_geometry_15,ok,0.4803921568627451,0.47994227994227995,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,movement,condition,torus_geometry_15,ok,0.29,0.2891950113378685,4,100,25,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,post_go,direction,torus_geometry_15,ok,0.49019607843137253,0.4830409356725146,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,post_go,delay,torus_geometry_15,ok,0.5098039215686274,0.5081018518518519,2,102,51,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,post_go,condition,torus_geometry_15,ok,0.22,0.22333704942400595,4,100,25,70,70.0,5,pertrace_unsupervised_movement_signal,pertrace_tau70_embed5
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,pre_go,direction,torus_geometry_15,ok,0.5490196078431373,0.5483249903735079,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,pre_go,delay,torus_geometry_15,ok,0.6470588235294118,0.6458333333333333,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,pre_go,condition,torus_geometry_15,ok,0.26,0.2503943448228205,4,100,25,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,peri_go,direction,torus_geometry_15,ok,0.5196078431372549,0.5195616649043545,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,peri_go,delay,torus_geometry_15,ok,0.6078431372549019,0.6076923076923078,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,peri_go,condition,torus_geometry_15,ok,0.23,0.23040133779264216,4,100,25,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,movement,direction,torus_geometry_15,ok,0.5196078431372549,0.5184507177955486,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,movement,delay,torus_geometry_15,ok,0.5784313725490197,0.5774159360246651,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,movement,condition,torus_geometry_15,ok,0.32,0.317719298245614,4,100,25,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,post_go,direction,torus_geometry_15,ok,0.5980392156862745,0.5976911976911977,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,post_go,delay,torus_geometry_15,ok,0.5,0.49995193694126694,2,102,51,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,post_go,condition,torus_geometry_15,ok,0.27,0.26097711811997526,4,100,25,74,74.0,7,pertrace_unsupervised_movement_signal,pertrace_tau74_embed7
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,pre_go,direction,torus_geometry_15,ok,0.1827956989247312,0.17948325127024756,6,186,31,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,pre_go,delay,torus_geometry_15,ok,0.7157894736842105,0.7155057675244011,2,190,95,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,pre_go,condition,torus_geometry_15,ok,0.14444444444444443,0.12795473795473797,12,180,15,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,peri_go,direction,torus_geometry_15,ok,0.17204301075268819,0.1566242045169248,6,186,31,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,peri_go,delay,torus_geometry_15,ok,0.5684210526315789,0.5666926243186117,2,190,95,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,peri_go,condition,torus_geometry_15,ok,0.08333333333333333,0.07466000893110868,12,180,15,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,movement,direction,torus_geometry_15,ok,0.15591397849462366,0.14610155604301842,6,186,31,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,movement,delay,torus_geometry_15,ok,0.5526315789473685,0.551625530969766,2,190,95,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,movement,condition,torus_geometry_15,ok,0.06111111111111111,0.05591676841676841,12,180,15,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,post_go,direction,torus_geometry_15,ok,0.1935483870967742,0.18779842262871885,6,186,31,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,post_go,delay,torus_geometry_15,ok,0.5263157894736842,0.5254745254745254,2,190,95,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,post_go,condition,torus_geometry_15,ok,0.09444444444444444,0.08566431344873303,12,180,15,65,65.0,5,pertrace_unsupervised_movement_signal,pertrace_tau65_embed5
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,pre_go,direction,torus_geometry_15,ok,0.1935483870967742,0.18180747821951368,6,186,31,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,pre_go,delay,torus_geometry_15,ok,0.6947368421052632,0.6947030141843972,2,190,95,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,pre_go,condition,torus_geometry_15,ok,0.12777777777777777,0.127225257135247,12,180,15,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,peri_go,direction,torus_geometry_15,ok,0.11290322580645161,0.11219226332088926,6,186,31,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,peri_go,delay,torus_geometry_15,ok,0.631578947368421,0.6305555555555555,2,190,95,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,peri_go,condition,torus_geometry_15,ok,0.1111111111111111,0.1062952574974718,12,180,15,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,movement,direction,torus_geometry_15,ok,0.15053763440860216,0.1435220116173913,6,186,31,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,movement,delay,torus_geometry_15,ok,0.5736842105263158,0.5733887733887735,2,190,95,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,movement,condition,torus_geometry_15,ok,0.08333333333333333,0.07248909666672824,12,180,15,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,post_go,direction,torus_geometry_15,ok,0.1989247311827957,0.1994253268826789,6,186,31,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,post_go,delay,torus_geometry_15,ok,0.5578947368421052,0.5578947368421052,2,190,95,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,post_go,condition,torus_geometry_15,ok,0.1111111111111111,0.10265135615613859,12,180,15,18,18.0,7,pertrace_unsupervised_movement_signal,pertrace_tau18_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,pre_go,direction,torus_geometry_15,ok,0.13020833333333334,0.12750865487183893,6,192,32,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,pre_go,delay,torus_geometry_15,ok,0.7864583333333334,0.7864061864061864,2,192,96,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,pre_go,condition,torus_geometry_15,ok,0.09895833333333333,0.09468988775552743,12,192,16,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,peri_go,direction,torus_geometry_15,ok,0.19270833333333334,0.1834187244011811,6,192,32,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,peri_go,delay,torus_geometry_15,ok,0.546875,0.5453827940015785,2,192,96,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,peri_go,condition,torus_geometry_15,ok,0.07291666666666667,0.07227970166566658,12,192,16,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,movement,direction,torus_geometry_15,ok,0.16145833333333334,0.14723099343199508,6,192,32,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,movement,delay,torus_geometry_15,ok,0.515625,0.5155067155067155,2,192,96,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,movement,condition,torus_geometry_15,ok,0.09895833333333333,0.09375527243744299,12,192,16,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,post_go,direction,torus_geometry_15,ok,0.14583333333333334,0.14513726193553014,6,192,32,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,post_go,delay,torus_geometry_15,ok,0.484375,0.4843610123972547,2,192,96,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,post_go,condition,torus_geometry_15,ok,0.0625,0.05450615692551177,12,192,16,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,pre_go,direction,torus_geometry_15,ok,0.5714285714285714,0.57125,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,pre_go,delay,torus_geometry_15,ok,0.7959183673469388,0.7959183673469388,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,pre_go,condition,torus_geometry_15,ok,0.3541666666666667,0.35041370436807945,4,96,24,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,peri_go,direction,torus_geometry_15,ok,0.5204081632653061,0.519156488151164,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,peri_go,delay,torus_geometry_15,ok,0.5408163265306123,0.5325914149443561,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,peri_go,condition,torus_geometry_15,ok,0.3854166666666667,0.3792837889872931,4,96,24,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,movement,direction,torus_geometry_15,ok,0.5306122448979592,0.5288461538461539,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,movement,delay,torus_geometry_15,ok,0.6122448979591837,0.6122448979591837,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,movement,condition,torus_geometry_15,ok,0.40625,0.39485332594576295,4,96,24,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,post_go,direction,torus_geometry_15,ok,0.4489795918367347,0.4469063545150502,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,post_go,delay,torus_geometry_15,ok,0.5102040816326531,0.51,2,98,49,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,post_go,condition,torus_geometry_15,ok,0.2708333333333333,0.2724299826313504,4,96,24,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,pre_go,direction,torus_geometry_15,ok,0.5510204081632653,0.5510204081632653,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,pre_go,delay,torus_geometry_15,ok,0.7551020408163265,0.7546933667083855,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,pre_go,condition,torus_geometry_15,ok,0.4583333333333333,0.45836121147241177,4,96,24,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,peri_go,direction,torus_geometry_15,ok,0.5204081632653061,0.5203582213891492,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,peri_go,delay,torus_geometry_15,ok,0.6836734693877551,0.6833767587285045,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,peri_go,condition,torus_geometry_15,ok,0.3020833333333333,0.3010823958650045,4,96,24,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,movement,direction,torus_geometry_15,ok,0.6122448979591837,0.6120833333333333,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,movement,delay,torus_geometry_15,ok,0.4387755102040816,0.4382490880667014,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,movement,condition,torus_geometry_15,ok,0.3541666666666667,0.3496948350943805,4,96,24,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,post_go,direction,torus_geometry_15,ok,0.5306122448979592,0.5288461538461539,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,post_go,delay,torus_geometry_15,ok,0.5306122448979592,0.5304166666666668,2,98,49,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,post_go,condition,torus_geometry_15,ok,0.2916666666666667,0.2874744897959184,4,96,24,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,pre_go,direction,torus_geometry_15,ok,0.1388888888888889,0.14038088002298535,6,288,48,10,10.0,5,pertrace_unsupervised_movement_signal,pertrace_tau10_embed5
