lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,alpha,ok,0.55,0.55,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,beta,ok,0.425,0.42464040025015637,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,low_gamma,ok,0.55,0.5488721804511278,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,average_psd,ok,0.325,0.32457786116322707,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,all_band_power,ok,0.65,0.6464646464646464,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,delay,torus_geometry_15,ok,0.45,0.44862155388471175,2,40,20
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,delta,ok,0.2,0.19307359307359306,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,theta,ok,0.175,0.15348583877995642,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,alpha,ok,0.3,0.2540315435052277,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,beta,ok,0.275,0.2705460174500422,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,low_gamma,ok,0.275,0.2125,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,average_psd,ok,0.15,0.14234143049932524,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,all_band_power,ok,0.15,0.14285714285714285,4,40,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,post_go,condition,torus_geometry_15,ok,0.4,0.40011961722488043,4,40,10
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,delta,ok,0.46875,0.4686923494302767,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,theta,ok,0.5520833333333334,0.5520347259902334,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,alpha,ok,0.4270833333333333,0.4270211611502984,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,beta,ok,0.5729166666666666,0.5724991854024112,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,low_gamma,ok,0.5,0.5,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,average_psd,ok,0.4479166666666667,0.4473769957640925,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,all_band_power,ok,0.5416666666666666,0.5414676508901433,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,direction,torus_geometry_15,ok,0.5833333333333334,0.5831524099001303,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,delta,ok,0.65625,0.6553149820476554,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,theta,ok,0.4479166666666667,0.4449656376131777,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,alpha,ok,0.6041666666666666,0.6039947894051237,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,beta,ok,0.6666666666666666,0.6660869565217391,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,low_gamma,ok,0.4479166666666667,0.44057174271577787,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,average_psd,ok,0.5729166666666666,0.5728703201302224,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,all_band_power,ok,0.7083333333333334,0.7082066869300911,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,delay,torus_geometry_15,ok,0.5520833333333334,0.5520347259902334,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,delta,ok,0.30434782608695654,0.26078052842758725,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,theta,ok,0.2717391304347826,0.2509911141490089,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,alpha,ok,0.2608695652173913,0.2616524285407264,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,beta,ok,0.3695652173913043,0.35574426610260873,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,low_gamma,ok,0.17391304347826086,0.16771060509791125,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,average_psd,ok,0.29347826086956524,0.28576649958228906,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,all_band_power,ok,0.358695652173913,0.3588128626692456,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,pre_go,condition,torus_geometry_15,ok,0.3804347826086957,0.3827317473338802,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,delta,ok,0.4895833333333333,0.4850574712643678,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,theta,ok,0.46875,0.4686923494302767,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,alpha,ok,0.4375,0.43529411764705883,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,beta,ok,0.5104166666666666,0.5090849744315091,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,low_gamma,ok,0.53125,0.5311991318502441,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,average_psd,ok,0.53125,0.5311991318502441,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,all_band_power,ok,0.4583333333333333,0.4583333333333333,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,direction,torus_geometry_15,ok,0.4479166666666667,0.44785675529028757,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,delta,ok,0.6354166666666666,0.6353771025501899,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,theta,ok,0.5520833333333334,0.5516454871293581,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,alpha,ok,0.5520833333333334,0.5508649766075508,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,beta,ok,0.5729166666666666,0.5728703201302224,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,low_gamma,ok,0.5625,0.5623100303951367,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,average_psd,ok,0.5625,0.5617391304347825,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,all_band_power,ok,0.53125,0.530791788856305,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,delay,torus_geometry_15,ok,0.4583333333333333,0.4562091503267974,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,delta,ok,0.3804347826086957,0.35216165413533834,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,theta,ok,0.25,0.24601639495256516,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,alpha,ok,0.17391304347826086,0.1578544061302682,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,beta,ok,0.2608695652173913,0.203385174147886,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,low_gamma,ok,0.2608695652173913,0.23075579311992356,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,average_psd,ok,0.2826086956521739,0.24739209220321273,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,all_band_power,ok,0.25,0.24454365079365079,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,peri_go,condition,torus_geometry_15,ok,0.2608695652173913,0.25948535494719993,4,92,23
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,delta,ok,0.53125,0.5311991318502441,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,theta,ok,0.59375,0.5933528836754643,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,alpha,ok,0.53125,0.5311991318502441,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,beta,ok,0.59375,0.5937059142702116,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,low_gamma,ok,0.5625,0.5623100303951367,2,96,48
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,movement,direction,average_psd,ok,0.5625,0.5617391304347825,2,96,48
