true_label,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_1,0.21518919909436002,0.16507918268962113,0.14383704668819963,0.15905284507274456,0.14406639793988033,0.1727753285151942
true_2,0.15922658708200654,0.2296704205404215,0.17216464826311415,0.1428091124621036,0.1531035962508751,0.14302563540147908
true_3,0.13258207847567294,0.16847987966614497,0.24588236888013096,0.17397604618959908,0.14101723691551055,0.13806238987294148
true_4,0.1518493294935177,0.1401605341034911,0.17425821900251742,0.24054249986303766,0.16139754452332813,0.13179187301410814
true_5,0.1478049031731,0.15379169020600758,0.15233094441406575,0.17185848302714984,0.20601788212816102,0.1681960970515159
true_6,0.18225921315059648,0.1594057741457323,0.14523682826067194,0.1447986405237874,0.1738421502148189,0.19445739370439288
