session_id,feature_set,status,accuracy,macro_f1,f1_wake,f1_nrem,f1_rem,wake_count,nrem_count,rem_count
session_m1140_1200,delta,ok,0.5757575757575758,0.5811204574193193,0.425531914893617,0.6511627906976745,0.6666666666666666,998,780,22
session_m1140_1200,theta,ok,0.4090909090909091,0.38507692932245363,0.43478260869565216,0.17142857142857143,0.5490196078431373,998,780,22
session_m1140_1200,alpha,ok,0.42424242424242425,0.4062308849542892,0.5531914893617021,0.4230769230769231,0.24242424242424243,998,780,22
session_m1140_1200,sigma,ok,0.36363636363636365,0.35250942431793497,0.3829787234042553,0.4583333333333333,0.21621621621621623,998,780,22
session_m1140_1200,beta,ok,0.5606060606060606,0.552065527065527,0.5416666666666666,0.7555555555555555,0.358974358974359,998,780,22
session_m1140_1200,low_gamma,ok,0.6363636363636364,0.6355101401613029,0.5777777777777777,0.8636363636363636,0.46511627906976744,998,780,22
session_m1140_1200,all_torus_15,ok,0.5757575757575758,0.5779552790933296,0.42857142857142855,0.8372093023255814,0.46808510638297873,998,780,22
