session_id,feature_set,status,accuracy,macro_f1,f1_wake,f1_nrem,f1_rem,wake_count,nrem_count,rem_count
session_m1260_1320,delta,ok,0.48043818466353677,0.45111512214646304,0.2445141065830721,0.6076923076923076,0.5011389521640092,412,1175,213
session_m1260_1320,theta,ok,0.38028169014084506,0.35123391447618135,0.4893203883495146,0.16611295681063123,0.39826839826839827,412,1175,213
session_m1260_1320,alpha,ok,0.3317683881064163,0.31386968267069987,0.4046242774566474,0.3452914798206278,0.19169329073482427,412,1175,213
session_m1260_1320,sigma,ok,0.30203442879499215,0.2968555190301498,0.3207126948775056,0.24,0.3298538622129436,412,1175,213
session_m1260_1320,beta,ok,0.48982785602503914,0.47437140330974126,0.5010615711252654,0.6387665198237885,0.28328611898017,412,1175,213
session_m1260_1320,low_gamma,ok,0.5758998435054773,0.5624505032293463,0.5531914893617021,0.7740492170022372,0.3601108033240997,412,1175,213
session_m1260_1320,all_torus_15,ok,0.5790297339593115,0.5699358500564339,0.4942263279445728,0.787746170678337,0.42783505154639173,412,1175,213
