session_id,feature_set,status,accuracy,macro_f1,f1_wake,f1_nrem,f1_rem,wake_count,nrem_count,rem_count
session_m0720_0780,delta,ok,0.4855072463768116,0.46662317869649456,0.27312775330396477,0.6037735849056604,0.5229681978798587,601,1061,138
session_m0720_0780,theta,ok,0.4251207729468599,0.38801948233062783,0.5375,0.16216216216216217,0.46439628482972134,601,1061,138
session_m0720_0780,alpha,ok,0.3647342995169082,0.34430776688733694,0.3058823529411765,0.48158640226628896,0.24545454545454545,601,1061,138
session_m0720_0780,sigma,ok,0.37681159420289856,0.33064896053435583,0.4268292682926829,0.09523809523809523,0.46987951807228917,601,1061,138
session_m0720_0780,beta,ok,0.5507246376811594,0.5385399027588006,0.5686274509803921,0.6643835616438356,0.3826086956521739,601,1061,138
session_m0720_0780,low_gamma,ok,0.5990338164251208,0.5908808521332983,0.5578231292517006,0.7602739726027398,0.45454545454545453,601,1061,138
session_m0720_0780,all_torus_15,ok,0.6400966183574879,0.6362351715242434,0.5373134328358209,0.7862068965517242,0.5851851851851851,601,1061,138
