time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2,observed_lag_3,fitted_lag_3,observed_lag_4,fitted_lag_4
-183.0,-1.2159186601638794,-0.45809189348190216,-0.14316515624523163,0.8454128113686786,0.40739041566848755,0.19363564442570608,0.770775556564331,0.9001336671393974,0.11699522286653519,-0.3467087229962726
-182.0,-1.0175789594650269,-0.45370480892497506,-0.028020476922392845,0.923405338057866,0.3491600453853607,0.18450208511854846,0.7048407196998596,0.8339784435133013,-0.0579134039580822,-0.39414878677915294
-181.0,-0.8090627789497375,-0.43023105855013766,0.0751836821436882,0.9754288995242427,0.2780293822288513,0.18728562391461312,0.6369336247444153,0.7428300503136479,-0.22132374346256256,-0.42886241000158093
-180.0,-0.5910487174987793,-0.3871303478878389,0.15607991814613342,1.0006273974490114,0.20039257407188416,0.2018201211043217,0.5701587796211243,0.6291183317179329,-0.36651894450187683,-0.4502501947720335
-179.0,-0.36465877294540405,-0.32478223772494336,0.20506499707698822,0.9990717865873031,0.12395566701889038,0.22714368611984315,0.5071889162063599,0.4961156629874955,-0.48861321806907654,-0.458244841504998
-178.0,-0.13145679235458374,-0.2444933778519806,0.21444198489189148,0.9717383291468007,0.05659374222159386,0.26154611448850723,0.44993406534194946,0.34782020432075883,-0.5849910378456116,-0.4533003192219365
-177.0,0.10657143592834473,-0.1484626587508666,0.17942392826080322,0.9204512837070993,0.005125886294990778,0.3026535888400664,0.3993756175041199,0.18880914315832104,-0.655475914478302,-0.43635916034662325
-176.0,0.3470313251018524,-0.03970545800782664,0.09883394092321396,0.8477927784643683,-0.02577020227909088,0.3475467657181143,0.35558900237083435,0.024067925773167125,-0.7021793127059937,-0.4087995208303238
-175.0,0.5871034264564514,0.07806001487477186,-0.02461789920926094,0.7569839923556003,-0.03431275859475136,0.3929068340117517,0.31792643666267395,-0.14119748707400626,-0.7290259599685669,-0.37236451737109216
-174.0,0.8234906196594238,0.2005595717435228,-0.18453043699264526,0.651742957348734,-0.021920418366789818,0.43518283670155505,0.28529655933380127,-0.30175757383909585,-0.7410191297531128,-0.32907711095764913
-173.0,1.0523390769958496,0.323136896145582,-0.37145864963531494,0.5361252496488389,0.006964665837585926,0.4707725532785501,0.2564753592014313,-0.45255725101832495,-0.7433657646179199,-0.28114441697691644
-172.0,1.2691609859466553,0.44094696120241705,-0.5739326477050781,0.4143545159155209,0.04548720642924309,0.49620859035141224,0.23039865493774414,-0.5889067067057511,-0.7406185269355774,-0.23085576016829784
