recording,day,difference,monkey,enhanced,baseline
monkeyT_session-y070416009-13_lfp-6,2007-04-16,0.0127747988699987,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070419002-5_lfp-5,2007-04-19,-0.0296767874274794,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070419002-5_lfp-7,2007-04-19,0.0187578143251655,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070420002-5_lfp-5,2007-04-20,-0.0788202961551844,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070420002-5_lfp-8,2007-04-20,0.0603595076187252,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070420006-10_lfp-5,2007-04-20,-0.0249737748282289,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070420006-10_lfp-7,2007-04-20,0.0022732030267941,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070423002-6_lfp-5,2007-04-23,0.018161780202338,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070423002-6_lfp-6,2007-04-23,-0.0352489040322481,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070423008-14_lfp-5,2007-04-23,0.0096922488396918,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070423008-14_lfp-7,2007-04-23,0.0503681366334092,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424001-6_lfp-5,2007-04-24,-0.0634204778198476,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424001-6_lfp-6,2007-04-24,-0.0031246662636879,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424001-6_lfp-7,2007-04-24,-0.065439131971832,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424001-6_lfp-8,2007-04-24,-0.0322097373265874,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424007-15_lfp-5,2007-04-24,-0.0200139485388413,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070424007-15_lfp-8,2007-04-24,0.032742660563021,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425001-6_lfp-6,2007-04-25,0.0194062069737706,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425001-6_lfp-8,2007-04-25,0.0152378065293358,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425007-12_lfp-5,2007-04-25,0.0742747312267634,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425007-12_lfp-6,2007-04-25,-0.0218075826968761,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425007-12_lfp-7,2007-04-25,0.0135862219835309,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070425007-12_lfp-8,2007-04-25,-0.0144974276941155,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070426001-5_lfp-5,2007-04-26,-0.0383931866479844,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070426006-13_lfp-7,2007-04-26,0.0357480847636212,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070426006-13_lfp-8,2007-04-26,0.0185407027208243,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502002-7_lfp-6,2007-05-02,-0.0329939059530325,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502002-7_lfp-7,2007-05-02,0.0571828909758,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502008-15_lfp-5,2007-05-02,-0.0111246270230627,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502008-15_lfp-6,2007-05-02,-0.0186354594262815,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502008-15_lfp-7,2007-05-02,0.01836116159932,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070502008-15_lfp-8,2007-05-02,0.0087393679474424,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070503001-7_lfp-5,2007-05-03,-0.0348460642064454,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070503001-7_lfp-6,2007-05-03,-0.0055457759824208,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070503011-16_lfp-5,2007-05-03,0.0136208988034639,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070503011-16_lfp-6,2007-05-03,0.0175617366502187,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070503011-16_lfp-8,2007-05-03,-0.0063239030517775,T,ktorus_power_frequency,power_frequency
monkeyT_session-y070130005-13_lfp-1,2007-01-30,-0.0521024070094358,T,ktorus_all_bands,all_bands
monkeyT_session-y070130005-13_lfp-2,2007-01-30,-0.0274999800567956,T,ktorus_all_bands,all_bands
monkeyT_session-y070201001-6_lfp-1,2007-02-01,-0.0580727632308092,T,ktorus_all_bands,all_bands
monkeyT_session-y070202001-7_lfp-1,2007-02-02,-0.0131158775482645,T,ktorus_all_bands,all_bands
monkeyT_session-y070206006-12_lfp-1,2007-02-06,-0.0636116431598487,T,ktorus_all_bands,all_bands
monkeyT_session-y070207004-11_lfp-1,2007-02-07,-0.0131929481662895,T,ktorus_all_bands,all_bands
monkeyT_session-y070207004-11_lfp-2,2007-02-07,0.0051394759005977,T,ktorus_all_bands,all_bands
monkeyT_session-y070207012-19_lfp-1,2007-02-07,0.0121136932705695,T,ktorus_all_bands,all_bands
monkeyT_session-y070207012-19_lfp-2,2007-02-07,0.0808022565527997,T,ktorus_all_bands,all_bands
monkeyT_session-y070208003-8_lfp-1,2007-02-08,-0.0014226212954213,T,ktorus_all_bands,all_bands
monkeyT_session-y070208003-8_lfp-2,2007-02-08,-0.0325907248421328,T,ktorus_all_bands,all_bands
monkeyT_session-y070209004-10_lfp-1,2007-02-09,0.0590570653709408,T,ktorus_all_bands,all_bands
