recording,monkey,day,method,permutation,macro_f1
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,34,0.2177258300728823
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,34,0.1841327690278215
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,35,0.1831653641554631
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,35,0.1376312180527909
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,35,0.1850693645470574
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,35,0.1368453549405238
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,35,0.1628529343966569
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,36,0.1655337980983109
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,36,0.1386265864030042
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,36,0.1556234126447273
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,36,0.2103278805314317
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,36,0.1487561971869564
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,37,0.1088858836707373
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,37,0.1528220644303753
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,37,0.1325410095457557
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,37,0.1511561135072583
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,37,0.1598206607469426
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,38,0.1501349486528534
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,38,0.1254553625170279
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,38,0.1495936802540576
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,38,0.1278823832997565
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,38,0.1557028918120788
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,39,0.140887201573511
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,39,0.1487088071479128
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,39,0.1302337840434982
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,39,0.1581633725751373
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,39,0.1572828256519536
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,40,0.1603324227790276
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,40,0.1390245370178723
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,40,0.182474233361509
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,40,0.1739941834435267
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,40,0.1488195259320497
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,41,0.1487360471236296
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,41,0.1603423633940451
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,41,0.2096521334888245
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,41,0.1230778254409162
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,41,0.1473729454941652
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,42,0.145674836495732
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,42,0.1135300804672001
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,42,0.1365538441657844
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,42,0.1155902799611533
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,42,0.1331072392725206
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,43,0.1125329812290212
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,43,0.1173979544947286
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,43,0.1490011903805007
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,43,0.1828883306132477
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,43,0.1255453150551694
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,44,0.1381086907821958
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,44,0.1393211941038028
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,44,0.1711118614864612
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,44,0.1758437640533761
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,44,0.1291127900741682
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,45,0.1199207203369245
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,45,0.1444926567368087
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,45,0.118079632791049
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,45,0.1227419549724944
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,45,0.1645817686211483
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,46,0.1596367084805802
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,46,0.156762454003525
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,46,0.190341914549413
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,46,0.1612448099611129
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,46,0.1484760679384335
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,47,0.1656924547061975
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,47,0.1227230978667697
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,47,0.1400850362661286
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,47,0.1712978030680199
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,47,0.1499241918933389
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,48,0.1364421571442203
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,48,0.1640745555270884
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,48,0.1825989733406241
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,48,0.1446960221350465
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,48,0.147665613062886
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,49,0.123247514661549
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,49,0.170747948457308
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,49,0.1400847069157303
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,49,0.1692155749532798
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,49,0.1055647683546841
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,50,0.1581430967599878
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,50,0.1136667139061693
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,50,0.165945958797279
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,50,0.1490660299648582
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,50,0.1384318745408788
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,51,0.1310652758021179
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,51,0.1276739926739926
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,51,0.1865677923818212
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,51,0.1796385967872518
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,51,0.1661718530316398
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,52,0.1660762467923245
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,52,0.1282001224184387
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,52,0.1174233629929832
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,52,0.1923513205677619
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,52,0.1743985462166639
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,53,0.1321667452989801
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,53,0.1568341217034027
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,53,0.1232216465502495
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,53,0.155228141452414
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,53,0.1292670801106709
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,54,0.1430830661451761
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,54,0.1035676378813633
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,54,0.1259592868747798
