recording,monkey,session,day,lfp,raw_trials,valid_trials,go_sample_zero_based,old_converted_go_sample,start_sample,end_sample_exclusive,source_pair_index,source_sha256,minimum_short,minimum_long,status,geometry_evaluable,n_trials,selection_hash,predecessor_features_sha256,fit_seconds,decode_seconds
monkeyM_session-o080506002-22_lfp-1,M,o080506002-22,2008-05-06,1,410,410,5000,4500,4500,5000,168,f83fa2a94b1ddb2e6569e95b088d253765c9653b823f4b506a7f409bd2e8792d,33,29,eligible,True,198.0,ff1aabf8b62af8bd5044cfdb48df957f9fee33a929c837581903f8275481920b,e22e21362c57ce785a5539903bb58132d2220d09979ed37f2f69d9cffec3727e,3.731019225029741,30.961514130001888
