recording,monkey,day,outer_fold,family,horizon_ms,coefficient_index,lag_ms,value,kind
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,0,-1,-0.0006518742336051,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,1,0,7632.372098594369,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,2,1,-50439.46320347392,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,3,2,149469.24992271,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,4,3,-259245.90538232,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,5,4,287751.2411841705,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,6,5,-209263.3491849832,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,7,6,97366.57679542458,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,8,7,-26499.94623740198,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,embedding,10,9,8,3230.196322974835,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,0,-1,-3.680011878559597e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,1,0,8.40106511708745,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,2,1,-31.831172136301824,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,3,2,70.6427412072701,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,4,3,-98.23931425072546,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,5,4,80.42607127785348,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,6,5,-20.158260629783385,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,7,6,-34.711847365946696,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,8,7,42.40894748491049,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,9,8,-10.976900505470384,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,10,9,-20.343451157916807,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,11,10,27.926551960571008,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,12,11,-18.2159284309908,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,13,12,7.11946919185091,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,14,13,-1.6130971715679332,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,ar,1,15,14,0.1651237788460231,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,0,-1,-2.1165000349543384e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,1,0,8.095422901283916,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,2,1,-29.63059859775213,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,3,2,64.39789734957785,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,4,3,-91.64120927020284,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,5,4,88.59818692113966,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,6,5,-58.21898587010163,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,7,6,25.08156278208264,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,8,7,-6.429534217195258,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,1,9,8,0.7472566208393933,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,0,-1,-0.0005924657811151,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,1,0,7639.948579074045,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,2,1,-50506.30189331316,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,3,2,149726.18456587318,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,4,3,-259809.27634556027,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,5,4,288522.1767162949,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,6,5,-209937.19930767175,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,7,6,97733.55954604804,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,8,7,-26613.602762851533,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,embedding,10,9,8,3245.482308609529,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,0,-1,-4.032643427867577e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,1,0,8.398364051982593,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,2,1,-31.809988357436072,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,3,2,70.57719259992612,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,4,3,-98.15857724250095,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,5,4,80.4903118477757,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,6,5,-20.553450627918902,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,7,6,-34.06206480429788,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,8,7,41.92945218168038,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,9,8,-11.077947344296236,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,10,9,-19.690408539384126,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,11,10,27.13915416385013,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,12,11,-17.670415469281913,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,13,12,6.883244700053472,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,14,13,-1.553113651982814,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,ar,1,15,14,0.1582449491794877,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,0,-1,-2.9595373391561042e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,1,0,8.095990929909249,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,2,1,-29.632806223565957,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,3,2,64.39883107006607,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,4,3,-91.63133802207186,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,5,4,88.572578288088,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,6,5,-58.18840487828144,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,7,6,25.06121779452069,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,8,7,-6.422200629339743,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,1,9,8,0.7461303689386396,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,0,-1,-0.0006522398822951,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,1,0,7670.962299204181,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,2,1,-50713.92233926916,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,3,2,150340.38277165193,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,4,3,-260857.43893854503,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,5,4,289650.21796461433,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,6,5,-210720.7255277239,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,7,6,98076.35307967212,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,8,7,-26699.899131189344,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,embedding,10,9,8,3255.042752272064,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,0,-1,-3.933424871926938e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,1,0,8.401231372226373,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,2,1,-31.83167735497765,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,3,2,70.64517817337763,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,4,3,-98.26445685771412,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,5,4,80.54776221074785,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,6,5,-20.47774690868869,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,7,6,-34.209598432473705,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,8,7,41.95742307126275,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,9,8,-10.864788374616298,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,10,9,-20.067316064130708,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,11,10,27.495890104251792,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,12,11,-17.889137390701187,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,13,12,6.970772594018381,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,14,13,-1.5740658468077202,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,ar,1,15,14,0.1605280899544381,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,0,-1,-2.3039857393464255e-08,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,1,0,8.097547107202127,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,2,1,-29.64607822068017,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,3,2,64.4475421751803,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,4,3,-91.7328439770332,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,5,4,88.70485414936944,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,6,5,-58.29937600578063,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,7,6,25.120000778970542,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,8,7,-6.440240697821186,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,1,9,8,0.7485933333366285,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,0,-1,-0.0006062731171021,intercept
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,1,0,7659.7073414892575,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,2,1,-50657.8784288083,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,3,2,150238.14881480677,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,4,3,-260805.29601500905,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,5,4,289745.37726641406,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,6,5,-210910.56591028385,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,7,6,98225.07274387938,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,8,7,-26758.05783197789,lag_weight
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,embedding,10,9,8,3264.46377204472,lag_weight
