recording,monkey,day,outer_fold,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,13,0.9661032858905276,0.1405567206867197,0.9762744238884266,22.993851413234072
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,14,0.9661032858905276,-0.1405567206867197,0.9762744238884266,-22.993851413234072
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,15,0.9475241075135988,0.0,0.9475241075135988,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,16,0.8233271155483658,0.0,0.8233271155483658,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,1,17,0.2456971068583015,0.0,0.2456971068583015,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,0,-0.7761440000830173,0.2786894046820323,0.8246619265777294,445.1343052413313
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,1,-0.7761440000830173,-0.2786894046820323,0.8246619265777294,-445.1343052413313
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,2,0.3417514911570115,0.7388405065483886,0.8140512120405695,181.04735189046224
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,3,0.3417514911570115,-0.7388405065483886,0.8140512120405695,-181.04735189046224
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,4,0.605612225538102,0.5596024694922054,0.8245732784798375,118.71885887361395
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,5,0.605612225538102,-0.5596024694922054,0.8245732784798375,-118.71885887361395
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,6,0.8180659101102822,0.4085585633633855,0.9144134365712906,73.71795727498501
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,7,0.8180659101102822,-0.4085585633633855,0.9144134365712906,-73.71795727498501
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,8,0.9272202326828924,0.3025358489143021,0.9753283035854208,50.19612407952318
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,9,0.9272202326828924,-0.3025358489143021,0.9753283035854208,-50.19612407952318
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,10,0.9645393599298304,0.1376908186547621,0.974317678375829,22.567362967891388
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,11,0.9645393599298304,-0.1376908186547621,0.974317678375829,-22.567362967891388
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,12,0.9558079609756144,0.0,0.9558079609756144,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,13,0.8415833587208165,0.196015023120424,0.8641090434457394,36.41982315370672
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,2,14,0.8415833587208165,-0.196015023120424,0.8641090434457394,-36.41982315370672
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,0,-0.7727006176466146,0.2773778948006825,0.8209779175078452,445.1480070967174
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,1,-0.7727006176466146,-0.2773778948006825,0.8209779175078452,-445.1480070967174
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,2,0.3449405962266053,0.7375969754153111,0.8142685755123926,180.3795661626548
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,3,0.3449405962266053,-0.7375969754153111,0.8142685755123926,-180.3795661626548
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,4,0.6050017779137162,0.5512684700285525,0.8184888987190838,117.60919031335476
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,5,0.6050017779137162,-0.5512684700285525,0.8184888987190838,-117.60919031335476
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,6,0.8163164236108029,0.4055111822716969,0.9114887944479192,73.37840635587511
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,7,0.8163164236108029,-0.4055111822716969,0.9114887944479192,-73.37840635587511
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,8,0.927210330012894,0.3013281807617832,0.9749449567046468,50.00920384156274
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,9,0.927210330012894,-0.3013281807617832,0.9749449567046468,-50.00920384156274
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,10,0.9579322022757232,0.0,0.9579322022757232,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,11,0.9638533212331258,0.1377678786931405,0.9736494303658456,22.595680814697268
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,12,0.9638533212331258,-0.1377678786931405,0.9736494303658456,-22.595680814697268
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,13,0.835594093502911,0.1970861697832788,0.8585222463144419,36.86508128403505
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,3,14,0.835594093502911,-0.1970861697832788,0.8585222463144419,-36.86508128403505
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,0,-0.773974274847774,0.2785150910620922,0.8225611430619995,445.02417488208505
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,1,-0.773974274847774,-0.2785150910620922,0.8225611430619995,-445.02417488208505
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,2,0.343714159632501,0.7364561960336331,0.8127159111326696,180.5024888924988
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,3,0.343714159632501,-0.7364561960336331,0.8127159111326696,-180.5024888924988
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,4,0.6072521839434111,0.555772123477849,0.8231876263277527,117.95976766751347
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,5,0.6072521839434111,-0.555772123477849,0.8231876263277527,-117.95976766751347
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,6,0.8197761681053172,0.4068393036484709,0.9151782256951976,73.31758187249949
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,7,0.8197761681053172,-0.4068393036484709,0.9151782256951976,-73.31758187249949
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,8,0.9271179922165492,0.301185969843555,0.974813192320584,49.99178176183415
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,9,0.9271179922165492,-0.301185969843555,0.974813192320584,-49.99178176183415
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,10,0.9648411420082404,0.1383860334184035,0.974714893472468,22.67277716413794
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,11,0.9648411420082404,-0.1383860334184035,0.974714893472468,-22.67277716413794
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,12,0.9562974731653884,0.0,0.9562974731653884,0.0
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,13,0.8337395784722432,0.1947671098230588,0.8561868439656739,36.52464645152836
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,4,14,0.8337395784722432,-0.1947671098230588,0.8561868439656739,-36.52464645152836
