recording,monkey,day,outer_fold,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,1,14,0.8620588749332654,0.21040795898322964,0.8873652083864318,38.100976156776674
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,1,15,0.8620588749332654,-0.21040795898322964,0.8873652083864318,-38.100976156776674
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,1,16,0.848299434859078,0.08336512926743281,0.8523858726891282,15.590610205795349
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,1,17,0.848299434859078,-0.08336512926743281,0.8523858726891282,-15.590610205795349
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,0,-0.8772350537528544,0.0,0.8772350537528544,499.99999999999994
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,1,-0.7530581512773133,0.44906178546161146,0.8767856444805512,414.4212076307411
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,2,-0.7530581512773133,-0.44906178546161146,0.8767856444805512,-414.4212076307411
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,3,0.025607504026198977,0.9177016055532344,0.9180588113500334,245.56009978659964
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,4,0.025607504026198977,-0.9177016055532344,0.9180588113500334,-245.56009978659964
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,5,0.5768035865173562,0.8000650411922717,0.9863095090068211,150.58454730191497
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,6,0.5768035865173562,-0.8000650411922717,0.9863095090068211,-150.58454730191497
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,7,0.7740955831508316,0.5438448013597497,0.9460397136588143,97.4726528542188
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,8,0.7740955831508316,-0.5438448013597497,0.9460397136588143,-97.4726528542188
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,9,0.8986484379017645,0.3626751042793518,0.9690728797192295,61.049830576743915
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,10,0.8986484379017645,-0.3626751042793518,0.9690728797192295,-61.049830576743915
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,11,0.9574424883371964,0.19665142819146972,0.9774292315472599,32.240838052597525
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,12,0.9574424883371964,-0.19665142819146972,0.9774292315472599,-32.240838052597525
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,13,0.832487147347333,0.2325357003401952,0.8643539219736353,43.351265491353246
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,14,0.832487147347333,-0.2325357003401952,0.8643539219736353,-43.351265491353246
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,15,0.9584133419494618,0.0,0.9584133419494618,0.0
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,16,0.8874193581025767,0.10489999681532199,0.8935978550036049,18.726475105774558
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,2,17,0.8874193581025767,-0.10489999681532199,0.8935978550036049,-18.726475105774558
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,0,-0.8749556903565607,0.0,0.8749556903565607,499.99999999999994
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,1,-0.7544624022164849,0.45299098117579717,0.8800081507491169,413.94094051160954
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,2,-0.7544624022164849,-0.45299098117579717,0.8800081507491169,-413.94094051160954
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,3,0.024959240291313974,0.9171138858056432,0.9174534556114801,245.66966955566016
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,4,0.024959240291313974,-0.9171138858056432,0.9174534556114801,-245.66966955566016
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,5,0.5768022291661857,0.7998944218982725,0.986170318836991,150.56862183693636
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,6,0.5768022291661857,-0.7998944218982725,0.986170318836991,-150.56862183693636
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,7,0.7748489210717464,0.5446602267174004,0.9471249194556649,97.51199998129718
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,8,0.7748489210717464,-0.5446602267174004,0.9471249194556649,-97.51199998129718
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,9,0.8984891783721438,0.36344504310186054,0.9692136518885625,61.17686187821537
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,10,0.8984891783721438,-0.36344504310186054,0.9692136518885625,-61.17686187821537
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,11,0.9557810226742172,0.195701627900807,0.9756108294126293,32.14359341893274
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,12,0.9557810226742172,-0.195701627900807,0.9756108294126293,-32.14359341893274
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,13,0.8356111998815905,0.23199916642593832,0.8672195169562789,43.10218547320812
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,14,0.8356111998815905,-0.23199916642593832,0.8672195169562789,-43.10218547320812
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,15,0.9607811258915323,0.0,0.9607811258915323,0.0
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,16,0.8862356132757302,0.10591188898542118,0.8925418144079691,18.930443625673053
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,3,17,0.8862356132757302,-0.10591188898542118,0.8925418144079691,-18.930443625673053
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,0,-0.8313595835462493,0.28244499827938047,0.8780284358762147,447.87608187749373
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,1,-0.8313595835462493,-0.28244499827938047,0.8780284358762147,-447.87608187749373
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,2,-0.005357896549853414,0.8120928545615619,0.8121105291063433,251.0500318321322
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,3,-0.005357896549853414,-0.8120928545615619,0.8121105291063433,-251.0500318321322
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,4,0.5755494225768469,0.7919563412638947,0.9790056099413509,149.97902773956187
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,5,0.5755494225768469,-0.7919563412638947,0.9790056099413509,-149.97902773956187
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,6,0.7887241165109546,0.52613643385929,0.9481061538668321,93.62826604476022
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,7,0.7887241165109546,-0.52613643385929,0.9481061538668321,-93.62826604476022
