recording,monkey,day,outer_fold,family,horizon_ms,coefficient_index,lag_ms,value,kind
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,0,-1,-3.4856627801130302e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,1,0,8.243244340656153,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,2,1,-30.147087609878028,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,3,2,62.92899358260196,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,4,3,-78.40456489507315,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,5,4,49.90211367401432,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,6,5,5.37442886166892,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,7,6,-37.32840996258419,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,8,7,23.36770779989076,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,9,8,9.018441515627472,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,10,9,-24.754274849289132,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,11,10,19.27629572304363,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,12,11,-8.221871103201577,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,13,12,1.9474709978223261,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,ar,1,14,13,-0.2024889645675889,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,0,-1,-1.0573124103671616e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,1,0,8.166831788890226,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,2,1,-30.061600360128704,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,3,2,65.47734609106709,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,4,3,-93.02771355770182,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,5,4,89.43292877881578,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,6,5,-58.19319431359829,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,7,6,24.72079280315778,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,8,7,-6.2227282524792,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,1,9,8,0.7073361006392359,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,0,-1,-3.6384136320069364e-05,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,1,0,9670.31004483588,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,2,1,-65040.63832890719,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,3,2,195710.06630070772,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,4,3,-343776.6628177794,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,5,4,385295.4551259486,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,6,5,-282008.21704978956,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,7,6,131596.10376524847,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,8,7,-35787.27928207889,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,0,embedding,10,9,8,4341.845328052998,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,0,-1,-1.3832084913220632e-10,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,1,0,8.232905904363536,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,2,1,-29.990304435897222,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,3,2,61.99273319170456,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,4,3,-75.39151031678777,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,5,4,44.2943448075138,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,6,5,10.575393115066651,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,7,6,-36.266880820691334,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,8,7,14.434773401511437,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,9,8,17.472806700258673,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,10,9,-20.88776440361777,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,11,10,0.967583741269189,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,12,11,14.472714673575537,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,13,12,-14.201421655311625,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,14,13,6.900486377278888,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,15,14,-1.8133062999400777,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,ar,1,16,15,0.20744525475278014,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,0,-1,-4.829730729932757e-10,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,1,0,8.160964183203879,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,2,1,-30.01449751717847,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,3,2,65.30937638225359,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,4,3,-92.6804015862799,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,5,4,88.97773994146112,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,6,5,-57.80616326398375,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,7,6,24.512384234698914,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,8,7,-6.1577688604692815,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,1,9,8,0.6983655739304063,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,0,-1,1.0304975402163595e-05,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,1,0,9648.313071610892,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,2,1,-64856.303824774295,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,3,2,195018.16940500407,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,4,3,-342262.48021260905,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,5,4,383188.4320600731,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,6,5,-280103.55248594785,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,7,6,130505.71091199545,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,8,7,-35426.27946409949,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,1,embedding,10,9,8,4288.974020202182,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,0,-1,6.470039917022552e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,1,0,8.237833779501495,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,2,1,-30.031763015694754,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,3,2,62.14615039484254,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,4,3,-75.70503101460854,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,5,4,44.626177967751865,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,6,5,10.58420423049173,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,7,6,-36.890315867822935,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,8,7,15.479715578007335,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,9,8,16.635304951180967,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,10,9,-20.800705164597037,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,11,10,1.605375662814818,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,12,11,13.615243819466423,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,13,12,-13.590086389852221,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,14,13,6.63412373518268,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,15,14,-1.7460774155677081,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,ar,1,16,15,0.19984798099960407,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,0,-1,8.596169695333777e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,1,0,8.163139902433821,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,2,1,-30.03242803818033,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,3,2,65.37520942548026,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,4,3,-92.82085480196251,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,5,4,89.16796143823792,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,6,5,-57.973462357360724,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,7,6,24.60561643377129,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,8,7,-6.187846492946169,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,1,9,8,0.7026635791752817,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,0,-1,0.00014447980280495694,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,1,0,9655.452535458278,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,2,1,-64915.5927379887,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,3,2,195244.62944769062,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,4,3,-342776.81404312287,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,5,4,383940.7119770034,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,6,5,-280823.36404300365,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,7,6,130943.1518898223,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,8,7,-35580.03517088444,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,2,embedding,10,9,8,4312.843591853282,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,0,-1,4.106539655199248e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,1,0,8.237231993138543,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,2,1,-30.02371696948471,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,3,2,62.106758062763234,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,4,3,-75.60375377128099,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,5,4,44.475213866286225,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,6,5,10.702032494626383,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,7,6,-36.882809257246564,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,8,7,15.351894542337876,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,9,8,16.73376053853092,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,10,9,-20.665636376961633,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,11,10,1.1794639310232455,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,12,11,14.149620137963343,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,13,12,-13.988366403152469,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,14,13,6.817032576236811,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,15,14,-1.794115983047113,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,ar,1,16,15,0.205389854902609,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,0,-1,3.6805257262045865e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,1,0,8.164094158578772,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,2,1,-30.037209714543103,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,3,2,65.38314463650475,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,4,3,-92.82081755564893,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,5,4,89.14942394332947,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,6,5,-57.94443464766352,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,7,6,24.584055367724652,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,8,7,-6.17961695047154,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,1,9,8,0.7013598706695148,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,0,-1,8.500762182535814e-05,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,1,0,9688.660995340872,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,2,1,-65139.79378783098,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,3,2,195903.64885013187,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,4,3,-343874.0546801747,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,5,4,385065.6306297395,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,6,5,-281543.2875621725,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,7,6,131218.9290188086,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,8,7,-35635.66248068332,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,3,embedding,10,9,8,4316.912784078039,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,0,-1,3.009507498676761e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,1,0,8.241375482934338,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,2,1,-30.063484410333007,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,3,2,62.26924198288103,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,4,3,-75.96414352902518,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,5,4,44.90164512163457,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,6,5,10.596934253301507,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,7,6,-37.385116785910725,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,8,7,16.21970007549868,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,9,8,16.164921563269445,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,10,9,-20.875907640547158,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,11,10,2.035237352150582,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,12,11,13.194778700611147,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,13,12,-13.359248051959343,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,14,13,6.556640416506394,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,15,14,-1.731148613836287,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,ar,1,16,15,0.1985732835456697,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,0,-1,5.9001234145768244e-09,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,1,0,8.164072662846673,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,2,1,-30.04089373679991,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,3,2,65.40838258931227,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,4,3,-92.89456944456154,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,5,4,89.2699298458888,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,6,5,-58.06360177734701,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,7,6,24.65543501587353,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,8,7,-6.203607380912853,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,1,9,8,0.7048512844044955,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,0,-1,4.558651586893765e-05,intercept
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,1,0,9636.716201885778,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,2,1,-64785.005527070236,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,3,2,194846.0894591311,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,4,3,-342082.43420557404,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,5,4,383186.90650752635,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,6,5,-280302.6353473221,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,7,6,130720.35424378767,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,8,7,-35526.28846580532,lag_weight
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,4,embedding,10,9,8,4307.280020656505,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,0,-1,1.8718178144624953e-08,intercept
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,1,0,8.453582273552282,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,2,1,-31.952733885424294,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,3,2,69.62525217191612,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,4,3,-92.00369768838732,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,5,4,65.11415947821533,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,6,5,-1.2766644973453543,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,7,6,-40.6866916238525,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,8,7,25.40651142356333,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,9,8,14.7561011737704,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,10,9,-26.855093722433534,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,11,10,4.490125659522351,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,12,11,16.891404893049163,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,13,12,-13.814467767001156,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,14,13,-2.84315346872822,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,15,14,12.733845423308562,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,16,15,-10.92911361865441,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,17,16,5.0342580726013235,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,18,17,-1.2895367967986897,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,ar,1,19,18,0.1459114925145315,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,0,-1,2.5127422394535803e-08,intercept
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,1,0,8.167131026826711,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,2,1,-30.13936179165312,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,3,2,65.98553051864944,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,4,3,-94.48471721914538,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,5,4,91.79144693537543,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,6,5,-60.51776667790633,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,7,6,26.11517569838365,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,8,7,-6.694026368907359,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,1,9,8,0.7765869284405249,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,0,-1,0.00036766083131773916,intercept
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,1,0,8285.241543425585,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,2,1,-55294.21817659407,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,3,2,165373.9269822042,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,4,3,-289233.4109565444,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,5,4,323342.7991343758,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,6,5,-236490.1871380849,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,7,6,110471.89825399949,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,8,7,-30126.401278481142,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,0,embedding,10,9,8,3671.330011333782,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,0,-1,2.0712277640395904e-08,intercept
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,1,0,8.434364149122347,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,2,1,-31.81520890298507,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,3,2,69.27822100115881,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,4,3,-91.93342814239786,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,5,4,66.75411503101924,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,6,5,-5.330836877875344,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,7,6,-37.1297484597467,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,8,7,27.45170195963025,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,9,8,7.178590075946315,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,10,9,-22.31202035140745,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,11,10,10.64324024043866,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,12,11,4.732974559586737,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,13,12,-8.624937358393979,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,14,13,4.8891030830517765,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,15,14,-1.3806007683818142,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,ar,1,16,15,0.16446975005814374,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,0,-1,3.2026846910615525e-08,intercept
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,1,0,8.16760163459713,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,2,1,-30.14271853995671,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,3,2,65.99537830123683,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,4,3,-94.50012130877492,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,5,4,91.80516246878841,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,6,5,-60.52447085241733,lag_weight
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,1,embedding,1,7,6,26.11663043769163,lag_weight
