recording,monkey,day,method,geometry_evaluable,macro_f1,n_trials
monkeyM_session-o080423001-5_lfp-6,M,2008-04-23,peak_power,True,0.16740408076199342,96
monkeyM_session-o080423001-5_lfp-6,M,2008-04-23,power_frequency,True,0.20598344650068787,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,all_bands,True,0.10890230838048676,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,ktorus,True,0.2288490204229915,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,ktorus_all_bands,True,0.18441669283699644,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,ktorus_power_frequency,True,0.18528972520908005,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,peak_frequency,True,0.14353622177918676,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,peak_power,True,0.19454104807923808,96
monkeyM_session-o080423001-5_lfp-8,M,2008-04-23,power_frequency,True,0.15722865722865723,96
monkeyM_session-o080424002-11_lfp-1,M,2008-04-24,all_bands,False,0.19150707114651974,120
monkeyM_session-o080424002-11_lfp-1,M,2008-04-24,peak_frequency,False,0.14655690951516723,120
monkeyM_session-o080424002-11_lfp-1,M,2008-04-24,peak_power,False,0.18867809392225435,120
monkeyM_session-o080424002-11_lfp-1,M,2008-04-24,power_frequency,False,0.19714533453663888,120
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,all_bands,True,0.2028052013346131,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,ktorus,True,0.1569119569269607,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,ktorus_all_bands,True,0.12595183411626695,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,ktorus_power_frequency,True,0.11427767814704566,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,peak_frequency,True,0.14376533668666439,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,peak_power,True,0.17231829009078928,132
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,power_frequency,True,0.19481624836392508,132
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,all_bands,True,0.2045076041958492,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,ktorus,True,0.17809847061216508,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,ktorus_all_bands,True,0.2184528273503822,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,ktorus_power_frequency,True,0.23073975405221012,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,peak_frequency,True,0.1266317106038633,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,peak_power,True,0.1684453215893378,120
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,power_frequency,True,0.1948100918689154,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,all_bands,True,0.19142013530558422,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,ktorus,True,0.20636989539428566,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,ktorus_all_bands,True,0.21357170025334338,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,ktorus_power_frequency,True,0.24358362442387146,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,peak_frequency,True,0.21159624274031053,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,peak_power,True,0.24511206458800916,120
monkeyM_session-o080429002-7_lfp-2,M,2008-04-29,power_frequency,True,0.22018057816011782,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,all_bands,True,0.1431338277842837,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,ktorus,True,0.21373107607271646,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,ktorus_all_bands,True,0.22460150104702584,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,ktorus_power_frequency,True,0.223478794409027,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,peak_frequency,True,0.1766335067077379,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,peak_power,True,0.22677083845900106,120
monkeyM_session-o080430002-12_lfp-1,M,2008-04-30,power_frequency,True,0.22456420440291405,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,all_bands,True,0.1530028733690061,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,ktorus,True,0.1912196440298243,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,ktorus_all_bands,True,0.2414519186342036,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,ktorus_power_frequency,True,0.21733245912596733,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,peak_frequency,True,0.14800277053971636,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,peak_power,True,0.21033083398276853,120
monkeyM_session-o080430013-23_lfp-1,M,2008-04-30,power_frequency,True,0.24635827887860406,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,all_bands,True,0.11838505171838505,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,ktorus,True,0.2117940306619552,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,ktorus_all_bands,True,0.18588039867109632,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,ktorus_power_frequency,True,0.18000017029078455,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,peak_frequency,True,0.14003343528807324,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,peak_power,True,0.1640667228842268,120
monkeyM_session-o080430013-23_lfp-2,M,2008-04-30,power_frequency,True,0.12344908253720982,120
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,True,0.21905323431079307,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,True,0.1751432227460991,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus_all_bands,True,0.20203289923786819,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus_power_frequency,True,0.18408509662597658,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,True,0.1431225398226833,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,True,0.16323340666462408,198
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,True,0.1900366499157532,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,all_bands,True,0.15862164151022032,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,ktorus,True,0.15706699122999854,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,ktorus_all_bands,True,0.21558907042778008,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,ktorus_power_frequency,True,0.20492199204977823,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,peak_frequency,True,0.1954047408792617,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,peak_power,True,0.19056479666389273,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,power_frequency,True,0.21651243909656345,198
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,all_bands,True,0.15289460941634855,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,ktorus,True,0.08428037341080818,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,ktorus_all_bands,True,0.23093829123240886,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,ktorus_power_frequency,True,0.19722337459395564,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,peak_frequency,True,0.18288308913308912,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,peak_power,True,0.19590785764311905,120
monkeyM_session-o080507002-11_lfp-1,M,2008-05-07,power_frequency,True,0.19583308662218277,120
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,all_bands,True,0.14775225665790492,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,ktorus,True,0.23305145819145912,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,ktorus_all_bands,True,0.2082465546112805,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,ktorus_power_frequency,True,0.2601143574140532,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,peak_frequency,True,0.16010301126580195,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,peak_power,True,0.1712510248742133,108
monkeyM_session-o080507012-23_lfp-1,M,2008-05-07,power_frequency,True,0.1845182936343328,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,all_bands,True,0.2577974595910389,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,ktorus,True,0.15849418039820518,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,ktorus_all_bands,True,0.2123117136275031,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,ktorus_power_frequency,True,0.21922492433328347,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,peak_frequency,True,0.1902115051520824,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,peak_power,True,0.26903820816864293,108
monkeyM_session-o080507012-23_lfp-2,M,2008-05-07,power_frequency,True,0.265027115027115,108
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,all_bands,True,0.18715893764913372,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,ktorus,True,0.17973766429648785,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,ktorus_all_bands,True,0.16398736734837305,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,ktorus_power_frequency,True,0.17660470620996938,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,peak_frequency,True,0.07216944801026957,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,peak_power,True,0.1728123728123728,96
monkeyM_session-o080509001-9_lfp-1,M,2008-05-09,power_frequency,True,0.14371128532713898,96
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,all_bands,True,0.1513550135501355,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,ktorus,True,0.17178851884734236,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,ktorus_all_bands,True,0.2123663358183482,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,ktorus_power_frequency,True,0.16676067967316174,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,peak_frequency,True,0.12783901014969304,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,peak_power,True,0.1327171536473862,114
monkeyM_session-o080509010-19_lfp-1,M,2008-05-09,power_frequency,True,0.12001230624509723,114
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,all_bands,True,0.13021352435071123,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,ktorus,True,0.10571838555709524,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,ktorus_all_bands,True,0.1431991890395965,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,ktorus_power_frequency,True,0.1486729056851008,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,peak_frequency,True,0.13752016247328866,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,peak_power,True,0.11854749486328432,102
monkeyM_session-o080513001-9_lfp-1,M,2008-05-13,power_frequency,True,0.11670086639306886,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,all_bands,True,0.12314213564213565,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,ktorus,True,0.12730243612596556,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,ktorus_all_bands,True,0.17210710041592395,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,ktorus_power_frequency,True,0.16221641944036166,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,peak_frequency,True,0.12510589020392943,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,peak_power,True,0.16946383385233568,102
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,power_frequency,True,0.12035330261136713,102
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,all_bands,True,0.22860853013292037,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,ktorus,True,0.23005960505960507,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,ktorus_all_bands,True,0.1966698019329598,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,ktorus_power_frequency,True,0.20463128602663486,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,peak_frequency,True,0.09463032534841047,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,peak_power,True,0.20597044412833887,108
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,power_frequency,True,0.17089670315476768,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,all_bands,True,0.2813116275940824,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,ktorus,True,0.20925175935616389,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,ktorus_all_bands,True,0.204011154011154,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,ktorus_power_frequency,True,0.2214041822115834,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,peak_frequency,True,0.21125629164449533,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,peak_power,True,0.17363172889488676,108
monkeyM_session-o080513010-18_lfp-2,M,2008-05-13,power_frequency,True,0.22646913937662586,108
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,all_bands,True,0.16897601882122007,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,ktorus,True,0.21308530063910266,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,ktorus_all_bands,True,0.18831188537027468,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,ktorus_power_frequency,True,0.20076122613125388,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,peak_frequency,True,0.1995500318080963,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,peak_power,True,0.20059134885111116,120
monkeyM_session-o080515002-11_lfp-1,M,2008-05-15,power_frequency,True,0.2091444194385371,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,all_bands,True,0.20402086093575456,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,ktorus,True,0.1933396575976277,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,ktorus_all_bands,True,0.23438713262204916,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,ktorus_power_frequency,True,0.1889655322385456,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,peak_frequency,True,0.2070404132904133,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,peak_power,True,0.1966397124887691,120
monkeyM_session-o080515002-11_lfp-2,M,2008-05-15,power_frequency,True,0.23239434489434493,120
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,all_bands,True,0.25842453842453844,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,ktorus,True,0.2296465730931622,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,ktorus_all_bands,True,0.26184343941541816,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,ktorus_power_frequency,True,0.20080213903743316,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,peak_frequency,True,0.14307473978066912,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,peak_power,True,0.15876792829254627,126
monkeyM_session-o080515012-24_lfp-1,M,2008-05-15,power_frequency,True,0.1771681133157372,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,all_bands,True,0.10913461538461539,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,ktorus,True,0.24089150600363388,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,ktorus_all_bands,True,0.2100437605039538,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,ktorus_power_frequency,True,0.20120712860444548,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,peak_frequency,True,0.1595645416325802,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,peak_power,True,0.22406695122017192,126
monkeyM_session-o080515012-24_lfp-2,M,2008-05-15,power_frequency,True,0.2388825565687268,126
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,all_bands,True,0.11993612794528126,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,ktorus,True,0.1928502226207369,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,ktorus_all_bands,True,0.16563837929179268,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,ktorus_power_frequency,True,0.32202253051950774,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,peak_frequency,True,0.21836005975156922,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,peak_power,True,0.24864396473092124,108
monkeyM_session-o080522005-11_lfp-1,M,2008-05-22,power_frequency,True,0.31680501468880234,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,all_bands,True,0.2250929586393945,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,ktorus,True,0.16700241658141915,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,ktorus_all_bands,True,0.15809834420640373,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,ktorus_power_frequency,True,0.247622844991266,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,peak_frequency,True,0.17703950341641414,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,peak_power,True,0.2270803270803271,108
monkeyM_session-o080522005-11_lfp-2,M,2008-05-22,power_frequency,True,0.2584633018675572,108
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,all_bands,True,0.19180017226528853,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,ktorus,True,0.21216674784040812,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,ktorus_all_bands,True,0.23162983753689992,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,ktorus_power_frequency,True,0.22779394037684386,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,peak_frequency,True,0.1982731376244228,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,peak_power,True,0.21877569260679222,144
monkeyM_session-o080522012-21_lfp-1,M,2008-05-22,power_frequency,True,0.2675890352841351,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,all_bands,True,0.18836808398503332,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,ktorus,True,0.19875172501444846,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,ktorus_all_bands,True,0.21891872133468773,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,ktorus_power_frequency,True,0.23604714495617365,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,peak_frequency,True,0.15277990258139743,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,peak_power,True,0.23529747943392434,144
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,power_frequency,True,0.22574681415996214,144
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,all_bands,True,0.14978282909971716,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,ktorus,True,0.193113711001642,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,ktorus_all_bands,True,0.17315536315536315,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,ktorus_power_frequency,True,0.19127326217843457,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,peak_frequency,True,0.12858005521048999,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,peak_power,True,0.20408060380837148,90
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,power_frequency,True,0.14752705627705628,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,all_bands,True,0.18512170019522964,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,ktorus,True,0.15242438826534938,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,ktorus_all_bands,True,0.20552563142077207,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,ktorus_power_frequency,True,0.11419328484081803,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,peak_frequency,True,0.10325140809011775,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,peak_power,True,0.12153270434845849,90
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,power_frequency,True,0.09188672438672439,90
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,all_bands,True,0.1982600080044691,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,ktorus,True,0.19998641294162625,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,ktorus_all_bands,True,0.25703262573829094,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,ktorus_power_frequency,True,0.23355490174712143,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,peak_frequency,True,0.15786056560989176,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,peak_power,True,0.2112229076077797,144
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,power_frequency,True,0.18689058450133103,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,all_bands,True,0.2033502002362085,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,ktorus,True,0.20310070790524,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,ktorus_all_bands,True,0.17087041373926617,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,ktorus_power_frequency,True,0.19049955031933039,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,peak_frequency,True,0.1357427690242635,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,peak_power,True,0.158841323902326,144
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,power_frequency,True,0.18378244951496894,144
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,all_bands,False,0.21962664196883466,120
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,peak_frequency,False,0.24447821681864232,120
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,peak_power,False,0.2518192712429315,120
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,power_frequency,False,0.2588587487781036,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,all_bands,True,0.25948781167009666,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,ktorus,True,0.19731684529216553,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,ktorus_all_bands,True,0.25692011707586376,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,ktorus_power_frequency,True,0.24985331545919062,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,peak_frequency,True,0.17115868576278323,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,peak_power,True,0.1814513917455094,120
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,power_frequency,True,0.23339900725477172,120
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,all_bands,True,0.15402274068940738,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,ktorus,True,0.10242420456438449,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,ktorus_all_bands,True,0.13136645962732918,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,ktorus_power_frequency,True,0.12583696496739974,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,peak_frequency,True,0.12695413436692507,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,peak_power,True,0.10186571598336304,90
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,power_frequency,True,0.09114762419360121,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,all_bands,True,0.26637549346768735,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,ktorus,True,0.13250685992621478,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,ktorus_all_bands,True,0.22342885872297638,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,ktorus_power_frequency,True,0.1555445003025648,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,peak_frequency,True,0.19571797711332595,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,peak_power,True,0.1730683269476373,90
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,power_frequency,True,0.1704594017094017,90
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,all_bands,True,0.20196841359632056,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,ktorus,True,0.1822416400002607,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,ktorus_all_bands,True,0.17143646016446742,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,ktorus_power_frequency,True,0.2185659893109522,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,peak_frequency,True,0.18037212738299693,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,peak_power,True,0.21071649252892932,114
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,power_frequency,True,0.20198735320686542,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,all_bands,True,0.17215312955251036,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,ktorus,True,0.18157679738562094,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,ktorus_all_bands,True,0.18562324303603372,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,ktorus_power_frequency,True,0.23017185384661443,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,peak_frequency,True,0.1474548346470371,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,peak_power,True,0.1634594255646887,114
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,power_frequency,True,0.16114701317953348,114
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,all_bands,True,0.2697693875325454,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,ktorus,True,0.18368391805839243,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,ktorus_all_bands,True,0.3121072351938626,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,ktorus_power_frequency,True,0.3041138458018254,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,peak_frequency,True,0.12975892111230455,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,peak_power,True,0.1998936625390114,108
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,power_frequency,True,0.2637316795405031,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,all_bands,True,0.21598812564490713,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,ktorus,True,0.317709739091318,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,ktorus_all_bands,True,0.29802988224040855,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,ktorus_power_frequency,True,0.2687259919857543,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,peak_frequency,True,0.17429012345679015,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,peak_power,True,0.2677034332206746,108
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,power_frequency,True,0.26438743148362026,108
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,all_bands,True,0.18505350858292036,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,ktorus,True,0.3031643045083905,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,ktorus_all_bands,True,0.2257159038092101,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,ktorus_power_frequency,True,0.24266313883249366,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,peak_frequency,True,0.18872995817967353,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,peak_power,True,0.2420712004045337,90
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,power_frequency,True,0.2391254578754579,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,all_bands,True,0.0859287317620651,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,ktorus,True,0.12890683369516323,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,ktorus_all_bands,True,0.15156439820842763,90
