recording,monkey,day,method,geometry_evaluable,true_direction,predicted_direction,fraction
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,1,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,1,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,1,0.0
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,3,0.3157894736842105
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,5,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,2,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,5,0.2631578947368421
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,3,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,4,6,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,4,0.3157894736842105
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,5,0.05263157894736842
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,5,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,4,0.10526315789473684
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,5,0.0
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,6,6,0.42105263157894735
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,1,6,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,2,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,4,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,3,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,1,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,2,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,5,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,4,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,4,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,5,6,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,1,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,2,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,4,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,6,6,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,4,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,1,6,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,2,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,5,0.42105263157894735
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,2,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,3,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,1,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,4,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,5,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,4,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,1,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,5,0.42105263157894735
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,5,6,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,3,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,6,6,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,1,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,1,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,5,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,2,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,5,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,3,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,1,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,2,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,4,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,4,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,5,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,5,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,6,6,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,4,0.42105263157894735
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,5,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,1,6,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,4,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,2,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,3,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,4,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,3,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,5,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,4,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,1,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,5,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,2,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,6,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,4,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,5,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,1,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,1,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,3,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,5,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,2,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,4,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,5,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,3,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,4,0.47368421052631576
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,5,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,4,6,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,2,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,3,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,5,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,5,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,1,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,4,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,5,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,6,6,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,4,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,1,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,5,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,2,6,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,1,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,3,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,3,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,1,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,4,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,5,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,4,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,4,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,5,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,5,6,0.3684210526315789
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,1,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,2,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,5,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,6,6,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,1,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,2,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,4,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,5,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,1,6,0.2631578947368421
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,1,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,3,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,4,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,2,6,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,2,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,3,0.10526315789473684
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,4,0.3157894736842105
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,5,0.21052631578947367
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,3,6,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,4,1,0.15789473684210525
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,4,2,0.0
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,4,3,0.05263157894736842
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,4,4,0.3684210526315789
