recording,day,difference,monkey,enhanced,baseline
monkeyM_session-o080904001-7_lfp-5,2008-09-04,-0.02419984073973258,M,ktorus,power_frequency
monkeyM_session-o080904008-14_lfp-5,2008-09-04,0.016086734975260336,M,ktorus,power_frequency
monkeyM_session-o080904008-14_lfp-6,2008-09-04,0.06834817158308813,M,ktorus,power_frequency
monkeyM_session-o080905001-6_lfp-5,2008-09-05,3.8478287477217155e-05,M,ktorus,power_frequency
monkeyM_session-o080910001-5_lfp-5,2008-09-10,0.07648046398046399,M,ktorus,power_frequency
monkeyM_session-o080910001-5_lfp-7,2008-09-10,-0.0208830719398016,M,ktorus,power_frequency
monkeyM_session-o080910006-11_lfp-5,2008-09-10,0.07660804546429548,M,ktorus,power_frequency
monkeyM_session-o080910006-11_lfp-7,2008-09-10,-0.03144580508380235,M,ktorus,power_frequency
monkeyM_session-o080911001-5_lfp-5,2008-09-11,-0.04645220636074296,M,ktorus,power_frequency
monkeyM_session-o080911001-5_lfp-6,2008-09-11,0.08685976646502962,M,ktorus,power_frequency
monkeyM_session-o080911006-11_lfp-5,2008-09-11,-0.11165912309204987,M,ktorus,power_frequency
monkeyM_session-o080911006-11_lfp-6,2008-09-11,-0.0482296611733328,M,ktorus,power_frequency
monkeyM_session-o080917001-8_lfp-5,2008-09-17,-0.056132555627166375,M,ktorus,power_frequency
monkeyM_session-o080917001-8_lfp-6,2008-09-17,-0.039515682999946566,M,ktorus,power_frequency
monkeyM_session-o080918001-5_lfp-5,2008-09-18,-0.02246041598110446,M,ktorus,power_frequency
monkeyM_session-o080918001-5_lfp-6,2008-09-18,0.03707386290403364,M,ktorus,power_frequency
monkeyM_session-o080918006-11_lfp-5,2008-09-18,-0.07188699633960455,M,ktorus,power_frequency
monkeyM_session-o080919001-6_lfp-5,2008-09-19,-0.05863714476816381,M,ktorus,power_frequency
monkeyM_session-o080919001-6_lfp-7,2008-09-19,0.01757947080946462,M,ktorus,power_frequency
monkeyM_session-o080919007-12_lfp-5,2008-09-19,-0.021725066974119134,M,ktorus,power_frequency
monkeyM_session-o080919007-12_lfp-7,2008-09-19,0.014222751178719434,M,ktorus,power_frequency
monkeyM_session-o080925002-6_lfp-6,2008-09-25,-0.06546407375831376,M,ktorus,power_frequency
monkeyM_session-o080925002-6_lfp-7,2008-09-25,0.03688115870020675,M,ktorus,power_frequency
monkeyM_session-o080925007-12_lfp-6,2008-09-25,0.0026023275708431104,M,ktorus,power_frequency
monkeyM_session-o080925007-12_lfp-7,2008-09-25,0.025574316304710104,M,ktorus,power_frequency
monkeyM_session-o080926001-6_lfp-5,2008-09-26,0.06285156061311387,M,ktorus,power_frequency
monkeyM_session-o080926007-11_lfp-5,2008-09-26,0.0031802740404388574,M,ktorus,power_frequency
monkeyM_session-o080926007-11_lfp-6,2008-09-26,-0.014003877686038169,M,ktorus,power_frequency
monkeyM_session-o081001001-12_lfp-1,2008-10-01,-0.04600506497514753,M,ktorus,power_frequency
monkeyM_session-o081001001-12_lfp-3,2008-10-01,-0.06238571354850425,M,ktorus,power_frequency
monkeyM_session-o081001013-26_lfp-1,2008-10-01,-0.07800165852368215,M,ktorus,power_frequency
monkeyM_session-o081001013-26_lfp-3,2008-10-01,-0.07434583384196489,M,ktorus,power_frequency
monkeyM_session-o081002010-22_lfp-2,2008-10-02,0.008814532005859521,M,ktorus,power_frequency
monkeyM_session-o081003003-14_lfp-1,2008-10-03,-0.006361066911728636,M,ktorus,power_frequency
monkeyM_session-o081003003-14_lfp-2,2008-10-03,0.03248704308971671,M,ktorus,power_frequency
monkeyM_session-o081003015-26_lfp-1,2008-10-03,-0.08968147164816687,M,ktorus,power_frequency
monkeyM_session-o081003015-26_lfp-2,2008-10-03,-0.045507108097659066,M,ktorus,power_frequency
monkeyM_session-o081008001-15_lfp-1,2008-10-08,-0.020560306551685822,M,ktorus,power_frequency
monkeyM_session-o081008001-15_lfp-2,2008-10-08,0.04819669827372011,M,ktorus,power_frequency
monkeyM_session-o081028001-12_lfp-4,2008-10-28,-0.1215118135376756,M,ktorus,power_frequency
monkeyM_session-o081031013-23_lfp-1,2008-10-31,-0.05119802195464737,M,ktorus,power_frequency
monkeyM_session-o081031013-23_lfp-3,2008-10-31,0.006577781981592423,M,ktorus,power_frequency
monkeyM_session-o081107007-13_lfp-1,2008-11-07,-0.015719154482309927,M,ktorus,power_frequency
monkeyM_session-o081113002-9_lfp-1,2008-11-13,0.08787206932451737,M,ktorus,power_frequency
monkeyM_session-o081113002-9_lfp-2,2008-11-13,-0.016126840121165664,M,ktorus,power_frequency
monkeyM_session-o081127010-14_lfp-1,2008-11-27,0.008861646222353914,M,ktorus,power_frequency
monkeyM_session-o081202001-7_lfp-2,2008-12-02,-0.09908921028222037,M,ktorus,power_frequency
monkeyM_session-o081202001-7_lfp-4,2008-12-02,0.08972224573315712,M,ktorus,power_frequency
monkeyM_session-o080416002-18_lfp-1,2008-04-16,-0.0046173639453650495,M,ktorus,all_bands
monkeyM_session-o080416002-18_lfp-2,2008-04-16,-0.016537569506726163,M,ktorus,all_bands
monkeyM_session-o080417003-14_lfp-1,2008-04-17,0.057663784804595775,M,ktorus,all_bands
monkeyM_session-o080417003-14_lfp-4,2008-04-17,0.062452299453960594,M,ktorus,all_bands
monkeyM_session-o080422011-21_lfp-2,2008-04-22,-0.04819488827834664,M,ktorus,all_bands
monkeyM_session-o080423001-5_lfp-6,2008-04-23,0.03137220934483531,M,ktorus,all_bands
monkeyM_session-o080423001-5_lfp-8,2008-04-23,0.11994671204250473,M,ktorus,all_bands
monkeyM_session-o080424012-22_lfp-1,2008-04-24,-0.04589324440765241,M,ktorus,all_bands
monkeyM_session-o080425003-12_lfp-1,2008-04-25,-0.02640913358368413,M,ktorus,all_bands
monkeyM_session-o080429002-7_lfp-2,2008-04-29,0.014949760088701441,M,ktorus,all_bands
monkeyM_session-o080430002-12_lfp-1,2008-04-30,0.07059724828843275,M,ktorus,all_bands
monkeyM_session-o080430013-23_lfp-1,2008-04-30,0.03821677066081822,M,ktorus,all_bands
monkeyM_session-o080430013-23_lfp-2,2008-04-30,0.09340897894357016,M,ktorus,all_bands
monkeyM_session-o080506002-22_lfp-1,2008-05-06,-0.043910011564693985,M,ktorus,all_bands
monkeyM_session-o080506002-22_lfp-2,2008-05-06,-0.001554650280221781,M,ktorus,all_bands
monkeyM_session-o080507002-11_lfp-1,2008-05-07,-0.06861423600554037,M,ktorus,all_bands
monkeyM_session-o080507012-23_lfp-1,2008-05-07,0.08529920153355419,M,ktorus,all_bands
monkeyM_session-o080507012-23_lfp-2,2008-05-07,-0.09930327919283372,M,ktorus,all_bands
monkeyM_session-o080509001-9_lfp-1,2008-05-09,-0.007421273352645863,M,ktorus,all_bands
monkeyM_session-o080509010-19_lfp-1,2008-05-09,0.02043350529720686,M,ktorus,all_bands
monkeyM_session-o080513001-9_lfp-1,2008-05-13,-0.024495138793615992,M,ktorus,all_bands
monkeyM_session-o080513001-9_lfp-2,2008-05-13,0.004160300483829912,M,ktorus,all_bands
monkeyM_session-o080513010-18_lfp-1,2008-05-13,0.0014510749266846978,M,ktorus,all_bands
monkeyM_session-o080513010-18_lfp-2,2008-05-13,-0.07205986823791852,M,ktorus,all_bands
monkeyM_session-o080515002-11_lfp-1,2008-05-15,0.044109281817882595,M,ktorus,all_bands
monkeyM_session-o080515002-11_lfp-2,2008-05-15,-0.01068120333812686,M,ktorus,all_bands
monkeyM_session-o080515012-24_lfp-1,2008-05-15,-0.02877796533137625,M,ktorus,all_bands
monkeyM_session-o080515012-24_lfp-2,2008-05-15,0.1317568906190185,M,ktorus,all_bands
monkeyM_session-o080522005-11_lfp-1,2008-05-22,0.07291409467545563,M,ktorus,all_bands
monkeyM_session-o080522005-11_lfp-2,2008-05-22,-0.05809054205797534,M,ktorus,all_bands
monkeyM_session-o080522012-21_lfp-1,2008-05-22,0.02036657557511959,M,ktorus,all_bands
monkeyM_session-o080522012-21_lfp-2,2008-05-22,0.010383641029415136,M,ktorus,all_bands
monkeyM_session-o080523010-18_lfp-4,2008-05-23,0.043330881901924856,M,ktorus,all_bands
monkeyM_session-o080523010-18_lfp-8,2008-05-23,-0.03269731192988026,M,ktorus,all_bands
monkeyM_session-o080527006-16_lfp-1,2008-05-27,0.0017264049371571444,M,ktorus,all_bands
monkeyM_session-o080527006-16_lfp-2,2008-05-27,-0.00024949233096849266,M,ktorus,all_bands
monkeyM_session-o080528006-15_lfp-4,2008-05-28,-0.062170966377931125,M,ktorus,all_bands
monkeyM_session-o080528016-25_lfp-2,2008-05-28,-0.051598536125022895,M,ktorus,all_bands
monkeyM_session-o080528016-25_lfp-4,2008-05-28,-0.13386863354147258,M,ktorus,all_bands
monkeyM_session-o080710006-11_lfp-5,2008-07-10,-0.01972677359605987,M,ktorus,all_bands
