recording,monkey,fold,status,K,dimension,tau_samples,condition,feature_count,n_training_trials,frequencies_hz,training_trials_per_feature,harmonic_ambiguities,geometry_evaluable
monkeyM_session-o080910001-5_lfp-5,M,4,ok,3,7,12.0,1.7246637901414335,92,77,"[6.0, 18.0, 36.0]",0.8369565217391305,"[{""lower_hz"": 6.0, ""upper_hz"": 18.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 36.0, ""multiple"": 6}, {""lower_hz"": 18.0, ""upper_hz"": 36.0, ""multiple"": 2}]",True
monkeyM_session-o080910001-5_lfp-7,M,0,ok,2,5,19.0,37.87004649939399,36,76,"[18.0, 34.0]",2.111111111111111,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910001-5_lfp-7,M,1,ok,3,7,13.0,26.530130113837902,92,77,"[18.0, 34.0, 46.0]",0.8369565217391305,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910001-5_lfp-7,M,2,ok,3,7,14.0,17.580001632580434,92,77,"[18.0, 34.0, 46.0]",0.8369565217391305,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910001-5_lfp-7,M,3,ok,2,5,14.0,5.543455480865398,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910001-5_lfp-7,M,4,ok,2,5,14.0,5.543455480865398,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910006-11_lfp-5,M,0,ok,2,5,18.0,23.6285835175847,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o080910006-11_lfp-5,M,1,ok,2,5,18.0,23.6285835175847,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o080910006-11_lfp-5,M,2,ok,2,5,18.0,23.6285835175847,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o080910006-11_lfp-5,M,3,ok,2,5,19.0,22.962779195574246,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o080910006-11_lfp-5,M,4,ok,2,5,18.0,7.669874447758763,36,92,"[18.0, 34.0]",2.5555555555555554,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910006-11_lfp-7,M,0,ok,3,7,16.0,17.48780044319619,92,91,"[18.0, 34.0, 46.0]",0.9891304347826086,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910006-11_lfp-7,M,1,ok,3,7,15.0,31.18635863064346,92,91,"[18.0, 34.0, 46.0]",0.9891304347826086,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910006-11_lfp-7,M,2,ok,3,7,19.0,7.418687104118532,92,91,"[20.0, 34.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080910006-11_lfp-7,M,3,ok,2,5,16.0,4.508661948324028,36,91,"[18.0, 34.0]",2.5277777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080910006-11_lfp-7,M,4,ok,2,5,16.0,3.418765968088935,36,92,"[34.0, 46.0]",2.5555555555555554,[],True
monkeyM_session-o080911001-5_lfp-5,M,0,ok,3,7,14.0,18.624109025872052,92,91,"[20.0, 32.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080911001-5_lfp-5,M,1,ok,3,7,16.0,26.181933945011387,92,91,"[20.0, 32.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080911001-5_lfp-5,M,2,ok,3,7,14.0,18.624109025872052,92,91,"[20.0, 32.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080911001-5_lfp-5,M,3,ok,3,7,15.0,80.26247609271101,92,91,"[20.0, 32.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080911001-5_lfp-5,M,4,ok,3,7,15.0,80.26247609271101,92,92,"[20.0, 32.0, 46.0]",1.0,[],True
monkeyM_session-o080911001-5_lfp-6,M,0,ok,1,3,13.0,1.6406609703449349,10,91,[30.0],9.1,[],True
monkeyM_session-o080911001-5_lfp-6,M,1,ok,2,5,13.0,89.62952039050721,36,91,"[32.0, 46.0]",2.5277777777777777,[],True
monkeyM_session-o080911001-5_lfp-6,M,2,ok,3,7,13.0,83.85899042987302,92,91,"[20.0, 30.0, 46.0]",0.9891304347826086,[],True
monkeyM_session-o080911001-5_lfp-6,M,3,ok,1,3,13.0,1.6406609703449349,10,91,[30.0],9.1,[],True
monkeyM_session-o080911001-5_lfp-6,M,4,ok,1,3,13.0,1.6406609703449349,10,92,[30.0],9.2,[],True
monkeyM_session-o080911006-11_lfp-5,M,0,ok,1,3,13.0,2.2167497145517805,10,91,[32.0],9.1,[],True
monkeyM_session-o080911006-11_lfp-5,M,1,ok,2,5,12.0,1.6748599317472852,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080911006-11_lfp-5,M,2,ok,1,3,13.0,2.2167497145517805,10,91,[32.0],9.1,[],True
monkeyM_session-o080911006-11_lfp-5,M,3,ok,2,5,13.0,2.015287367881673,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080911006-11_lfp-5,M,4,ok,2,5,13.0,89.62952039050721,36,92,"[32.0, 46.0]",2.5555555555555554,[],True
monkeyM_session-o080911006-11_lfp-6,M,0,ok,2,5,14.0,12.726932087159947,36,91,"[30.0, 46.0]",2.5277777777777777,[],True
monkeyM_session-o080911006-11_lfp-6,M,1,ok,2,5,14.0,13.615205149240738,36,91,"[32.0, 46.0]",2.5277777777777777,[],True
monkeyM_session-o080911006-11_lfp-6,M,2,ok,1,3,14.0,2.3373285285729897,10,91,[30.0],9.1,[],True
monkeyM_session-o080911006-11_lfp-6,M,3,ok,2,5,14.0,13.615205149240738,36,91,"[32.0, 46.0]",2.5277777777777777,[],True
monkeyM_session-o080911006-11_lfp-6,M,4,ok,2,5,14.0,13.615205149240738,36,92,"[32.0, 46.0]",2.5555555555555554,[],True
monkeyM_session-o080917001-8_lfp-5,M,0,ok,2,5,11.0,1.3755261722270697,36,76,"[18.0, 34.0]",2.111111111111111,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-5,M,1,ok,2,5,11.0,1.3755261722270697,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-5,M,2,ok,2,5,11.0,1.3755261722270697,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-5,M,3,ok,2,5,11.0,1.3755261722270697,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-5,M,4,ok,2,5,12.0,1.202801580470867,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-6,M,0,ok,2,5,15.0,7.6484392399658905,36,76,"[18.0, 32.0]",2.111111111111111,[],True
monkeyM_session-o080917001-8_lfp-6,M,1,ok,2,5,15.0,15.171956421658063,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-6,M,2,ok,2,5,15.0,7.6484392399658905,36,77,"[18.0, 32.0]",2.138888888888889,[],True
monkeyM_session-o080917001-8_lfp-6,M,3,ok,2,5,15.0,15.171956421658063,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080917001-8_lfp-6,M,4,ok,2,5,14.0,5.543455480865398,36,77,"[18.0, 34.0]",2.138888888888889,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-5,M,0,ok,2,5,21.0,1.811938961340022,36,96,"[18.0, 36.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 36.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-5,M,1,ok,2,5,18.0,7.669874447758763,36,96,"[18.0, 34.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-5,M,2,ok,2,5,18.0,7.669874447758763,36,96,"[18.0, 34.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-5,M,3,ok,2,5,20.0,3.627456628360426,36,96,"[18.0, 36.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 36.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-5,M,4,ok,2,5,17.0,4.428324444154773,36,96,"[18.0, 34.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918001-5_lfp-6,M,0,ok,2,5,15.0,10.928595169987728,36,96,"[20.0, 32.0]",2.6666666666666665,[],True
monkeyM_session-o080918001-5_lfp-6,M,1,ok,1,3,15.0,1.2324478204886462,10,96,[20.0],9.6,[],True
monkeyM_session-o080918001-5_lfp-6,M,2,ok,2,5,14.0,3.535080473491418,36,96,"[20.0, 32.0]",2.6666666666666665,[],True
monkeyM_session-o080918001-5_lfp-6,M,3,ok,2,5,14.0,3.535080473491418,36,96,"[20.0, 32.0]",2.6666666666666665,[],True
monkeyM_session-o080918001-5_lfp-6,M,4,ok,1,3,14.0,1.342815237636996,10,96,[20.0],9.6,[],True
monkeyM_session-o080918006-11_lfp-5,M,0,ok,2,5,15.0,15.171956421658063,36,81,"[18.0, 34.0]",2.25,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918006-11_lfp-5,M,1,ok,2,5,15.0,15.171956421658063,36,81,"[18.0, 34.0]",2.25,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918006-11_lfp-5,M,2,ok,2,5,15.0,15.171956421658063,36,82,"[18.0, 34.0]",2.2777777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918006-11_lfp-5,M,3,ok,2,5,16.0,4.508661948324028,36,82,"[18.0, 34.0]",2.2777777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080918006-11_lfp-5,M,4,ok,2,5,15.0,15.171956421658063,36,82,"[18.0, 34.0]",2.2777777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-5,M,0,ok,2,5,17.0,4.428324444154773,36,100,"[18.0, 34.0]",2.7777777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-5,M,1,ok,2,5,16.0,4.508661948324028,36,101,"[18.0, 34.0]",2.8055555555555554,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-5,M,2,ok,2,5,18.0,7.669874447758763,36,101,"[18.0, 34.0]",2.8055555555555554,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-5,M,3,ok,2,5,15.0,12.497061843268177,36,101,"[16.0, 34.0]",2.8055555555555554,"[{""lower_hz"": 16.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-5,M,4,ok,2,5,18.0,7.669874447758763,36,101,"[18.0, 34.0]",2.8055555555555554,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919001-6_lfp-7,M,0,ok,1,3,13.0,1.1525420501870804,10,100,[24.0],10.0,[],True
monkeyM_session-o080919001-6_lfp-7,M,1,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080919001-6_lfp-7,M,2,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080919001-6_lfp-7,M,3,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyM_session-o080919001-6_lfp-7,M,4,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyM_session-o080919007-12_lfp-5,M,0,ok,2,5,14.0,5.543455480865398,36,100,"[18.0, 34.0]",2.7777777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919007-12_lfp-5,M,1,ok,3,7,15.0,8.792912278964211,92,101,"[6.0, 18.0, 34.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 18.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}, {""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919007-12_lfp-5,M,2,ok,3,7,14.0,3.73097066131091,92,101,"[6.0, 18.0, 34.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 18.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}, {""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o080919007-12_lfp-5,M,3,ok,3,7,14.0,1.7819599297393358,92,101,"[6.0, 18.0, 32.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 18.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o080919007-12_lfp-5,M,4,ok,3,7,14.0,1.7819599297393358,92,101,"[6.0, 18.0, 32.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 18.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o080919007-12_lfp-7,M,0,ok,1,3,13.0,1.0350241723492466,10,100,[26.0],10.0,[],True
monkeyM_session-o080919007-12_lfp-7,M,1,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080919007-12_lfp-7,M,2,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080919007-12_lfp-7,M,3,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080919007-12_lfp-7,M,4,ok,1,3,13.0,1.0350241723492466,10,101,[26.0],10.1,[],True
monkeyM_session-o080925002-6_lfp-6,M,0,ok,1,3,21.0,2.3373285285729897,10,76,[20.0],7.6,[],True
monkeyM_session-o080925002-6_lfp-6,M,1,ok,1,3,17.0,4.374183643344547,10,77,[32.0],7.7,[],True
monkeyM_session-o080925002-6_lfp-6,M,2,ok,1,3,20.0,1.2355437300596157,10,77,[32.0],7.7,[],True
monkeyM_session-o080925002-6_lfp-6,M,3,ok,1,3,21.0,1.0386639923083778,10,77,[32.0],7.7,[],True
monkeyM_session-o080925002-6_lfp-6,M,4,ok,1,3,22.0,12.162266025381536,10,77,[22.0],7.7,[],True
monkeyM_session-o080925002-6_lfp-7,M,0,ok,2,5,17.0,5.884150991350735,36,76,"[18.0, 32.0]",2.111111111111111,[],True
monkeyM_session-o080925002-6_lfp-7,M,1,ok,2,5,17.0,5.884150991350735,36,77,"[18.0, 32.0]",2.138888888888889,[],True
monkeyM_session-o080925002-6_lfp-7,M,2,ok,2,5,21.0,9.544593143628058,36,77,"[18.0, 32.0]",2.138888888888889,[],True
monkeyM_session-o080925002-6_lfp-7,M,3,ok,2,5,22.0,3.9831175673286494,36,77,"[20.0, 32.0]",2.138888888888889,[],True
monkeyM_session-o080925002-6_lfp-7,M,4,ok,2,5,17.0,5.884150991350735,36,77,"[18.0, 32.0]",2.138888888888889,[],True
monkeyM_session-o080925007-12_lfp-6,M,0,ok,1,3,14.0,1.179928905417599,10,105,[22.0],10.5,[],True
monkeyM_session-o080925007-12_lfp-6,M,1,ok,1,3,13.0,1.3136966701741513,10,105,[22.0],10.5,[],True
monkeyM_session-o080925007-12_lfp-6,M,2,ok,1,3,13.0,1.3136966701741513,10,106,[22.0],10.6,[],True
monkeyM_session-o080925007-12_lfp-6,M,3,ok,2,5,13.0,2.015287367881673,36,106,"[20.0, 32.0]",2.9444444444444446,[],True
monkeyM_session-o080925007-12_lfp-6,M,4,ok,2,5,14.0,5.350341866851251,36,106,"[22.0, 32.0]",2.9444444444444446,[],True
monkeyM_session-o080925007-12_lfp-7,M,0,ok,1,3,16.0,1.096226269857894,10,105,[20.0],10.5,[],True
monkeyM_session-o080925007-12_lfp-7,M,1,ok,1,3,16.0,1.096226269857894,10,105,[20.0],10.5,[],True
monkeyM_session-o080925007-12_lfp-7,M,2,ok,2,5,18.0,13.647110866447264,36,106,"[20.0, 32.0]",2.9444444444444446,[],True
monkeyM_session-o080925007-12_lfp-7,M,3,ok,1,3,18.0,1.2355437300596157,10,106,[20.0],10.6,[],True
monkeyM_session-o080925007-12_lfp-7,M,4,ok,1,3,16.0,1.096226269857894,10,106,[20.0],10.6,[],True
monkeyM_session-o080926001-6_lfp-5,M,0,ok,2,5,24.0,6.069888668136365,36,86,"[20.0, 32.0]",2.388888888888889,[],True
monkeyM_session-o080926001-6_lfp-5,M,1,ok,3,7,23.0,2.0926079078402937,92,86,"[6.0, 20.0, 32.0]",0.9347826086956522,"[{""lower_hz"": 6.0, ""upper_hz"": 20.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o080926001-6_lfp-5,M,2,ok,2,5,23.0,3.7292727927348475,36,86,"[20.0, 32.0]",2.388888888888889,[],True
monkeyM_session-o080926001-6_lfp-5,M,3,ok,2,5,26.0,6.0671554356181225,36,87,"[20.0, 32.0]",2.4166666666666665,[],True
monkeyM_session-o080926001-6_lfp-5,M,4,ok,2,5,30.0,3.3120140546563928,36,87,"[20.0, 32.0]",2.4166666666666665,[],True
monkeyM_session-o080926007-11_lfp-5,M,0,ok,2,5,15.0,10.928595169987728,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080926007-11_lfp-5,M,1,ok,2,5,14.0,3.535080473491418,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080926007-11_lfp-5,M,2,ok,2,5,14.0,3.535080473491418,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080926007-11_lfp-5,M,3,ok,2,5,15.0,10.928595169987728,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o080926007-11_lfp-5,M,4,ok,2,5,15.0,10.928595169987728,36,92,"[20.0, 32.0]",2.5555555555555554,[],True
monkeyM_session-o080926007-11_lfp-6,M,0,ok,1,3,14.0,1.342815237636996,10,91,[20.0],9.1,[],True
monkeyM_session-o080926007-11_lfp-6,M,1,ok,1,3,14.0,1.4138786606228495,10,91,[18.0],9.1,[],True
monkeyM_session-o080926007-11_lfp-6,M,2,ok,1,3,14.0,1.4138786606228495,10,91,[18.0],9.1,[],True
monkeyM_session-o080926007-11_lfp-6,M,3,ok,1,3,14.0,1.4138786606228495,10,91,[18.0],9.1,[],True
monkeyM_session-o080926007-11_lfp-6,M,4,ok,1,3,14.0,1.4138786606228495,10,92,[18.0],9.2,[],True
monkeyM_session-o080930001-5_lfp-1,M,0,ok,1,3,12.0,1.543256175354837,10,86,[32.0],8.6,[],False
monkeyM_session-o080930001-5_lfp-1,M,1,no_supported_peaks,0,1,,,2,86,[],43.0,[],False
monkeyM_session-o080930001-5_lfp-1,M,2,no_supported_peaks,0,1,,,2,86,[],43.0,[],False
monkeyM_session-o080930001-5_lfp-1,M,3,no_supported_peaks,0,1,,,2,87,[],43.5,[],False
monkeyM_session-o080930001-5_lfp-1,M,4,no_supported_peaks,0,1,,,2,87,[],43.5,[],False
monkeyM_session-o081001001-12_lfp-1,M,0,ok,2,5,12.0,1.202801580470867,36,91,"[18.0, 34.0]",2.5277777777777777,"[{""lower_hz"": 18.0, ""upper_hz"": 34.0, ""multiple"": 2}]",True
monkeyM_session-o081001001-12_lfp-1,M,1,ok,2,5,12.0,1.5368597907065302,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-1,M,2,ok,2,5,12.0,1.5368597907065302,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-1,M,3,ok,2,5,12.0,1.5368597907065302,36,91,"[20.0, 34.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-1,M,4,ok,2,5,12.0,1.5368597907065302,36,92,"[20.0, 34.0]",2.5555555555555554,[],True
monkeyM_session-o081001001-12_lfp-3,M,0,ok,2,5,20.0,18.01449368205721,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-3,M,1,ok,2,5,21.0,6.85321338959096,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-3,M,2,ok,2,5,21.0,6.85321338959096,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-3,M,3,ok,2,5,20.0,18.01449368205721,36,91,"[20.0, 32.0]",2.5277777777777777,[],True
monkeyM_session-o081001001-12_lfp-3,M,4,ok,2,5,21.0,6.85321338959096,36,92,"[20.0, 32.0]",2.5555555555555554,[],True
monkeyM_session-o081001013-26_lfp-1,M,0,ok,2,5,13.0,2.5795819616425266,36,96,"[20.0, 34.0]",2.6666666666666665,[],True
monkeyM_session-o081001013-26_lfp-1,M,1,ok,2,5,13.0,2.5795819616425266,36,96,"[20.0, 34.0]",2.6666666666666665,[],True
monkeyM_session-o081001013-26_lfp-1,M,2,ok,2,5,13.0,2.5795819616425266,36,96,"[20.0, 34.0]",2.6666666666666665,[],True
monkeyM_session-o081001013-26_lfp-1,M,3,ok,2,5,13.0,2.5795819616425266,36,96,"[20.0, 34.0]",2.6666666666666665,[],True
monkeyM_session-o081001013-26_lfp-1,M,4,ok,2,5,12.0,1.5368597907065302,36,96,"[20.0, 34.0]",2.6666666666666665,[],True
monkeyM_session-o081001013-26_lfp-3,M,0,ok,3,7,18.0,12.587945936971185,92,96,"[6.0, 22.0, 30.0]",1.0434782608695652,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 30.0, ""multiple"": 5}]",True
monkeyM_session-o081001013-26_lfp-3,M,1,ok,2,5,17.0,1.51299800827535,36,96,"[6.0, 22.0]",2.6666666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}]",True
monkeyM_session-o081001013-26_lfp-3,M,2,ok,3,7,29.0,4.83423059935827,92,96,"[6.0, 22.0, 30.0]",1.0434782608695652,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 30.0, ""multiple"": 5}]",True
monkeyM_session-o081001013-26_lfp-3,M,3,ok,2,5,18.0,3.2662340000610373,36,96,"[6.0, 30.0]",2.6666666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 30.0, ""multiple"": 5}]",True
monkeyM_session-o081001013-26_lfp-3,M,4,ok,2,5,17.0,13.195706984257207,36,96,"[6.0, 30.0]",2.6666666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 30.0, ""multiple"": 5}]",True
monkeyM_session-o081002010-22_lfp-2,M,0,ok,2,5,19.0,1.8384511401904526,36,91,"[6.0, 30.0]",2.5277777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 30.0, ""multiple"": 5}]",True
monkeyM_session-o081002010-22_lfp-2,M,1,ok,2,5,19.0,1.533438074638994,36,91,"[6.0, 32.0]",2.5277777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o081002010-22_lfp-2,M,2,ok,2,5,19.0,1.533438074638994,36,91,"[6.0, 32.0]",2.5277777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o081002010-22_lfp-2,M,3,ok,1,3,20.0,1.8280155323464502,10,91,[30.0],9.1,[],True
monkeyM_session-o081002010-22_lfp-2,M,4,ok,2,5,20.0,1.4497597024531377,36,92,"[6.0, 32.0]",2.5555555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
monkeyM_session-o081003003-14_lfp-1,M,0,ok,3,7,17.0,3.463565670478796,92,86,"[4.0, 20.0, 34.0]",0.9347826086956522,"[{""lower_hz"": 4.0, ""upper_hz"": 20.0, ""multiple"": 5}, {""lower_hz"": 4.0, ""upper_hz"": 34.0, ""multiple"": 8}]",True
monkeyM_session-o081003003-14_lfp-1,M,1,ok,3,7,17.0,3.070163218402703,92,86,"[6.0, 20.0, 34.0]",0.9347826086956522,"[{""lower_hz"": 6.0, ""upper_hz"": 20.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}]",True
monkeyM_session-o081003003-14_lfp-1,M,2,ok,3,7,19.0,7.707200567190153,92,86,"[6.0, 20.0, 34.0]",0.9347826086956522,"[{""lower_hz"": 6.0, ""upper_hz"": 20.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}]",True
monkeyM_session-o081003003-14_lfp-1,M,3,ok,3,7,18.0,8.287794452039487,92,87,"[6.0, 20.0, 34.0]",0.9456521739130435,"[{""lower_hz"": 6.0, ""upper_hz"": 20.0, ""multiple"": 3}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}]",True
monkeyM_session-o081003003-14_lfp-1,M,4,ok,3,7,18.0,9.238043232117562,92,87,"[4.0, 20.0, 34.0]",0.9456521739130435,"[{""lower_hz"": 4.0, ""upper_hz"": 20.0, ""multiple"": 5}, {""lower_hz"": 4.0, ""upper_hz"": 34.0, ""multiple"": 8}]",True
monkeyM_session-o081003003-14_lfp-2,M,0,ok,2,5,29.0,27.29147999867586,36,86,"[4.0, 32.0]",2.388888888888889,"[{""lower_hz"": 4.0, ""upper_hz"": 32.0, ""multiple"": 8}]",True
monkeyM_session-o081003003-14_lfp-2,M,1,ok,2,5,17.0,3.3193338739207854,36,86,"[4.0, 32.0]",2.388888888888889,"[{""lower_hz"": 4.0, ""upper_hz"": 32.0, ""multiple"": 8}]",True
monkeyM_session-o081003003-14_lfp-2,M,2,ok,2,5,29.0,1.44355222329393,36,86,"[4.0, 22.0]",2.388888888888889,"[{""lower_hz"": 4.0, ""upper_hz"": 22.0, ""multiple"": 6}]",True
monkeyM_session-o081003003-14_lfp-2,M,3,ok,2,5,29.0,6.476752361317876,36,87,"[6.0, 32.0]",2.4166666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 32.0, ""multiple"": 5}]",True
