distance,mean_direction_1,mean_direction_2,mean_direction_3,mean_direction_4,mean_direction_5,mean_direction_6,absolute_gap_1_4,absolute_gap_2_5,absolute_gap_3_6,sum_absolute_mean_difference
0.05026869848370552,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.0,0.0,0.09090909090909091,0.15151515151515152,0.24242424242424243
0.05042887479066849,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.0,0.0,0.06060606060606061,0.15151515151515152,0.21212121212121213
0.05096406489610672,0.15151515151515152,0.18181818181818182,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.0,0.0,0.06060606060606061,0.12121212121212122,0.18181818181818182
0.050977326929569244,0.15151515151515152,0.21212121212121213,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.0,0.0,0.09090909090909091,0.12121212121212122,0.21212121212121213
0.0513036884367466,0.15151515151515152,0.21212121212121213,0.12121212121212122,0.18181818181818182,0.12121212121212122,0.0,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.24242424242424243
0.05133727565407753,0.15151515151515152,0.21212121212121213,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.0,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.21212121212121213
0.05140534043312073,0.15151515151515152,0.21212121212121213,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.18181818181818182
0.051579952239990234,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.21212121212121213
0.05159420147538185,0.15151515151515152,0.2727272727272727,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.09090909090909091,0.24242424242424243
0.05162157118320465,0.15151515151515152,0.2727272727272727,0.12121212121212122,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.21212121212121213
0.051635921001434326,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.18181818181818182
