recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,1,1,0.0005243310138535,7.013174172778274e-06,0.0203495854300226,5,14.589855918383895
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,1,10,0.5489672529634217,0.0058851947956628,1.4124580982897093,5,14.589855918383895
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,2,1,0.0011628331180351,1.5583494341961063e-05,0.0203495854300226,5,7.276736466677526
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,2,10,0.5947540807202898,0.0061707043841164,1.4124580982897093,5,7.276736466677526
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,5,1,0.0043698500119416,5.965144619995479e-05,0.0203495854300226,5,2.8757780850616808
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,5,10,0.7039767796894075,0.0066756089116126,1.4124580982897093,5,2.8757780850616808
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,10,1,0.0121064910728705,0.0001647852844957,0.0203495854300226,5,1.409625928053354
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,10,10,0.8079089010532648,0.006707736768966,1.4124580982897093,5,1.409625928053354
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,15,1,0.0180670294187475,0.0002150615597933,0.0203495854300226,5,1.0938090153844438
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,15,10,0.8616773544729522,0.0055177609401529,1.4124580982897093,5,1.0938090153844438
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,20,1,0.0200070005173675,0.0002102969088876,0.0203495854300226,5,1.3148389227131714
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,20,10,0.9105882119595934,0.003966648280753,1.4124580982897093,5,1.3148389227131714
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,25,1,0.0201927194901479,0.0001833335720764,0.0203495854300226,5,1.350074131463202
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,25,10,0.8976092150688999,0.0044792261239463,1.4124580982897093,5,1.350074131463202
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,30,1,0.0188650155109934,0.0002151059112065,0.0203495854300226,5,1.1858995577682456
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,30,10,0.830393715474281,0.0065393913400288,1.4124580982897093,5,1.1858995577682456
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,40,1,0.0198221184072148,0.0001993742268233,0.0203495854300226,5,1.3429426585104745
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,40,10,0.9056265726204136,0.0046306552840718,1.4124580982897093,5,1.3429426585104745
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,50,1,0.0198102406373969,0.0002035996349225,0.0203495854300226,5,1.2661605171003574
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,50,10,0.9083205129366924,0.0043319714983546,1.4124580982897093,5,1.2661605171003574
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,75,1,0.0199186836093243,0.0002004810352963,0.0203495854300226,5,1.229964558620534
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,75,10,0.9172217517350808,0.0040057243204613,1.4124580982897093,5,1.229964558620534
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,100,1,0.0200736042367558,0.0002135845636027,0.0203495854300226,5,1.0644446772361618
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,2,100,10,0.8884036688339376,0.0059110213170284,1.4124580982897093,5,1.0644446772361618
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,1,1,2.4580821555748743e-05,2.457720022687989e-07,0.0203495854300226,5,194.7927430187077
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,1,10,0.3452398409938906,0.0027357004240473,1.4124580982897093,5,194.7927430187077
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,2,1,0.0001468212085389,1.4348162177341235e-06,0.0203495854300226,5,47.95811196574102
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,2,10,0.4444654418163216,0.0033610898157393,1.4124580982897093,5,47.95811196574102
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,5,1,0.0022341341378053,2.104078888696271e-05,0.0203495854300226,5,7.139890145178013
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,5,10,0.6763129461159223,0.0052539394396497,1.4124580982897093,5,7.139890145178013
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,10,1,0.0117488107369754,0.0001571808735818,0.0203495854300226,5,1.7819810298010772
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,10,10,0.8072113206978575,0.0066152169566224,1.4124580982897093,5,1.7819810298010772
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,15,1,0.0170061763364753,0.0002640602844946,0.0203495854300226,5,1.2373253391203285
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,15,10,0.7874710976891448,0.0087452959638655,1.4124580982897093,5,1.2373253391203285
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,20,1,0.0196749728808234,0.0002114909105792,0.0203495854300226,5,1.4730304738332087
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,20,10,0.9012317963410847,0.00452138488093,1.4124580982897093,5,1.4730304738332087
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,25,1,0.0197951190682283,0.0002000547200586,0.0203495854300226,5,1.475208073117741
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,25,10,0.8926760276212257,0.0049579309497098,1.4124580982897093,5,1.475208073117741
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,30,1,0.0183013722943715,0.0002040337978266,0.0203495854300226,5,1.237537328538129
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,30,10,0.7909579916159204,0.0049526161538739,1.4124580982897093,5,1.237537328538129
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,40,1,0.0197416391511835,0.0001986467146526,0.0203495854300226,5,1.6307602857978265
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,40,10,0.9059116723803508,0.0044177163904547,1.4124580982897093,5,1.6307602857978265
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,50,1,0.0197187794819123,0.0002179349295502,0.0203495854300226,5,1.3874744718402687
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,50,10,0.884113160663162,0.0061198187659703,1.4124580982897093,5,1.3874744718402687
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,75,1,0.0199028007157522,0.0001932821023365,0.0203495854300226,5,1.3112056257617488
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,75,10,0.9130899093075486,0.0037397639364848,1.4124580982897093,5,1.3112056257617488
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,100,1,0.0200943154067499,0.0001984694787897,0.0203495854300226,5,1.1007197560221034
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,3,100,10,0.8846794470633637,0.0056323045109914,1.4124580982897093,5,1.1007197560221034
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,1,1,8.267884049271822e-07,5.337762143556953e-09,0.0203495854300226,5,1850.864490946641
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,1,10,0.1229755550715137,0.0008441769976981,1.4124580982897093,5,1850.864490946641
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,2,1,1.4722417109642475e-05,9.748938867954688e-08,0.0203495854300226,5,223.9915445443096
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,2,10,0.2183388058070972,0.0015275550252779,1.4124580982897093,5,223.9915445443096
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,5,1,0.0010546942636023,7.672716172967617e-06,0.0203495854300226,5,12.640425175353926
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,5,10,0.5911366797497971,0.0042193548759209,1.4124580982897093,5,12.640425175353926
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,10,1,0.0116024501111454,0.0001719357320746,0.0203495854300226,5,2.201026932283201
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,10,10,0.7532305861285987,0.0085286041090956,1.4124580982897093,5,2.201026932283201
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,15,1,0.0167960098778804,0.0002897592152764,0.0203495854300226,5,1.4537152222938323
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,15,10,0.7879751938036188,0.0092001251137721,1.4124580982897093,5,1.4537152222938323
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,20,1,0.0192107573949212,0.0002011854926151,0.0203495854300226,5,1.7257096677753214
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,20,10,0.8605009997385913,0.0040509611482905,1.4124580982897093,5,1.7257096677753214
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,25,1,0.0196022700490982,0.0002027535775092,0.0203495854300226,5,1.5783748146810723
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,25,10,0.8930543095751423,0.0047732135764536,1.4124580982897093,5,1.5783748146810723
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,30,1,0.0182819015846485,0.0002030535086491,0.0203495854300226,5,1.245375512157854
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,30,10,0.7911295097896262,0.0048000496528937,1.4124580982897093,5,1.245375512157854
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,40,1,0.0197457929752974,0.0002033823836866,0.0203495854300226,5,1.724731587642056
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,40,10,0.901898782625078,0.0050925651386663,1.4124580982897093,5,1.724731587642056
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,50,1,0.0196989548397966,0.0002103955181104,0.0203495854300226,5,1.4042342816111832
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,4,50,10,0.8826076633499292,0.0057033280229892,1.4124580982897093,5,1.4042342816111832
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,1,1,4.383567646804406e-08,4.515577586973854e-10,0.0203495854300226,5,20396.17983643036
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,1,10,0.0425055170645521,0.0003859382448119,1.4124580982897093,5,20396.17983643036
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,2,1,2.2509433407025787e-06,2.3139875872293783e-08,0.0203495854300226,5,1195.6633614652635
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,2,10,0.1036341423430773,0.0009595967619773,1.4124580982897093,5,1195.6633614652635
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,5,1,0.0005048616928172,5.3749946466317244e-06,0.0203495854300226,5,22.42174381035964
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,5,10,0.4283595180315539,0.004631457821556,1.4124580982897093,5,22.42174381035964
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,10,1,0.011602038349733,0.0001758781311035,0.0203495854300226,5,2.261341522105764
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,10,10,0.7518963860007155,0.0092375844045399,1.4124580982897093,5,2.261341522105764
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,15,1,0.0166419121477991,0.0002681561454812,0.0203495854300226,5,1.5166800433690846
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,15,10,0.766882972064441,0.0069012230506674,1.4124580982897093,5,1.5166800433690846
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,20,1,0.01918375643539,0.0001993168889367,0.0203495854300226,5,1.874580310716477
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,20,10,0.8597308174835293,0.0039794316747507,1.4124580982897093,5,1.874580310716477
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,25,1,0.0195592620318183,0.000214327952606,0.0203495854300226,5,1.6419680965503485
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,25,10,0.8718829908335459,0.0063870573294811,1.4124580982897093,5,1.6419680965503485
monkeyT_session-y070316009-12_lfp-7,T,embedding,0,5,30,1,0.0182835641731754,0.0002062771857417,0.0203495854300226,5,1.3478128428507976
