recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyM_session-o080919001-6_lfp-5,M,ar,1,0,1,1,0.0211743829598001,0.0002609292963056,0.0212879691273077,5,1.0000000000000002
monkeyM_session-o080919001-6_lfp-5,M,ar,1,0,1,10,1.3152924041281395,0.0130568265247021,1.4463753245358268,5,1.0000000000000002
monkeyM_session-o080919001-6_lfp-5,M,ar,2,0,1,1,0.0005743404874979,6.557969881970104e-06,0.0212879691273077,5,14.368120117107791
monkeyM_session-o080919001-6_lfp-5,M,ar,2,0,1,10,0.8020246719562136,0.0073440646266888,1.4463753245358268,5,14.368120117107791
monkeyM_session-o080919001-6_lfp-5,M,ar,3,0,1,1,1.675340678289663e-05,3.374462150420237e-07,0.0212879691273077,5,181.7028622427094
monkeyM_session-o080919001-6_lfp-5,M,ar,3,0,1,10,0.3108432257283808,0.0047748023488552,1.4463753245358268,5,181.7028622427094
monkeyM_session-o080919001-6_lfp-5,M,ar,4,0,1,1,8.248475610413916e-07,1.2401371788953794e-08,0.0212879691273077,5,2280.515577163409
monkeyM_session-o080919001-6_lfp-5,M,ar,4,0,1,10,0.1427157252512456,0.0014089817349771,1.4463753245358268,5,2280.515577163409
monkeyM_session-o080919001-6_lfp-5,M,ar,5,0,1,1,4.556191509915728e-08,7.433045427097533e-10,0.0212879691273077,5,21006.824743206853
monkeyM_session-o080919001-6_lfp-5,M,ar,5,0,1,10,0.0522787556212433,0.0006845947079227,1.4463753245358268,5,21006.824743206853
monkeyM_session-o080919001-6_lfp-5,M,ar,6,0,1,1,3.797022446620921e-09,5.004255535740688e-11,0.0212879691273077,5,182536.2454616049
monkeyM_session-o080919001-6_lfp-5,M,ar,6,0,1,10,0.0207739168158576,0.0002327322228843,1.4463753245358268,5,182536.2454616049
monkeyM_session-o080919001-6_lfp-5,M,ar,7,0,1,1,5.964917649424662e-10,5.113193857249257e-12,0.0212879691273077,5,1279253.4556127272
monkeyM_session-o080919001-6_lfp-5,M,ar,7,0,1,10,0.0112506595714922,0.000113264760253,1.4463753245358268,5,1279253.4556127272
monkeyM_session-o080919001-6_lfp-5,M,ar,8,0,1,1,1.5030152527363696e-10,7.808650308194601e-13,0.0212879691273077,5,6331487.023627828
monkeyM_session-o080919001-6_lfp-5,M,ar,8,0,1,10,0.0067086720725028,3.816942219124129e-05,1.4463753245358268,5,6331487.023627828
monkeyM_session-o080919001-6_lfp-5,M,ar,9,0,1,1,6.512028982981292e-11,4.2397654793930574e-13,0.0212879691273077,5,24156009.531787515
monkeyM_session-o080919001-6_lfp-5,M,ar,9,0,1,10,0.0051430235415192,4.720766088421333e-05,1.4463753245358268,5,24156009.531787515
monkeyM_session-o080919001-6_lfp-5,M,ar,10,0,1,1,5.525784983417531e-11,2.662165658378072e-13,0.0212879691273077,5,65678811.4969417
monkeyM_session-o080919001-6_lfp-5,M,ar,10,0,1,10,0.0040923641178848,2.4915978439865626e-05,1.4463753245358268,5,65678811.4969417
monkeyM_session-o080919001-6_lfp-5,M,ar,11,0,1,1,4.3614167615205726e-11,2.57548389567396e-13,0.0212879691273077,5,111140622.4463731
monkeyM_session-o080919001-6_lfp-5,M,ar,11,0,1,10,0.0041303610573981,2.5742649088361817e-05,1.4463753245358268,5,111140622.4463731
monkeyM_session-o080919001-6_lfp-5,M,ar,12,0,1,1,3.6238669266246456e-11,2.476909152583923e-13,0.0212879691273077,5,123849091.2132276
monkeyM_session-o080919001-6_lfp-5,M,ar,12,0,1,10,0.0033616648421802,2.59154263134868e-05,1.4463753245358268,5,123849091.2132276
monkeyM_session-o080919001-6_lfp-5,M,ar,13,0,1,1,3.429050960898483e-11,2.423141093007357e-13,0.0212879691273077,5,128282525.40432696
monkeyM_session-o080919001-6_lfp-5,M,ar,13,0,1,10,0.0034296650236813,2.8395905722946585e-05,1.4463753245358268,5,128282525.40432696
monkeyM_session-o080919001-6_lfp-5,M,ar,14,0,1,1,3.1931522126885576e-11,2.261019856269266e-13,0.0212879691273077,5,131414867.52255172
monkeyM_session-o080919001-6_lfp-5,M,ar,14,0,1,10,0.0031943026640163,2.325734697245443e-05,1.4463753245358268,5,131414867.52255172
monkeyM_session-o080919001-6_lfp-5,M,ar,15,0,1,1,3.190294261161387e-11,2.3023369458547184e-13,0.0212879691273077,5,134049597.3960531
monkeyM_session-o080919001-6_lfp-5,M,ar,15,0,1,10,0.0032030464182889,2.2675626824681948e-05,1.4463753245358268,5,134049597.3960531
monkeyM_session-o080919001-6_lfp-5,M,ar,16,0,1,1,3.148049204094421e-11,2.2295922047126773e-13,0.0212879691273077,5,136339045.49307305
monkeyM_session-o080919001-6_lfp-5,M,ar,16,0,1,10,0.0031856074778611,2.5057657832187205e-05,1.4463753245358268,5,136339045.49307305
