row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,model,status,reason,elapsed_seconds,cloud_sha256,warnings,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
49,36,543,2,4,short,two_torus,returned,,0.03127318201586604,47509bdbf326a0a0030f81848cbd6a0a1cf68f777535c6d25b8280900757d980,,468,True,2,`ftol` termination condition is satisfied.,28,5.4898826063266455,0.05343384657041465,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1486.9259439087114,0.0010996126162460436,0.059107365141632506,0.017241547535514157,1,1,0.0034936806139862736,0.017241547535514157,0.8653846153846154,0.998900387383754,-0.04552786022972266,0.1047008547008547,1.8100833419555566,1.6840534189481955,1.7607247676265012,,,0.11580146375335092,0.30054289635667,0.16560830790238842,0.5463508990885927,-0.31996241147818566,-0.7740314918044651,-0.7615608095380065,-0.5744277294873129,-0.3000965127582195,-0.34860554849083386,0.7534300490658239,-0.5575099395742421
50,61,387,2,4,short,one_torus,returned,,0.052551427972503006,add8d92aa4a9aea899297b30686cb517e2769cdefdc55cb369dfa7767e327f17,,468,True,2,`ftol` termination condition is satisfied.,39,131.61967756648815,0.24738277923162255,,1183.1066148459263,0.22961213145331552,0.7618797485303734,0.6133105456426545,0,0,0.5804607512207051,0.011528374203836745,0.8995726495726496,0.9992149822869084,0.1215804245360801,0.05128205128205128,3.3283236157200524,2.363183705647138,1.2498828612462378,0.4046589981928267,0.2873168781894123,-0.2317756507624365,0.10141395915947586,0.0366416937207179,0.5212491326888522,0.7018362981855286,0.4855153470486305,0.5014489553469974,-0.7122272054787185,0.4912039830410373,0.6905420239571928,-0.012578486550983491,-0.7231828916831416
50,61,387,2,4,short,two_torus,returned,,0.049453764921054244,add8d92aa4a9aea899297b30686cb517e2769cdefdc55cb369dfa7767e327f17,,468,True,2,`ftol` termination condition is satisfied.,41,5.776707320279285,0.2938405207841363,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1183.1066148459263,0.001890003098480754,0.06912263300056908,0.019092480048755682,1,1,0.004777938392931361,0.019092480048755682,0.8867521367521367,0.9981099969015192,-0.1256905917293456,0.06837606837606838,1.8266280931739276,1.4696093931905176,1.654325467432764,,,0.09071725384007737,-0.040728117491676076,-0.13598607499413118,0.6582376954913777,0.5251976690753922,0.5393426968365107,0.3660633407314389,-0.8493348094125056,0.3802998975686449,0.6578151463787005,-0.05289413876814503,-0.751319800934825
51,45,158,2,1,short,one_torus,returned,,0.04951324395369738,693ef1a62ee08d1e0abed35179ac44b48ad641c42d35190daa1005be7682d358,,468,True,2,`ftol` termination condition is satisfied.,28,122.48296738283773,0.0012818009384708414,near_optimizer_bound;nearly_circular_orientation,1496.2661695322029,0.17056141268236988,0.7384513588947667,0.5939318642291157,0,1,0.5453104094535275,0.008446694739531333,0.9358974358974359,0.9995501216567814,0.1128642954160945,0.03632478632478633,3.031372341867739,3.0313589547397783,1.3446163501296449,0.3421337035088516,0.3421321925800866,0.5299885427806843,-0.10433190269394116,-0.3102901755860923,-0.33664482230616416,-0.7000978611048855,-0.6297088601013613,-0.5457595489236748,0.6900313386996417,-0.4753980083771988,0.7673439765654203,0.18362934538737455,-0.6143805702814601
51,45,158,2,1,short,two_torus,returned,,0.030499352025799453,693ef1a62ee08d1e0abed35179ac44b48ad641c42d35190daa1005be7682d358,,468,True,2,`ftol` termination condition is satisfied.,18,2.39365728749479,0.0001913633246677232,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1496.2661695322029,0.0007488039810953786,0.04892891373625982,0.013780751974594515,1,1,0.0023940385994103554,0.013780751974594515,0.8696581196581197,0.9992511960189047,0.11535516797004297,0.09615384615384616,1.7361215253829372,1.7361215253829372,1.5358509352068659,,,0.273856107251107,0.14695210567558162,0.0285938761810787,-0.44272633650933635,-0.7147121855818779,-0.5414608783103773,-0.5422532283771151,0.6943391485968111,-0.47313273300253866,0.7141112149194918,0.08414058773889488,-0.6949572175459154
52,51,275,2,4,short,one_torus,returned,,0.1246686700033024,0299aea16cfd7b873f4a8ca5165ae9dc55577546609b0ccc44ba4b9c4dbfd2c8,,468,True,2,`ftol` termination condition is satisfied.,75,149.34357749663639,0.0033128202775626957,nearly_circular_orientation,1073.9726083009155,0.3153579405124887,0.8506982927574456,0.6754097278013849,0,0,0.7236875853004326,0.011743514836730752,0.905982905982906,0.9991021914894685,0.16811148529545208,0.042735042735042736,2.535816788267211,2.5356489717072797,1.0547235296099537,0.4262999267129119,0.4262717148217646,-0.680358794611176,-0.36348539597926877,0.35978652377156983,0.11434095645244163,0.6441698078806929,0.756287910978156,-0.545138876905357,0.6771106344019687,-0.4943124453866459,-0.8305117401710392,-0.3557617846160171,0.428583483166231
52,51,275,2,4,short,two_torus,returned,,0.03516739001497626,0299aea16cfd7b873f4a8ca5165ae9dc55577546609b0ccc44ba4b9c4dbfd2c8,,468,True,2,`ftol` termination condition is satisfied.,23,5.623083736937761,0.0007957223165250112,collapsed_hole;active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1073.9726083009155,0.0013408915084167,0.05547157489422279,0.013944215405698485,1,1,0.0030770956212453683,0.013944215405698485,0.9166666666666666,0.9986591084915833,-0.024781053962239064,0.0641025641025641,1.7680756641865478,1.7680756641865478,1.811890442631101,,,-0.12079685673565027,-0.303222915390231,-0.18974598682397695,0.34028229425489687,0.8992853246848271,0.27476146931838413,-0.6500362446183239,0.4361039292663424,-0.6223071938832985,-0.6794562832861909,0.0331552059844202,0.7329665008832575
53,63,254,2,0,short,one_torus,returned,,0.06798911700025201,6d271894e9dedac6fd27a8d2cb4f379132357809b904b053c99a03e9c96319a7,,468,True,2,`ftol` termination condition is satisfied.,42,199.25033092830287,0.24393995802704102,,1863.5735575163553,0.2655880314029385,1.028382299997091,0.7875355308625648,0,0,1.0575701549473069,0.008814393405856208,0.905982905982906,0.9996880517484333,0.13103084359217365,0.04487179487179487,3.4318488689537867,2.5314437712895614,1.2954793437512584,0.44967805237999275,0.33169721285832143,-0.27262975098728803,0.021082782752339786,-0.26690239821888373,-0.6305872651762032,0.1152698900756875,0.7675106210593784,0.6660479537643418,0.5880313214634207,0.4589109807602132,-0.3984216664321205,0.8005822989661497,-0.44758033725525354
53,63,254,2,0,short,two_torus,returned,,0.04432039009407163,6d271894e9dedac6fd27a8d2cb4f379132357809b904b053c99a03e9c96319a7,,468,True,3,`xtol` termination condition is satisfied.,42,6.4931851864735455,1.036585027933162,collapsed_hole,1863.5735575163553,0.0013328978885962588,0.07285322529593331,0.01612214064243075,0,0,0.005307592436020019,0.01612214064243075,0.9123931623931624,0.9986671021114037,-0.13143801012049816,0.04700854700854701,2.191668668224253,1.7466932559220847,1.976275141772509,,,0.42947413335056966,-0.05861203956681147,-0.3443902786063524,-0.3843683475756545,0.3000825577400279,0.8730472105913007,0.8334736418802079,0.519448278140635,0.18840163116499536,-0.3969668269149398,0.8000774617967172,-0.4497703785844583
54,62,220,2,0,short,one_torus,returned,,0.10423152497969568,0850c9fefc91fe3ee4abda6d2565ca00ea1cde73d0e134ab73f3ffd58e434d7e,,468,True,2,`ftol` termination condition is satisfied.,53,141.80655883141313,0.0028917872206107686,,1065.7328515897757,0.28413426854442375,0.804383323079983,0.6690036673161914,0,0,0.6470325304491963,0.01178198677600124,0.8931623931623932,0.9991492593139798,0.18661616727057462,0.07478632478632478,2.164116797831621,2.0370703450928964,0.8542944250812915,0.40385918233739276,0.3801502602619588,0.09384364165969235,0.3107652847609552,0.2034384870554567,0.5718505649946054,0.32752575800679645,-0.7521394878322105,-0.6422481350647831,-0.39168480135245026,-0.6588629215499214,-0.5103961836843399,0.8598313173115353,-0.013632367687660336
54,62,220,2,0,short,two_torus,returned,,0.033705662935972214,0850c9fefc91fe3ee4abda6d2565ca00ea1cde73d0e134ab73f3ffd58e434d7e,,468,True,2,`ftol` termination condition is satisfied.,21,4.757166159003634,0.0008157577753655619,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1065.7328515897757,0.002254780915282002,0.07165614255693903,0.018423831905423863,1,1,0.005134602766140368,0.018423831905423863,0.8824786324786325,0.997745219084718,0.028346554648262856,0.07264957264957266,1.4928310741443427,1.4928310741443427,1.450514456521457,,,-0.04306675177241002,-0.3025403803124196,0.13368335989841812,0.7257905966285544,-0.20028971054675768,-0.6581124840734471,-0.6732958054843542,-0.4030106093829241,-0.6198832204859064,-0.1410700824451302,0.8930097875006349,-0.42735553262476345
55,64,589,2,2,short,one_torus,returned,,0.10234193201176822,e412e7b21b2bcd4d8d5ad6111558745670a1feb674f9f81c8b85ffb7f4cda934,,468,True,2,`ftol` termination condition is satisfied.,57,196.72518100430278,0.0017349506074243268,,1745.2609415584225,0.25422808607327435,0.9736862164037304,0.7928419418707076,0,0,0.9480648480146121,0.009860778694839664,0.9038461538461539,0.999533622023474,0.18212573915324548,0.053418803418803416,2.8546982875740516,2.6214964414688318,1.1197096790671228,0.5199140356841104,0.47744197709028097,0.31390391336872736,0.35621250054755393,0.4381473141914041,-0.830858907662082,-0.1489602104655862,0.5361756533599036,-0.5434034274908817,0.009506983820286724,-0.8394178531862421,0.11994244681791112,-0.9887974883436536,-0.08884445111887843
55,64,589,2,2,short,two_torus,returned,,0.04975012701470405,e412e7b21b2bcd4d8d5ad6111558745670a1feb674f9f81c8b85ffb7f4cda934,,468,True,2,`ftol` termination condition is satisfied.,38,3.4571964517674987,0.0015497387588469685,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1745.2609415584225,0.0007529145493829071,0.05298831421262858,0.014840053452752244,1,1,0.002807761443096256,0.014840053452752244,0.8803418803418803,0.9992470854506171,0.00950174772971124,0.09188034188034189,1.7869956178769715,1.7281485938787242,1.711728161901224,,,0.1825998984544625,0.48726072920382774,0.1108261767393779,-0.6267346048495829,0.4689667904818564,0.6223133330630675,-0.6793036447860706,0.06245479220097449,-0.7311948831258844,-0.3817725674568688,-0.8810048514931486,0.27942827054706887
56,53,530,2,3,short,one_torus,returned,,0.06600642704870552,888c9107f25dd0f5e4bd330784f59a7ebd59e913a64170b0c90fab0437ce9ce4,,468,True,2,`ftol` termination condition is satisfied.,39,156.02728127034015,0.014713249453017411,,1255.4810201296752,0.27417988116844494,0.857629954405247,0.6920804595225261,0,0,0.7355291386931462,0.009924434608082719,0.9252136752136753,0.9993378806225944,0.1554519996062381,0.042735042735042736,2.775968496145801,2.3392782754629406,1.0800178581206308,0.4315298535699419,0.3636454855562774,-0.22522647931812378,-0.09508129278439444,0.1909950817522202,-0.5598072165456695,-0.6589424749452432,-0.5024049114167844,0.7561362955845896,-0.15823090620694638,-0.6349967581165596,0.33893035095935575,-0.735362356279212,0.586829125183859
56,53,530,2,3,short,two_torus,returned,,0.03722158505115658,888c9107f25dd0f5e4bd330784f59a7ebd59e913a64170b0c90fab0437ce9ce4,,468,True,2,`ftol` termination condition is satisfied.,33,3.494398597215702,0.09881699303457456,near_optimizer_bound;nearly_circular_orientation,1255.4810201296752,0.0013145067359495231,0.05938319458192511,0.017665978204865665,0,1,0.00352636379875478,0.017665978204865665,0.8568376068376068,0.9986854932640504,0.06301957721417983,0.08547008547008547,1.618118716353792,1.5765269508710158,1.4771748889613014,,,-0.3167075924761061,0.2247354577470009,-0.10286062725307352,-0.6552293395245614,-0.23575241507659403,-0.7177014082545222,0.7535997963872622,-0.1378935684113032,-0.6427073289405315,0.05255339674715616,-0.9619803337773541,0.26801488375451554
57,56,531,2,0,short,one_torus,returned,,0.10503854195121676,7bedac3251a040c058ab2edd64e34f57dba627424c3f2cd942d2f5c45077d33c,,468,True,2,`ftol` termination condition is satisfied.,60,137.55370102973598,0.004395161890141559,,1368.25422324927,0.22072063319158802,0.8033077165330516,0.6263565368757803,0,0,0.6453032874415455,0.008579722329973623,0.9166666666666666,0.9996335442701475,0.08961165147409973,0.05128205128205128,3.243954778859787,2.94167276835979,1.4078308118273437,0.2906961450410131,0.26360815486918887,0.36296960609334084,-0.01883166056647162,-0.15955302471040977,0.5762793279065915,0.6799421714374333,0.45341016720830024,-0.49249233843285467,0.7316740753567498,-0.471279475506607,-0.6521912547795408,0.048287585883485924,0.7565149544038328
57,56,531,2,0,short,two_torus,returned,,0.039166616974398494,7bedac3251a040c058ab2edd64e34f57dba627424c3f2cd942d2f5c45077d33c,,468,True,2,`ftol` termination condition is satisfied.,37,3.663097095462063,0.26056302939337056,active_optimizer_bound;near_optimizer_bound,1368.25422324927,0.0009563414430505109,0.05287701862793495,0.015225682949440517,1,1,0.00279597909897898,0.015225682949440517,0.8611111111111112,0.9990436585569495,0.05313201574069182,0.09829059829059829,1.9274890968601825,1.7751461351118134,1.6808290427199712,,,0.026047380596978312,-0.07882909809293871,-0.17201309584881128,0.46981758988096695,0.5518648502214946,0.6889968209849805,-0.4188433959529853,0.8264083672694733,-0.3763235578216707,-0.7770724817565401,-0.11177834135101104,0.619406135342191
58,67,91,2,1,short,one_torus,returned,,0.14777771499939263,4e1a70331f85fcef670047d0aee442b00cc2cea7537ec592d3c77bbd048d6ce5,,468,True,2,`ftol` termination condition is satisfied.,75,170.14560479850587,0.012700085495713876,near_optimizer_bound;nearly_circular_orientation,1289.6159780476887,0.293576500972017,0.899431143149249,0.7298661125683863,0,1,0.8089763812667649,0.0107738291097113,0.905982905982906,0.9993505770726615,0.16967895959974622,0.05128205128205128,2.5094007007404264,2.5093986084874516,1.0418036659994567,0.4257925001206793,0.4257921451093713,0.48506907168002017,0.07750568938635201,0.10210514061994001,0.15374024384203255,0.5491356245801271,0.8214706344353332,0.7984836606623301,0.4206725828271923,-0.4306488380464211,-0.5820547921601784,0.7221389366823828,-0.37380151825348334
58,67,91,2,1,short,two_torus,returned,,0.053538981010206044,4e1a70331f85fcef670047d0aee442b00cc2cea7537ec592d3c77bbd048d6ce5,,468,True,2,`ftol` termination condition is satisfied.,38,5.432766745821546,0.003385631550125419,collapsed_hole;active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1289.6159780476887,0.0019631884636748535,0.07355094766996235,0.014484631155354314,1,1,0.005409741903149541,0.014484631155354314,0.9316239316239316,0.9980368115363252,-0.030408189480135794,0.04487179487179487,1.675173362725024,1.675173362725024,1.7261123517518735,,,0.13903479924401005,0.3270497617856507,0.2342267139409699,0.48987556364090745,0.31196882753097593,0.8140622720623143,0.7624296946630369,0.29950576389600747,-0.5735828258299721,-0.4227563043192759,0.9016494596239093,-0.09113374301662484
59,37,96,2,2,short,one_torus,returned,,0.049403168028220534,988f579c6d2f799a763f78cbdcc836989f112748f75fb0a894a3e7ac30a0454a,,468,True,2,`ftol` termination condition is satisfied.,28,75.0766480903774,0.002625868109045986,,1110.3190531331425,0.13007773716198676,0.5555235267764403,0.45109814075959503,0,0,0.3086063888021344,0.01120743855773967,0.9102564102564102,0.9991531569107835,0.12225235708935174,0.05128205128205128,3.726695964347523,2.085816030322519,1.2754796756778273,0.4555973657969817,0.25499592616175115,0.38879371308475136,-0.0830206318897316,-0.23923846360888915,0.4979830949296162,0.7317973464586501,0.465280002664914,-0.5151453992744163,0.6812482660892435,-0.5201211566114203,-0.6975944773068999,0.019324690560513304,0.7162321561921481
59,37,96,2,2,short,two_torus,returned,,0.03970630909316242,988f579c6d2f799a763f78cbdcc836989f112748f75fb0a894a3e7ac30a0454a,,468,True,3,`xtol` termination condition is satisfied.,39,6.8248743441992605,9256246.19165933,near_optimizer_bound,1110.3190531331425,0.006337923027670566,0.12262370951178837,0.03647065778910557,0,1,0.015036574134431458,0.03647065778910557,0.8269230769230769,0.9936620769723294,0.003109492774607925,0.12606837606837606,1.9482314045594302,1.2248446141561975,1.2210359686794583,,,-0.11642095044831581,0.48779609221326437,-0.37738036080212295,0.3255548467672314,0.723111959916498,0.6091987649126177,-0.5183293141147012,0.675346798953862,-0.5246345616428214,-0.790789961920262,-0.1449682536523323,0.5946725498601257
60,47,197,2,1,short,one_torus,returned,,0.12609817797783762,2fbaae848d3caa952caf086033a374d15afb344c73b2592e5d776843b3640556,,468,True,2,`ftol` termination condition is satisfied.,72,175.30895147913435,0.0032414090658142267,active_optimizer_bound;near_optimizer_bound,1761.9479060468293,0.2391767962711314,0.9489277072120736,0.7243788789524878,1,2,0.9004637935147629,0.010542769567674816,0.9316239316239316,0.9992677505775454,0.08437724822011826,0.04700854700854701,4.020581265165077,3.151282278782365,1.6416803583747053,0.3392455834000752,0.2658965270485456,-0.4834071760263474,-0.03698675560082624,-0.2807603666718433,-0.4724813951988408,0.03119332209770048,0.8807884580573069,0.776014249300814,0.48848626534844614,0.39897750995014725,-0.41780763046092123,0.8720138446265853,-0.2550071346182142
60,47,197,2,1,short,two_torus,returned,,0.04926385392900556,2fbaae848d3caa952caf086033a374d15afb344c73b2592e5d776843b3640556,,468,True,2,`ftol` termination condition is satisfied.,43,5.83505608778137,600683.6807980099,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1761.9479060468293,0.0008702150319793259,0.05723832231527029,0.01694763898725828,1,1,0.003276225541466769,0.01694763898725828,0.8739316239316239,0.9991297849680206,-0.06626482310756443,0.0811965811965812,2.4096725429131647,1.8886717818496614,2.013824283383244,,,0.05794010887544911,-0.25826889806627185,-0.13746243084427773,-0.6736052076123058,0.6041902218493481,0.42568791396795386,0.7370302778066211,0.5061376080442185,0.44789629527109426,0.05515789945629325,0.6154501584558456,-0.7862434156050172
61,57,281,2,2,short,one_torus,returned,,0.09598095191176981,004e7a5dfb3fccad4607792e02f6bb2308ef44902e1d287cf855c459860587b8,,468,True,2,`ftol` termination condition is satisfied.,53,174.37509009604776,0.0008483071959191643,,1359.6351015505616,0.28238173989628224,0.9057462871863929,0.7372871183214579,0,0,0.8203763367519358,0.010680568874926837,0.9188034188034188,0.9993042770005375,0.18110615379138809,0.05128205128205128,2.5801477810517803,2.2701390634861727,0.9929675123345938,0.4672806408398536,0.4111361543597239,-0.014689617075506914,0.009182973541777181,-0.1412037142173565,-0.6284845956202766,0.1337201622412926,0.7662414967080577,-0.710908331429933,0.3009819556765025,-0.6356250519438764,-0.31562074927036926,-0.9442080176345308,-0.09409974528488595
61,57,281,2,2,short,two_torus,returned,,0.049414823995903134,004e7a5dfb3fccad4607792e02f6bb2308ef44902e1d287cf855c459860587b8,,468,True,2,`ftol` termination condition is satisfied.,45,5.912162527743098,0.07743106997483579,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1359.6351015505616,0.0018942401776272104,0.07418323693127123,0.01702623339478475,1,1,0.005503152641601124,0.01702623339478475,0.8888888888888888,0.9981057598223728,-0.10884019988208804,0.08333333333333333,1.6615197571229192,1.4732557387690532,1.6336051878552191,,,-0.16926690032695388,-0.37516934294096715,-0.4080174553199717,-0.7763816032423123,-0.23463578027819243,0.5849595342918489,-0.6299584125097875,0.3177502991563783,-0.7086516393067708,-0.01959603668145822,-0.9186842754707975,-0.3945062703520376
