recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyM_session-o081003015-26_lfp-2,M,ar,1,0,1,1,0.0198442785599277,0.0003191553920805,0.0199419581474907,5,1.0000000000000002
monkeyM_session-o081003015-26_lfp-2,M,ar,1,0,1,10,1.2145742519537417,0.0165328299258318,1.3153947974098044,5,1.0000000000000002
monkeyM_session-o081003015-26_lfp-2,M,ar,2,0,1,1,0.0006641021752054,1.2820947239773633e-05,0.0199419581474907,5,15.333696950687496
monkeyM_session-o081003015-26_lfp-2,M,ar,2,0,1,10,0.8583611682532896,0.0126039315522926,1.3153947974098044,5,15.333696950687496
monkeyM_session-o081003015-26_lfp-2,M,ar,3,0,1,1,2.458699216605853e-05,4.982620153664276e-07,0.0199419581474907,5,177.77179403172204
monkeyM_session-o081003015-26_lfp-2,M,ar,3,0,1,10,0.4253087126254579,0.0063227267643624,1.3153947974098044,5,177.77179403172204
monkeyM_session-o081003015-26_lfp-2,M,ar,4,0,1,1,9.710922737889067e-07,1.863068507498272e-08,0.0199419581474907,5,1918.6147097468863
monkeyM_session-o081003015-26_lfp-2,M,ar,4,0,1,10,0.1607038338661125,0.0023097230128211,1.3153947974098044,5,1918.6147097468863
monkeyM_session-o081003015-26_lfp-2,M,ar,5,0,1,1,5.037866412799063e-08,6.675442676326707e-10,0.0199419581474907,5,19546.364607900847
monkeyM_session-o081003015-26_lfp-2,M,ar,5,0,1,10,0.0556859666644212,0.00052329399936,1.3153947974098044,5,19546.364607900847
monkeyM_session-o081003015-26_lfp-2,M,ar,6,0,1,1,4.677354028831662e-09,5.63782093069642e-11,0.0199419581474907,5,177299.7128478599
monkeyM_session-o081003015-26_lfp-2,M,ar,6,0,1,10,0.0260475123036941,0.0002208184758472,1.3153947974098044,5,177299.7128478599
monkeyM_session-o081003015-26_lfp-2,M,ar,7,0,1,1,5.77358206963161e-10,8.266773284883427e-12,0.0199419581474907,5,1176717.76572173
