row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_2_2,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,normalized_error,held_out_in_this_feature_fit
0,5,159,1,1,short,0.2892920903548735,-0.1091410708671145,-0.13752401321149696,0.21505819974404805,-0.10839744062224868,0.21311977123969386,0.819735899334349,0.816806778276426,0.81227979644258,0.8480353596296246,True
1,6,16,1,4,short,0.2143929153884698,-0.12777984826318606,-0.01657043426162976,0.1675988854983338,-0.110501061874826,0.1597506403795116,0.7962871056509411,0.7973014027954861,0.8099200997612863,0.876689198568747,False
2,12,566,1,4,short,0.4362934489105886,-0.15210005713873878,-0.18660364649558747,0.3245005902904513,-0.14261602834523074,0.2386708464152053,1.0814665118351618,1.1512930289856143,1.1467136531658504,0.8842014181032011,False
3,20,673,1,2,short,0.3846678627064482,-0.14401821130107484,-0.17922397594743467,0.27640634637976647,-0.12345820979082293,0.2467170286482901,0.9689331011619187,1.0347319060929618,1.029518939064554,0.8714846434226391,False
4,28,263,1,3,short,0.7566570671895286,-0.35168854383927006,-0.28089915195251813,0.6504921234397955,-0.30078274668878113,0.486302731496156,1.0778991768642017,1.0695306503406163,1.0276266020752909,0.7804888056221666,False
5,9,389,1,4,short,0.07797112299097123,-0.04297480229382013,-0.031755423421531925,0.09091630136550996,-0.04421276333780928,0.0695856669061749,0.7043133039946596,0.7024254960167089,0.6938145709858974,0.9250928317519874,False
6,2,684,1,0,short,1.012128947621416,-0.40387599862310664,-0.36064851573301776,0.86504292412994,-0.5237031613606165,0.7617253629895302,0.8838534415680491,0.9488724528574887,0.9779727026837807,0.6665935697762443,False
7,31,437,1,3,short,0.2830271457149886,-0.19585774521361965,-0.08319407461043082,0.3692293165863797,-0.22119929913776273,0.3569963876171909,0.7152882160344387,0.7542677652905059,0.7594503711329488,0.7663685820580689,False
8,15,56,1,3,short,0.4937104602870922,-0.3088497044500303,-0.07763197005591402,0.46115673967566495,-0.26121045625180916,0.37033444434222057,0.9436897709894394,0.9531488680841591,0.9215326804006136,0.8000153681329965,False
9,13,82,1,4,short,0.16608387694733018,-0.1330591969234292,0.048636129043558754,0.1340010586460336,-0.1113873477975364,0.2056664206446072,1.024761317960913,1.0549236368004953,1.0442904834886644,0.9279425162698929,False
10,30,517,1,0,short,0.17261938578197497,-0.14207251727380849,-0.09084436418300268,0.3281335472148018,-0.14897108495107075,0.28482968308072854,0.8792700025353446,1.0151837492721725,1.045436297672304,0.8805182970115432,False
11,26,124,1,2,short,0.06587926274042742,-0.03704727709258477,-0.017219775282778155,0.10364473880800285,-0.044141006489572296,0.03948519196750739,0.8400538792671645,0.836299386889529,0.8247115197647694,0.9523633128561637,False
12,29,526,1,3,short,0.4217015365599884,-0.28377349191051426,-0.12008370743000357,0.5015625418214105,-0.2548073591521495,0.3968340059700828,0.9389641006394018,0.8969238633606451,0.888322478509073,0.7895254114232768,False
13,7,382,1,2,short,0.39428612422610243,-0.2946704829993623,-0.16380604236309668,0.5426142201375642,-0.27570328769966956,0.5596997157259618,0.7561791838072489,0.7069599127562007,0.6867438752574174,0.6734386887914273,False
14,32,80,1,2,short,0.051511087545303647,-0.03179137333013657,-0.02629218393019878,0.11117078637074074,-0.014713170775833506,0.023876451735430813,1.0972784157404454,1.1044759080250626,1.0423143725415764,0.9741706650272214,False
15,27,366,1,1,short,0.2288536984122772,-0.1663191600165145,-0.05529419771527298,0.27165582315167625,-0.1367142005982575,0.22089787281678389,0.9264245677022969,0.9100721703461795,0.8785975385673102,0.8722813614081854,True
16,21,156,1,1,short,0.4537225098165959,-0.23652463280591604,0.030091043698782412,0.3083355666391666,-0.26300271520337615,0.33255533394336423,1.0643181668078572,0.9812218369743233,0.8843284157778518,0.8403149050174608,True
17,33,690,1,1,short,0.07446682613771577,-0.019898145828675492,-0.009149910558960403,0.054139140236238906,-0.04016147780518821,0.038306256373610764,0.8297326171649253,0.8587344398486704,0.8741465155464402,0.9632441633693924,True
18,18,265,1,0,short,0.8281669578292103,-0.47854104404871944,-0.16757553707765704,0.7262194959506881,-0.4145855564053127,0.6155055377041019,0.6624514471692181,0.7002072870970127,0.7181810543217121,0.5718351751512498,False
19,11,445,1,1,short,0.09075300193711484,-0.04268759457728877,-0.03167000888243902,0.06504464696059237,-0.032118314047375585,0.06020957179906649,0.8331167978579562,0.8450395247649701,0.8498161355013333,0.951670681197132,True
20,4,462,1,2,short,0.7037145692529152,-0.387012894971583,-0.1795944438091789,0.639832359135937,-0.35754831484714067,0.5334915597878207,0.7496979152781236,0.7778155561653454,0.7720930472279735,0.6521640956467749,False
21,14,152,1,3,short,0.4560639317860178,-0.19867358320003575,-0.23973983859802211,0.37859245340736725,-0.14929406684002294,0.34646815122976166,0.7737430464486716,0.7946201124615632,0.7843164808228646,0.7577688522562802,False
22,25,188,1,0,short,0.46442284174088,-0.3044100372929175,-0.00842688952621648,0.4234217520214205,-0.25557193698496794,0.30463164840730916,1.0328935456379802,1.0238594224331452,1.0685333189718156,0.8457562886595718,False
23,17,195,1,1,short,0.2703598937789968,-0.1883638838305925,0.008503055669748282,0.2752671583735381,-0.21696425670615613,0.30949151645660333,0.7241441743461882,0.7228810631630121,0.7195615760466612,0.7852963498038429,True
24,16,205,1,4,short,0.07828294448599823,-0.04699759108245399,0.0060507671208163295,0.049800344114161434,-0.037308641157728306,0.05300743744361845,0.681230288725519,0.6934814797257789,0.689276122963004,0.9403709181496442,False
25,24,262,1,0,short,0.33753923490948823,-0.17366430704559965,-0.023355486859700264,0.27436387689004754,-0.2081337787911619,0.26357605261639316,0.7688691182186737,0.7469053571853145,0.7966520692364998,0.8030585104278184,False
26,1,571,1,0,short,0.5776954035985846,-0.2988615461564843,-0.30754716153289596,0.6325831941354123,-0.2964192299266538,0.5978586972282475,0.750076358191725,0.7442479678393028,0.7395775655138969,0.647935871214156,False
27,0,601,1,3,short,0.06832412525682695,-0.04311132403634462,-0.03284992704868683,0.12091992888709394,-0.0818799875204418,0.12813543892984103,0.8905160193932273,0.8245210188073984,0.8084262077801934,0.9305101941537128,False
28,8,349,1,1,short,0.1128084367268727,-0.07441744902148592,-0.01474993901204276,0.11360184435707399,-0.05545535208924348,0.06779668052485542,0.8165898736131698,0.8105510585420606,0.7790073926748662,0.929032912723223,True
29,3,236,1,0,short,0.056773940747606916,-0.04316649651326509,-0.023455163660736363,0.08539198334206764,-0.04636894973619688,0.08809664764621564,0.8858006686887151,0.8846830127891033,0.8858018392013837,0.9533633846078106,False
30,23,569,1,4,short,0.34679360342559534,-0.14353362579485873,-0.0065829816814558795,0.24027157179424125,-0.1684539179593912,0.1621360129393299,1.1542229018420616,1.0367115470166635,0.9975932233835461,0.900707342095923,False
31,22,276,1,2,short,0.3675731429795707,-0.29967259824594966,0.024917130464600038,0.41146616842434885,-0.27928375236832237,0.4029140905108483,0.8723683920408158,0.8702995415286302,0.8465074783150248,0.7917255066852946,False
32,10,40,1,2,short,0.9026757782801558,-0.5214547617888932,-0.38828895824358334,0.9565749916184286,-0.4743148066529558,0.9117795916029432,0.695142188787783,0.6929302272355159,0.6997448612542637,0.511876604435159,False
33,59,98,2,3,short,0.2952938278472128,-0.15830856675610683,-0.1985242267438932,0.37953014172536226,-0.17513751587052417,0.40252306449223174,0.9098514953293193,0.910644921091445,0.9049732140648084,0.8212292671979875,False
34,43,260,2,3,short,0.6490495924317551,-0.37191500948068773,-0.2725744660813568,0.7404470676105681,-0.38254363226935056,0.6648479790906558,0.875831586402389,0.8352681899669895,0.8119646223109143,0.6740749204318882,False
35,35,622,2,4,short,0.30553785213096435,-0.1915266402727546,0.007083548272571877,0.26033432117238187,-0.18613359081948533,0.23550393275159168,0.6075232704380499,0.6285301510944507,0.6393093715843252,0.7454875387611029,False
36,39,198,2,3,short,0.1241572405203241,-0.0773577576983036,-0.05690354737403678,0.14072349755005786,-0.08100844059124435,0.1726743588187193,0.833997437836208,0.8395309440821954,0.8698777828089747,0.9079186471782561,False
