recording,monkey,session,day,lfp,raw_trials,valid_trials,go_sample_zero_based,old_converted_go_sample,start_sample,end_sample_exclusive,source_pair_index,source_sha256,minimum_short,minimum_long,status,geometry_evaluable,n_trials,selection_hash,predecessor_features_sha256,fit_seconds,decode_seconds
monkeyT_session-y070316009-12_lfp-8,T,y070316009-12,2007-03-16,8,404,404,4500,4500,4000,4500,153,ac7bce7e0b0989b45e6f0587e3cfae92a8d5b0b6e2904b4a9d523621f6750040,33,31,eligible,True,198.0,67d4d6fb1941b5b92f0ac31bdfe418d4d1f754044ad698e9ef492a6427bd8e25,0f043e1e835bd4328adeca6e946e84fcd2ed6e99949015a120095188ee1105e1,5.731296232028399,30.14529090200085
