raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
174,False,True,0.6472232378824695,11,,3,1.421099121410456,2,1.1847206652143258,False,0.0041933746306423,,,monkeyT_session-y070316009-12_lfp-8,T,0,
190,False,True,0.7155224039432305,18,,3,1.4174702731874589,2,1.3920763361953623,False,0.0033155867237875,,,monkeyT_session-y070316009-12_lfp-8,T,0,
176,False,True,0.6646266914313657,10,,3,1.4246392953249367,2,1.14299161597459,False,0.0150402475707898,,,monkeyT_session-y070316009-12_lfp-8,T,0,
193,False,True,0.8803097329858738,18,,3,1.4222037640602967,2,1.0846725931469356,True,0.007999999999996,,,monkeyT_session-y070316009-12_lfp-8,T,0,
182,True,True,0.9195640838900644,6,,3,1.4215327375969309,2,1.279863461081219,False,0.0024418461896322,,,monkeyT_session-y070316009-12_lfp-8,T,0,
175,False,True,0.8510707310974357,5,,3,1.4258821336431442,2,1.272599896547162,False,0.005468025834415,,,monkeyT_session-y070316009-12_lfp-8,T,0,
172,False,True,0.6351379780255463,13,,3,1.4222037640602971,2,1.139267041919026,True,0.0079999999999951,,,monkeyT_session-y070316009-12_lfp-8,T,0,
180,False,True,0.7487293149438287,26,,3,1.4205015155185818,2,1.4483027072128498,False,0.0027616313546348,,,monkeyT_session-y070316009-12_lfp-8,T,0,
199,False,True,0.7133492012198273,9,,3,1.4277360776363683,2,1.322962358113154,False,0.0095852999662158,,,monkeyT_session-y070316009-12_lfp-8,T,0,
170,False,True,0.9014690698671766,8,,3,1.4150789073721728,2,1.1370755531658152,False,0.0142951488818848,,,monkeyT_session-y070316009-12_lfp-8,T,0,
194,True,True,0.6812949515773445,11,,3,1.426876815755059,2,1.2912443088235563,False,0.0039023681144474,,,monkeyT_session-y070316009-12_lfp-8,T,0,
200,True,True,0.6648176972237231,11,,3,1.4183351344536883,2,1.3434506592852216,False,0.0059901893497786,,,monkeyT_session-y070316009-12_lfp-8,T,0,
191,False,True,0.7605395955751675,13,,3,1.4264541983977184,2,1.2907208733323117,False,0.0040776791146557,,,monkeyT_session-y070316009-12_lfp-8,T,0,
181,False,True,0.7541128333494548,14,,3,1.4280922027252962,2,1.4114286965905738,False,0.0034567880023281,,,monkeyT_session-y070316009-12_lfp-8,T,0,
183,False,True,0.7460108183312596,5,,3,1.422487722693476,2,1.281711297726349,False,0.0041755232883264,,,monkeyT_session-y070316009-12_lfp-8,T,0,
202,False,True,0.6664269565379624,17,,3,1.425761502196327,2,1.4266679090073984,False,0.0063635773921544,,,monkeyT_session-y070316009-12_lfp-8,T,0,
173,False,True,0.8293172690661742,31,,3,1.4188636731729074,2,1.325841593496268,False,0.0036953075884267,,,monkeyT_session-y070316009-12_lfp-8,T,0,
185,True,True,0.7660582511380472,14,,3,1.4232845267420406,2,1.352093598590965,False,0.0172674755658315,,,monkeyT_session-y070316009-12_lfp-8,T,0,
171,True,True,0.6559399939805303,7,,3,1.4250061639217535,2,1.3446657654773368,False,0.0067623672211776,,,monkeyT_session-y070316009-12_lfp-8,T,0,
