recording,monkey,day,analysis,method,true_direction,predicted_direction,fraction
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,3,4,0.0967741935483871
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,3,5,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,3,6,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,1,0.2580645161290322
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,2,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,3,0.2903225806451613
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,4,0.032258064516129
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,5,0.032258064516129
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,4,6,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,1,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,2,0.2903225806451613
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,3,0.2903225806451613
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,4,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,5,0.032258064516129
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,5,6,0.0967741935483871
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,1,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,2,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,3,0.4193548387096774
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,4,0.0967741935483871
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,5,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,6,6,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,1,0.4193548387096774
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,2,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,3,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,4,0.032258064516129
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,5,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,1,6,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,1,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,2,0.2903225806451613
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,3,0.3225806451612903
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,4,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,5,0.032258064516129
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,2,6,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,1,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,2,0.2903225806451613
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,3,0.1935483870967742
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,4,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,5,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,3,6,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,1,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,2,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,3,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,4,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,5,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,4,6,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,1,0.1612903225806451
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,2,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,3,0.2580645161290322
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,4,0.064516129032258
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,5,0.3548387096774194
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,5,6,0.0967741935483871
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,1,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,2,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,3,0.2258064516129032
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,4,0.0967741935483871
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,5,0.1290322580645161
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,6,6,0.1935483870967742
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,1,0.4242424242424242
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,2,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,3,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,4,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,5,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,1,6,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,3,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,4,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,5,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,2,6,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,1,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,3,0.3636363636363636
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,5,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,3,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,1,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,2,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,4,6,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,1,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,5,6,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,5,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,6,6,0.3939393939393939
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,4,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,5,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,1,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,1,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,5,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,2,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,1,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,5,0.5757575757575758
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,3,6,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,1,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,4,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,5,0.3636363636363636
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,4,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,1,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,3,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,5,0.6363636363636364
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,5,6,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,1,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,2,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,3,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,5,0.4242424242424242
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,6,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,1,0.5757575757575758
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,2,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,5,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,1,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,2,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,3,0.3636363636363636
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,4,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,2,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,1,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,3,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,3,6,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,1,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,3,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,4,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,4,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,1,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,2,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,3,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,4,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,5,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,1,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,3,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,6,6,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,1,0.4242424242424242
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,5,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,1,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,3,0.3939393939393939
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,5,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,2,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,1,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,3,0.5151515151515151
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,5,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,3,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,1,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,2,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,3,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,4,6,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,1,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,2,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,3,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,4,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,5,0.3636363636363636
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,5,6,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,1,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,2,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,3,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,4,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,5,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,6,6,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,1,0.4848484848484848
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,2,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,1,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,1,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,4,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,2,6,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,1,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,3,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,5,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,3,6,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,1,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,3,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,4,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,5,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,4,6,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,1,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,2,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,3,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,5,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,5,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,3,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,5,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,6,6,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,1,0.3939393939393939
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,5,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,1,6,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,1,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,3,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,4,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,5,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,2,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,1,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,3,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,4,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,5,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,3,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,1,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,4,6,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,1,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,5,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,5,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,2,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,3,0.1818181818181818
