recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,1,1,0.0003678355432926,7.022523595140921e-06,0.0207508987118872,5,14.38888157261019
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,1,10,0.4415744197018081,0.0060691395804939,1.5260599487618591,5,14.38888157261019
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,2,1,0.0008184680121247,1.5652220258012958e-05,0.0207508987118872,5,7.168669610253458
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,2,10,0.4841655839098795,0.0065280734089854,1.5260599487618591,5,7.168669610253458
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,5,1,0.0031436213262114,6.057528903477418e-05,0.0207508987118872,5,2.809788265315344
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,5,10,0.5966413024095847,0.0075820515036295,1.5260599487618591,5,2.809788265315344
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,10,1,0.0095687516159013,0.0001838137224325,0.0207508987118872,5,1.327502116118168
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,10,10,0.7428138436620623,0.0078962485871346,1.5260599487618591,5,1.327502116118168
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,15,1,0.0169026620488729,0.0002987124472595,0.0207508987118872,5,1.3056828307320196
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,15,10,0.8646658159868338,0.0053898867764154,1.5260599487618591,5,1.3056828307320196
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,20,1,0.0206027157983015,0.000296132290654,0.0207508987118872,5,1.6043803555340328
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,20,10,0.9439226038330606,0.0038158667488165,1.5260599487618591,5,1.6043803555340328
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,25,1,0.0198106727020146,0.0002146806926434,0.0207508987118872,5,1.4613788283801183
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,25,10,0.919511238941512,0.0052675401914016,1.5260599487618591,5,1.4613788283801183
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,30,1,0.018690125274865,0.0002712527030276,0.0207508987118872,5,1.196502887897898
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,30,10,0.8664990975640492,0.0065302348772493,1.5260599487618591,5,1.196502887897898
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,40,1,0.0200902030081318,0.0002994362415542,0.0207508987118872,5,1.3503952516185849
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,40,10,0.9203264227477554,0.0053973427117205,1.5260599487618591,5,1.3503952516185849
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,50,1,0.0198968085285873,0.0002665122404433,0.0207508987118872,5,1.2988128804686858
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,50,10,0.9167096402596318,0.0047862562439392,1.5260599487618591,5,1.2988128804686858
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,75,1,0.0203379355763242,0.0002359413547395,0.0207508987118872,5,1.1782446192481542
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,75,10,0.9410509776797298,0.0033079505221419,1.5260599487618591,5,1.1782446192481542
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,100,1,0.0204246166628491,0.0002880130926457,0.0207508987118872,5,1.058263465059898
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,2,100,10,0.9330263540021578,0.0062043035109906,1.5260599487618591,5,1.058263465059898
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,1,1,1.6807172642720473e-05,3.105219852025448e-07,0.0207508987118872,5,226.54941583897752
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,1,10,0.2573016749416187,0.0033635071620222,1.5260599487618591,5,226.54941583897752
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,2,1,0.0001000698104646,1.8450404487111404e-06,0.0207508987118872,5,55.57469866673316
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,2,10,0.3367450278804823,0.0041676943849386,1.5260599487618591,5,55.57469866673316
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,5,1,0.0014922264156503,2.720403643613316e-05,0.0207508987118872,5,7.9817439230011775
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,5,10,0.5443297508918523,0.0063170695004994,1.5260599487618591,5,7.9817439230011775
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,10,1,0.0085941051787411,0.0001700980447881,0.0207508987118872,5,1.872216703334828
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,10,10,0.7312893075739355,0.0082705135291027,1.5260599487618591,5,1.872216703334828
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,15,1,0.0160341136773275,0.0003312742930608,0.0207508987118872,5,1.5272233530395587
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,15,10,0.8185875968052245,0.0078486045948534,1.5260599487618591,5,1.5272233530395587
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,20,1,0.0200996718794779,0.0003055192843878,0.0207508987118872,5,1.86956911896742
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,20,10,0.9207839068686312,0.0052377579987609,1.5260599487618591,5,1.86956911896742
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,25,1,0.0194088006535453,0.0002300455869708,0.0207508987118872,5,1.6641216089275674
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,25,10,0.9026854214994467,0.0063796985848,1.5260599487618591,5,1.6641216089275674
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,30,1,0.0182223755906487,0.0002714657879288,0.0207508987118872,5,1.2943140106804796
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,30,10,0.8454431025488705,0.0073618103855221,1.5260599487618591,5,1.2943140106804796
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,40,1,0.0199673360452904,0.0002929541360391,0.0207508987118872,5,1.560544582995656
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,40,10,0.9201922701238846,0.0063568939157929,1.5260599487618591,5,1.560544582995656
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,50,1,0.0198350518636701,0.0002832097237648,0.0207508987118872,5,1.4877549307818942
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,50,10,0.911725168416108,0.0066885255787395,1.5260599487618591,5,1.4877549307818942
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,75,1,0.0203750531517776,0.000244012567567,0.0207508987118872,5,1.2506952152540294
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,75,10,0.9425574127327362,0.0036919367010524,1.5260599487618591,5,1.2506952152540294
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,100,1,0.0204559559882796,0.0002779741232562,0.0207508987118872,5,1.0901234710723668
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,3,100,10,0.9344157313493028,0.0053871636822953,1.5260599487618591,5,1.0901234710723668
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,1,1,7.114306574161135e-07,1.6480280157226414e-08,0.0207508987118872,5,2237.582105857186
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,1,10,0.1044733948601352,0.0018817332057449,1.5260599487618591,5,2237.582105857186
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,2,1,1.246902036248018e-05,2.810407162144325e-07,0.0207508987118872,5,271.85503667293057
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,2,10,0.1833378401289236,0.0029718633455729,1.5260599487618591,5,271.85503667293057
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,5,1,0.0007953213724256,1.63307164090772e-05,0.0207508987118872,5,15.404495470668522
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,5,10,0.477503609186073,0.0057968401331346,1.5260599487618591,5,15.404495470668522
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,10,1,0.0085525223992523,0.0001655555379433,0.0207508987118872,5,2.4074767850146848
monkeyT_session-y070416009-13_lfp-6,T,embedding,0,4,10,10,0.724350699152737,0.0085547224736493,1.5260599487618591,5,2.4074767850146848
