true_direction,1,2,3,4,5,6
1,0.42424242424242425,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.15151515151515152,0.12121212121212122
2,0.24242424242424243,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.24242424242424243
3,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.21212121212121213,0.15151515151515152,0.09090909090909091
4,0.21212121212121213,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.06060606060606061,0.18181818181818182
5,0.24242424242424243,0.09090909090909091,0.21212121212121213,0.12121212121212122,0.21212121212121213,0.12121212121212122
6,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.15151515151515152,0.24242424242424243,0.2727272727272727
