latest_sample_index,x_t,x_t_minus3ms,x_t_minus6ms
6,0.17762014269828796,0.19955816864967346,0.120644211769104
7,0.13091710209846497,0.20881232619285583,0.15138085186481476
8,0.06159783527255058,0.20270931720733643,0.17902998626232147
9,-0.029139233753085136,0.17762014269828796,0.19955816864967346
10,-0.13750962913036346,0.13091710209846497,0.20881232619285583
11,-0.257075697183609,0.06159783527255058,0.20270931720733643
12,-0.3790718913078308,-0.029139233753085136,0.17762014269828796
13,-0.493117094039917,-0.13750962913036346,0.13091710209846497
14,-0.5882298946380615,-0.257075697183609,0.06159783527255058
15,-0.6540098190307617,-0.3790718913078308,-0.029139233753085136
16,-0.6818227171897888,-0.493117094039917,-0.13750962913036346
17,-0.6658177971839905,-0.5882298946380615,-0.257075697183609
18,-0.603613018989563,-0.6540098190307617,-0.3790718913078308
19,-0.49652376770973206,-0.6818227171897888,-0.493117094039917
20,-0.34930419921875,-0.6658177971839905,-0.5882298946380615
21,-0.16949503123760223,-0.603613018989563,-0.6540098190307617
22,0.033439211547374725,-0.49652376770973206,-0.6818227171897888
23,0.24899350106716156,-0.34930419921875,-0.6658177971839905
24,0.4664013981819153,-0.16949503123760223,-0.603613018989563
25,0.67526775598526,0.033439211547374725,-0.49652376770973206
26,0.8660696744918823,0.24899350106716156,-0.34930419921875
27,1.030563235282898,0.4664013981819153,-0.16949503123760223
28,1.162129282951355,0.67526775598526,0.033439211547374725
29,1.2560744285583496,0.8660696744918823,0.24899350106716156
30,1.3098790645599365,1.030563235282898,0.4664013981819153
31,1.3233579397201538,1.162129282951355,0.67526775598526
32,1.2986968755722046,1.2560744285583496,0.8660696744918823
33,1.240333080291748,1.3098790645599365,1.030563235282898
34,1.154668927192688,1.3233579397201538,1.162129282951355
35,1.0496271848678589,1.2986968755722046,1.2560744285583496
36,0.9340653419494629,1.240333080291748,1.3098790645599365
37,0.8170833587646484,1.154668927192688,1.3233579397201538
38,0.7072777152061462,1.0496271848678589,1.2986968755722046
