latest_sample_index,x_t,x_t_minus3ms,x_t_minus6ms
6,0.1323249191045761,0.34090089797973633,0.8957589864730835
7,0.1755416989326477,0.21928898990154266,0.6924546360969543
8,0.2754482328891754,0.1476689726114273,0.5027631521224976
9,0.42635053396224976,0.1323249191045761,0.34090089797973633
10,0.6195455193519592,0.1755416989326477,0.21928898990154266
11,0.8444681763648987,0.2754482328891754,0.1476689726114273
12,1.0899375677108765,0.42635053396224976,0.1323249191045761
13,1.3452645540237427,0.6195455193519592,0.1755416989326477
14,1.6010359525680542,0.8444681763648987,0.2754482328891754
15,1.8494703769683838,1.0899375677108765,0.42635053396224976
16,2.084329843521118,1.3452645540237427,0.6195455193519592
17,2.300476312637329,1.6010359525680542,0.8444681763648987
18,2.4932515621185303,1.8494703769683838,1.0899375677108765
19,2.6578900814056396,2.084329843521118,1.3452645540237427
20,2.7891576290130615,2.300476312637329,1.6010359525680542
21,2.8813278675079346,2.4932515621185303,1.8494703769683838
22,2.928518533706665,2.6578900814056396,2.084329843521118
23,2.9253196716308594,2.7891576290130615,2.300476312637329
24,2.867583751678467,2.8813278675079346,2.4932515621185303
25,2.7532176971435547,2.928518533706665,2.6578900814056396
26,2.58282732963562,2.9253196716308594,2.7891576290130615
27,2.3600881099700928,2.867583751678467,2.8813278675079346
28,2.0917601585388184,2.7532176971435547,2.928518533706665
29,1.7873125076293945,2.58282732963562,2.9253196716308594
30,1.4581741094589233,2.3600881099700928,2.867583751678467
31,1.1167094707489014,2.0917601585388184,2.7532176971435547
32,0.7750607132911682,1.7873125076293945,2.58282732963562
33,0.4440264403820038,1.4581741094589233,2.3600881099700928
34,0.13213014602661133,1.1167094707489014,2.0917601585388184
35,-0.15500874817371368,0.7750607132911682,1.7873125076293945
36,-0.41493138670921326,0.4440264403820038,1.4581741094589233
37,-0.648203432559967,0.13213014602661133,1.1167094707489014
38,-0.8579086661338806,-0.15500874817371368,0.7750607132911682
39,-1.0488309860229492,-0.41493138670921326,0.4440264403820038
40,-1.2264082431793213,-0.648203432559967,0.13213014602661133
41,-1.3955681324005127,-0.8579086661338806,-0.15500874817371368
42,-1.559576392173767,-1.0488309860229492,-0.41493138670921326
43,-1.7190511226654053,-1.2264082431793213,-0.648203432559967
44,-1.8712947368621826,-1.3955681324005127,-0.8579086661338806
45,-2.010075569152832,-1.559576392173767,-1.0488309860229492
46,-2.1259398460388184,-1.7190511226654053,-1.2264082431793213
47,-2.2070648670196533,-1.8712947368621826,-1.3955681324005127
48,-2.240588903427124,-2.010075569152832,-1.559576392173767
49,-2.2142574787139893,-2.1259398460388184,-1.7190511226654053
50,-2.1181626319885254,-2.2070648670196533,-1.8712947368621826
51,-1.946290373802185,-2.240588903427124,-2.010075569152832
52,-1.6975969076156616,-2.2142574787139893,-2.1259398460388184
53,-1.3764251470565796,-2.1181626319885254,-2.2070648670196533
54,-0.9922394156455994,-1.946290373802185,-2.240588903427124
55,-0.5588213205337524,-1.6975969076156616,-2.2142574787139893
56,-0.09314388036727905,-1.3764251470565796,-2.1181626319885254
57,0.3858836591243744,-0.9922394156455994,-1.946290373802185
58,0.8586799502372742,-0.5588213205337524,-1.6975969076156616
59,1.3062007427215576,-0.09314388036727905,-1.3764251470565796
60,1.7110586166381836,0.3858836591243744,-0.9922394156455994
61,2.0585227012634277,0.8586799502372742,-0.5588213205337524
62,2.337355613708496,1.3062007427215576,-0.09314388036727905
63,2.5404322147369385,1.7110586166381836,0.3858836591243744
64,2.6650750637054443,2.0585227012634277,0.8586799502372742
65,2.7130603790283203,2.337355613708496,1.3062007427215576
66,2.690279006958008,2.5404322147369385,1.7110586166381836
67,2.606071949005127,2.6650750637054443,2.0585227012634277
68,2.472304105758667,2.7130603790283203,2.337355613708496
69,2.3022518157958984,2.690279006958008,2.5404322147369385
70,2.1094048023223877,2.606071949005127,2.6650750637054443
71,1.9063012599945068,2.472304105758667,2.7130603790283203
72,1.7035253047943115,2.3022518157958984,2.690279006958008
73,1.5089952945709229,2.1094048023223877,2.606071949005127
