latest_sample_index,x_t,x_t_minus3ms,x_t_minus6ms
146,0.19675403833389282,-0.30775681138038635,-1.0217604637145996
147,0.29245972633361816,-0.10825613886117935,-0.7713326215744019
148,0.3449167311191559,0.061657167971134186,-0.5309606790542603
149,0.35115718841552734,0.19675403833389282,-0.30775681138038635
150,0.3093840181827545,0.29245972633361816,-0.10825613886117935
151,0.21931375563144684,0.3449167311191559,0.061657167971134186
152,0.08250384032726288,0.35115718841552734,0.19675403833389282
153,-0.09740949422121048,0.3093840181827545,0.29245972633361816
154,-0.31461143493652344,0.21931375563144684,0.3449167311191559
155,-0.5611618757247925,0.08250384032726288,0.35115718841552734
156,-0.8271952271461487,-0.09740949422121048,0.3093840181827545
157,-1.1012513637542725,-0.31461143493652344,0.21931375563144684
158,-1.3707239627838135,-0.5611618757247925,0.08250384032726288
159,-1.6224141120910645,-0.8271952271461487,-0.09740949422121048
160,-1.8431785106658936,-1.1012513637542725,-0.31461143493652344
161,-2.0206665992736816,-1.3707239627838135,-0.5611618757247925
162,-2.144138813018799,-1.6224141120910645,-0.8271952271461487
163,-2.2053301334381104,-1.8431785106658936,-1.1012513637542725
164,-2.1992928981781006,-2.0206665992736816,-1.3707239627838135
165,-2.1250879764556885,-2.144138813018799,-1.6224141120910645
166,-1.986172080039978,-2.2053301334381104,-1.8431785106658936
167,-1.7903348207473755,-2.1992928981781006,-2.0206665992736816
168,-1.5491077899932861,-2.1250879764556885,-2.144138813018799
169,-1.2766951322555542,-1.986172080039978,-2.2053301334381104
170,-0.9885717630386353,-1.7903348207473755,-2.1992928981781006
171,-0.6999580264091492,-1.5491077899932861,-2.1250879764556885
172,-0.42436790466308594,-1.2766951322555542,-1.986172080039978
173,-0.17240072786808014,-0.9885717630386353,-1.7903348207473755
174,0.04908658564090729,-0.6999580264091492,-1.5491077899932861
175,0.2373233139514923,-0.42436790466308594,-1.2766951322555542
176,0.3934262692928314,-0.17240072786808014,-0.9885717630386353
177,0.5216808319091797,0.04908658564090729,-0.6999580264091492
178,0.6284341812133789,0.2373233139514923,-0.42436790466308594
179,0.7208247184753418,0.3934262692928314,-0.17240072786808014
180,0.8055862784385681,0.5216808319091797,0.04908658564090729
181,0.8880952000617981,0.6284341812133789,0.2373233139514923
182,0.9717282652854919,0.7208247184753418,0.3934262692928314
183,1.057526707649231,0.8055862784385681,0.5216808319091797
184,1.144132375717163,0.8880952000617981,0.6284341812133789
185,1.2279614210128784,0.9717282652854919,0.7208247184753418
186,1.3035876750946045,1.057526707649231,0.8055862784385681
187,1.3643001317977905,1.144132375717163,0.8880952000617981
188,1.402794361114502,1.2279614210128784,0.9717282652854919
189,1.4119356870651245,1.3035876750946045,1.057526707649231
190,1.3855315446853638,1.3643001317977905,1.144132375717163
191,1.3190414905548096,1.402794361114502,1.2279614210128784
192,1.2101638317108154,1.4119356870651245,1.3035876750946045
193,1.0592392683029175,1.3855315446853638,1.3643001317977905
194,0.8694323301315308,1.3190414905548096,1.402794361114502
195,0.6466726660728455,1.2101638317108154,1.4119356870651245
196,0.3993658721446991,1.0592392683029175,1.3855315446853638
197,0.13790827989578247,0.8694323301315308,1.3190414905548096
198,-0.12593412399291992,0.6466726660728455,1.2101638317108154
199,-0.3797047436237335,0.3993658721446991,1.0592392683029175
200,-0.6109177470207214,0.13790827989578247,0.8694323301315308
201,-0.807652473449707,-0.12593412399291992,0.6466726660728455
202,-0.9590790867805481,-0.3797047436237335,0.3993658721446991
203,-1.0559587478637695,-0.6109177470207214,0.13790827989578247
204,-1.0911831855773926,-0.807652473449707,-0.12593412399291992
205,-1.0603867769241333,-0.9590790867805481,-0.3797047436237335
206,-0.9626010656356812,-1.0559587478637695,-0.6109177470207214
207,-0.8008292317390442,-1.0911831855773926,-0.807652473449707
208,-0.5823709964752197,-1.0603867769241333,-0.9590790867805481
209,-0.3187372386455536,-0.9626010656356812,-1.0559587478637695
210,-0.025087662041187286,-0.8008292317390442,-1.0911831855773926
211,0.28076520562171936,-0.5823709964752197,-1.0603867769241333
212,0.5796749591827393,-0.3187372386455536,-0.9626010656356812
213,0.8526750802993774,-0.025087662041187286,-0.8008292317390442
214,1.0825557708740234,0.28076520562171936,-0.5823709964752197
215,1.2553573846817017,0.5796749591827393,-0.3187372386455536
