row_index,original_trial_number,direction,homology_dimension,interval,birth,death,lifetime
194,9,6,0,0,0.0,0.0145839797332882,0.0145839797332882
194,9,6,0,1,0.0,0.0145933199673891,0.0145933199673891
194,9,6,0,2,0.0,0.0158131271600723,0.0158131271600723
194,9,6,0,3,0.0,0.0173500776290893,0.0173500776290893
194,9,6,0,4,0.0,0.0190602280199527,0.0190602280199527
194,9,6,0,5,0.0,0.0202434640377759,0.0202434640377759
194,9,6,0,6,0.0,0.0205060578882694,0.0205060578882694
194,9,6,0,7,0.0,0.021412905305624,0.021412905305624
194,9,6,0,8,0.0,0.0218309126794338,0.0218309126794338
194,9,6,0,9,0.0,0.0221399534493684,0.0221399534493684
194,9,6,0,10,0.0,0.0221942588686943,0.0221942588686943
194,9,6,0,11,0.0,0.0224420800805091,0.0224420800805091
194,9,6,0,12,0.0,0.0225679762661457,0.0225679762661457
194,9,6,0,13,0.0,0.0226053763180971,0.0226053763180971
194,9,6,0,14,0.0,0.0232100691646337,0.0232100691646337
194,9,6,0,15,0.0,0.0234860219061374,0.0234860219061374
194,9,6,0,16,0.0,0.0236540213227272,0.0236540213227272
194,9,6,0,17,0.0,0.0265667848289012,0.0265667848289012
194,9,6,0,18,0.0,0.026724686846137,0.026724686846137
194,9,6,0,19,0.0,0.0278744809329509,0.0278744809329509
194,9,6,0,20,0.0,0.02905392087996,0.02905392087996
194,9,6,0,21,0.0,0.0307491887360811,0.0307491887360811
194,9,6,0,22,0.0,0.0310013387352228,0.0310013387352228
194,9,6,0,23,0.0,0.0313700512051582,0.0313700512051582
194,9,6,0,24,0.0,0.0319857560098171,0.0319857560098171
194,9,6,0,25,0.0,0.0329157188534736,0.0329157188534736
194,9,6,0,26,0.0,0.0339361988008022,0.0339361988008022
194,9,6,0,27,0.0,0.0340400636196136,0.0340400636196136
194,9,6,0,28,0.0,0.0347547344863414,0.0347547344863414
194,9,6,0,29,0.0,0.0356984212994575,0.0356984212994575
194,9,6,0,30,0.0,0.0367268808186054,0.0367268808186054
194,9,6,0,31,0.0,0.0375772081315517,0.0375772081315517
194,9,6,0,32,0.0,0.0375966504216194,0.0375966504216194
194,9,6,0,33,0.0,0.0390135012567043,0.0390135012567043
194,9,6,0,34,0.0,0.0400895811617374,0.0400895811617374
194,9,6,0,35,0.0,0.0411236025393009,0.0411236025393009
194,9,6,0,36,0.0,0.0413126982748508,0.0413126982748508
194,9,6,0,37,0.0,0.0427290610969066,0.0427290610969066
194,9,6,0,38,0.0,0.0440788902342319,0.0440788902342319
194,9,6,0,39,0.0,0.0448385402560234,0.0448385402560234
194,9,6,0,40,0.0,0.0448654107749462,0.0448654107749462
194,9,6,0,41,0.0,0.0464106872677803,0.0464106872677803
194,9,6,0,42,0.0,0.0474434271454811,0.0474434271454811
194,9,6,0,43,0.0,0.0474779643118381,0.0474779643118381
194,9,6,0,44,0.0,0.047824990004301,0.047824990004301
194,9,6,0,45,0.0,0.0479664243757724,0.0479664243757724
194,9,6,0,46,0.0,0.0486666858196258,0.0486666858196258
194,9,6,0,47,0.0,0.048677273094654,0.048677273094654
194,9,6,0,48,0.0,0.0487084314227104,0.0487084314227104
194,9,6,0,49,0.0,0.0488908067345619,0.0488908067345619
194,9,6,0,50,0.0,0.0492251627147197,0.0492251627147197
194,9,6,0,51,0.0,0.0497885420918464,0.0497885420918464
194,9,6,0,52,0.0,0.0498424582183361,0.0498424582183361
194,9,6,0,53,0.0,0.0499507971107959,0.0499507971107959
194,9,6,0,54,0.0,0.0499591529369354,0.0499591529369354
194,9,6,0,55,0.0,0.0501442067325115,0.0501442067325115
194,9,6,0,56,0.0,0.0514814294874668,0.0514814294874668
194,9,6,0,57,0.0,0.0517731979489326,0.0517731979489326
194,9,6,0,58,0.0,0.0517769567668437,0.0517769567668437
194,9,6,0,59,0.0,0.0518217869102954,0.0518217869102954
194,9,6,0,60,0.0,0.0523523241281509,0.0523523241281509
194,9,6,0,61,0.0,0.0523657388985157,0.0523657388985157
194,9,6,0,62,0.0,0.0525689423084259,0.0525689423084259
194,9,6,0,63,0.0,0.0530892349779605,0.0530892349779605
194,9,6,0,64,0.0,0.0535588003695011,0.0535588003695011
194,9,6,0,65,0.0,0.05375786870718,0.05375786870718
194,9,6,0,66,0.0,0.0539334453642368,0.0539334453642368
194,9,6,0,67,0.0,0.0539602637290954,0.0539602637290954
194,9,6,0,68,0.0,0.0540597662329673,0.0540597662329673
194,9,6,0,69,0.0,0.0541924387216568,0.0541924387216568
194,9,6,0,70,0.0,0.0543589405715465,0.0543589405715465
194,9,6,0,71,0.0,0.0545704513788223,0.0545704513788223
194,9,6,0,72,0.0,0.0547676011919975,0.0547676011919975
194,9,6,0,73,0.0,0.0548261106014251,0.0548261106014251
194,9,6,0,74,0.0,0.0548954345285892,0.0548954345285892
194,9,6,0,75,0.0,0.0550120137631893,0.0550120137631893
194,9,6,0,76,0.0,0.0552725307643413,0.0552725307643413
194,9,6,0,77,0.0,0.0553638488054275,0.0553638488054275
194,9,6,0,78,0.0,0.0554017350077629,0.0554017350077629
194,9,6,0,79,0.0,0.0555029287934303,0.0555029287934303
194,9,6,0,80,0.0,0.0559519752860069,0.0559519752860069
194,9,6,0,81,0.0,0.0559638701379299,0.0559638701379299
194,9,6,0,82,0.0,0.0585088916122913,0.0585088916122913
194,9,6,0,83,0.0,0.0594004280865192,0.0594004280865192
194,9,6,0,84,0.0,0.0600951872766017,0.0600951872766017
194,9,6,0,85,0.0,0.0602759644389152,0.0602759644389152
194,9,6,0,86,0.0,0.060960367321968,0.060960367321968
194,9,6,0,87,0.0,0.0619765408337116,0.0619765408337116
194,9,6,0,88,0.0,0.0621726997196674,0.0621726997196674
194,9,6,0,89,0.0,0.0630238950252533,0.0630238950252533
194,9,6,0,90,0.0,0.0631995052099227,0.0631995052099227
194,9,6,0,91,0.0,0.0632318332791328,0.0632318332791328
194,9,6,0,92,0.0,0.0650952830910682,0.0650952830910682
194,9,6,0,93,0.0,0.0653975903987884,0.0653975903987884
194,9,6,0,94,0.0,0.0657268241047859,0.0657268241047859
194,9,6,0,95,0.0,0.0661898627877235,0.0661898627877235
194,9,6,0,96,0.0,0.0676199197769165,0.0676199197769165
194,9,6,0,97,0.0,0.069047637283802,0.069047637283802
194,9,6,0,98,0.0,0.069502517580986,0.069502517580986
