row_index,original_trial_number,direction,homology_dimension,interval,birth,death,lifetime
1,16,1,0,0,0.0,0.0234531909227371,0.0234531909227371
1,16,1,0,1,0.0,0.0252639707177877,0.0252639707177877
1,16,1,0,2,0.0,0.0282341036945581,0.0282341036945581
1,16,1,0,3,0.0,0.0291244089603424,0.0291244089603424
1,16,1,0,4,0.0,0.0337372533977031,0.0337372533977031
1,16,1,0,5,0.0,0.0355674959719181,0.0355674959719181
1,16,1,0,6,0.0,0.0362350344657897,0.0362350344657897
1,16,1,0,7,0.0,0.0371750630438327,0.0371750630438327
1,16,1,0,8,0.0,0.0376408211886882,0.0376408211886882
1,16,1,0,9,0.0,0.0388526581227779,0.0388526581227779
1,16,1,0,10,0.0,0.0392947345972061,0.0392947345972061
1,16,1,0,11,0.0,0.0424215942621231,0.0424215942621231
1,16,1,0,12,0.0,0.0442515611648559,0.0442515611648559
1,16,1,0,13,0.0,0.0444597862660884,0.0444597862660884
1,16,1,0,14,0.0,0.0446129590272903,0.0446129590272903
1,16,1,0,15,0.0,0.0458103865385055,0.0458103865385055
1,16,1,0,16,0.0,0.0464630909264087,0.0464630909264087
1,16,1,0,17,0.0,0.0476726852357387,0.0476726852357387
1,16,1,0,18,0.0,0.0479481890797615,0.0479481890797615
1,16,1,0,19,0.0,0.0483547300100326,0.0483547300100326
1,16,1,0,20,0.0,0.0484218075871467,0.0484218075871467
1,16,1,0,21,0.0,0.0486801788210868,0.0486801788210868
1,16,1,0,22,0.0,0.04877445474267,0.04877445474267
1,16,1,0,23,0.0,0.0494736954569816,0.0494736954569816
1,16,1,0,24,0.0,0.0495519302785396,0.0495519302785396
1,16,1,0,25,0.0,0.0497185736894607,0.0497185736894607
1,16,1,0,26,0.0,0.0505350120365619,0.0505350120365619
1,16,1,0,27,0.0,0.0506130456924438,0.0506130456924438
1,16,1,0,28,0.0,0.0513885095715522,0.0513885095715522
1,16,1,0,29,0.0,0.0516303703188896,0.0516303703188896
1,16,1,0,30,0.0,0.0522568337619304,0.0522568337619304
1,16,1,0,31,0.0,0.0526178441941738,0.0526178441941738
1,16,1,0,32,0.0,0.0529359653592109,0.0529359653592109
1,16,1,0,33,0.0,0.0531362816691398,0.0531362816691398
1,16,1,0,34,0.0,0.0534426383674144,0.0534426383674144
1,16,1,0,35,0.0,0.0537177436053752,0.0537177436053752
1,16,1,0,36,0.0,0.0538034476339817,0.0538034476339817
1,16,1,0,37,0.0,0.0541551262140274,0.0541551262140274
1,16,1,0,38,0.0,0.0542989410459995,0.0542989410459995
1,16,1,0,39,0.0,0.054366510361433,0.054366510361433
1,16,1,0,40,0.0,0.0543852932751178,0.0543852932751178
1,16,1,0,41,0.0,0.0552678667008876,0.0552678667008876
1,16,1,0,42,0.0,0.0552967078983783,0.0552967078983783
1,16,1,0,43,0.0,0.0555602498352527,0.0555602498352527
1,16,1,0,44,0.0,0.0562141872942447,0.0562141872942447
1,16,1,0,45,0.0,0.0570167936384677,0.0570167936384677
1,16,1,0,46,0.0,0.0578533895313739,0.0578533895313739
1,16,1,0,47,0.0,0.0588773377239704,0.0588773377239704
1,16,1,0,48,0.0,0.0603153854608535,0.0603153854608535
1,16,1,0,49,0.0,0.0604848377406597,0.0604848377406597
1,16,1,0,50,0.0,0.0606421381235122,0.0606421381235122
1,16,1,0,51,0.0,0.0610225833952426,0.0610225833952426
1,16,1,0,52,0.0,0.0610844418406486,0.0610844418406486
1,16,1,0,53,0.0,0.0613214969635009,0.0613214969635009
1,16,1,0,54,0.0,0.0613964423537254,0.0613964423537254
1,16,1,0,55,0.0,0.0619912520051002,0.0619912520051002
1,16,1,0,56,0.0,0.0621183551847934,0.0621183551847934
1,16,1,0,57,0.0,0.0630350559949874,0.0630350559949874
1,16,1,0,58,0.0,0.0638684853911399,0.0638684853911399
1,16,1,0,59,0.0,0.064222440123558,0.064222440123558
1,16,1,0,60,0.0,0.0653415620326995,0.0653415620326995
1,16,1,0,61,0.0,0.0656175762414932,0.0656175762414932
1,16,1,0,62,0.0,0.0660838112235069,0.0660838112235069
1,16,1,0,63,0.0,0.0661074146628379,0.0661074146628379
1,16,1,0,64,0.0,0.066510409116745,0.066510409116745
1,16,1,0,65,0.0,0.0673265606164932,0.0673265606164932
1,16,1,0,66,0.0,0.068025067448616,0.068025067448616
1,16,1,0,67,0.0,0.0691649243235588,0.0691649243235588
1,16,1,0,68,0.0,0.0697850435972213,0.0697850435972213
1,16,1,0,69,0.0,0.0698614493012428,0.0698614493012428
1,16,1,0,70,0.0,0.0703277140855789,0.0703277140855789
1,16,1,0,71,0.0,0.0706361457705497,0.0706361457705497
1,16,1,0,72,0.0,0.070671796798706,0.070671796798706
1,16,1,0,73,0.0,0.0710853561758995,0.0710853561758995
1,16,1,0,74,0.0,0.0711710080504417,0.0711710080504417
1,16,1,0,75,0.0,0.0713496431708335,0.0713496431708335
1,16,1,0,76,0.0,0.0720412954688072,0.0720412954688072
1,16,1,0,77,0.0,0.0721736550331115,0.0721736550331115
1,16,1,0,78,0.0,0.0730410665273666,0.0730410665273666
1,16,1,0,79,0.0,0.0734512060880661,0.0734512060880661
1,16,1,0,80,0.0,0.0735837444663047,0.0735837444663047
1,16,1,0,81,0.0,0.0741233527660369,0.0741233527660369
1,16,1,0,82,0.0,0.0746973231434822,0.0746973231434822
1,16,1,0,83,0.0,0.0749017521739006,0.0749017521739006
1,16,1,0,84,0.0,0.0749185234308242,0.0749185234308242
1,16,1,0,85,0.0,0.0761329382658004,0.0761329382658004
1,16,1,0,86,0.0,0.0761336088180542,0.0761336088180542
1,16,1,0,87,0.0,0.0762489959597587,0.0762489959597587
1,16,1,0,88,0.0,0.0766077637672424,0.0766077637672424
1,16,1,0,89,0.0,0.0766764506697654,0.0766764506697654
1,16,1,0,90,0.0,0.0768866837024688,0.0768866837024688
1,16,1,0,91,0.0,0.0768929347395896,0.0768929347395896
1,16,1,0,92,0.0,0.0777865871787071,0.0777865871787071
1,16,1,0,93,0.0,0.0780997723340988,0.0780997723340988
1,16,1,0,94,0.0,0.0788554847240448,0.0788554847240448
1,16,1,0,95,0.0,0.0789859369397163,0.0789859369397163
1,16,1,0,96,0.0,0.0790325850248336,0.0790325850248336
1,16,1,0,97,0.0,0.0795362442731857,0.0795362442731857
1,16,1,0,98,0.0,0.0804920196533203,0.0804920196533203
1,16,1,0,99,0.0,0.0808186382055282,0.0808186382055282
1,16,1,0,100,0.0,0.0808418020606041,0.0808418020606041
1,16,1,0,101,0.0,0.0816619992256164,0.0816619992256164
1,16,1,0,102,0.0,0.0824741795659065,0.0824741795659065
1,16,1,0,103,0.0,0.0831437334418296,0.0831437334418296
1,16,1,0,104,0.0,0.0835737362504005,0.0835737362504005
1,16,1,0,105,0.0,0.0843884274363517,0.0843884274363517
1,16,1,0,106,0.0,0.0845735743641853,0.0845735743641853
1,16,1,0,107,0.0,0.0845839083194732,0.0845839083194732
1,16,1,0,108,0.0,0.0847521871328353,0.0847521871328353
1,16,1,0,109,0.0,0.0864019617438316,0.0864019617438316
1,16,1,0,110,0.0,0.0864594280719757,0.0864594280719757
1,16,1,0,111,0.0,0.0865839943289756,0.0865839943289756
1,16,1,0,112,0.0,0.0867404267191886,0.0867404267191886
1,16,1,0,113,0.0,0.0874539539217948,0.0874539539217948
1,16,1,0,114,0.0,0.0885788053274154,0.0885788053274154
1,16,1,0,115,0.0,0.0915737673640251,0.0915737673640251
1,16,1,0,116,0.0,0.0917867198586463,0.0917867198586463
1,16,1,0,117,0.0,0.0920305326581001,0.0920305326581001
1,16,1,0,118,0.0,0.0920426622033119,0.0920426622033119
1,16,1,0,119,0.0,0.0921485647559166,0.0921485647559166
1,16,1,0,120,0.0,0.0921805873513221,0.0921805873513221
1,16,1,0,121,0.0,0.0925298184156417,0.0925298184156417
1,16,1,0,122,0.0,0.0926142856478691,0.0926142856478691
1,16,1,0,123,0.0,0.0926694720983505,0.0926694720983505
1,16,1,0,124,0.0,0.0927115678787231,0.0927115678787231
1,16,1,0,125,0.0,0.0931206122040748,0.0931206122040748
1,16,1,0,126,0.0,0.09334047883749,0.09334047883749
1,16,1,0,127,0.0,0.0944028198719024,0.0944028198719024
1,16,1,0,128,0.0,0.0945235788822174,0.0945235788822174
1,16,1,0,129,0.0,0.0951695442199707,0.0951695442199707
1,16,1,0,130,0.0,0.0956744849681854,0.0956744849681854
1,16,1,0,131,0.0,0.0956938192248344,0.0956938192248344
1,16,1,0,132,0.0,0.0957275331020355,0.0957275331020355
1,16,1,0,133,0.0,0.0958533883094787,0.0958533883094787
1,16,1,0,134,0.0,0.0959556624293327,0.0959556624293327
1,16,1,0,135,0.0,0.096012182533741,0.096012182533741
