origin_ms,x_lag_0_ms,x_lag_1_ms,x_lag_2_ms,x_lag_3_ms,x_lag_4_ms,x_lag_5_ms,x_lag_6_ms,x_lag_7_ms,x_lag_8_ms
-83,0.5393231,0.26847932,0.014840279,-0.21276581,-0.40803874,-0.5672063,-0.6888058,-0.7733003,-0.8225818
-82,0.8162781,0.5393231,0.26847932,0.014840279,-0.21276581,-0.40803874,-0.5672063,-0.6888058,-0.7733003
-81,1.0865293,0.8162781,0.5393231,0.26847932,0.014840279,-0.21276581,-0.40803874,-0.5672063,-0.6888058
-80,1.3363423,1.0865293,0.8162781,0.5393231,0.26847932,0.014840279,-0.21276581,-0.40803874,-0.5672063
-79,1.5520651,1.3363423,1.0865293,0.8162781,0.5393231,0.26847932,0.014840279,-0.21276581,-0.40803874
-78,1.7212389,1.5520651,1.3363423,1.0865293,0.8162781,0.5393231,0.26847932,0.014840279,-0.21276581
-77,1.8337091,1.7212389,1.5520651,1.3363423,1.0865293,0.8162781,0.5393231,0.26847932,0.014840279
-76,1.8826157,1.8337091,1.7212389,1.5520651,1.3363423,1.0865293,0.8162781,0.5393231,0.26847932
-75,1.8651326,1.8826157,1.8337091,1.7212389,1.5520651,1.3363423,1.0865293,0.8162781,0.5393231
-74,1.7828518,1.8651326,1.8826157,1.8337091,1.7212389,1.5520651,1.3363423,1.0865293,0.8162781
-73,1.6417369,1.7828518,1.8651326,1.8826157,1.8337091,1.7212389,1.5520651,1.3363423,1.0865293
-72,1.4516418,1.6417369,1.7828518,1.8651326,1.8826157,1.8337091,1.7212389,1.5520651,1.3363423
-71,1.2254456,1.4516418,1.6417369,1.7828518,1.8651326,1.8826157,1.8337091,1.7212389,1.5520651
-70,0.977909,1.2254456,1.4516418,1.6417369,1.7828518,1.8651326,1.8826157,1.8337091,1.7212389
-69,0.724382,0.977909,1.2254456,1.4516418,1.6417369,1.7828518,1.8651326,1.8826157,1.8337091
-68,0.47949833,0.724382,0.977909,1.2254456,1.4516418,1.6417369,1.7828518,1.8651326,1.8826157
-67,0.25598115,0.47949833,0.724382,0.977909,1.2254456,1.4516418,1.6417369,1.7828518,1.8651326
-66,0.06366484,0.25598115,0.47949833,0.724382,0.977909,1.2254456,1.4516418,1.6417369,1.7828518
-65,-0.09118247,0.06366484,0.25598115,0.47949833,0.724382,0.977909,1.2254456,1.4516418,1.6417369
-64,-0.2061785,-0.09118247,0.06366484,0.25598115,0.47949833,0.724382,0.977909,1.2254456,1.4516418
-63,-0.2827662,-0.2061785,-0.09118247,0.06366484,0.25598115,0.47949833,0.724382,0.977909,1.2254456
-62,-0.32578987,-0.2827662,-0.2061785,-0.09118247,0.06366484,0.25598115,0.47949833,0.724382,0.977909
-61,-0.34276286,-0.32578987,-0.2827662,-0.2061785,-0.09118247,0.06366484,0.25598115,0.47949833,0.724382
-60,-0.34290954,-0.34276286,-0.32578987,-0.2827662,-0.2061785,-0.09118247,0.06366484,0.25598115,0.47949833
-59,-0.33607805,-0.34290954,-0.34276286,-0.32578987,-0.2827662,-0.2061785,-0.09118247,0.06366484,0.25598115
-58,-0.33162868,-0.33607805,-0.34290954,-0.34276286,-0.32578987,-0.2827662,-0.2061785,-0.09118247,0.06366484
-57,-0.33740634,-0.33162868,-0.33607805,-0.34290954,-0.34276286,-0.32578987,-0.2827662,-0.2061785,-0.09118247
-56,-0.3589049,-0.33740634,-0.33162868,-0.33607805,-0.34290954,-0.34276286,-0.32578987,-0.2827662,-0.2061785
-55,-0.3987155,-0.3589049,-0.33740634,-0.33162868,-0.33607805,-0.34290954,-0.34276286,-0.32578987,-0.2827662
-54,-0.45631585,-0.3987155,-0.3589049,-0.33740634,-0.33162868,-0.33607805,-0.34290954,-0.34276286,-0.32578987
-53,-0.52820724,-0.45631585,-0.3987155,-0.3589049,-0.33740634,-0.33162868,-0.33607805,-0.34290954,-0.34276286
-52,-0.608359,-0.52820724,-0.45631585,-0.3987155,-0.3589049,-0.33740634,-0.33162868,-0.33607805,-0.34290954
-51,-0.6888908,-0.608359,-0.52820724,-0.45631585,-0.3987155,-0.3589049,-0.33740634,-0.33162868,-0.33607805
-50,-0.7609096,-0.6888908,-0.608359,-0.52820724,-0.45631585,-0.3987155,-0.3589049,-0.33740634,-0.33162868
-49,-0.8154186,-0.7609096,-0.6888908,-0.608359,-0.52820724,-0.45631585,-0.3987155,-0.3589049,-0.33740634
-48,-0.844219,-0.8154186,-0.7609096,-0.6888908,-0.608359,-0.52820724,-0.45631585,-0.3987155,-0.3589049
-47,-0.8407324,-0.844219,-0.8154186,-0.7609096,-0.6888908,-0.608359,-0.52820724,-0.45631585,-0.3987155
-46,-0.8006796,-0.8407324,-0.844219,-0.8154186,-0.7609096,-0.6888908,-0.608359,-0.52820724,-0.45631585
-45,-0.7225638,-0.8006796,-0.8407324,-0.844219,-0.8154186,-0.7609096,-0.6888908,-0.608359,-0.52820724
-44,-0.6079153,-0.7225638,-0.8006796,-0.8407324,-0.844219,-0.8154186,-0.7609096,-0.6888908,-0.608359
-43,-0.46127427,-0.6079153,-0.7225638,-0.8006796,-0.8407324,-0.844219,-0.8154186,-0.7609096,-0.6888908
-42,-0.289915,-0.46127427,-0.6079153,-0.7225638,-0.8006796,-0.8407324,-0.844219,-0.8154186,-0.7609096
-41,-0.10334724,-0.289915,-0.46127427,-0.6079153,-0.7225638,-0.8006796,-0.8407324,-0.844219,-0.8154186
-40,0.087349795,-0.10334724,-0.289915,-0.46127427,-0.6079153,-0.7225638,-0.8006796,-0.8407324,-0.844219
-39,0.27030528,0.087349795,-0.10334724,-0.289915,-0.46127427,-0.6079153,-0.7225638,-0.8006796,-0.8407324
-38,0.4337007,0.27030528,0.087349795,-0.10334724,-0.289915,-0.46127427,-0.6079153,-0.7225638,-0.8006796
-37,0.5666412,0.4337007,0.27030528,0.087349795,-0.10334724,-0.289915,-0.46127427,-0.6079153,-0.7225638
-36,0.6600033,0.5666412,0.4337007,0.27030528,0.087349795,-0.10334724,-0.289915,-0.46127427,-0.6079153
-35,0.70718735,0.6600033,0.5666412,0.4337007,0.27030528,0.087349795,-0.10334724,-0.289915,-0.46127427
-34,0.7046879,0.70718735,0.6600033,0.5666412,0.4337007,0.27030528,0.087349795,-0.10334724,-0.289915
-33,0.6524027,0.7046879,0.70718735,0.6600033,0.5666412,0.4337007,0.27030528,0.087349795,-0.10334724
-32,0.553632,0.6524027,0.7046879,0.70718735,0.6600033,0.5666412,0.4337007,0.27030528,0.087349795
-31,0.4147556,0.553632,0.6524027,0.7046879,0.70718735,0.6600033,0.5666412,0.4337007,0.27030528
-30,0.24461828,0.4147556,0.553632,0.6524027,0.7046879,0.70718735,0.6600033,0.5666412,0.4337007
-29,0.053682327,0.24461828,0.4147556,0.553632,0.6524027,0.7046879,0.70718735,0.6600033,0.5666412
-28,-0.14696747,0.053682327,0.24461828,0.4147556,0.553632,0.6524027,0.7046879,0.70718735,0.6600033
-27,-0.34666902,-0.14696747,0.053682327,0.24461828,0.4147556,0.553632,0.6524027,0.7046879,0.70718735
-26,-0.5361754,-0.34666902,-0.14696747,0.053682327,0.24461828,0.4147556,0.553632,0.6524027,0.7046879
-25,-0.70849115,-0.5361754,-0.34666902,-0.14696747,0.053682327,0.24461828,0.4147556,0.553632,0.6524027
-24,-0.859451,-0.70849115,-0.5361754,-0.34666902,-0.14696747,0.053682327,0.24461828,0.4147556,0.553632
-23,-0.9879503,-0.859451,-0.70849115,-0.5361754,-0.34666902,-0.14696747,0.053682327,0.24461828,0.4147556
-22,-1.0957711,-0.9879503,-0.859451,-0.70849115,-0.5361754,-0.34666902,-0.14696747,0.053682327,0.24461828
-21,-1.1870102,-1.0957711,-0.9879503,-0.859451,-0.70849115,-0.5361754,-0.34666902,-0.14696747,0.053682327
-20,-1.2671919,-1.1870102,-1.0957711,-0.9879503,-0.859451,-0.70849115,-0.5361754,-0.34666902,-0.14696747
-19,-1.3422083,-1.2671919,-1.1870102,-1.0957711,-0.9879503,-0.859451,-0.70849115,-0.5361754,-0.34666902
-18,-1.4172568,-1.3422083,-1.2671919,-1.1870102,-1.0957711,-0.9879503,-0.859451,-0.70849115,-0.5361754
-17,-1.495929,-1.4172568,-1.3422083,-1.2671919,-1.1870102,-1.0957711,-0.9879503,-0.859451,-0.70849115
-16,-1.5795739,-1.495929,-1.4172568,-1.3422083,-1.2671919,-1.1870102,-1.0957711,-0.9879503,-0.859451
-15,-1.6670035,-1.5795739,-1.495929,-1.4172568,-1.3422083,-1.2671919,-1.1870102,-1.0957711,-0.9879503
-14,-1.754561,-1.6670035,-1.5795739,-1.495929,-1.4172568,-1.3422083,-1.2671919,-1.1870102,-1.0957711
-13,-1.8365115,-1.754561,-1.6670035,-1.5795739,-1.495929,-1.4172568,-1.3422083,-1.2671919,-1.1870102
-12,-1.905684,-1.8365115,-1.754561,-1.6670035,-1.5795739,-1.495929,-1.4172568,-1.3422083,-1.2671919
-11,-1.9542615,-1.905684,-1.8365115,-1.754561,-1.6670035,-1.5795739,-1.495929,-1.4172568,-1.3422083
