row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_2_2,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,normalized_error,held_out_in_this_feature_fit
42,66,419,2,3,short,0.7120558252918614,-0.24791453064871458,-0.5593474259829077,0.7225111326108208,-0.2097038743335997,0.6965114432795184,1.0640750624882895,1.0679588790011842,1.0687565542735729,0.7624229681069138,False
43,48,401,2,3,short,0.8447369376847657,-0.23509903863746806,-0.5627949742893303,0.831970199889836,-0.28906069133191675,0.6340955760797582,0.7851864852391186,0.789884109889316,0.8472285125543646,0.629065890644684,False
44,36,543,2,0,short,0.9264497740153009,-0.015796387970602038,-0.7882533107555476,0.8683009973182794,-0.1309111970966379,0.6946765269949545,0.7981093774504215,0.7634490837192697,0.7538472466999977,0.5897226720697092,True
45,42,34,2,0,short,0.7360086143807072,-0.03693122753027317,-0.7038922743330536,0.6897710907629429,0.04280935446474737,0.6732589001213778,1.017912409239197,1.0444221242536686,0.9870220599785853,0.7473529934566258,True
46,46,193,2,0,short,0.7618287836825234,-0.18206656343184555,-0.6072085839204581,0.7683934336527415,-0.1561713029446473,0.6091946582533244,0.8302606941610012,0.7967741226095894,0.773830856215054,0.643001322716207,True
47,62,220,2,3,short,0.6478022792577087,-0.01987101674731412,-0.5754060782809263,0.6954580526313596,-0.06052445475767482,0.5198957759179362,1.1210999329301607,1.0990516863668027,1.0648168065529489,0.7943655588760061,False
48,57,281,2,2,short,0.08713475864114742,-0.009676024044891814,-0.044093548421472555,0.06206797564965616,-0.030843466017367087,0.04325528864064321,0.9916861724052288,0.9980979770848096,0.9847164487078933,0.968452651913376,False
49,35,622,2,2,short,0.565243183942042,-0.23444693693984672,-0.29984459021434406,0.5372281698872565,-0.21959326848261232,0.42795048119879997,0.9213251066356647,0.930993562811202,0.919987410989764,0.770126669915405,False
50,55,150,2,3,short,0.5627715830048031,-0.06426061418966192,-0.5536396436195528,0.5377575201892741,-0.10222229824353682,0.5962573677473268,0.8585568610917679,0.8643209637905973,0.8541630361802489,0.7237459899155325,False
51,47,197,2,4,short,0.25279902214951844,0.07453628156334535,-0.2267329591246445,0.3371715911493413,0.02204784888158888,0.22842786664000456,1.561621522022813,1.4032890169069738,1.223788704660975,0.9352235569571414,False
52,65,131,2,0,short,0.6559558504309158,-0.1021043178721174,-0.5385433109069504,0.6815409534104138,-0.19892314421376667,0.5622530434539557,0.8387297724494284,0.8999799607336644,0.9060560596136533,0.7107767383754218,True
53,49,670,2,2,short,0.042954560891390686,-0.010378436600456821,-0.03938688713699356,0.05418452769617802,-0.013348062379873012,0.04623194462949408,0.8105494753536093,0.8177322593146918,0.8182293343638333,0.9653049636885831,False
54,43,260,2,4,short,0.6360932389970111,-0.10940023439383126,-0.5842350420713299,0.6891063020026906,-0.10785765700019909,0.6013602733488266,0.8668081755601472,0.8418873690402389,0.8078436843022573,0.6873823319393604,False
55,40,117,2,0,short,0.5318863564428306,-0.15843347296309035,-0.4478233513837365,0.49230696835052595,-0.11960236442134373,0.520845131254813,0.809880853198564,0.7843141366933358,0.7748452771719715,0.7084615003244888,True
56,38,521,2,1,short,0.32954412674497136,-0.007230901381349596,-0.30349646208947945,0.33777600181732204,-0.03512751678184722,0.2846796032161995,0.7515389964006316,0.7510021093992831,0.7504648270963369,0.7806006104163329,False
57,59,98,2,2,short,,,,,,,,,,,False
58,60,647,2,3,short,0.4793939042327816,-0.15578167764643017,-0.3756098235245656,0.5196382391044986,-0.14757702404464215,0.44930404676023183,0.9514952917116287,0.9778677084223107,1.0005962246269227,0.7981847127234584,False
59,50,10,2,1,short,0.44938386479290066,-0.10670524827939368,-0.4683160835907013,0.510862057313199,-0.10967551883126056,0.5885273937440312,0.7811286299097983,0.7949660597702,0.7702612715042778,0.7035347327630151,False
60,44,428,2,4,short,1.1427281188618188,-0.3654115835800278,-0.8227433099942946,1.0697059784840603,-0.3827594768119625,1.0301180426006058,0.8333411832688221,0.8449645872429576,0.8077975622659671,0.5594481464948279,False
61,39,198,2,1,short,0.24519725601564665,-0.03623848050528729,-0.22923243466215565,0.29506547033103336,-0.06155336855049645,0.24574315938998725,0.9317339717229175,0.9322025383756561,0.9127126852285823,0.8677724890570806,False
62,61,387,2,2,short,0.5360710168180958,-0.1713117244585785,-0.4190005541213223,0.46909388173635175,-0.13906867837578796,0.507325452230063,0.7067309153814253,0.712651198962375,0.7231221407431355,0.668592426847355,False
63,54,628,2,1,short,0.8281804409148914,-0.25898381059587794,-0.5755539057343771,0.8467656596405156,-0.2946824998171437,0.694209461269709,0.7353814114023876,0.7150986675887012,0.7233401838010224,0.5711530820017081,False
64,45,158,2,2,short,0.6633983911137757,-0.19529325143993778,-0.3967276258681723,0.59080377193573,-0.24270817853206755,0.47958454765503167,0.8031368078029377,0.7682089107557916,0.7071890150856958,0.6669242393521161,False
65,64,589,2,3,short,0.5018703016205056,-0.08167444293410706,-0.4463600690763566,0.5140352438645723,-0.13761245424973548,0.4852711389634977,0.9399923889306663,0.9414324180651907,0.909378149998443,0.7753904215131725,False
66,84,636,3,2,short,0.5470008881068151,-0.06055852949561777,-0.5002333987098855,0.5761799443893532,-0.05513213432621766,0.4789107144382494,0.786185491810877,0.7723082388547651,0.7782904091588908,0.6946566990794787,False
67,90,494,3,1,short,0.35192510313990716,-0.12020496941504098,-0.36157851530887514,0.4462134687279774,-0.07729168872836772,0.47100955283629076,0.8557223104877428,0.911525325457686,0.9262795481254656,0.7923437074852342,False
68,83,503,3,0,short,0.5527680574124386,0.00949619570994667,-0.5282886145606536,0.5843420321925865,-0.011451354814720205,0.5049029100210278,0.7960272985119783,0.8110699936117927,0.8717803261769838,0.7144293454430656,True
69,78,572,3,4,short,0.8389881036048312,-0.1619413594042654,-0.8436750832308614,0.9094356574625637,-0.15786288999438208,0.9655105674409085,0.6660758395311833,0.6766817927770201,0.67244736386392,0.4996004478767465,False
70,98,669,3,2,short,0.38215258257952417,-0.04703441298697534,-0.3450897280891487,0.4306126799043302,-0.002812613121717461,0.3164487346079443,0.9081162664293972,0.9106856576926085,0.9466885488924657,0.8189919309213656,False
71,88,137,3,4,short,0.30301753284462435,-0.12310582086162287,-0.2098614925022789,0.31772061156025727,-0.13215425149557233,0.32191349831268734,0.7625109180215303,0.7572958186186516,0.7472939555196653,0.7842173922270742,False
72,95,323,3,0,short,0.6424205052454534,-0.10352705356417677,-0.5572156090333072,0.618249376833858,-0.10692876529966358,0.5476447904945367,0.8818599613154737,0.891425068325449,0.9023867611805688,0.7255478036328944,True
73,70,144,3,1,short,0.7283412524766079,-0.13756733309060332,-0.7190334668695822,0.7994974735707822,-0.06813900173088207,0.7636185824116383,0.7230819726799835,0.7248196938816758,0.7340594263026754,0.5807422962882663,False
74,74,200,3,3,short,0.39440671070877603,-0.07972192018738043,-0.34599671374903934,0.42126829165951274,-0.07173182736875816,0.35306530560217153,0.7138815791653921,0.7055519355904679,0.7208269059676596,0.7236038156871135,False
75,81,432,3,1,short,0.08817351246004423,-0.019628176538083277,-0.08024848199581086,0.09426655556039323,-0.030060157749347543,0.09858410968114124,0.7883625127077446,0.7785589270445824,0.8132494218314024,0.9308039138265637,False
76,96,43,3,3,short,0.0531788518253543,-0.011850854302049622,-0.04031898500653097,0.055901917103817145,-0.01229332085585464,0.039069880558765764,0.8658130946341054,0.86387835380787,0.8615096139169405,0.9680126469755613,False
77,80,177,3,0,short,0.7300836715667156,-0.03792393685895351,-0.7044667421460585,0.7213690043602468,-0.060629310275790854,0.6928877159068586,0.851878694063161,0.8526678690397177,0.85902544193083,0.6718045603934331,True
78,71,309,3,4,short,0.42564574503177005,-0.08065441068195625,-0.39437678536770165,0.42662338975681485,-0.07399472813471039,0.4191775334005465,0.8324061720664414,0.8371956358325794,0.8196481197193481,0.764763240162658,False
79,97,319,3,4,short,0.40700212862905916,-0.10914602991667094,-0.3481157534061854,0.4018014491814346,-0.1061634357095229,0.40460560664518996,0.8247088501633919,0.8232158497609854,0.8198367930017617,0.7703100095007004,False
80,87,663,3,2,short,0.4118346565941271,-0.19038725930901917,-0.2700139664134878,0.3779325183851443,-0.12702603421820466,0.3958130589247861,0.9080779784014698,1.0098849884857257,1.0139348382272373,0.8289442410355266,False
81,86,147,3,4,short,0.8212897520836997,-0.1911952813548624,-0.704139682840553,0.8120292490917109,-0.19872502102852846,0.7750488935240468,0.9839123119169361,0.9866329036588701,0.9898863416232903,0.7083399146059405,False
82,100,477,3,1,short,0.6262284446270967,-0.09923149578240371,-0.5811669014644982,0.5542539452853087,-0.12287708008357806,0.6251579838526921,0.8890750015733621,0.9077608151611972,0.8807659876169137,0.7263837635196059,False
83,68,420,3,0,short,0.6095815986607985,-0.09884499887083462,-0.5874620723543229,0.6419442703297763,-0.12451786068655765,0.643314518784585,0.8220085578732022,0.820108072084586,0.824425106911672,0.6820591731771478,True
84,82,510,3,3,short,0.8439576091920986,-0.15408476630460533,-0.6326318999248303,0.7712756998497436,-0.2020807109295493,0.6099410342780544,0.9257557203958523,0.9166892370516916,0.8643947122967022,0.6871982447646185,False
85,92,196,3,2,short,0.2526551317373077,-0.030449864242936192,-0.2120633731497581,0.26696957384365655,-0.054886516543415656,0.20257073991387511,0.9781768621881053,1.0077849652385265,0.9828530756056904,0.8904985150287307,False
86,77,14,3,0,short,0.47600135355794554,-0.13943227576209727,-0.3990987801666056,0.5216245341203904,-0.0836133193489871,0.4182507753273101,1.0880370661293433,1.0519717122976844,0.9768988630503925,0.820941181181414,True
87,79,48,3,2,short,0.9504180800310521,-0.16585988508405436,-0.9894118308347764,1.0905719450673956,-0.18367718470599914,1.1496138683857078,0.9296221678114931,0.9447602709613894,0.9267704601234944,0.6212200400883429,False
88,69,612,3,1,short,0.6097270896071137,-0.005015075909768102,-0.5467862941282579,0.4777637825489088,0.01629727532254302,0.49063420052938883,0.7889308851036408,0.889371791100961,0.880658483594327,0.7352058034225557,False
89,94,406,3,0,short,0.6717010617846345,-0.12877977910890703,-0.6189990559182671,0.5907963275536364,-0.05779893208019793,0.6254451927487613,0.7474337341559633,0.7973128718805647,0.789146880291005,0.6576251744055902,True
90,76,540,3,2,short,0.4986317557288179,-0.03301226894889367,-0.44200863520881545,0.4154763627950982,-0.08512797442464937,0.423476972593901,0.841302669788995,0.8505573562495349,0.8834458498420741,0.7686150271113806,False
91,85,128,3,1,short,0.09368471720794451,-0.03484452541138358,-0.07984844968159649,0.10002779674203173,-0.026570648836962894,0.10442036386509777,0.7636842403236954,0.7618400459070441,0.7621152422388598,0.9213621720589362,False
92,75,51,3,3,short,0.2164969920199285,-0.08118467633115004,-0.2099663690746733,0.2997694867034327,-0.0982674750461214,0.3199607414601458,0.9730718952118083,0.9466120267386933,0.9392263158851543,0.8669130336722304,False
93,89,615,3,3,short,0.45793353766979095,-0.13530637613538196,-0.3851236552732552,0.5009172955110509,-0.10269585960741608,0.42556876312961156,0.737769074024594,0.7251855995697168,0.7129487952597542,0.6946830129188325,False
94,72,307,3,2,short,0.27674098145891013,-0.028693031995653845,-0.298363558350634,0.3066029132767878,-0.022847801091272157,0.33120229176858573,0.7938853603070712,0.7967073576304355,0.792381486843234,0.8055763555862956,False
95,73,216,3,1,short,0.515502901926501,-0.0838794017184007,-0.4601905869041403,0.4864847691516041,-0.06221331627626271,0.4505613516304715,0.7166957307792815,0.7136702221626755,0.7180070283746253,0.680271172263146,False
96,99,609,3,4,short,0.3466460886431918,-0.025377553247796752,-0.36938556826996394,0.4434498734788557,-0.011953797909423775,0.3970603884335754,0.8241136777284526,0.7817657923037642,0.7831946811156291,0.7618245055366321,False
97,91,416,3,3,short,0.16017721207550284,-0.05459306048385662,-0.190736463720087,0.18759345401418154,-0.013856505285123125,0.2639317963239351,0.8814504373983546,0.901142228792848,0.908713454853746,0.8877952999547829,False
98,93,46,3,3,short,0.44654680661913937,-0.15561356741254262,-0.3760276019838745,0.5039565767340105,-0.16859220789439872,0.5162739528111694,0.7269590736014019,0.7086155397510491,0.704305538615822,0.6753925281243265,False
99,126,121,4,3,short,0.37496442019942955,-0.08995077294211731,-0.2726989152044963,0.3125604132926226,-0.1027012688135364,0.29545831521446675,0.82075995133484,0.8517611927446952,0.8638804099278727,0.8135003826981325,False
100,106,333,4,3,short,0.4860061546655463,-0.13121262361365976,-0.400074807201266,0.5137326890841147,-0.15043230986578168,0.46898328175501147,0.9032647484433226,0.9156141978502966,0.9186699168513236,0.7733296584413413,False
101,115,248,4,1,short,0.3729841793473127,-0.06838530534285887,-0.3295335020202266,0.390585667950353,-0.08795246892676639,0.34937545363806916,0.8179130974719572,0.8171058664577786,0.8087473924980285,0.7818853401361967,False
102,105,109,4,2,short,1.0143742181394175,-0.26676438505939226,-0.7859240632120067,1.0096176952572042,-0.35868094684827845,0.949160091502294,0.7958339149207985,0.8071351994539384,0.8519613556663969,0.5750582108645926,False
103,131,704,4,1,short,0.04114744682674372,0.0028734616126608083,-0.027575048771227982,0.029994225876119808,0.00035000850844675753,0.01865329519983995,0.9357459936634009,0.9287020208795134,0.9433276181815051,0.9831918478327311,False
104,133,691,4,0,short,0.32075591429067496,0.015542319976819902,-0.3276335546849795,0.4155684265844217,0.036470204712785684,0.3412642095837051,1.1453443111194663,1.0989751211398273,1.0117682225702591,0.8681577813375603,True
105,113,489,4,0,short,0.47172285958241783,-0.06706754585150365,-0.45138030867093554,0.509078672483213,-0.09117065177664471,0.4802238819336992,0.717387556288064,0.7196317689734152,0.724375110542814,0.6806347703767334,True
106,119,17,4,0,short,0.6172935641256929,-0.18484150631279103,-0.5149677654008229,0.6551395132518247,-0.21454399315743472,0.6563047678960936,0.6112616225115446,0.6198242913644842,0.6185026381133703,0.541596472426596,True
107,104,701,4,2,short,0.6385485216496183,-0.19039798128759364,-0.6020122573134936,0.7358004031491575,-0.17690494791251604,0.7546384347178883,0.7423520468272444,0.7358028791801401,0.7196231024655255,0.6018836714239523,False
108,103,89,4,2,short,0.40244917810845743,-0.08422368900751942,-0.36698600760537187,0.43532349712510104,-0.10288864945270426,0.41194955815400575,0.9272917612698792,0.9507182007811844,0.9559058097115034,0.8107078686877428,False
109,121,606,4,3,short,0.44795961783645816,-0.11812796621699356,-0.4342307544408385,0.5518221831548419,-0.11454216724399807,0.5216844598784097,0.7716753442084833,0.7659136344643278,0.7660385536040978,0.6995486988806695,False
110,112,85,4,4,short,0.0762355541067466,-0.03614790098693376,-0.07475993115209187,0.08641973075332862,-0.01323341712484213,0.10752054782662261,1.0659785195715876,1.1066668416461414,1.1158652829916258,0.9639461285198337,False
111,129,291,4,4,short,0.4849534215342054,-0.09613615899404573,-0.4769673314177457,0.5538589577761673,-0.07096445665486412,0.5203393345045452,0.809017189775472,0.7792266711296851,0.7460890549783148,0.6996871750698862,False
112,120,206,4,0,short,0.8606531793851802,-0.17047280826808264,-0.8240013960517962,0.97112918433822,-0.153535737736949,0.8959445564617236,0.7672765792039596,0.7448735307723563,0.7569002519934634,0.5564380360624713,True
113,102,94,4,1,short,0.46175782963443524,-0.09587949813847295,-0.41881167768412947,0.41499438785595294,-0.058816154490867134,0.4336488574482572,0.8133384751927023,0.8353840899072316,0.8404900255288439,0.7600014288851712,False
114,107,536,4,4,short,0.357317794327824,-0.02910586172934253,-0.3666212302081988,0.35458536020645387,-0.038160242136380154,0.38930450343121437,0.7787951247810808,0.7717157312912268,0.7377773257637782,0.760559824818564,False
115,125,86,4,4,short,0.6090566124414879,-0.1836333167577976,-0.4108210308411431,0.6523878691854447,-0.1698348200587994,0.42158970641841925,1.0733705677006586,1.0383355634987588,0.988665595440665,0.7921424117071089,False
116,111,283,4,1,short,0.38265796675053365,-0.11317974603473917,-0.2916992164760097,0.37064841679477606,-0.10348748724601692,0.3291626335911664,0.8020662610612851,0.8052544607747741,0.8067915874537465,0.7819450638544176,False
117,130,388,4,4,short,0.5694435677674563,-0.25242677592378204,-0.38017053912585563,0.5916382319739447,-0.19690665540422847,0.532167123896911,0.7536086059578821,0.8500802492029991,0.865564986847294,0.7066502126659033,False
118,110,242,4,4,short,0.14301990929568675,-0.046234355820693226,-0.1320244383855697,0.16149613858599413,-0.06036329471106047,0.19432667834428308,0.9300202230150033,0.9310635407087413,0.9418762114696024,0.9131491125765878,False
119,101,400,4,2,short,0.23021177519846447,-0.07959121258744559,-0.24299151071906705,0.352377000271145,-0.04503177763681346,0.3077386782738909,0.965988348191127,1.0251768340562266,1.0499063167795637,0.8742461576765466,False
120,124,119,4,1,short,0.40765553129264687,-0.061233886200506314,-0.27499104159516397,0.33447598914677285,-0.1192850263335998,0.2647847034394486,0.9399369723657223,0.9116190065402168,0.8827750127123325,0.8318611264533021,False
121,123,511,4,1,short,0.13458534803289227,-0.05184678991403481,-0.09795340363112692,0.14264227779987063,-0.025601299366665727,0.10399368809964848,0.9862919798517685,0.9850772937382409,0.9677520879265903,0.9378939815075842,False
122,117,520,4,0,short,0.9399452024730418,-0.19308435360270787,-0.9225006400730054,1.0650663995189,-0.1250370278316214,1.0018629803782115,0.9251736518241469,0.8917963605331316,0.8561972387010152,0.6125194272572301,True
123,122,440,4,3,short,0.6511269981655252,0.03379976532920429,-0.6649967326568327,0.7977847723541366,0.056251070531555716,0.6895124441217441,1.0418101765981012,1.001103745594428,0.9974565103285956,0.7427239647700967,False
124,116,361,4,1,short,1.0457708465497562,-0.23395917059886867,-0.9882623560673496,1.1356211148090443,-0.20129557671350312,1.0986128827791448,0.7100741205650918,0.688166802358967,0.6903289391832101,0.47039454009862525,False
125,109,459,4,0,short,0.6632224699406919,-0.12852017243589353,-0.6362447755852628,0.7016471070286922,-0.12984964343516245,0.705054688955459,0.6121423144541688,0.6158286226332834,0.6116104503731778,0.5221434633672608,True
126,134,116,4,3,short,0.3055259375899939,-0.1434659257992119,-0.30321960835805917,0.39186841593197597,-0.06219683060562681,0.4299067921088934,1.1520759370517089,1.1138830448218864,1.016126400054505,0.8646691040769429,False
127,114,312,4,2,short,0.9522530055655967,-0.04399599582824107,-0.8939576092517995,0.9333983810047286,-0.08579430039241463,0.8565749888787103,0.6691386485429469,0.6683765571495626,0.6681987538248048,0.4946472099564171,False
128,132,199,4,4,short,0.1221880664602035,-0.047764038955683305,-0.15684512201734332,0.20818972162776417,-0.016679313561201642,0.233427204376873,1.143275313824259,1.1167960859792818,1.0721545425442276,0.9292728640340991,False
