row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_0_3,mode_1_G_0_4,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_1_3,mode_1_G_1_4,mode_1_G_2_2,mode_1_G_2_3,mode_1_G_2_4,mode_1_G_3_3,mode_1_G_3_4,mode_1_G_4_4,mode_2_G_0_0,mode_2_G_0_1,mode_2_G_0_2,mode_2_G_0_3,mode_2_G_0_4,mode_2_G_1_1,mode_2_G_1_2,mode_2_G_1_3,mode_2_G_1_4,mode_2_G_2_2,mode_2_G_2_3,mode_2_G_2_4,mode_2_G_3_3,mode_2_G_3_4,mode_2_G_4_4,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,residual_rmse_lag_3,residual_rmse_lag_4,normalized_error,held_out_in_this_feature_fit
30,20,673,1,2,short,0.589345476050209,-0.016879105442465903,-0.5584967306802081,0.17007297156496756,0.4927822272011668,0.5983178248429997,-0.059313802907821844,-0.5543251084632875,0.20183681391539526,0.5387494815853053,-0.09195574737409012,-0.4941913239993269,0.5540686634090279,-0.05626753985539992,0.4900464754448515,0.04932130098578772,-0.030602080003158245,0.010778035012557828,0.017371894998821427,-0.02841376771825664,0.02821339270691811,-0.023365177752157795,0.0002790330903798526,0.01874946305953053,0.03250395998876829,-0.01619285399242912,-0.008233360992435946,0.019371812314287702,-0.008665796431695415,0.016504941060848658,0.9870625916215077,0.9629044625663714,0.949033983269725,0.9510017126935129,0.9463784266389225,0.7597822481839341,False
31,27,366,1,3,short,0.46312006692758834,-0.10646406767450206,-0.43615236292232884,0.2893782900232368,0.2590161666265199,0.5360278338150436,-0.10326226806237895,-0.43189449421046683,0.2762521049739773,0.4917303032027273,-0.12716099481118975,-0.3775334370823994,0.4417784569560749,-0.07799324131531588,0.3652883226309688,0.008456073370551053,-0.00406123930284078,0.0028257534102107506,0.0022557448705306927,-0.00725707317286709,0.004101066030346837,-0.004779218779221214,0.0007941072159859208,0.004003324403268155,0.0063896791842380654,-0.002233757336170028,-0.0032492513340043718,0.0022408312622434795,-0.0014837300690054402,0.006352819349183729,0.7732187730991313,0.7487947322657557,0.731769102648621,0.7432451476457675,0.7271877555650782,0.704542732441751,False
32,14,152,1,3,short,0.4340030402262195,-0.11385132961883744,-0.32828935899984396,0.19415546562277627,0.21628306176416884,0.3728298634592986,-0.07223513736531592,-0.29007592127219833,0.14779519296064547,0.3214415696125514,-0.036444943512547026,-0.25803892421969254,0.25360857401671144,-0.04586114495639439,0.22976004543582237,0.016329962396871078,-0.013578880028862417,-0.0011062711318431443,0.014994414566198221,-0.02469744779540076,0.028783923333963277,-0.02866894869975861,0.010916414647305743,0.014558424186130531,0.05012451754074838,-0.040571118869604454,0.011785400978423233,0.045029573469378234,-0.03066952730547108,0.03939557588050021,0.7685693046117024,0.7992712741918575,0.7973192632249955,0.8054418322335385,0.7955393645637736,0.7784287207118125,False
33,37,96,2,0,short,0.27960305845182865,-0.0844800694875338,-0.25460056948795895,0.1594970152444979,0.15278765884152773,0.29588386184633086,-0.04368968771747421,-0.25621388266266504,0.1151794593478758,0.28564411536937456,-0.05242907589201572,-0.21110535437852013,0.2510433814763296,-0.036986428694838654,0.1797754672076923,0.0021640977070380863,-0.002362152613903949,-0.00023403125111228222,0.0008078380729867943,-0.0005021768312213452,0.004449707652784699,-0.002923108876162938,0.0021581531528606047,0.0007801056603481748,0.00542413897183729,-0.0052507183118705985,-0.000339698521222275,0.005239711896736214,0.00018936238279746294,0.00014528406274806675,0.8096294507033364,0.803856413468399,0.8013878035766625,0.8030269843581468,0.8281442299014415,0.8336679178646472,False
34,67,91,2,3,short,0.6732264198807715,-0.16885714324098397,-0.4931459739155493,0.3726250126602241,0.22853524259796193,0.6914956875617122,-0.1823466907907162,-0.47296917421258644,0.3617673370628242,0.5055148806745751,-0.09403415893212674,-0.3649823138604581,0.42811634321724745,-0.11851886015092092,0.34814313681062564,0.08096052542540974,-0.07691669089938197,0.06627084217565891,-0.049040891219194215,0.002246201452618,0.0813241518802163,-0.08667980729815536,0.07832608744845845,-0.03467120828107846,0.12244545124370279,-0.13138890561205366,0.09539217133935306,0.15178778171907983,-0.12652961961250572,0.12839657035473262,0.9240204572369843,0.8780659472630168,0.8638163769504185,0.8692290125190753,0.8827164613525347,0.708127941986823,False
35,34,479,2,0,short,0.6331503524530425,-0.20194414428730667,-0.48378000487241507,0.48216522558598507,0.1959850324972135,0.6045957330776804,-0.15341966645517607,-0.4770652817913404,0.4554932951802015,0.5449453681412525,-0.18425616442309448,-0.4448345297059705,0.5606531890810104,-0.1607536440132733,0.557396594613434,0.05429151921068213,-0.046393377644903325,0.015622528103868844,0.02317067655377755,-0.04597228236542644,0.05974623807288054,-0.039419289247724795,0.002256725794436547,0.03221048864349391,0.03830385670707762,-0.02193689621944453,-0.004054786402044321,0.034090114492760504,-0.027381903134629366,0.04141713548714003,0.8560378423289503,0.863563298153651,0.8774328667679594,0.8841501623707347,0.8814789933883509,0.708358020984076,False
36,58,580,2,4,short,0.8588643468716566,-0.26391378914796715,-0.7384195905469942,0.6142704861451671,0.2547959140510057,0.8966860807865132,-0.20514054325890688,-0.6842364730023524,0.6228982596496667,0.8637329078734242,-0.2656544182581877,-0.5905078554208374,0.7403459827630271,-0.24375077703702655,0.6784301051091897,0.03537067900942706,-0.022065174084226237,0.009099339671524324,0.009979367463310516,-0.03391012448080637,0.019635235632306205,-0.018930623077193037,0.007117155624756106,0.017239598010095246,0.032266323265497915,-0.027557654083905616,0.00011445641948160676,0.033141240989890075,-0.018464256029900917,0.03512007542266639,0.6477291719699739,0.6370887657620838,0.5984812075172398,0.623076556832497,0.6233519807755763,0.48293788125973824,False
37,52,412,2,1,short,0.5106314989117815,-0.12121541483588219,-0.48393442235593365,0.3230311313726227,0.3146307779886036,0.586758575911489,-0.12262494007775963,-0.49319297750066665,0.31995769360816745,0.5597249733533924,-0.12885669702358407,-0.4661599672443083,0.5152601897103937,-0.0955469734470069,0.47298437731199394,0.004297958631975461,-0.007725261830162603,0.002500279352454604,0.0001364166953001021,-0.0032298307857450068,0.0140310401556601,-0.005715733843986115,0.0011388177302739068,0.004959244162195005,0.011715203715765945,-0.011544903470865505,0.005227737850553554,0.013173360041890817,-0.00815357740406143,0.007349279019902436,0.9121023677100019,0.8844788028682287,0.8753109309223831,0.8664144066398956,0.8540100162294487,0.7416632662121447,True
38,56,531,2,4,short,0.7977029064715894,-0.17301410518312052,-0.6675312505486267,0.462195875948162,0.4318614029758388,0.6846251782444723,-0.14644316467249385,-0.5950401379082465,0.39267857032890874,0.68966550617674,-0.1640935108593522,-0.5802662166072782,0.6461364411039076,-0.12165153737131398,0.5993272295393679,0.06630524320521528,-0.049901207178279415,0.03413343466308421,-0.015819153292563,0.0032391733391965126,0.044087680231236756,-0.03665071382371624,0.028613801679267012,-0.02200460243391828,0.035967554753961725,-0.03618285918695443,0.034503756463081646,0.04651194202212669,-0.0508222068453505,0.05877012314603118,0.8167943446591766,0.8184844002794546,0.8252630715038702,0.8302158367143035,0.8098688021744131,0.6473610110263119,False
39,41,579,2,4,short,0.39300233678402763,-0.11181797217740319,-0.3569530569069007,0.17641234480542548,0.25868292134425713,0.40155628582760394,-0.0797410082194765,-0.3418171147449254,0.1653434553347859,0.4131117058445814,-0.017233148956312283,-0.3521205327921843,0.30919919917429006,-0.07234262001472958,0.324688181511291,0.00531755754042238,-0.003349312862147227,0.0008337158918083078,0.007435917453437707,-0.007277657356267544,0.002929564164868587,-0.0005742364062148824,-0.0046967488650949555,0.006112358961135926,0.00013365620908593578,0.0011666326722469982,-0.0012325795124206649,0.010398381651379145,-0.010201408528212517,0.012809386071680876,0.8573961716067198,0.8671372882852209,0.8727780901504957,0.95222738041932,0.9535866498136321,0.8129686387251467,False
40,53,530,2,1,short,0.20046200602295133,-0.06560712685387439,-0.17619288015147694,0.18905604316711186,0.05821582057656554,0.23371777714851896,-0.06462769438858787,-0.16481470377810986,0.2158230537531031,0.2253242498021479,-0.1068554338804037,-0.1864988721284836,0.2282258192182196,-0.05901276591093545,0.2768251092820407,0.046848233996515914,-0.03556399528868616,0.019106142692939317,0.010914760250295004,-0.02261365249538188,0.046513841544350155,-0.035083708299704586,0.020474129787786642,-0.005485615458370426,0.029493201882096136,-0.02587580191644227,0.014664289903180475,0.044924941131239834,-0.038650227059277925,0.037208279577611275,0.8071448978639804,0.8088716194948218,0.8154555933301707,0.87363626062955,0.8898328332978259,0.8364681799987652,True
41,63,254,2,4,short,0.48581528961770565,-0.10460260864444759,-0.480548820234451,0.25009833789034097,0.3180622466838012,0.5468506922805927,-0.07158492761441963,-0.4905728419508203,0.25284000958106023,0.5337832809677069,-0.10158160398747193,-0.42189205508718486,0.4925062779248141,-0.10389742882989506,0.40515050598320757,0.002595907154059822,-0.000922435299799863,-0.001746206871159322,0.0031713024714311944,-0.001256350616747161,0.006273105477441086,-0.0011440230521634228,0.0007403432272176911,0.002371085215077252,0.001698329403604328,-0.002687443837975598,0.0002738974272843801,0.004460678856828705,-0.0009303541360495548,0.0012310983040824466,0.9203178084912491,0.919809667854311,0.9130462383750955,0.9060150809664591,0.9125217706076011,0.7712761534378924,False
42,66,419,2,3,short,0.8765939371294622,-0.2925654365638827,-0.6294143659994467,0.7387723529968018,0.15629993457221492,0.7063900036486865,-0.2524860688588687,-0.5962026329883864,0.592000297645424,0.8034055450362194,-0.2647851526053435,-0.6016956415932269,0.8234342045161084,-0.2382534218046491,0.7095158425620745,0.02824840495742323,-0.029147022675019597,0.006222036581203332,0.01744980475155579,-0.038846350354155144,0.03563736454817369,-0.022222532832252555,-0.002890651186514992,0.03233415929276903,0.04625900259652465,-0.03908980028426148,0.013452332951219274,0.0518424939610373,-0.04504650071445281,0.06421110749108357,1.0338677218741898,1.0841605742345224,1.0476055959810098,1.0397415331950313,1.064767758637932,0.7293616040698644,False
43,48,401,2,3,short,0.9066501673337019,-0.3025234555634002,-0.6696627977454992,0.6804726262973494,0.13465310701807381,0.9097886637078598,-0.2912352921173881,-0.6598806387805958,0.6568352916644794,0.8221230019899848,-0.2271901897269541,-0.5460022934772027,0.7423308349392935,-0.27446413137106024,0.6288594735567177,0.06278645120046772,-0.05014109747277608,0.028344943768037464,0.013192091424193017,-0.04237074871655947,0.05496622378806409,-0.047873450745366516,0.01467046831417812,0.010024060631706282,0.055474751758179355,-0.03666939557611594,0.021141801240467932,0.0453433675660208,-0.049122169806486045,0.06659106447394772,0.7722767951858432,0.7716400234700971,0.7620985882154043,0.7813737682768236,0.8449303257079835,0.5916047804621769,False
44,36,543,2,0,short,0.7906620549107403,-0.07058785801179512,-0.773766187488556,0.28034627447473515,0.6052698092160548,0.7941210413925776,-0.11840626108841304,-0.751242356551993,0.3274639648620957,0.801849340430508,-0.10153063249158707,-0.6831253879535216,0.7688288185814135,-0.1370568370682268,0.6480890621920452,0.007530213712544696,-0.005196869738085952,0.0006573996692334073,0.001716447337005491,-0.0033394859481614206,0.0038215359405970187,0.0007182010235586688,-0.001531172471048636,0.002332043812006793,0.0059016343918157485,-0.0015785987274617686,-0.00015517226010056226,0.000902441415252964,-0.0008015388283395389,0.0014841714384189806,0.7856905546203846,0.7366681490678042,0.7371571273454974,0.7538992712942865,0.760330921006135,0.5985517267420905,False
45,42,34,2,0,short,0.7223233059346755,-0.06397914339478084,-0.8071430837753897,0.02921231238874622,0.7107782367074649,0.8950864986619536,0.09610201718445122,-0.804512025708924,-0.029606240086024138,0.9026038913101767,-0.05483167709307607,-0.7933195239474651,0.7242181124519875,-0.0013241283447125163,0.7006682220063434,0.037123321185904216,-0.0305066135099532,0.010924273251543644,0.02694991763008635,-0.04452357921645965,0.03154753582371232,-0.02741441804037346,-0.008348582357009159,0.035777097896020994,0.05568711450808747,-0.031338285528239904,-0.010794458108791836,0.048952115579293236,-0.03404903971337055,0.053500495988886246,1.0176228269297585,0.9770928332585244,0.9188663167145308,0.9908126814424538,0.9734595874970916,0.695767161948196,False
46,46,193,2,0,short,0.8986473172978945,-0.20181134547028565,-0.6936764765643877,0.5563307244321807,0.33494432026567195,0.860400936205354,-0.2278723798772642,-0.6286530054423429,0.5389072468730027,0.7160401177986254,-0.19234202964032168,-0.5476129929212828,0.6557059416576436,-0.1721722071614249,0.587557763654222,0.038301178300469065,-0.04272508524292115,0.014984478335163877,0.018551798424340127,-0.0458376376081573,0.053822080719874994,-0.033436716000898516,-0.003578482380580561,0.04207523389502156,0.051237683412078475,-0.03918821645430337,0.006643530418727183,0.05652817958340042,-0.047358685456234784,0.06816830192350719,0.8002962267619489,0.7860232271274042,0.7497424567489384,0.7564783591226358,0.7685995399980632,0.6002409728571917,False
47,62,220,2,3,short,0.6169246069342755,-0.05950701773950001,-0.5750599925115177,0.15950302943668326,0.4998219828062317,0.6225407343263126,-0.0711784078208316,-0.5866188014257852,0.1710897645781234,0.5620407102685899,-0.03138815734409764,-0.5109329615325158,0.5702713801121823,-0.07387337857517284,0.48291921826060624,0.03419688457180338,-0.031150927432913436,-0.007043947504569929,0.02979132446563869,-0.03913005994560695,0.04841154188905439,-0.021590398903829813,-0.004246637661235217,0.03532637225913443,0.040601312888394483,-0.03813558839042387,0.008505076739778291,0.052107424121325296,-0.034452664192742906,0.044779943183815424,1.1232482217399908,1.1045328776320855,1.0722751181199752,1.0684798846544898,1.0711660904614788,0.793501525849373,False
48,57,281,2,2,short,0.04991373684707565,-0.005629785982868247,-0.04841224611488027,0.0206445117830598,0.016931616713014352,0.08017148756432296,-0.011373117262508722,-0.04604349680932066,0.05226624144906124,0.05051866927621528,-0.010771403569943739,-0.027888388280684656,0.032565363656757745,-0.02277330976963848,0.042645238502323234,0.010411767442558688,-0.012334041919587115,0.003333926300502937,3.7465451145722323e-05,-0.003862443862011276,0.014947567316305675,-0.005055257905884949,0.0009998240350064817,0.003408080411126114,0.004703053079427725,-0.0034209941173165936,0.002601447885485324,0.003241892640122581,-0.0036383232697031233,0.0054851101018413015,0.9771733772633853,1.0014861959420782,0.9855561021826643,0.9928944524710092,0.9976972560332784,0.9706200558373659,False
49,35,622,2,2,short,0.6919574025143356,-0.24315520715896252,-0.3804119152576995,0.5632139993994159,-0.07095311482224725,0.5622666648710607,-0.23655365969136882,-0.3160371061642245,0.45882095884019836,0.4966044679097915,-0.2179166148327982,-0.2978877960825245,0.48768659829052174,-0.16523849689735984,0.40209564284227844,0.0055459375102045365,-0.00815220242181285,0.0032131740139166704,0.00333056198252447,-0.008624240658053913,0.013145560778839388,-0.008496978586564214,-0.0007006088721271174,0.008986465513323005,0.01411453711083537,-0.011691220715666526,0.006986301551877216,0.017141681273818456,-0.01849999358539958,0.02513014444504796,0.9066768243065014,0.9380931710371697,0.9131550117258339,0.9263778998885028,0.9335116295675618,0.7586729263242615,False
50,55,150,2,3,short,0.601042069178706,-0.07236977637013037,-0.5923450147668446,0.2546138789203468,0.47678962982209916,0.6022135786792261,-0.12353503954565243,-0.5629476565505567,0.2808604565228445,0.6477493952429434,-0.0761682535213612,-0.5809509781032621,0.5852533288009165,-0.10140463903732494,0.5710226857951216,0.01430780382646141,-0.013918506002516975,0.004469995414512418,0.013522609060816737,-0.025196498728291862,0.02129692849753103,-0.02008912542657798,0.0029451775048818483,0.017102171274601403,0.03333761460986039,-0.02844511114303067,0.007162044006653399,0.04619561210315848,-0.03919056709321639,0.05144787762867367,0.8682508237643225,0.8671441851858723,0.8566294093458559,0.8612343535315566,0.8586082054903725,0.7013319111305146,False
51,47,197,2,4,short,0.22091713679080516,0.05703941515843526,-0.19180811073724988,-0.0737781928339517,0.20886049036995846,0.3131580052848093,0.050841875819386775,-0.23486909493359726,-0.020463889550470626,0.20028863815720868,-0.008525776706302612,-0.20635838805176943,0.18071654689694128,-0.015953887518521948,0.21600525185487873,0.030150998242001258,-0.0028545562103339263,0.015026043019418315,-0.00634862519215598,-0.00488615829624047,0.005440798306721632,-0.014875101977993655,0.010352142168997689,-0.004361069774911055,0.04248855721913877,-0.028533871989850464,0.010114959796600181,0.019726263545638566,-0.008068083043102825,0.005291897939252553,1.5974275863321212,1.431381658508081,1.2223254069529252,1.222078718955646,1.2303466410572885,0.9364564306663952,False
52,65,131,2,0,short,0.7531324541459035,-0.22562079262399565,-0.5732648976875898,0.4651556473284405,0.27522439875951926,0.7591436850267823,-0.2247403480838374,-0.5863060625752022,0.4672001227980977,0.663660236408205,-0.09781806132238757,-0.524616251023357,0.5761646739197442,-0.18525758538744597,0.5374440410633644,0.0063838651946891475,-0.005515918538022152,-0.002746535011538146,0.007791908975711302,-0.013281010369060346,0.013295216633590252,-0.010412558144784947,0.0062477225244274796,0.009457247048652619,0.020347890863373828,-0.022810237418678554,0.008739089815348766,0.0292645439270851,-0.019281536721010226,0.028107344440011332,0.8301613890285868,0.8175728251435679,0.8277480775094204,0.912776206227994,0.923833743239776,0.6874074226777707,False
53,49,670,2,2,short,0.03488495907965554,-0.008157480049398792,-0.029622505257066556,0.03294557542076442,0.01150787725380879,0.03322982959591588,-0.014461182590818699,-0.025994671326261674,0.029556666852214485,0.039758534316600105,-0.015486072949708858,-0.03179186990705526,0.04179488737217925,-0.00796295720927229,0.03699660282666466,0.012295992466155233,-0.010051558500078243,0.005772850740368653,0.0026736886972074264,-0.004397142102317152,0.011836724188645188,-0.008852002928413887,0.0007182971400691248,0.0028744664031763473,0.007428862446827657,-0.002060194228409598,-0.0012423293353491871,0.0029109654451972295,-0.001533765180120473,0.001715679243361152,0.8205568319343579,0.8207570718041729,0.8297230641728034,0.8232609735522981,0.8251606191248256,0.968191993935614,False
54,43,260,2,4,short,0.6512576830842653,-0.134978332077282,-0.6034986623103634,0.31433723850011386,0.45057188610322607,0.7435296304333595,-0.10446648629970327,-0.6437596569454636,0.32025433827511346,0.632879355428317,-0.10567022697299921,-0.5502232481632302,0.6195942229839267,-0.11700242798774085,0.5508390260098175,0.026611435117446153,-0.025214911954579415,0.022710273207095157,-0.013864837758368765,-0.006806686159229325,0.025858217959280363,-0.029363431997020246,0.023748672227975873,-0.003076703434635975,0.05067621219410915,-0.05416358043018244,0.03219314416241186,0.06448292111212402,-0.04785683494086983,0.047887107508577845,0.8792220990226455,0.8505161177028071,0.8101984101733345,0.7967103103273688,0.7854628664497421,0.6659429212313214,False
55,40,117,2,0,short,0.5914890852683703,-0.16864237790275846,-0.46998471914407086,0.42034134159394887,0.2788276622537022,0.5552738213151933,-0.1824533429522293,-0.48650855922378267,0.3448209336575794,0.5708851356902184,-0.1052215208379749,-0.4862967598844183,0.5637863186182609,-0.1086033949019342,0.48642654165005234,0.013330187283026831,-0.004555836273861963,0.005609673605846266,0.0025717503126449406,-0.004437466161679475,0.012664334013756927,-0.019159586728436036,0.013765298294859197,-0.008328899962655581,0.029126849963364475,-0.021650693213579267,0.013416217833194804,0.019803635625431897,-0.01383673608401083,0.010204202746293564,0.7736185079382302,0.7413314933641356,0.7656659400402778,0.77222134939222,0.7745887626457031,0.6725974685282673,False
56,38,521,2,1,short,0.324533830827655,-0.009429682387335575,-0.2832244264672366,0.13363692391882886,0.2883928226921785,0.2628850280674523,-0.06142313187196882,-0.278696468850987,0.12437181224871437,0.26564722356865667,-0.043737494957765105,-0.28689349950203896,0.34261213686615233,-0.020165057052481658,0.3233831590820627,0.020869287338985295,-0.01803709408793823,0.002869304985913326,0.013531206407154373,-0.018508540216962282,0.025731664855845836,-0.017672483758188574,0.001022108071537001,0.014486260001737028,0.02315185904339915,-0.01718870370848383,-0.00028215969959872415,0.02471844276221051,-0.013894435163522092,0.016639789871105808,0.7531458562196138,0.7390208633932771,0.740125573353431,0.7374659541091231,0.7448240562473752,0.7713947469955901,True
57,59,98,2,2,short,0.5010495195262882,-0.09894122802427478,-0.4672181193281072,0.24481270641230632,0.25810104898195074,0.5514743459792588,-0.06675716862127062,-0.3965006819678835,0.24548545134315014,0.483208019110193,-0.1242039110822474,-0.32929555173929687,0.3474884630211928,-0.06792286143257474,0.2981681574403631,0.01023766815252828,-0.006391875503373198,8.057466638282948e-05,0.0013335865483865405,-0.009433490983122437,0.006292748368123043,-0.004555453767231278,0.008186612495679889,-0.0015194803420408866,0.008817510426347049,-0.017640755720308914,0.014426192677138924,0.03551125264970565,-0.030258487864214607,0.032540237701472775,0.8038831362374504,0.7894695093558868,0.8060183429432902,0.9275534885526358,0.9356223053775035,0.7634156481330182,False
58,60,647,2,3,short,0.5776889129234376,-0.11831967888415301,-0.30879822836124343,0.5202254387691385,0.03816828171002798,0.45330951191742025,-0.22924366294350587,-0.2668055460904616,0.4504060546337012,0.3644486408404358,-0.16883960779206375,-0.3327621183321977,0.5283315870873129,-0.1367700109966598,0.4918730723935281,0.003543882591289482,-0.005316745280608163,-0.0026297788968155,0.0060445313633824774,-0.013782543965091694,0.015388566820162368,-0.008119406064559229,0.0008418498642770306,0.0169288960137459,0.021589488172304133,-0.020616460400192868,0.016329003859215905,0.02356004178881467,-0.028519731721685926,0.05549753914394566,0.8471977328055362,0.8296309859706621,0.9268914682640602,0.976432720123923,0.993342063486812,0.7689626861403082,False
59,50,10,2,1,short,0.3822364463518783,-0.08611416505052774,-0.42780488644470577,0.2715495609856282,0.3655495997106322,0.43362989118499623,-0.08211194277852521,-0.49484138723689874,0.3054476507589635,0.5557184623713816,-0.11705574029152818,-0.5762335952010653,0.6469254882158288,-0.1463024044654703,0.7126528496303688,0.001083338794869535,0.00016536711543754362,7.494301552832738e-05,-0.0006648570064835691,-0.0006073821288489457,0.0001088656597565976,-0.0007247096102909949,0.00085822131174166,-0.0010019205890722958,0.006485643640976169,-0.008494489175347496,0.00796189397395184,0.011422231235203946,-0.010061844635999708,0.010226036020649646,0.7825937599225734,0.7887591701655817,0.760127398421915,0.7538335372200415,0.7399343786260144,0.6797706316924023,True
60,44,428,2,4,short,1.372291142689327,-0.33327010377675087,-0.9486479717355113,1.0385734743963586,0.31227635151616556,1.2983710420642984,-0.43410601704102836,-0.8620244579811187,1.0451981624178661,1.0184768609960133,-0.3851162565964826,-0.827749261775623,1.0914525686183074,-0.3251792897906511,1.103332927069797,0.04779991541291087,-0.03484908622790658,0.01720416148927148,0.017661185694653483,-0.0377583789388059,0.048368511393103594,-0.03726282073414701,0.014524222084643424,0.013832506406908928,0.032805283445486624,-0.02314220924686327,0.0011545859323703264,0.039222878599761625,-0.0302943789095079,0.037995318898151303,0.7438885676231366,0.7435420595088347,0.7833172051580292,0.8030122293319288,0.8033430157516731,0.4979107779062593,False
61,39,198,2,1,short,0.3047639078649469,0.01111917357031364,-0.2422989008058752,0.14733638373918512,0.13110327155027313,0.2879543807969986,-0.054770379014307397,-0.21107220518912406,0.18535197181546428,0.19997328616083399,-0.08256479376584586,-0.13307436823622795,0.23415650366115137,-0.0725391009610972,0.16978769227062462,0.01866276380216915,-0.01601888077937906,0.0027284597725799765,0.011407993872502922,-0.02269089876183245,0.028631463682917663,-0.019493006056613905,0.0020598499463573617,0.014789738664327628,0.020165128318928173,-0.01199101198221919,0.0020838669998674477,0.016411882438209104,-0.01760262632531525,0.02906437515042693,0.908740593841733,0.9282808649570539,0.913989916763156,0.8999071419941805,0.8373020384668346,0.8612460927773126,True
62,61,387,2,2,short,0.6709694625975466,-0.1900012908729775,-0.48275709543038664,0.4354082533249933,0.24174032363948456,0.5867270446472401,-0.12183819396020412,-0.4395137431877688,0.38866770387146155,0.47276919241138593,-0.1598630120417305,-0.39569857837591016,0.47017868873146873,-0.1143685362541972,0.4791982737740152,0.029196149867933157,-0.02255909201808436,0.011595183351175176,-0.0031412351365512257,0.0027940162671350787,0.02354942039239901,-0.015499294187571358,0.013012052723213992,-0.00946946177451413,0.01159542100604208,-0.012561432635404195,0.008923726131446354,0.018649354255136048,-0.012947604205863328,0.00900219066640596,0.6618421452121445,0.6529382847272228,0.7045671772591808,0.7238136407716468,0.7173762112988938,0.6341173816531169,False
63,54,628,2,1,short,0.9565250814730245,-0.2736553423588227,-0.6906951812705684,0.6842779118360129,0.13450843233031048,0.9731357035954791,-0.30446426093202505,-0.6604006080214249,0.6894433878436781,0.7804358953406405,-0.23341857050557455,-0.5055414735083817,0.7307711868514324,-0.28173868417311715,0.6110569844754399,0.056653206968337366,-0.04011695670423461,0.014252242190510606,0.013333518517175754,-0.03614420481636741,0.04005528597233002,-0.03320266654283444,0.014163811865845172,0.011653000858680785,0.04943862270668804,-0.04348104347184583,0.018567857035222707,0.05097664894442773,-0.036759795660303504,0.03974577405847967,0.7073458995482907,0.691318721791702,0.6852692343876302,0.6691142401267485,0.6983209045184887,0.5280102636298543,True
64,45,158,2,2,short,0.6944568214580047,-0.19262372518511064,-0.41034197790842253,0.5474737607522275,-0.050868725127881126,0.5958941598114968,-0.27202870525726036,-0.3279249787915296,0.5224770050178976,0.51690983614993,-0.19825641879650857,-0.33153575670329366,0.4887478867911166,-0.20510530944682429,0.48013871355097726,0.0105686718998571,-0.00849311454299281,0.0013448052606501236,0.00671763457046511,-0.009294352274277018,0.016259131069532452,-0.007634101735713666,-0.001814669057397977,0.005269226101714062,0.004723507259018126,-0.0016346761933429235,0.00034547967101078783,0.0056311990392342755,-0.006743309868974598,0.00868664460810099,0.8150331724585165,0.7795632211195349,0.7192405615803932,0.7101433203430462,0.6989203895207803,0.6639026434679004,False
65,64,589,2,3,short,0.49192627533512095,-0.08562775107720542,-0.44177864529256394,0.32626450128731355,0.3585321811294663,0.4769827146331381,-0.1416813315932808,-0.4771391141637082,0.3444912555461345,0.500139675561454,-0.09416458911746467,-0.5144616416699401,0.59877704102086,-0.13236003562707344,0.6196205369447196,0.037957691483500845,-0.03281627095795282,0.022348695196401293,-0.001693240076971521,-0.011773116123419717,0.037089336326237406,-0.029695470174006536,0.013750220763833953,-0.005191463896461839,0.02550274802652603,-0.015616874255108545,0.011357403298948436,0.017390592616822083,-0.021135525518860252,0.03074860466235141,0.9613094891793351,0.9616487900863998,0.9192844683634462,0.8972697605858521,0.8823655976878557,0.7518638282026983,False
66,84,636,3,2,short,0.6279661396125457,-0.07989483470421023,-0.5643893979762639,0.2202952438328064,0.4609915959037033,0.5821309325790047,-0.08253495990853219,-0.5329231714742556,0.1688371066617701,0.5488971702914462,-0.061749525414240086,-0.47570582385449717,0.5229709955743784,-0.03909279552377812,0.4288940105919177,0.03269024737006464,-0.01750864376281407,0.008436528613069183,0.0031119910850821437,-0.014905087536834172,0.024439524327265563,-0.021603690062841522,0.010566589860716511,0.003056753066387783,0.021557270364597717,-0.01307339586012889,0.0017413657283736408,0.01023214902783,-0.005420036830116334,0.00840719086204533,0.7702204252732345,0.7836096877218107,0.7783881237010748,0.7666481245394293,0.7697927187218103,0.681537243749761,False
67,90,494,3,1,short,0.5398381144022949,-0.09313103412258947,-0.3830240490618032,0.3341816685199387,0.27955489576642895,0.5056408501265968,-0.11399232071113298,-0.365098852785832,0.32978941602454687,0.337993563388446,-0.12402531341402284,-0.33738737514509254,0.3999451558405187,-0.0643346932282507,0.4366476531071192,0.009999276447901004,-0.004919893621170485,0.002971204099912388,0.012739913703924454,-0.01669507836154507,0.014177880268179082,-0.020078213778261723,0.008798379979722765,0.002182629299457412,0.030359937259849354,-0.02007111259355975,0.00458989316001367,0.0355396367944271,-0.029000593179879786,0.030969050338132652,0.7384419409152173,0.7617344325919634,0.8663372065472249,0.928612755109951,0.94322410933486,0.7557398892341728,True
