R1,R2,r,mse,mean_error,frac_inside,direction_x,direction_y,direction_z,u_x,u_y,u_z,v_x,v_y,v_z,direction,fold,raw_trial_index,monkey,recording,reference_fold
1.726980677341532,1.498137545421122,0.5094041031468508,0.4149603938273987,0.525543804390738,0.09,-0.0293506339974889,0.7313308726434352,0.6813910000891831,0.9960160257334952,-0.0360286028476013,0.0815721536978365,0.0842058000733862,0.681070550306972,-0.7273598069309023,1,2,3,T,monkeyT_session-y070215011-16_lfp-1,0
1.5894927777123302,0.8498124528971919,0.6976146827696074,0.2618105419951599,0.324131654585422,0.33,-0.368840095646066,-0.4684863004217874,0.8027936037120049,0.1426416397314429,0.8249299621237675,0.5469405088354719,-0.9184826326384872,0.316245385590978,-0.2374415920471549,1,0,19,T,monkeyT_session-y070215011-16_lfp-1,0
1.30558686690944,1.0619339722731804,0.870438958990683,0.2611372965591051,0.309285473086596,0.4066666666666667,-0.0139624103846103,0.3427520551791208,0.9393221384417278,0.9969533602222894,-0.0673257700246798,0.039385761793701,0.0767401370714046,0.9370102824201412,-0.3407677831033756,1,1,8,T,monkeyT_session-y070215011-16_lfp-1,0
1.786419891436287,1.5033218607171743,0.5674572919749502,0.1454376273688429,0.2608551326230633,0.3333333333333333,0.0619343545272848,0.6499955589320435,0.7574100006587642,0.9974226324956932,-0.0127653243600092,-0.0706055145108733,-0.0362246865362556,0.7598307837029271,-0.6491108936250769,1,0,13,T,monkeyT_session-y070215011-16_lfp-1,0
1.422368460592144,1.1423383154418854,1.0121611744582155,0.2725178708686784,0.3352441995867015,0.3466666666666667,0.1415410430846066,-0.5259233653625001,0.8386720138935744,-0.0562886095767888,0.8415548517867011,0.5372308850635593,-0.9883307773991628,-0.1232479014021973,0.0895110565546005,1,1,9,T,monkeyT_session-y070215011-16_lfp-1,0
1.14659188733439,0.9204104340631548,0.3962984227345421,0.1389031999803529,0.2559403836655658,0.2666666666666666,0.1261401905444683,0.8429780120160435,0.5229500201614724,0.9866809240601824,-0.0520326994730534,-0.1541212259271627,-0.102710303403066,0.535425689935612,-0.8383137384844794,1,2,18,T,monkeyT_session-y070215011-16_lfp-1,0
2.0805684738741284,1.5600657689001651,1.0500196729149485,0.5083178099177097,0.5044342215903173,0.2433333333333333,-0.0021916199427978,-0.3390959068245249,0.9407492560597004,-0.0952603885521099,0.9365441175903982,0.3373582282674063,-0.9954499762293068,-0.0888767786414175,-0.0343549566059554,1,3,2,T,monkeyT_session-y070215011-16_lfp-1,0
0.7394719800993805,0.5998243829732748,0.7002067190745783,0.1749810994923641,0.2572254273007861,0.37,0.4420757729749841,-0.5629228988080023,0.6983457746318551,0.1207324902422161,0.8088122315965333,0.575540128765796,-0.8888153220711732,-0.1701193228808278,0.4255193758621164,1,1,0,T,monkeyT_session-y070215011-16_lfp-1,0
0.9363340519761916,0.830833325124367,0.9349896494968876,0.223829283799586,0.3244534604335451,0.34,0.0564215398470003,0.9969182864480076,0.0545026603649931,0.9515921432032596,-0.0702158322846701,0.2992359100950254,0.3021407003948994,0.0349809525619232,-0.9526212941787204,1,3,12,T,monkeyT_session-y070215011-16_lfp-1,0
1.4027284373110969,0.8917660778322671,0.8911814224507587,0.203602483521153,0.3104261101553575,0.31,0.0045718652573268,-0.4499029127380987,0.8930657686631167,0.2168445931081731,0.8722709822338942,0.4383169583674218,-0.9761954315032516,0.1916525571509342,0.1015469194495244,1,4,1,T,monkeyT_session-y070215011-16_lfp-1,0
1.1392378882086422,0.8495239430154343,0.8260836793450275,0.2194668317180561,0.2965280313737246,0.3833333333333333,0.4167628173577275,-0.3555698502523004,0.8365876138573929,-0.0229668506825296,0.9159103390268148,0.40072531069738,-0.9087250837507328,-0.1862211922831073,0.3735510536819327,1,3,5,T,monkeyT_session-y070215011-16_lfp-1,0
0.3691643220626024,0.3339230502381409,0.57630032325151,0.1730238922538431,0.2803141248415191,0.26,0.0247908182559279,0.9630124356950444,0.2683141144757383,0.8137695466915029,0.1364549660088165,-0.5649417378181918,-0.5806587123325607,0.2323512232552925,-0.7802873629913931,1,0,11,T,monkeyT_session-y070215011-16_lfp-1,0
1.4021718081147314,0.8857443229492596,0.9946757075423076,0.2817073708767088,0.3261689788744232,0.4166666666666667,-0.1105288635773853,-0.4810109718061228,0.8697193888366643,0.971881701836194,0.1307558563602158,0.1958286589431948,-0.2079166370261775,0.8669090788713865,0.4530334656712336,1,2,7,T,monkeyT_session-y070215011-16_lfp-1,0
1.069423145005684,0.8297541765510631,0.8959916417031261,0.2607086960094659,0.3043279765347461,0.3933333333333333,0.94653798342591,-0.3223423369304002,-0.0126989666611131,0.2635142337048098,0.7498867539119406,0.6068196642680422,-0.1860808817879435,-0.5777242197880066,0.7947380897524421,1,4,15,T,monkeyT_session-y070215011-16_lfp-1,0
