row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_2_2,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,normalized_error,held_out_in_this_feature_fit
15,12,659,1,0,short,0.1592437794681419,-0.07741893563318727,-0.015221456268602804,0.11579034765161247,-0.07897698691592799,0.09692304752962484,0.9364735518894021,0.9654213474089629,0.9589797681183846,0.936175615796461,False
16,1,224,1,4,short,0.8108213079580557,-0.4752361567496816,-0.2677633210671182,0.8400925578355559,-0.4850706421541492,0.8224286638204301,0.8687833778732718,0.8605157949987376,0.8605821518732418,0.6438619251595205,True
17,24,513,1,1,short,0.3996198164899148,-0.23933765834231524,-0.09407870197313256,0.380945165068947,-0.2289902611097749,0.3648050607140174,0.8421745522567293,0.8416019507535225,0.8447560260325653,0.7882981930644518,False
18,21,548,1,3,short,0.14026964672940473,-0.08360890221543496,-0.007798443401109703,0.11597646287402286,-0.08999192211184052,0.13585366650255185,1.003778214550681,1.0166692283551282,1.0049200922843213,0.9396954655137878,False
19,17,74,1,0,short,0.12433015441220366,-0.06635341757990817,-0.08371895717668235,0.1489378853799782,-0.06901373916432156,0.17023429209380525,0.8452013445358242,0.8590417526875057,0.8356665708526353,0.9064721446498977,False
20,33,349,1,2,short,0.13973639359184759,-0.05250573123070076,-0.05048382681102922,0.16769435974312702,-0.06012837909021483,0.060521804309762,1.4022122349494324,1.3800268924211274,1.276033291871268,0.9676054335245067,False
21,19,336,1,3,short,0.25211534558133547,-0.12157550998408864,-0.13250089687925432,0.28673327397856224,-0.15131317533203353,0.2726752032338977,0.954688600344866,1.028630434885388,1.0266328456162193,0.8816885527229996,False
22,30,649,1,1,short,0.5192461514282907,-0.253611885878645,-0.3217293914723164,0.5704977612216564,-0.2699768946137836,0.607804816785092,0.7048242012576827,0.7056496889409294,0.6994221152575008,0.6363405668640157,False
23,4,661,1,3,short,0.7433995094776781,-0.4253384193520423,-0.27896944394412193,0.7462717292477441,-0.3713054143376341,0.6651705016844736,0.8500139553063145,0.8471229047374946,0.8342113694707266,0.6646984786808501,False
24,0,81,1,3,short,0.3874609619783034,-0.2029177113330253,-0.14512961700003474,0.41826507232526516,-0.19343332967475818,0.2870490118233913,1.4205651655487257,1.4076181590282781,1.3455149256325665,0.9140086159839363,False
25,32,306,1,2,short,0.3931867228519252,-0.25693241856819016,-0.04277544585054393,0.41905361260292195,-0.27267953770041553,0.3645041247450001,0.8946226044197578,0.8785977853367998,0.8682563973813585,0.7981113161249009,False
26,29,620,1,0,short,0.10262415615562988,-0.06087052477755647,-0.06328289751854883,0.1360651799461866,-0.058059341864517736,0.13044340925436934,0.6698300558465462,0.6414787860490566,0.6084038144110957,0.8695996161826912,False
27,26,217,1,1,short,0.4481637662688063,-0.26223849898917323,-0.15899331426302662,0.3810810025893906,-0.22194543604149025,0.4922422530798702,0.975142901374117,0.9122580753615483,0.8145730170145655,0.7873128443269435,False
28,15,745,1,0,short,0.5343895349146774,-0.30144503765855035,-0.25713622331904806,0.5825993391594051,-0.28516030645384255,0.5723447218368511,1.0863779453491962,1.0823920673178855,1.081849895969224,0.8066325597703986,False
29,2,658,1,0,short,0.04656453169762956,-0.03224212233098593,-0.023044687931668518,0.09068481946751254,-0.027790450198236963,0.03940076693961845,0.9670123653007541,0.9840987452205102,0.9502686462227508,0.9694676646863133,False
30,14,20,1,1,short,0.24631017164331812,-0.12982108797991393,-0.004246081016931774,0.19413820677253832,-0.12550812541473727,0.1298839382532196,1.3261900588256377,1.313573037402984,1.2493413621704446,0.9465595539822556,False
31,20,451,1,4,short,0.22087188853569598,-0.1546691717614836,-0.07782731510939116,0.2516604599637252,-0.10573164878720769,0.20652356242918504,1.2175672951880527,1.2131260738788412,1.1578849086359382,0.9268349717019606,True
32,11,55,1,2,short,0.3956201093562135,-0.2072299561149028,-0.28826582802026895,0.5280280611938374,-0.22094506925464003,0.5398346042362984,1.1015905249874587,1.102395551707085,1.0334061294824026,0.8268989819830012,False
33,66,248,2,3,short,0.3220646374267005,-0.2261928566837093,0.0016961726725810838,0.29747099521790343,-0.2269015797498126,0.367549560810067,0.9292761567089608,0.9634056101893779,0.9620992000601029,0.8467296872838405,False
34,64,128,2,4,short,0.2568787528517186,-0.14765565135504433,-0.08505886851035971,0.2702689497102172,-0.1608518276248209,0.2654559138513948,0.8757882994947803,0.8777180217355574,0.8746749331051393,0.853233474479565,True
35,45,168,2,0,short,0.1863688337456086,-0.07399374651139709,-0.07294242793630604,0.1562892772559259,-0.08688577183425944,0.1342939340309548,0.8601028354710644,0.8964245619186316,0.9096723492706327,0.9085990511866568,False
36,68,118,2,4,short,0.8677160506070363,-0.42715620373659485,-0.4448010551454514,0.857021913232463,-0.35149199252536306,0.7311794867677913,0.8244503018179378,0.8274566748530287,0.7926072339233325,0.6188267507189779,True
37,57,424,2,3,short,0.19998335850316012,-0.11829825940318447,-0.11854794296045404,0.2627797266682092,-0.11350334187562468,0.2451672722791435,1.029344418604009,1.014809999022091,1.0105518531494806,0.8978604987050391,False
38,43,71,2,4,short,0.4014104720505091,-0.19577838045412496,-0.24071988628202665,0.47128681417180224,-0.19362666229415842,0.4017823779642929,0.8520796071523379,0.8970222967632632,0.9345188556989884,0.7905078133022099,True
39,42,15,2,2,short,1.0846573660390957,-0.5339412987190892,-0.6114939366001988,1.2476966392403361,-0.5973752288826515,1.1642630512503152,0.6443027121580673,0.649091669739948,0.6592594346277262,0.421094866748737,False
40,53,748,2,4,short,0.10559740834059501,-0.06431085006573692,-0.04885255801704442,0.13088887388292755,-0.06309570868513312,0.11658786258146767,0.8324220267219831,0.8152604492412419,0.8106347149947914,0.9194489917067264,True
41,63,395,2,2,short,0.9588248117386676,-0.5164674842305141,-0.4336946780370536,0.9741262200930261,-0.49679680853511876,0.9627526898565048,0.6410116091066638,0.6361558531129411,0.6414524174850198,0.45875323731383394,False
42,67,719,2,0,short,0.5170540057320532,-0.2748679838363045,-0.24531623112045173,0.5348644976213569,-0.2899211930607777,0.5708781133222565,0.7365823349756171,0.7327701185562339,0.7268068699632285,0.664711745127609,False
43,65,401,2,0,short,0.06854239515801214,-0.07731714326477547,0.00030711944709612554,0.11032771352884635,-0.06175893075320663,0.16318133687544534,1.0381976270807822,1.0956752508961596,1.0779352989550792,0.952596946965057,False
44,47,322,2,4,short,0.05433871854440744,-0.036542482754856206,-0.012297974020622632,0.055828612477067635,-0.028910229450888447,0.047014206797706626,0.9022763193828249,0.9012657700373536,0.8942547327994609,0.9686738063601793,True
45,37,301,2,3,short,0.8740258387441308,-0.48937014710788646,-0.4367162275001544,0.9395041876279775,-0.48734951684513234,1.0230605755161188,0.8232160821487859,0.8262403294735721,0.8183172006552629,0.5887506198578395,False
46,34,676,2,3,short,0.30347530718917626,-0.19727163136422732,-0.06359855368834233,0.3113437741343334,-0.19240231004206285,0.3117093675691423,0.8091391378561467,0.8049471516695065,0.8053308697421114,0.8081540248096862,False
47,39,671,2,4,short,0.4415378909352008,-0.2956003194611619,-0.11523622606546563,0.5038904429305201,-0.3064800147362915,0.5110372451014628,0.8338731905482062,0.8265352376343331,0.8231082843581534,0.738580577772173,True
48,59,313,2,3,short,0.6293376225608863,-0.45663651196205113,-0.026290870673482708,0.7035838111970533,-0.4648244938727175,0.6301270741680007,0.7601751661587985,0.7305374988572502,0.7401642535722057,0.628947400774143,False
49,51,155,2,1,short,0.6305773404986501,-0.3619485230630791,-0.2124104529516085,0.6349580086716593,-0.3519030228920599,0.597089290641192,0.682025049140408,0.6857253438436066,0.682872421005577,0.6006948682852207,False
50,41,505,2,0,short,0.2779399054902381,-0.16306992716340157,-0.14627372553657775,0.30841337770167293,-0.12701923395285672,0.28992076999588146,0.936237890121544,0.9259051492991168,0.8860477587960782,0.8519247123816116,False
51,36,70,2,1,short,0.46886635064555227,-0.27588880563087714,-0.11529225475016294,0.4831014348959236,-0.26115624627088607,0.36578958767986475,1.184684403777052,1.149070305647744,1.1145214224429638,0.8573491077760337,False
52,38,408,2,1,short,0.599367610318072,-0.29893741387726663,-0.31516883745838936,0.5967547095506077,-0.3000127290436426,0.6326816476201462,0.8072856120567011,0.8078571458042564,0.7957810665912846,0.6794984754456449,False
53,52,482,2,0,short,0.4465164227978394,-0.22480295243308554,-0.10221958276120711,0.46564944627051885,-0.27740283477933403,0.33024376268368266,1.0300981104051947,1.0172465392249737,0.9960464466768907,0.8325339063271098,False
54,55,479,2,4,short,0.7808366508961789,-0.3238356834733214,-0.39893066221437434,0.7708376714583008,-0.3628307185045366,0.6422492416484112,0.8381107843661114,0.8275519204979325,0.8104642044286264,0.6508843833328295,True
55,54,103,2,0,short,0.38035483325965447,-0.180927324418992,-0.1287167599775992,0.34035525598105987,-0.20411873330344557,0.3204418015154643,0.8426861768677296,0.8109486453989149,0.7569084166826487,0.7886592178584234,False
56,35,245,2,2,short,0.3330778725205471,-0.18299089635425608,-0.11208947477032234,0.3322110976195167,-0.17801415006407734,0.2855054618167151,1.0581977507869644,1.0552580551970325,1.0490448692463419,0.8750952960524595,False
57,46,756,2,1,short,0.6697252619043571,-0.3292957192560158,-0.29813531262006643,0.6432340945884747,-0.33070143700979016,0.6060103140438968,0.8449266105970143,0.8493813594408024,0.8549475556251201,0.6931273694486574,False
58,40,262,2,3,short,0.3459738336793247,-0.15885362885380733,-0.13236790686388297,0.30467880503393435,-0.17772329146494387,0.29609898651218935,1.344586310037777,1.3787597320923086,1.387095202122587,0.9224787907452945,False
59,62,585,2,2,short,0.30485846968355335,-0.14599107341195264,-0.023262528418191264,0.18896522972556248,-0.1365571222141107,0.185008361904868,0.8824186660257135,0.8741075058584908,0.8089387314534859,0.8664773773853875,False
60,60,13,2,1,short,0.8001894773846312,-0.4528914818851174,-0.28991482195935,0.7701724314531648,-0.4194473395075252,0.7677117506611018,0.7406220270236321,0.7532685395343938,0.7484077440709049,0.5891403991382916,False
61,44,167,2,3,short,0.488652161501381,-0.2264956386234802,-0.2601543061796635,0.4774687601474974,-0.22805634316611753,0.4648262954719067,0.7118338515841328,0.7158762690517761,0.7175381977865772,0.6819672491588257,False
62,49,112,2,2,short,0.4073347559483613,-0.25149720951374466,-0.20700143706642352,0.49282902468480394,-0.233302659573825,0.49150984471634224,1.1507405203416732,1.1385286374976111,1.1192167344726085,0.8477571929562521,False
63,61,256,2,1,short,0.35714072187598783,-0.1823993636196966,-0.19308755761361976,0.3882496338897049,-0.17757448133403525,0.36288614949891274,0.959809969447051,0.9574521488461003,0.9696380906153853,0.8337131997091426,False
64,56,157,2,2,short,0.7369520452927025,-0.35121036568672453,-0.3753171750341012,0.7217163922561958,-0.39554577054628914,0.7863524081065807,0.789860274248022,0.8063758202938969,0.7758604738152073,0.6258216961913209,False
65,48,477,2,0,short,0.9849660565679432,-0.5610593006039425,-0.41992434257954386,1.1021483084051986,-0.568177574375779,1.012011383173037,0.753718865920302,0.7238489599479806,0.7302475412841333,0.5119078457814829,False
66,97,277,3,0,short,0.7332860488996287,-0.3366177453353356,-0.3467372390397504,0.7552798366167004,-0.36687641853233977,0.6245869819184164,0.9564051388389675,0.9065530138709237,0.8606130478827753,0.7010304074765074,False
67,71,369,3,2,short,0.5439738224207685,-0.31400936815928526,-0.2377543807017724,0.5680427182275573,-0.27465181623259627,0.5425569754322087,1.1356367375323553,1.1308336019856489,1.1190818990845386,0.8220904039610845,False
68,69,551,3,3,short,0.040931147326056995,-0.03986748506901047,-0.012914639429048434,0.06322298721724906,-0.03036587259023225,0.07968573085184694,0.958950364895521,0.949470133051167,0.9289562282210845,0.9669162050413224,False
69,90,741,3,4,short,0.040068293190545806,-0.025970408952650736,-0.009199281516964858,0.04347281475423461,-0.0243429273202569,0.036587356058103974,1.018486282028279,1.0180779364297066,1.0139406562791424,0.981012547312369,True
70,83,94,3,3,short,0.7130793962856303,-0.40131737560607816,-0.345242305788719,0.8099730008816607,-0.4344967015052453,0.8440505372969203,0.6966404269544213,0.7270027803361238,0.7237008255537102,0.5649643595668621,False
71,99,738,3,4,short,0.953413662076641,-0.5914789375033175,-0.36193351302699395,1.0567311030289954,-0.5965563647600424,1.1147868679856863,0.7699557944603246,0.8093441455654774,0.8095048299132181,0.5491993800193067,True
72,91,93,3,2,short,0.3937196493698637,-0.26887625661605813,-0.03145706191686694,0.41297472176272404,-0.29360732602104367,0.4353849983301467,0.8458441856254239,0.8424231029628763,0.8418055340551502,0.774334364226695,False
73,76,555,3,1,short,0.6523503467421533,-0.3422164644634751,-0.2839369377297961,0.6827250544193018,-0.3596845751837923,0.6377112313302529,0.8220507079845322,0.8211540720242654,0.8209557565891064,0.6722830067828639,False
74,98,329,3,0,short,0.13223068442916147,-0.08161814708109102,-0.006942437975883793,0.10947232050045669,-0.08141548028014618,0.12465060245752321,1.1649912086787324,1.1836580455601862,1.1987878677256412,0.9581401951180311,False
75,75,57,3,1,short,0.30581342776221576,-0.17363271908553146,-0.10695770383410368,0.3130015726879959,-0.1508597365821166,0.24620302551887702,1.0023299649031534,1.0081404695083136,0.9726648836747616,0.8727926783993545,False
76,95,291,3,1,short,0.4753311809546248,-0.2560460792890868,-0.27171227927608893,0.5380654754074627,-0.2468117566882229,0.5416473838792424,0.7573920253468138,0.7804937281202929,0.7800709937086115,0.6973677834781663,False
77,101,23,3,2,short,0.4820494155468018,-0.3230920142719664,-0.07015138315136689,0.45951442255154845,-0.29385646387632974,0.48845403549180105,0.8571034157655475,0.8645633501367899,0.8570724775424048,0.7562012087683476,False
78,84,173,3,4,short,0.9752015287226647,-0.5036847207494877,-0.4564816385596442,1.16183684714441,-0.4888737667593543,0.7960357890602305,1.5891536049223114,1.5652349166485697,1.4485496061001637,0.828329883026947,True
79,94,405,3,1,short,0.6339945679931115,-0.38904761549171,-0.19923174254242373,0.6895862776798882,-0.37770817705697013,0.6170414765096207,0.8404047864885582,0.8242791698356471,0.8108785269474301,0.6781576625517609,False
80,92,695,3,0,short,0.04277251560921293,-0.010961981565997723,-0.01907860099603504,0.027523840586629572,-0.011694623314059053,0.019638508777965694,0.8944459814109961,0.9561081898906297,0.9545005460722006,0.9831471552991901,False
81,81,560,3,3,short,0.4868123194962111,-0.19866463295723968,-0.26250225636885477,0.4099894372007189,-0.22098444410904147,0.4688538951759095,0.8363539946882833,0.8845114561661493,0.8638702481979346,0.7656222487268715,False
82,80,307,3,2,short,0.5476659326146369,-0.29314398798451896,-0.4042990047126825,0.7611891110890989,-0.32186545641218833,0.7779339979973884,0.8516379589608927,0.9493565888748039,0.9838977875895455,0.7133540735634156,False
83,73,406,3,0,short,0.8979612767695815,-0.37225854380707624,-0.29086379227317927,0.7749546392663178,-0.4821084967413305,0.6794806144146948,1.48310203151247,1.699450762660766,1.7219452018949883,0.8725483429805844,False
84,100,633,3,4,short,0.6775648096971524,-0.35814585273857363,-0.21144662687833898,0.6523562573089303,-0.3880197793940071,0.6054239267926567,1.0078265691005681,1.0383116307647753,1.0398945040122476,0.7666342237948465,True
85,77,72,3,0,short,0.614058480802427,-0.35079948690338336,-0.23174463416200455,0.5701486554789288,-0.3194961783707917,0.6397400836821504,0.8779637727354606,0.8869230441500756,0.8451873555989871,0.7135394327543182,False
86,74,473,3,1,short,0.610990799630797,-0.26423656746305696,-0.4532045946761605,0.7748400993715571,-0.30907116823475284,0.7223434593146789,0.9495356552170595,1.0774495775253194,1.113127164137789,0.7579526495598918,False
87,79,778,3,2,short,0.5823601278084449,-0.39332221943249435,-0.21761485975070521,0.6478160366019331,-0.301774301931397,0.6082486190143428,1.1734503352182355,1.2021231359585214,1.1772584538651782,0.820768611384581,False
88,87,41,3,2,short,0.24381410376649276,-0.17435863942150986,-0.023798361315527844,0.2682127053235417,-0.17844749980761823,0.26853062171008674,0.8593870777463496,0.8611812670425694,0.8640137202002136,0.8505747882017977,False
89,93,293,3,1,short,0.7709589351750917,-0.5082488708594068,-0.18974910731483036,0.8162925268675135,-0.48626006107046565,0.8233509793693226,0.766253879924632,0.7509820514949204,0.741072560979913,0.5852302665472214,False
90,96,496,3,3,short,0.3109213333947014,-0.194523882261162,-0.03750100429939281,0.28337485708773147,-0.17338708365850808,0.24420097117326112,0.881251722357302,0.891548683000417,0.8959528562773106,0.8498575303342518,False
91,88,18,3,4,short,0.47375581953635,-0.28901030823197876,-0.09730897191911181,0.45693547100381005,-0.28091120728648006,0.43258455604959595,1.0502209248381686,1.054820557993254,1.058235426174753,0.8302373239230213,True
92,72,199,3,4,short,0.3886586329922244,-0.19565783378253884,-0.09099137960311997,0.3429950697265173,-0.19803470435276999,0.2644898293038576,1.1676332691488962,1.169518338436223,1.1288982449405964,0.8895291849643776,True
93,82,263,3,0,short,0.3175870284503503,-0.2170427013259718,-0.09980270097694618,0.40896621350995965,-0.24228575288384738,0.4012472988337199,0.725712136662438,0.7291325699050657,0.7590769762274628,0.7433158049906122,False
94,85,470,3,3,short,0.5053181082120964,-0.198437198186383,-0.3233288299822395,0.5102914880041034,-0.20442281349132901,0.4608840308819292,1.042456264901829,1.0567379358424827,1.0379642543363217,0.816370013618818,False
95,89,211,3,3,short,0.1146407797355068,-0.07229567075841262,-0.019175808198459536,0.09448620227724325,-0.056714900171222535,0.10003835862981832,1.0017654579934592,1.0105702242589065,1.0023428127098934,0.9514355614922292,False
96,86,374,3,1,short,0.7322681766148929,-0.38124753742445294,-0.3581707043569817,0.7941631737101382,-0.40142568495652275,0.7554276019276861,0.5539952991576269,0.5824257255934181,0.6027347607506698,0.46938229249910834,False
97,78,577,3,2,short,0.7256176266448847,-0.3553489586048562,-0.2846486868435154,0.7062728449334676,-0.35403018033210215,0.5690998544151759,1.0455102892451422,0.9825549837897729,0.9477599028349379,0.7471204840261925,False
98,70,97,3,3,short,0.5250516146955426,-0.28906311956618047,-0.202194143223066,0.5273926360849022,-0.3021433132064042,0.5420820946084098,1.006935799170962,1.0062665718461965,1.0032454412423277,0.7918597489740251,False
99,113,228,4,1,short,0.4354686028234913,-0.29399768315984126,-0.21873143558087565,0.6200019721517573,-0.280314350699396,0.544423205702022,0.902624555502606,0.9183729263174211,0.8784223241274406,0.7523101052832233,False
100,127,384,4,4,short,0.538792435809391,-0.2545788817317832,-0.17647836009691087,0.4925286066254256,-0.28727248593893906,0.4268875177552091,0.9390340352052997,0.9218844761278684,0.8667923101903965,0.7731526174608631,True
101,129,203,4,0,short,0.9149904757623203,-0.5111773001844997,-0.3092475905849942,0.9156580019489449,-0.5473358904294785,0.9275090452835262,0.6996749829696509,0.7028042878084352,0.6964759086761217,0.5157750201797643,False
102,130,276,4,1,short,0.6162742367541141,-0.2819735279058086,-0.33049726550854774,0.6467320769433831,-0.3152810634781136,0.5975878496591664,0.8613028685931777,0.8286664353015137,0.8205730408691,0.6932762001477587,False
103,135,21,4,1,short,0.3482972626642138,-0.20121655943343358,-0.14724219803026153,0.40384603822103876,-0.2653857628549754,0.4892804011382431,0.8749848786535892,0.9109566692634677,0.876585214739141,0.7921029736696393,False
104,117,771,4,4,short,0.32390164486690404,-0.21140394281650218,-0.16791135506797486,0.41620001530052597,-0.161880606714551,0.3519340847202282,1.009545154632147,0.9858992141884995,0.9711505796408723,0.843173504880023,True
105,138,40,4,0,short,0.30259371775574345,-0.20318479698850428,-0.09854901686265141,0.35748911453352583,-0.20519493995868182,0.36522864951765466,0.9858342146854073,0.9908329745526852,0.9874317273135698,0.8510519714653699,False
106,134,550,4,0,short,0.21993965361715914,-0.1416143556355986,-0.06826493597360499,0.2281383522935172,-0.11107939893666012,0.19668575748652828,1.0115914384264688,1.0100197047226933,0.9866414895954918,0.9034274781135745,False
107,136,628,4,0,short,1.105055650690047,-0.5769654884074819,-0.5457909017977487,1.1941829351678044,-0.5473871708242172,1.0454431576524574,0.7336766665833472,0.6893300462205666,0.6638258490850945,0.46523539345993054,False
108,104,491,4,2,short,0.43388363714662337,-0.2554146053940822,-0.07172742702216078,0.37927935259848156,-0.2306134086280637,0.33703139594606685,0.8688063078871914,0.8607276713827667,0.8654100331430534,0.796279862405735,False
109,107,768,4,4,short,0.11653467140583101,-0.09095670420259254,-0.010178608685009458,0.15144431031447372,-0.09285597681367208,0.1271854974958409,0.9377029162683337,0.9670600554727256,0.9431051168067398,0.9317713640546312,True
110,126,457,4,2,short,0.8283326771685329,-0.45287287181580976,-0.36233944301145804,0.8958164423595171,-0.48583990956768847,0.8801318345175021,0.9400180367161636,0.9216248260194262,0.9181632869198205,0.6642360451739564,False
111,122,568,4,1,short,0.329422706496778,-0.19545361938821004,-0.24015598399607246,0.44211118548044953,-0.18727424444401225,0.508502512240069,1.0433145345105135,1.0203738517465233,0.9840375244819648,0.8287792540020952,False
112,110,642,4,1,short,0.23347986206247193,-0.13020367543668387,-0.011506486684766136,0.18636837839887255,-0.14219134451065146,0.19470127350342192,0.9072672032854546,0.9208856123678214,0.9327305595661752,0.8921642699155673,False
113,109,458,4,4,short,0.30741715259580626,-0.16325401816792923,-0.12292767247592186,0.31714042663747904,-0.15281705212213656,0.2555682719602702,1.0944787107015028,1.089771398072942,1.0743389778025005,0.8893466863319821,True
114,106,232,4,2,short,0.4736188425587081,-0.2520490126571966,-0.17988512183992933,0.465675650255543,-0.25380317208566416,0.4368254081756539,0.9324484461233041,0.9373522844790078,0.9485592004584427,0.7937537638769602,False
115,115,19,4,3,short,0.7928654964756061,-0.40621108137747675,-0.3205674577599516,0.8291484266101207,-0.44397077255580375,0.725258037018083,1.0082715085576952,0.9832506788038438,0.9744612339799865,0.7142060087391505,False
116,137,490,4,1,short,0.056600535870777784,-0.03313191265726272,-0.022965351101032094,0.07754546248132632,-0.02824491478841982,0.0392037495951945,1.021950515759283,0.9830591851839826,0.8964948349273233,0.9701433478377876,False
117,118,131,4,0,short,1.209313112364918,-0.6332624500712993,-0.5205534691105453,1.2058498349051527,-0.6326207777329101,1.161354554981734,0.6050439039173581,0.6044500053656493,0.6049356874455861,0.38038734824114884,False
118,139,480,4,3,short,0.09114191704291842,-0.05425629871202614,-0.040145506062227096,0.09480728699189508,-0.04751862052409403,0.09927776860063131,0.7121200837108604,0.7158357861797531,0.7160769425628649,0.9148802444005645,False
119,108,316,4,0,short,0.22734165805147497,-0.16152642533495964,-0.09746141673439068,0.2841035574747276,-0.1229289156469182,0.25987311592162654,1.0301676599644984,0.9871010982682012,0.9218024080205476,0.8822413544855785,False
120,125,634,4,3,short,1.0202231649654698,-0.471482778732721,-0.5075758837933565,0.9161271759751594,-0.4298168287292371,0.8847027063547697,0.9123203245941186,0.9455597542666626,0.9510158008439479,0.6511789685377785,False
121,111,294,4,3,short,0.49292853016864857,-0.2599240384481582,-0.18307110161063764,0.44841986477440415,-0.24855017560874149,0.45045320808284195,0.8287883459111239,0.8323690389689715,0.8261920175723768,0.7476502627773891,False
122,128,129,4,0,short,0.6384297149095037,-0.36743283648909125,-0.1714069764696261,0.6891658728275647,-0.3918288421179443,0.5496188122292882,0.7828558152543903,0.7670314598996905,0.7840049404375329,0.6591373673157852,False
123,124,132,4,4,short,0.2708781183958665,-0.2137523256030788,-0.030248768200036993,0.30271573293447473,-0.17958042913759276,0.3121761503402062,0.987070039138591,0.989850086338882,0.9651067841355165,0.8672276594598238,True
124,123,774,4,3,short,0.020226417146416174,-0.011052001901486214,-0.007447748414259037,0.022495830788367675,-0.010338128125204502,0.015356068572183112,0.43183206887755127,0.43580197758290873,0.4400262916469954,0.9515658637953363,False
125,132,314,4,4,short,,,,,,,,,,,True
126,121,288,4,1,short,0.20887278570461768,-0.15862450017327237,-0.02156256684657677,0.1994451696056772,-0.11669038905038231,0.22641308083485712,1.0202835089901527,1.0425258520659808,0.9962282723313263,0.9077837547992545,False
127,102,587,4,2,short,0.22854814275767957,-0.14126772751405087,-0.0826549839329907,0.2851252968421134,-0.12545227393444516,0.18745607012737384,0.8214958618685559,0.7939571116900926,0.722264922562915,0.8389912542606153,False
128,116,14,4,2,short,0.730877654378401,-0.4429794960952259,-0.2539345644471238,0.8013050035339262,-0.448582301438739,0.7694986629217044,0.7186872153278145,0.7183757328646363,0.7262831195631473,0.5756434409234414,False
