row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_2_2,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,normalized_error,held_out_in_this_feature_fit
61,44,167,2,3,short,0.5226604018184025,-0.23593614604580165,-0.30361127233799257,0.5189327939754558,-0.24063898940183387,0.522250580105529,0.7005117737282868,0.700247129271941,0.6973676003367545,0.6523319417007897,False
62,49,112,2,2,short,0.40733339135918545,-0.2514972360039184,-0.20700090947557964,0.49282733341555107,-0.23330284992514774,0.4915128845124976,1.150740838458062,1.1385290456727122,1.1192159854275097,0.8477571896489502,False
63,61,256,2,1,short,0.35715104204326603,-0.18242418600504262,-0.1930700303247712,0.38826385400785773,-0.1775670583262474,0.3628607119932133,0.9598073076356864,0.9574494137837195,0.9696434340118164,0.8337132043053255,False
64,56,157,2,2,short,0.7369259436277272,-0.3512005702029172,-0.375379969570122,0.7217397293657151,-0.39549538311024557,0.7863548195625542,0.7898707074943742,0.8063689417406718,0.7758570046163951,0.6258216979110514,False
65,48,477,2,0,short,0.9849661325404832,-0.5610592085752627,-0.41992450913346724,1.1021482344319233,-0.5681774970844765,1.0120113695305184,0.7537188461726211,0.7238489674670916,0.730247554212056,0.5119078457809063,True
66,97,277,3,0,short,0.7332931619025488,-0.3366179824400207,-0.34673493540275124,0.7552762029039229,-0.3668781003480128,0.6245836025626424,0.9564032857671648,0.9065541922841608,0.8606138663986564,0.7010304077226377,True
67,71,369,3,2,short,0.5439807093733249,-0.31399329548033167,-0.2377975966724638,0.5680746563911236,-0.2746291025490972,0.5425196729365335,1.1356347750847584,1.130828507351588,1.1190890547515882,0.8220904117099257,False
68,69,551,3,3,short,0.41015803245821875,-0.1139905739994157,-0.295493989896345,0.42925539579396416,-0.14055596869561288,0.3376066704605456,0.8567839872349553,0.8479123435131476,0.8570288402126571,0.788051399050226,False
69,90,741,3,4,short,0.8375294721730291,-0.35628249723824484,-0.54964536483524,0.8352399879660668,-0.38522240309882616,0.9212282316532932,0.8000086559519722,0.7991465007758304,0.7660911718757475,0.5900057580996513,False
70,83,94,3,3,short,0.7130507426262336,-0.40131537239650317,-0.3452709963108342,0.8099706692231131,-0.4344667717873836,0.8440806936593488,0.6966527701866707,0.7270017131618489,0.7236900073306187,0.5649643551092703,False
71,99,738,3,4,short,0.9534126440056758,-0.5914788088975449,-0.3619332355652096,1.0567294085625694,-0.5965563946180396,1.1147896499681045,0.7699560095220687,0.8093446719292091,0.8095040991911963,0.5491993800625137,False
72,91,93,3,2,short,0.3994081396688447,-0.19894262268021198,-0.18843294150292866,0.392603816452853,-0.19179340976338882,0.36689903019892994,0.8433905016660146,0.8495939396427707,0.8620901354110656,0.7897760022436114,False
73,76,555,3,1,short,0.6523792377353885,-0.34222798984888325,-0.2839289175065234,0.6827056736674417,-0.35968053671709127,0.6377029465702685,0.8220420266646048,0.8211606640983489,0.8209578584476485,0.6722830082561334,False
74,98,329,3,0,short,0.13944096346681348,-0.07631431695786381,-0.015486085900894033,0.108807624410741,-0.0762986336245741,0.10891616814150488,1.163439211553496,1.1836654765554564,1.202108077087829,0.9591394459183743,True
75,75,57,3,1,short,0.29885835410518263,-0.16868172807136989,-0.10808951661197658,0.31680660398068294,-0.15150783126675746,0.24289787567018056,1.0039541379283201,1.0073345512211995,0.9735174478316443,0.8737614842298379,False
76,95,291,3,1,short,0.47530951137756816,-0.25606909644850984,-0.27169276657577557,0.5380627217077202,-0.24680634920646616,0.5416725186507835,0.7573982391020229,0.7804943806966275,0.7800643065000754,0.697367782796768,False
77,101,23,3,2,short,0.37915298527751884,-0.17587558361142172,-0.12621256270740763,0.28864562721009346,-0.15929506584008496,0.27119259538091156,0.8864157442998712,0.9123442361253761,0.9186348546529296,0.8398923163278503,False
78,84,173,3,4,short,0.9751741853987703,-0.5036153452737016,-0.45651148890630666,1.1619399100332821,-0.4888834919047036,0.7959604499081594,1.5891585149728547,1.565218548589644,1.4485618967783453,0.8283298799462081,False
79,94,405,3,1,short,0.1941056038054771,-0.08355892458517938,-0.11544224715374031,0.19741658993279076,-0.06643970297747644,0.15219961599560036,0.9640922260032471,0.9612270177070129,0.9421564708854819,0.9097760850361933,False
80,92,695,3,0,short,0.5393374802264796,-0.2397246389021024,-0.386873736385227,0.6649211893370569,-0.2623579961100022,0.6153331038962929,0.7423227534588727,0.7734504099873171,0.7814778383175041,0.6591056387640684,True
81,81,560,3,3,short,0.4871368804750021,-0.18852235007062712,-0.28607074021343415,0.421707826775068,-0.2192064525063213,0.4800944436149967,0.8362700759188575,0.8810061117201349,0.860918125960154,0.7616978226506328,False
82,80,307,3,2,short,0.5476643768150855,-0.29315339505115506,-0.4043097740876216,0.7611638763994568,-0.3218422476697095,0.7779615042147138,0.8516390982523415,0.9493614774866346,0.9838920804668735,0.7133540714206799,False
83,73,406,3,0,short,0.03557939871898916,-0.002381107703413203,-0.051766270146796765,0.12130762127018005,-0.04171652397622131,0.09216709763828487,1.622377108166138,1.7933498113330113,1.804478399762155,0.986485304977312,True
84,100,633,3,4,short,0.36790586490019206,-0.1562638709183922,-0.24012006324010776,0.4009969607388527,-0.18753634312177914,0.4072208341749737,1.0830917730835854,1.0957797589290217,1.0862291733859801,0.8580282982022591,False
85,77,72,3,0,short,0.6139307018862201,-0.3505275118664078,-0.23290481536541538,0.5702334403645949,-0.31877945564912746,0.639792457113024,0.8780317959550784,0.886891034501916,0.8451503220868326,0.7135394547927224,True
86,74,473,3,1,short,0.5911448936705826,-0.26575279405247615,-0.4604006093060974,0.7940410692694688,-0.29944911828575516,0.7387653251312946,0.9547432532223494,1.0731905494748455,1.109139128380312,0.7560918651363326,False
87,79,778,3,2,short,0.5823842978174928,-0.3933280070480249,-0.21761273565675388,0.6478126891125826,-0.301773171209742,0.6082285796773391,1.173444604778309,1.2021244549422725,1.1772628186118999,0.8207686112503967,False
88,87,41,3,2,short,0.5684293935995357,-0.3071436413155354,-0.29117969779163283,0.5809583171726845,-0.27839095477853537,0.6066484300904907,0.7600500922398491,0.7671824495896552,0.7575691463973652,0.6647206716460431,False
89,93,293,3,1,short,0.11362736309995075,-0.042356819641617666,-0.06781741931712609,0.10526515369117986,-0.041738266323458145,0.09067392582930087,0.9567633066833138,0.9588349271869387,0.9570547427572756,0.9467705883159448,False
90,96,496,3,3,short,0.33352157694841844,-0.11550208245286937,-0.24124691946539323,0.3368114738545378,-0.1308044873724916,0.3293010702233864,0.8740731649619169,0.8767704074814218,0.8726277434711756,0.8212261473602045,False
91,88,18,3,4,short,0.5593633329418715,-0.2118006237594363,-0.38814962030840683,0.5483118296039272,-0.20784227003397016,0.5382777859781138,1.0309600202989881,1.032684762740076,1.0326178742527923,0.795425424640713,False
92,72,199,3,4,short,0.38870313103143883,-0.19562630232367303,-0.09102096596158171,0.34289059952647555,-0.19802747659822692,0.2645524832262399,1.1676252430366891,1.1695409744259555,1.1288830882753267,0.8895291812867907,False
93,82,263,3,0,short,0.2751998895815041,-0.19369617241886805,-0.07308264102933106,0.3097909284030847,-0.19187097868339517,0.36069338695264924,0.7393496323337896,0.7627526700838131,0.773151462126996,0.7850192453371764,True
94,85,470,3,3,short,0.5406072301031604,-0.20308866044398008,-0.3750312588324247,0.6280682773916693,-0.25615099368875494,0.5458626475234899,1.0341410856860602,1.0289173411116228,1.0165343078449096,0.7866793135977248,False
95,89,211,3,3,short,0.07417685925407463,-0.0326041020570155,-0.053517135669273054,0.09544722744508584,-0.032129364026318497,0.07679391288646326,1.0115031164224926,1.0106412187943852,1.0081337802165584,0.9612940783881511,False
96,86,374,3,1,short,0.732269029985711,-0.3812472196107132,-0.3581701295971915,0.7941631498153918,-0.4014265933800295,0.7554267777617206,0.5539947585730691,0.5824258025154619,0.6027351823348526,0.46938229196319636,False
97,78,577,3,2,short,0.7283928245570443,-0.3481769661204385,-0.28990580482928435,0.701341234044731,-0.35366644965341204,0.5683647796046071,1.0448330306525637,0.983697331047361,0.9480730104904184,0.7474803140815323,False
98,70,97,3,3,short,0.5250395790067376,-0.2890566910631025,-0.20220293238268844,0.527397770325362,-0.3021437104656748,0.5420917812966142,1.0069375451238962,1.0062682164726695,1.0032420434365537,0.7918597511517886,False
99,113,228,4,1,short,0.43557727446972694,-0.29400264079726374,-0.2187318124701621,0.6199710932074666,-0.28032890882712225,0.5443441768637048,0.9025940673106675,0.9183802802371035,0.8784459811780356,0.7523101151311009,False
