recording,monkey,family,p,m,tau,horizon_ms,mean_nmse,outer_fold_sd,mean_persistence,valid_folds,max_condition
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,1,1,0.0017421494063689,1.2008677331006762e-05,0.0487341843284651,5,9.312328147614592
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,1,10,0.9508665305413274,0.0049680087704455,2.3101164923594677,5,9.312328147614592
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,2,1,0.0039070256553838,2.6836334414543825e-05,0.0487341843284651,5,4.615157650132831
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,2,10,0.9718815615734212,0.0049773876554795,2.3101164923594677,5,4.615157650132831
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,5,1,0.0160359703159069,0.0001176875666742,0.0487341843284651,5,1.7613866101294526
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,5,10,0.9761021374611112,0.0040651029587982,2.3101164923594677,5,1.7613866101294526
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,10,1,0.0469813217331246,0.0005928693344406,0.0487341843284651,5,1.2098181903749166
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,10,10,0.8828765565089631,0.0057547223414229,2.3101164923594677,5,1.2098181903749166
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,15,1,0.0382263064607575,0.0004393205862847,0.0487341843284651,5,1.0431101076888012
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,15,10,0.9853094625887462,0.0044940002732026,2.3101164923594677,5,1.0431101076888012
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,20,1,0.0482668759975192,0.0006120490591887,0.0487341843284651,5,1.4822751687542666
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,20,10,0.9152016733013432,0.0072503886844251,2.3101164923594677,5,1.4822751687542666
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,25,1,0.0377412500620859,0.0003900184489911,0.0487341843284651,5,1.0491382079510134
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,25,10,0.9698926583943916,0.0033722119475274,2.3101164923594677,5,1.0491382079510134
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,30,1,0.0476130330805475,0.0006414410042488,0.0487341843284651,5,1.3817703825819734
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,30,10,0.7282310597521382,0.0059637642705274,2.3101164923594677,5,1.3817703825819734
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,40,1,0.0482156061340952,0.0006111553232319,0.0487341843284651,5,1.842032399711332
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,40,10,0.9168366772862016,0.0035715748550532,2.3101164923594677,5,1.842032399711332
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,50,1,0.0482724920007759,0.0006190656939095,0.0487341843284651,5,1.38550798177619
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,50,10,0.9082077227215184,0.0072293620062223,2.3101164923594677,5,1.38550798177619
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,75,1,0.0339498586377172,0.0002849856758939,0.0487341843284651,5,1.0658735423141592
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,75,10,0.9847347621375856,0.0045370966764558,2.3101164923594677,5,1.0658735423141592
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,100,1,0.0479097911623211,0.0006112090178486,0.0487341843284651,5,1.3989122046338722
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,2,100,10,0.7751216110492771,0.0061750845326841,2.3101164923594677,5,1.3989122046338722
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,1,1,3.594899262618844e-05,3.985160609791746e-07,0.0487341843284651,5,99.11039431610388
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,1,10,0.4356381621159825,0.0039058115053188,2.3101164923594677,5,99.11039431610388
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,2,1,0.0002227088362392,2.358604330216948e-06,0.0487341843284651,5,23.13707048820481
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,2,10,0.5568178932032389,0.0045911286713307,2.3101164923594677,5,23.13707048820481
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,5,1,0.0044676207646348,3.610898275891873e-05,0.0487341843284651,5,2.759027232774537
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,5,10,0.8592699481117332,0.0050231437936768,2.3101164923594677,5,2.759027232774537
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,10,1,0.046912153350882,0.0005876078580047,0.0487341843284651,5,1.5359146595086408
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,10,10,0.8366329737065004,0.0072428638283542,2.3101164923594677,5,1.5359146595086408
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,15,1,0.0375114818374692,0.0004215193916031,0.0487341843284651,5,1.3817946789169449
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,15,10,0.7278761978912989,0.0064748201799717,2.3101164923594677,5,1.3817946789169449
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,20,1,0.0482193113812739,0.0006113682786168,0.0487341843284651,5,2.001330720138444
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,20,10,0.8711168791534794,0.0047061486701926,2.3101164923594677,5,2.001330720138444
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,25,1,0.0377785745677075,0.0003983032292789,0.0487341843284651,5,1.3862105848264126
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,25,10,0.8942798918435584,0.0061995934150243,2.3101164923594677,5,1.3862105848264126
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,30,1,0.0474320670054931,0.0006389881253099,0.0487341843284651,5,1.5580335876929432
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,30,10,0.6257809309844476,0.0072964335053841,2.3101164923594677,5,1.5580335876929432
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,40,1,0.0482179602109799,0.0006155967867073,0.0487341843284651,5,2.324974337818148
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,40,10,0.8559039905684067,0.0061254418554596,2.3101164923594677,5,2.324974337818148
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,50,1,0.0478610394624063,0.0006236891016276,0.0487341843284651,5,1.5425818377019371
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,50,10,0.7428312772292334,0.0078481109191299,2.3101164923594677,5,1.5425818377019371
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,75,1,0.0337746006916676,0.000284411771899,0.0487341843284651,5,1.7483229254293104
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,75,10,0.9424016195379744,0.0072797477084136,2.3101164923594677,5,1.7483229254293104
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,100,1,0.0478936042356637,0.0006073764806843,0.0487341843284651,5,1.563174386300292
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,3,100,10,0.6812595396534872,0.0079206529702339,2.3101164923594677,5,1.563174386300292
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,4,1,1,8.188977350419012e-07,1.2475961244329226e-08,0.0487341843284651,5,1443.024132420805
monkeyT_session-y070423002-6_lfp-5,T,embedding,0,4,1,10,0.120849819965178,0.0014648835492487,2.3101164923594677,5,1443.024132420805
