macro_f1,accuracy
0.30117149152291345,0.31734006734006737
0.2867901225536181,0.30387205387205385
0.308175991138072,0.32323232323232326
0.2794286547629398,0.2946127946127946
0.2928298191262767,0.31313131313131315
0.27553899230883,0.29292929292929293
0.2731990178880131,0.29208754208754206
0.28423975962675535,0.29713804713804715
0.288970419361441,0.3055555555555556
0.28647226677727716,0.3063973063973064
0.2924723984316467,0.30808080808080807
0.32086792122657776,0.3367003367003367
0.29562440007307356,0.3106060606060606
0.3140611230719312,0.32996632996632996
0.2991687184974727,0.3114478114478115
0.2959780312603712,0.3106060606060606
0.28867090451203636,0.3063973063973064
0.3046183406187313,0.31734006734006737
0.28600302952688317,0.3055555555555556
0.2899785404295772,0.30892255892255893
0.2840064030142528,0.3005050505050505
0.29009643395683193,0.3047138047138047
0.2935998768112764,0.30723905723905726
0.2820963533973791,0.2988215488215488
0.27812959514907964,0.29713804713804715
0.2763473418933027,0.29713804713804715
0.30844083665266686,0.3291245791245791
0.30290077078143635,0.32154882154882153
0.2926713866469178,0.3122895622895623
0.28517802676562065,0.3021885521885522
0.2885757433825564,0.30303030303030304
0.29898228869821647,0.31902356902356904
0.26287982094163137,0.2803030303030303
0.31141108041670224,0.32491582491582494
0.29468461119748496,0.3106060606060606
0.29259007611916266,0.30892255892255893
0.3044666424056026,0.31902356902356904
0.2912214863081148,0.3063973063973064
0.2986042178273274,0.31734006734006737
0.28298643559593123,0.3005050505050505
0.2937436153489548,0.3122895622895623
0.2915655732807452,0.30976430976430974
0.2849963869152819,0.3005050505050505
0.30203707342376934,0.3181818181818182
0.2867965442037956,0.3021885521885522
0.2937944710777041,0.30976430976430974
0.29597834840506043,0.31565656565656564
0.30921769178374336,0.3265993265993266
0.2874493632580642,0.30134680134680136
0.289371390856302,0.3055555555555556
0.2989923511661772,0.3148148148148148
0.28922937816111727,0.3055555555555556
0.27663332024737936,0.2895622895622896
0.303576309521494,0.31734006734006737
0.30038606339286744,0.31734006734006737
0.2926744935888471,0.30976430976430974
0.2960165377876711,0.3122895622895623
0.31751987445730917,0.3324915824915825
0.2970830949221061,0.30892255892255893
0.2956304932534242,0.31734006734006737
0.28032080302035484,0.2988215488215488
0.2821393322491553,0.2988215488215488
0.29948398173643703,0.3148148148148148
0.3044862139541806,0.31986531986531985
0.2989192021220745,0.31313131313131315
0.2724200531993944,0.2887205387205387
0.2819434916008801,0.3005050505050505
0.2908786081252056,0.30723905723905726
0.2968120743935326,0.3114478114478115
0.27569404868574576,0.2996632996632997
0.288879972482725,0.30723905723905726
0.2915604787425999,0.3063973063973064
0.30269691557980627,0.31986531986531985
0.2918147583326434,0.30723905723905726
0.31871049607232127,0.33164983164983164
0.3070331079287822,0.32491582491582494
0.28425508479412603,0.30303030303030304
0.303489509813069,0.3181818181818182
0.2912129276269267,0.30892255892255893
0.30008186982463564,0.31734006734006737
0.2636371692502539,0.2760942760942761
0.29208950128666156,0.30723905723905726
0.2986809479319601,0.31565656565656564
0.27630511577160755,0.2904040404040404
0.31146471431900286,0.3282828282828283
0.27222810010369614,0.2887205387205387
0.28999407671671934,0.3055555555555556
0.30484800555934916,0.32154882154882153
0.29767216883787734,0.3148148148148148
0.30177751282221227,0.3181818181818182
0.2809046237329463,0.29713804713804715
0.2838999031628768,0.30134680134680136
0.29379860893842585,0.3122895622895623
0.2872294746654649,0.30134680134680136
0.2858239597770027,0.3055555555555556
0.2862647729569372,0.3021885521885522
0.3115364023423434,0.3274410774410774
0.2868178702646155,0.3063973063973064
0.30435611433969106,0.31565656565656564
0.3036174426806093,0.32323232323232326
0.3061290729674749,0.32575757575757575
0.2746806052974703,0.29208754208754206
0.29134121746181424,0.30723905723905726
0.2710609123199008,0.2845117845117845
0.3099733615388536,0.3282828282828283
0.27562793340427877,0.29292929292929293
0.2989830945145343,0.31565656565656564
0.3063759002360074,0.32154882154882153
0.2973329902652044,0.3164983164983165
0.2899976180902399,0.30892255892255893
0.2731957556836069,0.29124579124579125
0.31315804565343947,0.32996632996632996
0.3048453168761012,0.32154882154882153
0.31359382731115487,0.3274410774410774
0.3295741028763228,0.3442760942760943
0.29821601514173296,0.30976430976430974
0.3182924480180112,0.3324915824915825
0.28223165170921066,0.2996632996632997
0.2890581543063761,0.30134680134680136
0.28087806600001003,0.2996632996632997
0.3017455250397651,0.31902356902356904
0.30391800060412244,0.3207070707070707
0.2903116780042257,0.3047138047138047
0.28847482190118506,0.30387205387205385
0.2968014032769994,0.31313131313131315
0.2963377313540567,0.3122895622895623
0.2871595094745761,0.30723905723905726
0.28649896595156354,0.29797979797979796
0.2939824450063038,0.3106060606060606
0.2930542030058509,0.30892255892255893
0.29736104643696315,0.3106060606060606
0.3125084152360689,0.3282828282828283
0.3140927678630248,0.32575757575757575
0.2875266238879932,0.3021885521885522
0.28819273863301736,0.30387205387205385
0.28412202124479363,0.30134680134680136
0.283805255552442,0.29545454545454547
