index,macro_f1,accuracy
62,0.16341383774265297,0.17255892255892255
63,0.17200034024493518,0.17845117845117844
64,0.16232553799161822,0.1734006734006734
65,0.15377995644979903,0.1590909090909091
66,0.17153840436621529,0.17592592592592593
67,0.1769407238189067,0.18265993265993266
68,0.17949039078843643,0.18265993265993266
69,0.17055813164138697,0.17424242424242425
70,0.1631451178507394,0.16582491582491582
71,0.1586011697907063,0.16077441077441076
72,0.18210465365257,0.18771043771043772
73,0.16128254604788797,0.16498316498316498
74,0.17934495904235195,0.18013468013468015
75,0.1687941110869269,0.1750841750841751
76,0.16735218797133342,0.17003367003367004
77,0.14388835573693826,0.14646464646464646
78,0.15851072096564153,0.16245791245791247
79,0.17358654875896432,0.1776094276094276
80,0.16774205037144532,0.1691919191919192
81,0.15813439511265773,0.16582491582491582
82,0.12768163211492714,0.1388888888888889
83,0.1568201640675646,0.16498316498316498
84,0.16418527952507908,0.17003367003367004
85,0.16584633706023202,0.16835016835016836
86,0.16066728319170145,0.1675084175084175
87,0.18360665362643538,0.18855218855218855
88,0.1618433935269939,0.17424242424242425
89,0.1614060396955426,0.1632996632996633
90,0.16002153953934692,0.1675084175084175
91,0.19572378289784206,0.20202020202020202
92,0.18797458687438517,0.19023569023569023
93,0.14704412834811106,0.15404040404040403
94,0.1556178941664596,0.15993265993265993
95,0.15410476940237028,0.15993265993265993
96,0.1682493554891876,0.17003367003367004
97,0.1702042082385937,0.1776094276094276
98,0.17018801380594475,0.17592592592592593
99,0.1432752030264647,0.1447811447811448
100,0.15080300418247877,0.1590909090909091
101,0.1822277808031001,0.18181818181818182
102,0.1695146984885234,0.17087542087542087
103,0.1647425535198628,0.17087542087542087
104,0.16848777175061555,0.17087542087542087
105,0.16114348673367593,0.17087542087542087
106,0.15280592632574175,0.1590909090909091
107,0.16902081803570526,0.1717171717171717
108,0.17656514116867864,0.18097643097643099
109,0.1853163091305666,0.18855218855218855
110,0.18519726660580857,0.18855218855218855
111,0.1429315885000155,0.14814814814814814
112,0.15961664288821395,0.16666666666666666
113,0.1619479681629528,0.16245791245791247
114,0.1559914528441554,0.1632996632996633
115,0.16164956209451908,0.17255892255892255
116,0.17052418688833812,0.17592592592592593
117,0.1751826256206661,0.17929292929292928
118,0.17939522772176617,0.18265993265993266
119,0.16617486887894142,0.17003367003367004
120,0.15701995356412085,0.1632996632996633
121,0.1720791374563557,0.1776094276094276
122,0.16864234669798528,0.1717171717171717
123,0.1548188332807864,0.1574074074074074
124,0.15318394544906636,0.15572390572390574
125,0.1577840449215837,0.16245791245791247
126,0.17089380215149866,0.1750841750841751
127,0.14987635650060196,0.1531986531986532
128,0.17573311030483366,0.17845117845117844
129,0.1812007806306267,0.18434343434343434
130,0.17396403444504274,0.17845117845117844
131,0.14782228626599694,0.14983164983164984
132,0.16719912154072603,0.1717171717171717
133,0.15161210460855093,0.15656565656565657
134,0.1379288674944377,0.14057239057239057
135,0.17763216725062467,0.18602693602693604
136,0.16681503177910517,0.1717171717171717
137,0.16673244421903252,0.17592592592592593
138,0.15717229943401592,0.1632996632996633
139,0.15935282554449537,0.1632996632996633
140,0.17670889716699356,0.18013468013468015
141,0.1719290822815306,0.1734006734006734
142,0.1489106887029414,0.14983164983164984
143,0.15997025296257783,0.16161616161616163
144,0.14631254605591149,0.14983164983164984
145,0.15582821738167296,0.16161616161616163
146,0.17613964932809753,0.18265993265993266
147,0.16033919660758766,0.1691919191919192
148,0.15449803847724133,0.16414141414141414
149,0.1646541412084073,0.17003367003367004
150,0.172114405009363,0.17676767676767677
151,0.16255836533108745,0.1632996632996633
152,0.16457808953989775,0.1675084175084175
153,0.16259127699625459,0.16835016835016836
154,0.15534901943686316,0.16245791245791247
155,0.16417907265365642,0.17255892255892255
156,0.12729068883220704,0.12962962962962962
157,0.15746466397200562,0.16835016835016836
158,0.1671056944680144,0.1675084175084175
159,0.16727517201308525,0.17255892255892255
