row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,window_index,trial_index,stage,stage_name,start_sample,end_sample_exclusive,event_sample,preprocessing_error,cloud_sha256,R1,R2,band_half_width,mse,mean_error,frac_inside,normal_x,normal_y,normal_z,u_x,u_y,u_z,v_x,v_y,v_z,usable,unusable_reason
52,51,275,2,4,short,317,52,5,post_GO,4500,4800,4500,,39d24bea245e11b0161386ebe9abeb2ff7d8eacea4b7e83b29855d62cecc47bc,3.8943612045417644,1.1565391924913702,1.0478228937237908,0.011435354591625778,0.00994603581558899,0.8605442176870748,-0.4273013049917437,0.7966151642981422,-0.42757206967082984,0.5648826786424022,0.604484896076605,0.5616988248029727,0.705918659706724,-0.0015134151776950988,-0.7082912927972238,True,
53,63,254,2,0,short,318,53,0,pre_TC,2584,2884,2884,,02f54cab3a9d47129829e0f7357f0f1f7d92a2bc6d1b73c82eef3e029c884941,3.3011644706405754,0.9098013410029069,0.7770775123514229,0.008088207898968577,0.013866192428181446,0.826530612244898,-0.4220564389428723,0.8032046198222295,-0.42039350737504194,0.5673732764854389,0.5957015090978752,0.5685308058396589,0.7070756165199301,0.0014320456494249234,-0.7071364944395239,True,
53,63,254,2,0,short,319,53,1,post_TC,2884,3184,2884,,ace6abf5138525c2833f5e7a75064a89b38bb21647968fee22df9e79e65096b6,5.529592806871836,1.4092067370165282,1.3935692245851372,0.010073742825116902,0.0070548344043092365,0.8741496598639455,-0.42279353284189475,0.7963688866576812,-0.43248378576621216,0.5705541257172891,0.6046959709577907,0.5557074521134252,0.7040693277043459,-0.011805891369141452,-0.7100330997319284,True,
53,63,254,2,0,short,320,53,2,pre_SC,3463,3763,3763,,5ccd8e064194d4aa6b74717ee1f59b381b448937edde5a104f38afa4c51572e0,5.284841300260479,1.2758756543972614,1.4614215466442784,0.009735971654277443,0.007443550357584128,0.891156462585034,-0.4290360537736796,0.7993319436270477,-0.42070952979426857,0.5675600178964291,0.6008835968387668,0.5628627977895782,0.7027116696396278,0.0027105253204198487,-0.7114695793951937,True,
53,63,254,2,0,short,321,53,3,post_SC,3763,4063,3763,,b52711f7f2dfbd23858e6b259adb13be636000989742aecb1403af9a20e679e3,2.86826987174556,0.9006844413591176,0.7076493417216381,0.007448470126403736,0.015588874685964036,0.8401360544217688,-0.42786952395202954,0.7958943939769835,-0.4283454028107154,0.5618282888486723,0.6054352259504062,0.5637350095814109,0.7080089295499292,0.0005484654873515737,-0.7062032673835295,True,
53,63,254,2,0,short,322,53,4,pre_GO,4200,4500,4500,,8d7029c43701565f7e4f244fe17585076af0a2e406334f581e57728ecf26ebd5,3.994785524601712,1.0198085952395648,0.8755196480165518,0.005021614648168825,0.010681814640007035,0.8503401360544217,-0.4207871356371504,0.8016801921387172,-0.4245551271798658,0.569937439399997,0.5977345117003489,0.5638127071045138,0.7057687309965335,-0.00472472801069676,-0.7084265489750987,True,
53,63,254,2,0,short,323,53,5,post_GO,4500,4800,4500,,79efb316528c0721ec93b91fdc285cf2f2152004f101cc2e4a88b50df0a66783,4.831622444449168,1.340587498097538,1.2738375347102384,0.009503140262430754,0.011622412605150777,0.8809523809523809,-0.42283721606526553,0.8017110988717218,-0.4224547344462745,0.5666743206646472,0.597711595153247,0.5671164459955484,0.7071696423132408,0.0004036895556786546,-0.7070437992269687,True,
54,62,220,2,0,short,324,54,0,pre_TC,2579,2879,2879,,58eed51b4d0c3df3a0c0cef5278b352c80ea156729b49f5015dae6613a53bbf0,2.8645021462592735,1.1073770375499896,0.7030099703719673,0.010067557464059716,0.012624945274964721,0.8367346938775511,-0.4367078903857735,0.7858169729580373,-0.43792454085821064,0.5542306544502693,0.6184588592415502,0.5570790079452524,0.7086004516950533,0.0005695934582909679,-0.705609718910432,True,
54,62,220,2,0,short,325,54,1,post_TC,2879,3179,2879,,9592df21e1e9762d0c2ecaa8b4a85a34ac6e175e3b3133c8f9f5d1a76c0fa47b,4.202170453667636,1.2741216097143897,1.0631477354802956,0.008117931719435366,0.013642945668522593,0.8333333333333334,-0.42297590190335976,0.796436174114785,-0.43218145144191855,0.5689241467443119,0.604638325139756,0.5574386163726436,0.705277747883978,-0.010095361984331891,-0.7088592116958834,True,
54,62,220,2,0,short,326,54,2,pre_SC,3463,3763,3763,,c91611b7e3774a775ae17fe36115515aca62302a20138cc1b6f657f0689b55f2,4.173585838529457,1.4976868717078369,1.2361867873856254,0.005392969963478208,0.009329658602987715,0.8571428571428571,-0.4360899065993583,0.7909946473010893,-0.4291305877040092,0.5599091139381739,0.611813705367652,0.5587358714574115,0.7045050585277101,0.0033849468724540532,-0.709690893730178,True,
54,62,220,2,0,short,327,54,3,post_SC,3763,4063,3763,,3f27ddf51fed58123f4c6cd9bfdca8f88c6cb57f6b260fe34fd8030b6bea2bb9,3.8851235608731303,1.2063712718606021,1.072756729645204,0.005960171521001215,0.012427862638419261,0.8503401360544217,-0.42643086928154267,0.7966887495350441,-0.4283033388710338,0.5632370427046653,0.6043890376781275,0.563451794619389,0.7077575484931905,-0.0009630673884639118,-0.7064547579655149,True,
54,62,220,2,0,short,328,54,4,pre_GO,4200,4500,4500,,0f2792a05532cf3eae01661b9b01e44bb29eca8aefaf87f9517130111dfd3390,3.060964372891841,1.1165621250628348,0.7980526856035108,0.007605872665937161,0.01388091513035519,0.8707482993197279,-0.4416264189363555,0.7864785966327086,-0.43176095601165226,0.5545562855708133,0.6175792928546787,0.5577303498743973,0.7052896087646218,0.006872705126825529,-0.7088859807422394,True,
54,62,220,2,0,short,329,54,5,post_GO,4500,4800,4500,,4ad5999e0ef97da37b53c5551255fa13ef0c6de1e5cc4361bc3a55f8726da8e9,3.6926144315098814,0.9738690309483492,1.0278819919492332,0.008312744155291634,0.01206461625211831,0.8435374149659864,-0.4263585505603216,0.8036542207501491,-0.4151605470592942,0.5632481525074361,0.5950019143534399,0.5733447833657352,0.7077922753612544,0.01061203968201252,-0.7063409088766739,True,
55,64,589,2,2,short,330,55,0,pre_TC,2584,2884,2884,,a28b9b61ef0f6eadae545e5c2be5289d32583f0087df04c0f43ab5b058178338,4.572872760600558,1.452668046805165,1.2911119242663205,0.01253323520127036,0.009136685254002814,0.9047619047619048,-0.431552664754074,0.792123319056242,-0.4316282485553753,0.5620453985053029,0.6103586849750273,0.5581820900876081,0.7055971000242796,-0.0017097025701459656,-0.7086111834810741,True,
55,64,589,2,2,short,331,55,1,post_TC,2884,3184,2884,,d3033d7e2a6d779472bd6faddd85863e52b8c4c4481d785f93dee0030d4a9cad,3.8706520798206636,1.4696705257188547,1.1264638142827468,0.0071254846723846675,0.011047513121791084,0.8673469387755102,-0.43507947712084843,0.7873175430492962,-0.4368488697422357,0.5566908689623594,0.6165469666649718,0.5567451071272701,0.7076730353787564,-0.0009614068035063428,-0.7065394190664636,True,
55,64,589,2,2,short,332,55,2,pre_SC,3463,3763,3763,,3e97b5334624f510c6824c1a93672a95cb8c28923c390b5c0b90bfc086565ffb,2.806615703616551,0.832923378012111,0.5856813388640895,0.0041843930538856934,0.010706575190082003,0.8469387755102041,-0.42352596687582017,0.8002664632014369,-0.4244989319856587,0.5673205429138034,0.5996419159047622,0.5644262345763648,0.7062387393579377,-0.001777797831400224,-0.7079715265919821,True,
55,64,589,2,2,short,333,55,3,post_SC,3763,4063,3763,,608c2442daaf2b088b9eed0a6ee558f166e4c8c58a64f4c9053bb55a8618c1cc,4.819477208303627,1.1986613853847965,1.3052731186568414,0.006451481159929414,0.008810222018532628,0.9115646258503401,-0.4267136502350883,0.7957170867305708,-0.4298252884464336,0.5618123544254978,0.6056676168763859,0.5635012123164939,0.7087188011601819,-0.0010274980742410178,-0.7054903295792097,True,
55,64,589,2,2,short,334,55,4,pre_GO,4200,4500,4500,,58c077d616b7d0b21265c065499d4be96b261d0d904fe448f43395b2e6caddd9,4.317075636260923,1.2909358176627974,1.0487569690127814,0.008316282788215832,0.011024141256885408,0.8367346938775511,-0.42985744634472567,0.7965955106998518,-0.42503901956741974,0.5618512760917604,0.6044998615137495,0.5647150263486161,0.7067854832805012,0.003938243605965092,-0.70741697100172,True,
55,64,589,2,2,short,335,55,5,post_GO,4500,4800,4500,,af91147faa7e584f917e1239c551df1f1c6c8abfea73c7478d6fe0b07e36a717,2.9159739872028068,0.9603709825014108,0.8047440459837077,0.006438187815549727,0.012696804889674621,0.8231292517006803,-0.42217969614415946,0.8041842010288832,-0.41839225014232995,0.5686269840766263,0.594376196182139,0.5686653588816288,0.7059940914367099,0.002169845060888964,-0.7082143987726219,True,
56,53,530,2,3,short,336,56,0,pre_TC,2584,2884,2884,,90363afe7da219d5dbf7092014b49dea170b2291e8c9b39fb8fb19bbe4a3a9fd,5.604006902114237,1.8104671820101885,1.646765609741638,0.011444104070313824,0.008361191380963582,0.9115646258503401,-0.4191436111384328,0.790198195828805,-0.4471078667958505,0.5706158066161843,0.6123100165379934,0.547242217749146,0.7061984384587635,-0.0257537367413741,-0.7075454123674751,True,
56,53,530,2,3,short,337,56,1,post_TC,2884,3184,2884,,7eb130c6bf3a30cb52d7418f39b5be10e3adf95688952067fecd2202059c3aa0,4.430586747242497,1.0527172218138232,1.139967757501562,0.006382512234387399,0.008685663519099397,0.8877551020408163,-0.4115266195982735,0.8057269355584811,-0.4259694198854621,0.5721240358981357,0.5921994176701322,0.5674274731265532,0.7094504414754048,-0.010195833791097508,-0.7046815706854108,True,
56,53,530,2,3,short,338,56,2,pre_SC,3463,3763,3763,,deba93b10f7d3672a454f3b3d04a52ab93df335a29a04e22de4e1a8c15e62b58,3.643360038979813,1.2979074865015263,0.9496356623722807,0.009461540139404733,0.010964586778202405,0.8809523809523809,-0.4361432801828975,0.7859533298144284,-0.43824240153699756,0.5564219988599695,0.6182833478062114,0.5550858140956402,0.70722952309415,-0.0017507653057430017,-0.7069818501806575,True,
56,53,530,2,3,short,339,56,3,post_SC,3763,4063,3763,,0bd72bd314ec60f70d21e30f672038954990a109182a855abcc907ad9a6ca704,3.577350312584599,1.0723636605635385,0.871793045880739,0.009835764223379945,0.011217921643740093,0.8707482993197279,-0.4200629646850961,0.8002901873077224,-0.4278816679865338,0.5665301240226044,0.5995923904342322,0.5652721326125107,0.7089363330193341,-0.004957966552331772,-0.7052550561979445,True,
56,53,530,2,3,short,340,56,4,pre_GO,4200,4500,4500,,0c3ceb144dc936102c4412082504e4b4ff40de7554585cff2fd2415dabc7878c,3.555022889554015,1.3995920663122867,0.99029690088683,0.01037412366632914,0.010669484195837508,0.8775510204081632,-0.4352505490711069,0.7844579817932688,-0.44179478758144236,0.5577905422977121,0.6201496005930814,0.5516196006374918,0.7067012596964325,-0.006336220093502237,-0.7074836972386025,True,
56,53,530,2,3,short,341,56,5,post_GO,4500,4800,4500,,f6a7b36ffe8ea3e7b40f8994d08fb7827311bc37d7b513c811cc36ad4588b042,4.808219032159102,1.3481858392836543,1.2685896497870508,0.013148089825161883,0.012579982781482155,0.9081632653061225,-0.4237319082957462,0.7993386089662493,-0.42603879882934004,0.5637521481555645,0.6008808406057005,0.5666795662832509,0.7089674078136681,-6.0074024249151536e-05,-0.7052412431566094,True,
57,56,531,2,0,short,342,57,0,pre_TC,2583,2883,2883,,c6d82ed8f39b976e502a0a39382655fd8484a937684f2a6b767cc900f443b3bc,5.360426880997693,1.4794811096941152,1.4604459221214159,0.010065439973403409,0.008235027536657105,0.9047619047619048,-0.42564226050136705,0.7975385592615595,-0.4275054532591162,0.5653778701296209,0.6032636907957664,0.5625129183718037,0.706524260052675,-0.002272852495441846,-0.7076851730102547,True,
57,56,531,2,0,short,343,57,1,post_TC,2883,3183,2883,,84fbd6974d21bfdf06eb82a354c460297ed6d20c59a432a2b7fbbd14791b31d8,5.096550715770721,1.4133754242995618,1.337226461269006,0.009804693792985462,0.010957597924440725,0.8809523809523809,-0.42523311285851373,0.8022702716986658,-0.41897399785333644,0.5657663338790919,0.5969413204541079,0.5688317109510669,0.7064596628100366,0.004844696384207786,-0.707736726289709,True,
57,56,531,2,0,short,344,57,2,pre_SC,3462,3762,3762,,c976a6fce4d073623d8bf929c7d3ced4054c45f7628106109522c6d8f92ffd4a,4.394423272256529,1.3647877994544975,1.2006480762724165,0.011176314086170343,0.00902753830656537,0.9047619047619048,-0.42740129798006277,0.7968356912649466,-0.4270608991833276,0.5638536764965736,0.6041960419388425,0.5630418940067727,0.706680381775421,-0.00015502177680423723,-0.7075329066425065,True,
57,56,531,2,0,short,345,57,3,post_SC,3762,4062,3762,,bb56de663cb561a04ac467590e624cea0bf284bc2e77cedebd2c597175fa9595,6.842405887312345,1.6046951946922148,1.9257921277784165,0.011132245199833067,0.010325691119823942,0.8979591836734694,-0.40218397825543595,0.8074019654672702,-0.43168288568603225,0.5736977736674409,0.5896945944004465,0.5684462593982957,0.7135256912849408,-0.019035532419185014,-0.7003704279749862,True,
57,56,531,2,0,short,346,57,4,pre_GO,4200,4500,4500,,5978e1abb069260e56d0950e66f888191f66950f1a7ac9115355f976d1e7074b,3.677243903350611,1.155382735909132,1.0194194599166382,0.0068427109464305105,0.010710955927203608,0.8775510204081632,-0.43300100049579204,0.7913990432455673,-0.4315063011355036,0.5594713679027585,0.611299149129201,0.5597366691319509,0.7067544991485086,0.0009511171933770102,-0.7074582484567024,True,
57,56,531,2,0,short,347,57,5,post_GO,4500,4800,4500,,73ce91d15639d66989dbe76e374f8e488ab52a877225ef0365d75d2135f8ff21,4.085780755130295,1.585872463271463,1.1469932528443225,0.014256062603332073,0.013780437454920205,0.8571428571428571,-0.43820438404359824,0.787498325619854,-0.4333858615032302,0.5552601709617172,0.616303356594001,0.5584409684062697,0.7068684887222908,0.0040693730345051915,-0.7073332876760225,True,
58,67,91,2,1,short,348,58,0,pre_TC,2584,2884,2884,,52d5e84a38cef1a7912eb8a88be62a2179682538f2bc0dc32ed41e40c1517b5c,7.517187272194147,1.7084922772656912,2.028460022004259,0.012961729371200425,0.0077035416868488655,0.9183673469387755,-0.42231828845827146,0.8023959835521733,-0.42167279828442406,0.5667161093633671,0.5967912764530512,0.5680431530593303,0.7074461920328106,0.0009262445023436039,-0.7067666004059596,True,
58,67,91,2,1,short,349,58,1,post_TC,2884,3184,2884,,26374248df882f188b88542ed31e7867c9e4c200dcf568e5eac484a259b6a0c5,2.9418902789627532,0.9595393237054998,0.766748853867815,0.005868010747976043,0.013236919263338054,0.826530612244898,-0.43491697566067905,0.7890145694851995,-0.43393920475367703,0.5580579350015119,0.6143743400442807,0.5577772955911732,0.7066955252893687,0.0004235979696703973,-0.7075176712286015,True,
58,67,91,2,1,short,350,58,2,pre_SC,3462,3762,3762,,92fcd35ecdd80c7894385f74db5d8df0041a232191aa0ec7af3ca303eecdba8a,4.427551329187605,1.3460726244118737,1.300644650332913,0.009241322189300178,0.009579563329073212,0.8673469387755102,-0.43221945611311774,0.7934977538432333,-0.4284246216115786,0.5611384854180854,0.6085696003230601,0.5610406774426682,0.7059107181081599,0.0020871531746675664,-0.7082977494328551,True,
58,67,91,2,1,short,351,58,3,post_SC,3762,4062,3762,,549e45d577d9a0efb18513c0d10e903dc8e07065f12f0c026ec3e2409fdef2ca,5.504516815566036,1.341732208081631,1.5299564213710315,0.008571474229159097,0.007630633320752405,0.8809523809523809,-0.4305703780545357,0.8045058339946276,-0.40912041333888843,0.5662933378690476,0.5937691716502819,0.5716205264709019,0.7027951373103738,0.01444070172626541,-0.7112457107825298,True,
58,67,91,2,1,short,352,58,4,pre_GO,4200,4500,4500,,cca8809ac8a7211d841aed26e32c907c5ea321f44212dfa13f263cba174e81e2,3.3850210671626204,1.266736356770999,0.9576697941490215,0.007523020321072482,0.009588856994816092,0.891156462585034,-0.4285018313842158,0.7931476522510305,-0.43278514557347214,0.5628262355471503,0.6090155286488886,0.5588619815699923,0.7068329428374125,-0.0041094516900891664,-0.7073685767169828,True,
58,67,91,2,1,short,353,58,5,post_GO,4500,4800,4500,,8b2db2c83e5d7aed30ccee5cd31f54e86fc6829f1d55c920a2c387aba659b1de,3.613191598647295,1.115086297685512,0.96390494227176,0.008288549261547935,0.009014711887414147,0.8707482993197279,-0.42720904870963855,0.7910002095581798,-0.437962438092037,0.5669337027272995,0.6116864501524355,0.5517480071661575,0.7043284783483625,-0.012583925414101249,-0.7097626641410864,True,
59,37,96,2,2,short,354,59,0,pre_TC,2576,2876,2876,,378dfec83ca127715c3ef1a6befbb24b5651e40d8f95c93f36cd0cb9da6c3a96,3.9063077604365,1.5569367947171002,1.1311760079096644,0.009927444409955239,0.01212848323958441,0.8707482993197279,-0.43572273789284366,0.783205506898698,-0.4435480015136106,0.5530072139249438,0.6217523670782614,0.5546233094448432,0.7101610500655015,-0.0036232576685216455,-0.7040299389754188,True,
59,37,96,2,2,short,355,59,1,post_TC,2876,3176,2876,,3355a6a86432a1fcc8c47af7caf046588f12fa8534f0cdab9ecff19508a3c459,3.9103716732461424,1.3309771263140544,1.0237029993057165,0.011904364868922207,0.015457159109632858,0.8571428571428571,-0.44076620704255515,0.7881022477432711,-0.4296742927280189,0.5576785257655799,0.6155166353748801,0.5568966991073988,0.7033632152943806,0.0058411196521575,-0.7108066324197886,True,
59,37,96,2,2,short,356,59,2,pre_SC,3462,3762,3762,,d19d2abefbc04c1ca6aadd4c5262c27c9302ac66c34fa313fc45aa363e567f9a,3.351831978987925,1.006720141400388,0.7313858937702137,0.006666761427382454,0.01237026751415353,0.8163265306122449,-0.4287866998781643,0.7968252311517575,-0.42568946076634473,0.560483558593255,0.6041947538172898,0.5663981638443982,0.7085196867795802,0.004272055665926616,-0.7056781157058457,True,
59,37,96,2,2,short,357,59,3,post_SC,3762,4062,3762,,a2139180d9aaf528e36cfa6c685de107861d5a3e6bd6180941a27c335762bbcf,4.622695456283834,1.1593272723699724,0.9430968302846223,0.007080326575518536,0.01106519003577055,0.826530612244898,-0.4232279051818781,0.8021390457051262,-0.421249441104233,0.5657026078058646,0.5971325322804899,0.5686943805014553,0.707713713161617,0.002385423978909229,-0.7064953007313194,True,
59,37,96,2,2,short,358,59,4,pre_GO,4200,4500,4500,,a2183fba1f522ca2972b40dcc973519fcf24b6696cb4d59a24c6141e4d01ba3e,3.786773052696822,1.553826082693798,1.1749252388484501,0.004605165120938329,0.008372002337625776,0.8741496598639455,-0.44057436488745433,0.784769899275272,-0.4359248033726638,0.5547141399769604,0.6197810797498156,0.5551248833314661,0.7058232441012674,0.002760140509490111,-0.708382615336324,True,
59,37,96,2,2,short,359,59,5,post_GO,4500,4800,4500,,d1119f15c6c48871896af074aad98f33dcb27c7bb4083dc0b87b2f141396d081,2.9267165415529988,0.7074563981007469,0.6961099270742584,0.006026257555624928,0.014986481113569311,0.7857142857142857,-0.41700238752583474,0.8070811877671126,-0.41800593913266404,0.5709274603145172,0.5904399762030278,0.570458122529764,0.7072134358569334,-0.0007686701469797885,-0.7069996925668612,True,
60,47,197,2,1,short,360,60,0,pre_TC,2584,2884,2884,,a8fa6994c0f726f7433fe620e10cffc201abbb54ac5424dfed49777c49a9242a,3.4715788841628705,1.1792698999507514,0.9726299770940833,0.008263053892312137,0.01334446535954384,0.826530612244898,-0.43812819925227336,0.7886882123318715,-0.4312940815136665,0.5524719740945631,0.6147366608030569,0.5629152295903564,0.709096889613836,0.008351143242946168,-0.7050615998240999,True,
60,47,197,2,1,short,361,60,1,post_TC,2884,3184,2884,,b6fb61f6f9e6b85ce8c1af7577204919e87583408b1cedd353a3e317265353f5,6.0191999218542795,1.6757174562792803,1.7330479129838896,0.009958249178358846,0.007910315792503212,0.9047619047619048,-0.4315547491204323,0.7939085952078687,-0.4283335627366471,0.5576201566833168,0.6080162450746043,0.5651336183468932,0.7090982015010854,0.005038668519283224,-0.7050917333563618,True,
60,47,197,2,1,short,362,60,2,pre_SC,3463,3763,3763,,29cd589678eb5edc3e552b9ed138da41c1c416519046f3d105ee5589d95b63ab,3.1534702001235426,1.261991114539575,0.8463906582667174,0.007053227917374185,0.009434733886131154,0.8503401360544217,-0.43532218501498776,0.787647334209073,-0.43601177982609324,0.5558819909492134,0.6161261058736754,0.558017771938564,0.7081594505279976,0.0005464195104520064,-0.706052330959684,True,
60,47,197,2,1,short,363,60,3,post_SC,3763,4063,3763,,75ca46a059beadd3422bd03221cee7fb629c172de1eb619ea38415c23ca892a9,3.4200646630726736,1.5101226345521082,1.0220224565559364,0.00761735746292949,0.014169719862764784,0.8231292517006803,-0.4451397892762882,0.7770023987484083,-0.4451043027676563,0.5492330704440743,0.6294976064755664,0.5496142263188858,0.7072436654602403,0.0001891580098902501,-0.7069698451034607,True,
60,47,197,2,1,short,364,60,4,pre_GO,4200,4500,4500,,ac154d6a8dffdfe2f14c0c607e4c7f982cdc6faac76c9f52aa8c61b417aa6f68,7.7951694870603365,2.211434328614579,2.2206112895776373,0.02380873551182854,0.008345088900203832,0.9387755102040817,-0.4403314027508507,0.7998944426863563,-0.40777093607925463,0.5604413068269487,0.5997004434571762,0.571196043158011,0.701436951802206,0.022983878627196808,-0.712360824280561,True,
60,47,197,2,1,short,365,60,5,post_GO,4500,4800,4500,,cabbcb6ae8530ff9ca96a86eb5dc952e013b8439c7e5e680b7936e36a581316a,2.8555918707606014,0.52954251632898,0.5708271154455219,0.004561558903397767,0.014082667344608163,0.8299319727891157,-0.4200054893356899,0.8094158531981828,-0.41041608828035187,0.568193650606963,0.5871676537462178,0.5765328453818518,0.7076378765568023,0.008951144374859554,-0.7065185862215942,True,
61,57,281,2,2,short,366,61,0,pre_TC,2585,2885,2885,,4ad26c788162e830a23f8b716aa8c8b585fc3ecb7a3c131172911f08ea4e984e,5.113693878612678,1.1697537502405853,1.3393543314766432,0.008022065570329555,0.012430151220023106,0.8843537414965986,-0.40793325281611575,0.8005020285229265,-0.43907512293176304,0.5717768994562593,0.5989139516414218,0.5606899818771898,0.7118016848076786,-0.022328924289728352,-0.702025484327324,True,
61,57,281,2,2,short,367,61,1,post_TC,2885,3185,2885,,5ee45f575293d32599f948c722ca501485378b058a97f1c315d8fdb3e30401ec,3.0209628442691137,0.8775435759178086,0.7598887885192686,0.007365217191143092,0.011712715767099474,0.8435374149659864,-0.4184053097329083,0.8015674059620603,-0.4271143763520056,0.5672090329712892,0.5978811292230017,0.5664027438446987,0.7093736037541036,-0.0052772169068460995,-0.704812912253056,True,
61,57,281,2,2,short,368,61,2,pre_SC,3463,3763,3763,,04fda9bf9fa855a558992412bf58196916cc85f30a5585dae58ab86a0e802b53,2.60172954372647,0.9462654414337135,0.49284211372118103,0.005002714851052705,0.007481751981983713,0.8537414965986394,-0.4304389262343999,0.7969023460804092,-0.4238737802621395,0.562810769897495,0.6040929074556287,0.56419482135978,0.7056673211007902,0.004290684484416413,-0.7085303253616526,True,
61,57,281,2,2,short,369,61,3,post_SC,3763,4063,3763,,d23fbed8f15915818e7c07b48d394b903695dd8abb4b19b100ace293a1303b1c,3.633874992107033,1.0519993186417589,0.8785723648515349,0.006941881126758318,0.012575472903522286,0.8333333333333334,-0.4253198067113025,0.7988727899994658,-0.4253296691009573,0.5666269639233669,0.6014981773298491,0.5631463632341568,0.705717327103457,-0.001485956708281222,-0.7084919520775188,True,
61,57,281,2,2,short,370,61,4,pre_GO,4200,4500,4500,,a78ec0b26dc135435d9bcbdd9290b4e258babe158a3c00449257bf9cdcfdaf53,5.670061827360714,1.5702122267254017,1.6602525238499242,0.010963183295360357,0.007689557136953705,0.9149659863945578,-0.4222760908591346,0.8011833458216921,-0.42401432695922747,0.5664866649216138,0.5984181945594739,0.5665584902604203,0.7076551148368215,-0.0009543574478921568,-0.706557377462826,True,
61,57,281,2,2,short,371,61,5,post_GO,4500,4800,4500,,86b861f37f310b55b8789cecbb27b23012e4553167371eb9b894687915fb049e,3.7370038710925764,1.2994000932959113,0.9728927058261374,0.012420050283809513,0.009728029321637275,0.8707482993197279,-0.4295528218039188,0.7973348380469676,-0.42395934866082,0.5647617226912031,0.6035326870705398,0.5628432217059014,0.7046478339306489,0.0023348820162535366,-0.7095533654791686,True,
62,48,401,2,4,short,372,62,0,pre_TC,2576,2876,2876,,ca6d884a98f951ee1047417a0e3cab045d6eb4002a348aadf122c4351ddc16b6,8.007381140545895,2.49125269611677,2.189133704885942,0.02239385828753829,0.008672614088608983,0.9387755102040817,-0.43242880635277303,0.7965475778526574,-0.42251305737619593,0.5610886198719284,0.6045299995864495,0.56544057181124,0.705822136296766,0.007445523290685291,-0.7083499672452858,True,
62,48,401,2,4,short,373,62,1,post_TC,2876,3176,2876,,8168b51a86e3692945b2b3a0517a9730ed426f9d7412b150a4513b84137d5c80,3.4959192729141555,0.9797260257807082,0.9260406170772507,0.006201887722871219,0.009303152378150074,0.8877551020408163,-0.42454856605893726,0.7958548288465789,-0.43171009538680344,0.5682267743316457,0.605424833326785,0.5572962444911032,0.704894919821354,-0.008709913479321651,-0.7092582670771131,True,
62,48,401,2,4,short,374,62,2,pre_SC,3462,3762,3762,,bc1897d7ae922d936b19b36591a1c419993421de9428c98db3a65948e2397119,6.260550433918206,1.7723658840379228,1.7095921506056777,0.009283020476565724,0.00923992456381083,0.891156462585034,-0.4141141905476127,0.8047405497190181,-0.4253258572259957,0.5722657638988297,0.5935574370533595,0.5658634679743304,0.7078286040111578,-0.00906733459070419,-0.7063260230141856,True,
62,48,401,2,4,short,375,62,3,post_SC,3762,4062,3762,,231cac8803f7d57560ab1a58c0875dbcb78c44cbbbd7d3b5879e3175a1b4c27b,6.417887883467951,1.199022160057713,1.6738449609932566,0.007157036887338774,0.00900908506847712,0.8775510204081632,-0.4241742106966069,0.8059113230997313,-0.41301716463066174,0.5678139102066302,0.591980897834157,0.5719667647471508,0.705452764085426,0.008096659749922963,-0.7087106897353296,True,
62,48,401,2,4,short,376,62,4,pre_GO,4200,4500,4500,,a4e9fc916f956a73cf554c4d47f1ed829c6ac3d58ec59151eace6f3be03c86b5,2.836817258238661,1.1734052535639439,0.7988601745361386,0.009120535633688538,0.013687872779835311,0.8571428571428571,-0.4375529034388266,0.787336905158854,-0.4343363379538152,0.5556444445849371,0.6165169001394495,0.5578226985739653,0.7069700898157927,0.0027403680997167,-0.707238137043336,True,
62,48,401,2,4,short,377,62,5,post_GO,4500,4800,4500,,eeee2ee39f6ea9b47fee03c79d4b0a85dde741a6aa13a41fac98ea9f5981debf,3.1422322588759646,1.0170251992010813,0.8536737682099845,0.012307203227300594,0.011982488238211691,0.8809523809523809,-0.42881131210102275,0.7960948993014316,-0.42702900360565993,0.5586475898949105,0.6051538789701931,0.5671874937548755,0.7099533286905607,0.004657689724791858,-0.7042333256866082,True,
63,42,34,2,2,short,378,63,0,pre_TC,2584,2884,2884,,ee0037cd5be6d5f6e6e4feefb43430b248ca010ce3def7910b6d040788bfeb99,3.1036902222119407,1.1993072793979485,0.8769409932605563,0.008751014309259694,0.011129776016935707,0.8435374149659864,-0.43614401223593163,0.7871058606103559,-0.4361682757647265,0.556163367662049,0.616817841083851,0.5569722249730823,0.7074324766799671,0.00033928378707451246,-0.7067808541726068,True,
63,42,34,2,2,short,379,63,1,post_TC,2884,3184,2884,,be1e3a3540dbbf0b9bdf5dcf7286d1983d82a9159bda8fa7ba80633b7b883604,5.193688443630492,1.2097595422506435,1.2340496821926539,0.00882533206070742,0.011365646590805885,0.8707482993197279,-0.43199887385926683,0.792918940727346,-0.4297167979264353,0.5593435204855212,0.6093222836148923,0.5620152851846613,0.7074685852214136,0.0024306637275307297,-0.7067406121050743,True,
