recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-2,0,0,1,0,0.987943963759889,0.0,0.987943963759889,0.0
monkeyM_session-o080506002-22_lfp-2,0,1,1,0,0.987583333020406,0.0,0.987583333020406,0.0
monkeyM_session-o080506002-22_lfp-2,0,2,1,0,0.9886709362495985,0.0,0.9886709362495985,0.0
monkeyM_session-o080506002-22_lfp-2,0,0,2,0,0.9832536297456798,0.1597648348127484,0.9961488356921364,25.636383996947373
monkeyM_session-o080506002-22_lfp-2,0,0,2,1,0.9832536297456798,-0.1597648348127484,0.9961488356921364,-25.636383996947373
monkeyM_session-o080506002-22_lfp-2,0,1,2,0,0.98303200115656,0.1593788028721382,0.9958682232619068,25.58116951801528
monkeyM_session-o080506002-22_lfp-2,0,1,2,1,0.98303200115656,-0.1593788028721382,0.9958682232619068,-25.58116951801528
monkeyM_session-o080506002-22_lfp-2,0,2,2,0,0.983564365313382,0.1577812724651607,0.996139443378808,25.3156065905839
monkeyM_session-o080506002-22_lfp-2,0,2,2,1,0.983564365313382,-0.1577812724651607,0.996139443378808,-25.3156065905839
monkeyM_session-o080506002-22_lfp-2,0,0,3,0,0.976074999994772,0.2034828714346422,0.9970595190770112,32.71061795510504
monkeyM_session-o080506002-22_lfp-2,0,0,3,1,0.976074999994772,-0.2034828714346422,0.9970595190770112,-32.71061795510504
monkeyM_session-o080506002-22_lfp-2,0,0,3,2,0.9947522542106751,0.0,0.9947522542106751,0.0
monkeyM_session-o080506002-22_lfp-2,0,1,3,0,0.9757678808913496,0.2046608845355448,0.9970000175717484,32.90471646250375
monkeyM_session-o080506002-22_lfp-2,0,1,3,1,0.9757678808913496,-0.2046608845355448,0.9970000175717484,-32.90471646250375
monkeyM_session-o080506002-22_lfp-2,0,1,3,2,0.9940629548665504,0.0,0.9940629548665504,0.0
monkeyM_session-o080506002-22_lfp-2,0,2,3,0,0.9757141551385686,0.2047774098985261,0.9969713637525,32.924682837171744
monkeyM_session-o080506002-22_lfp-2,0,2,3,1,0.9757141551385686,-0.2047774098985261,0.9969713637525,-32.924682837171744
monkeyM_session-o080506002-22_lfp-2,0,2,3,2,0.9948218379537124,0.0,0.9948218379537124,0.0
monkeyM_session-o080506002-22_lfp-2,0,0,4,0,0.9678433334045038,0.2329630291468687,0.9954860576446192,37.59395997045888
monkeyM_session-o080506002-22_lfp-2,0,0,4,1,0.9678433334045038,-0.2329630291468687,0.9954860576446192,-37.59395997045888
monkeyM_session-o080506002-22_lfp-2,0,0,4,2,0.9849186881141508,0.1069412007028747,0.9907074455177332,17.213404913137765
monkeyM_session-o080506002-22_lfp-2,0,0,4,3,0.9849186881141508,-0.1069412007028747,0.9907074455177332,-17.213404913137765
monkeyM_session-o080506002-22_lfp-2,0,1,4,0,0.9670887194286348,0.2353425712702596,0.9953123716191888,37.992132405835925
monkeyM_session-o080506002-22_lfp-2,0,1,4,1,0.9670887194286348,-0.2353425712702596,0.9953123716191888,-37.992132405835925
monkeyM_session-o080506002-22_lfp-2,0,1,4,2,0.9841965172631782,0.1073091097362892,0.9900293074577968,17.2847353312039
