recording,outer_fold,family,horizon_ms,trial_index,status,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,monkey,day,raw_trial_index,original_trial_number
monkeyM_session-o080506002-22_lfp-2,0,ar,1,55,ok,1.5414648938724994e-11,1.4580149396839726e-11,0.99999999998542,0.9999999999927474,0.0246972840732658,0.9753027159267342,0.9876002938533542,0.0246972840586856,0.9999999994096456,M,2008-05-06,54,103
monkeyM_session-o080506002-22_lfp-2,0,ar,1,65,ok,1.818622050375902e-11,1.6777088467096886e-11,0.9999999999832228,0.999999999991641,0.0297923010337443,0.9702076989662556,0.985086353820987,0.0297923010169672,0.999999999436865,M,2008-05-06,48,477
monkeyM_session-o080506002-22_lfp-2,0,ar,1,66,ok,1.7527945286329586e-11,1.2801412292110435e-11,0.9999999999871986,0.9999999999936146,0.0152717760751324,0.9847282239248676,0.9923529973099788,0.0152717760623309,0.99999999916176,M,2008-05-06,97,277
monkeyM_session-o080506002-22_lfp-2,0,ar,1,74,ok,4.7096545109438477e-11,2.253995223878489e-11,0.99999999997746,0.9999999999887308,0.019854756460656,0.980145243539344,0.990072871469566,0.0198547564381161,0.999999998864758,M,2008-05-06,98,329
monkeyM_session-o080506002-22_lfp-2,0,ar,1,80,ok,1.2737132379687843e-11,1.601479655821826e-11,0.9999999999839853,0.9999999999920278,0.0158986510594373,0.9841013489405628,0.9920502304380744,0.0158986510434225,0.9999999989926946,M,2008-05-06,92,695
monkeyM_session-o080506002-22_lfp-2,0,ar,1,83,ok,2.2285460733852924e-11,1.503021970803243e-11,0.9999999999849698,0.9999999999925748,0.0177889100486125,0.9822110899513874,0.9910995780782508,0.0177889100335823,0.9999999991550792,M,2008-05-06,73,406
monkeyM_session-o080506002-22_lfp-2,0,ar,1,85,ok,2.123690564620673e-11,2.0616159373571216e-11,0.9999999999793838,0.9999999999896962,0.0316356469295774,0.9683643530704226,0.9841984552740044,0.0316356469089612,0.9999999993483252,M,2008-05-06,77,72
monkeyM_session-o080506002-22_lfp-2,0,ar,1,93,ok,9.414952568683424e-12,2.3703043483119065e-11,0.999999999976297,0.9999999999882042,0.0275706929853952,0.9724293070146048,0.9863523129058548,0.0275706929616921,0.9999999991402811,M,2008-05-06,82,263
monkeyM_session-o080506002-22_lfp-2,0,ar,1,101,ok,1.1667795938338798e-11,1.4947864648252957e-11,0.9999999999850522,0.9999999999925302,0.0261112002879584,0.9738887997120416,0.9870774975507102,0.0261112002730105,0.9999999994275306,M,2008-05-06,129,203
monkeyM_session-o080506002-22_lfp-2,0,ar,1,105,ok,1.5319166429717968e-11,2.618749067995793e-11,0.9999999999738124,0.9999999999869528,0.0306792071901868,0.9693207928098132,0.9846771927124958,0.0306792071639993,0.9999999991464092,M,2008-05-06,138,40
monkeyM_session-o080506002-22_lfp-2,0,ar,1,106,ok,3.330894332051916e-11,2.2484819239248088e-11,0.9999999999775152,0.9999999999888044,0.0303959136750429,0.9696040863249572,0.9847522837393526,0.0303959136525581,0.9999999992602684,M,2008-05-06,134,550
monkeyM_session-o080506002-22_lfp-2,0,ar,1,107,ok,1.624293988231384e-11,1.210683402142873e-11,0.9999999999878932,0.999999999993952,0.0254518056884272,0.9745481943115728,0.9872608156559696,0.0254518056763203,0.9999999995243232,M,2008-05-06,136,628
monkeyM_session-o080506002-22_lfp-2,0,ar,1,117,ok,1.0634081005427295e-11,1.4890070448979647e-11,0.99999999998511,0.999999999992558,0.0297599916290928,0.9702400083709072,0.9851256374437134,0.0297599916142028,0.9999999994996616,M,2008-05-06,118,131
monkeyM_session-o080506002-22_lfp-2,0,ar,1,119,ok,1.943826677784096e-11,1.7697242648105776e-11,0.9999999999823028,0.9999999999911532,0.0193606801588722,0.9806393198411276,0.9903310586221752,0.019360680141175,0.9999999990859184,M,2008-05-06,108,316
monkeyM_session-o080506002-22_lfp-2,0,ar,1,122,ok,1.2955796245564316e-11,1.6189237784332692e-11,0.9999999999838108,0.999999999991916,0.0279878475133036,0.9720121524866964,0.9859466157546058,0.0279878474971144,0.999999999421562,M,2008-05-06,128,129
monkeyM_session-o080506002-22_lfp-2,0,ar,1,134,ok,1.3189430474724588e-11,1.7076058928548976e-11,0.999999999982924,0.9999999999914634,0.0305778956858574,0.9694221043141426,0.9847537423753012,0.0305778956687813,0.9999999994415556,M,2008-05-06,169,255
monkeyM_session-o080506002-22_lfp-2,0,ar,1,140,ok,2.0290458136398914e-11,1.6493536750455767e-11,0.9999999999835064,0.9999999999917596,0.0237587623320525,0.9762412376679476,0.9880734832328476,0.023758762315559,0.9999999993057914,M,2008-05-06,155,225
monkeyM_session-o080506002-22_lfp-2,0,ar,1,141,ok,2.011344423723171e-11,2.1720261213743343e-11,0.9999999999782796,0.9999999999892238,0.0286188361626074,0.9713811638373926,0.985651760566666,0.0286188361408871,0.9999999992410502,M,2008-05-06,156,766
monkeyM_session-o080506002-22_lfp-2,0,ar,1,146,ok,2.7148789021421448e-11,1.8173058832173088e-11,0.999999999981827,0.9999999999909548,0.0251516028885792,0.9748483971114208,0.9873685335680696,0.0251516028704061,0.9999999992774592,M,2008-05-06,167,286
monkeyM_session-o080506002-22_lfp-2,0,ar,1,147,ok,2.3636100900439808e-11,1.555740650397779e-11,0.9999999999844426,0.999999999992223,0.0248645133775483,0.9751354866224516,0.9875609066174243,0.0248645133619909,0.9999999993743128,M,2008-05-06,141,601
monkeyM_session-o080506002-22_lfp-2,0,ar,1,158,ok,8.682869299076858e-12,1.214154009140362e-11,0.9999999999878584,0.9999999999940666,0.0273624206037578,0.972637579396242,0.9863251785679772,0.0273624205916163,0.9999999995562696,M,2008-05-06,161,737
monkeyM_session-o080506002-22_lfp-2,0,ar,1,173,ok,1.753124234587493e-11,1.2734805695893872e-11,0.9999999999872652,0.9999999999937478,0.0346316312895966,0.9653683687104034,0.9826648920409148,0.0346316312768617,0.9999999996322784,M,2008-05-06,199,684
monkeyM_session-o080506002-22_lfp-2,0,ar,1,174,ok,1.1492093727321284e-11,1.4005916240470598e-11,0.999999999985994,0.9999999999931038,0.0309925276308084,0.9690074723691916,0.9845036206870597,0.0309925276168025,0.9999999995480872,M,2008-05-06,195,383
monkeyM_session-o080506002-22_lfp-2,0,ar,1,176,ok,9.142906534333653e-12,1.263745806364852e-11,0.9999999999873626,0.9999999999937258,0.0341617714043948,0.9658382285956052,0.982972894910267,0.0341617713917573,0.99999999963007,M,2008-05-06,210,514
monkeyM_session-o080506002-22_lfp-2,0,ar,1,181,ok,1.8210281729627288e-11,1.2762571290969646e-11,0.9999999999872374,0.9999999999936352,0.0244441987383723,0.9755558012616276,0.9878678549089788,0.0244441987256098,0.9999999994778896,M,2008-05-06,200,250
monkeyM_session-o080506002-22_lfp-2,0,ar,1,193,ok,3.406672949359622e-11,1.7112619004700156e-11,0.9999999999828874,0.9999999999914458,0.0279159102888721,0.972084089711128,0.9860292583324056,0.0279159102717594,0.999999999386994,M,2008-05-06,191,127
monkeyM_session-o080506002-22_lfp-2,0,ar,1,195,ok,2.783875182829456e-11,1.801512295676856e-11,0.9999999999819849,0.9999999999910024,0.0188254022177832,0.9811745977822168,0.9905821725096708,0.0188254021997681,0.9999999990430418,M,2008-05-06,176,610
monkeyM_session-o080506002-22_lfp-2,0,ar,1,197,ok,2.492017539161273e-11,2.804042577451577e-11,0.9999999999719597,0.9999999999860226,0.0226540108306552,0.9773459891693448,0.988890230457094,0.0226540108026148,0.9999999987622312,M,2008-05-06,201,320
monkeyM_session-o080506002-22_lfp-2,0,ar,10,3,ok,0.0015812484323569,0.0010884252099024,0.9989115747900976,0.9994580712842728,2.277923973923468,-1.2779239739234676,-0.1258083965904568,2.276835548713565,0.9995221854537896,M,2008-05-06,5,99
monkeyM_session-o080506002-22_lfp-2,0,ar,10,6,ok,0.0012435481127593,0.0013990370154386,0.9986009629845614,0.9993039392609274,1.846342635083416,-0.8463426350834162,0.0907091354482499,1.8449435980679776,0.9992422657697144,M,2008-05-06,10,22
monkeyM_session-o080506002-22_lfp-2,0,ar,10,15,ok,0.0021092586045055,0.0018930152355113,0.9981069847644888,0.9990586837187174,1.5338282098440477,-0.5338282098440477,0.2450323932682563,1.5319351946085362,0.9987658231714855,M,2008-05-06,12,659
monkeyM_session-o080506002-22_lfp-2,0,ar,10,19,ok,0.0016614905345149,0.0020064005567565,0.9979935994432436,0.9990004664421956,1.521578830915046,-0.521578830915046,0.2428605284214091,1.5195724303582894,0.9986813693014184,M,2008-05-06,17,74
monkeyM_session-o080506002-22_lfp-2,0,ar,10,26,ok,0.001033167195243,0.0018951073210625,0.9981048926789376,0.9990756728039792,0.999935244916586,6.475508341396985e-05,0.5051645083045953,0.9980401375955236,0.9981047699531576,M,2008-05-06,29,620
monkeyM_session-o080506002-22_lfp-2,0,ar,10,28,ok,0.0029187283935703,0.0016885204657377,0.9983114795342622,0.9991807988820048,2.1857189454520607,-1.1857189454520607,-0.0938952514460182,2.184030424986323,0.99922747594367,M,2008-05-06,15,745
monkeyM_session-o080506002-22_lfp-2,0,ar,10,29,ok,0.0018984041126881,0.0019707400090824,0.9980292599909176,0.999022231736423,1.265576408731971,-0.2655764087319709,0.3550913079101424,1.2636056687228885,0.9984428123063251,M,2008-05-06,2,658
monkeyM_session-o080506002-22_lfp-2,0,ar,10,35,ok,0.0012963940734648,0.0014869458636716,0.9985130541363284,0.9992671592708288,1.6671717650292923,-0.6671717650292925,0.1695353015638477,1.6656848191656208,0.9991081027792924,M,2008-05-06,45,168
monkeyM_session-o080506002-22_lfp-2,0,ar,10,42,ok,0.0009599563720889,0.0011775577365239,0.998822442263476,0.9994144810446792,2.287979247056151,-1.287979247056151,-0.0499106197116546,2.2868016893196272,0.9994853284888668,M,2008-05-06,67,719
monkeyM_session-o080506002-22_lfp-2,0,ar,10,43,ok,0.001119918354242,0.0011217962449742,0.9988782037550258,0.9994491762232084,1.870604433556583,-0.870604433556583,0.1308256430932153,1.869482637311609,0.999400302797935,M,2008-05-06,65,401
monkeyM_session-o080506002-22_lfp-2,0,ar,10,50,ok,0.0019650704416811,0.0018926979285276,0.9981073020714724,0.999059558477416,1.5401661050386954,-0.5401661050386954,0.2222050377893716,1.5382734071101678,0.9987711079198952,M,2008-05-06,41,505
monkeyM_session-o080506002-22_lfp-2,0,ar,10,53,ok,0.0026442374811074,0.0018540838775327,0.9981459161224672,0.9990773358103572,1.176251215613359,-0.1762512156133593,0.3855895417598871,1.1743971317358266,0.9984237347830788,M,2008-05-06,52,482
monkeyM_session-o080506002-22_lfp-2,0,ar,10,55,ok,0.0015922304369895,0.0013622429058481,0.9986377570941518,0.9993204940588,1.6285066143545095,-0.6285066143545095,0.134981616581111,1.6271443714486613,0.9991635017666858,M,2008-05-06,54,103
monkeyM_session-o080506002-22_lfp-2,0,ar,10,65,ok,0.0017359055510417,0.0015870341728944,0.9984129658271056,0.9992104688059548,2.104439539806622,-1.1044395398066218,-0.0584095938128709,2.102852505633728,0.9992458637357478,M,2008-05-06,48,477
monkeyM_session-o080506002-22_lfp-2,0,ar,10,66,ok,0.0016629046741385,0.0011381253125611,0.9988618746874388,0.999459009182667,1.0605677661671016,-0.0605677661671015,0.4496362176453382,1.0594296408545405,0.998926871673015,M,2008-05-06,97,277
monkeyM_session-o080506002-22_lfp-2,0,ar,10,74,ok,0.0047415934652014,0.0022725923925685,0.9977274076074316,0.9988673663805264,1.3635058193636411,-0.3635058193636411,0.3187897981965606,1.3612332269710723,0.9983332726855326,M,2008-05-06,98,329
monkeyM_session-o080506002-22_lfp-2,0,ar,10,80,ok,0.0013067584752283,0.0016846975600888,0.9983153024399112,0.9991860763635584,1.107066885950978,-0.107066885950978,0.4535575124872117,1.1053821883908892,0.9984782332653356,M,2008-05-06,92,695
monkeyM_session-o080506002-22_lfp-2,0,ar,10,83,ok,0.0023320421568721,0.0015583384589702,0.9984416615410298,0.9992406582496578,1.1889641982280337,-0.1889641982280336,0.4018246211589628,1.187405859769063,0.9986893310485776,M,2008-05-06,73,406
monkeyM_session-o080506002-22_lfp-2,0,ar,10,85,ok,0.0019560575350687,0.0019376563955608,0.9980623436044392,0.999030952962649,2.121389779013208,-1.121389779013208,-0.0513282415275872,2.119452122617647,0.999086609912648,M,2008-05-06,77,72
monkeyM_session-o080506002-22_lfp-2,0,ar,10,93,ok,0.00099611406787,0.0025344495211385,0.9974655504788617,0.9987554820515266,1.828781835965941,-0.8287818359659413,0.0966584471934627,1.8262473864448028,0.998614132385124,M,2008-05-06,82,263
monkeyM_session-o080506002-22_lfp-2,0,ar,10,101,ok,0.0009813197278778,0.0014858604906903,0.9985141395093096,0.9992592820379184,2.139089149680085,-1.1390891496800857,0.0295408078673757,2.137603289189395,0.9993053770148324,M,2008-05-06,129,203
monkeyM_session-o080506002-22_lfp-2,0,ar,10,105,ok,0.0015350785476777,0.002726328533252,0.997273671466748,0.998644771174106,1.981511983611444,-0.9815119836114437,0.0295712187332976,1.978785655078192,0.9986241170602042,M,2008-05-06,138,40
monkeyM_session-o080506002-22_lfp-2,0,ar,10,106,ok,0.0033220585623602,0.0021412262593705,0.9978587737406296,0.998988698646716,1.9498533158301947,-0.9498533158301948,-0.001324763607459,1.947712089570824,0.9989018526460496,M,2008-05-06,134,550
monkeyM_session-o080506002-22_lfp-2,0,ar,10,107,ok,0.0012617362493031,0.0009209254932573,0.9990790745067426,0.999542989841504,1.8084611842264,-0.8084611842263993,0.0845449579974639,1.807540258733142,0.9994907684492818,M,2008-05-06,136,628
monkeyM_session-o080506002-22_lfp-2,0,ar,10,117,ok,0.0009109971203527,0.0012888195587053,0.9987111804412948,0.9993555370101472,2.049430340963163,-1.0494303409631631,-0.0187454069827607,2.0481415214044576,0.999371132781171,M,2008-05-06,118,131
monkeyM_session-o080506002-22_lfp-2,0,ar,10,119,ok,0.0018802452294713,0.001650903627318,0.998349096372682,0.9991878517141768,1.370371462858928,-0.3703714628589278,0.3013357340213116,1.3687205592316098,0.99879528750265,M,2008-05-06,108,316
monkeyM_session-o080506002-22_lfp-2,0,ar,10,122,ok,0.0014368971931872,0.0016270451849719,0.998372954815028,0.9991954128788202,1.7279322945681548,-0.7279322945681548,0.0844940856772311,1.7263052493831827,0.9990583860316248,M,2008-05-06,128,129
monkeyM_session-o080506002-22_lfp-2,0,ar,10,134,ok,0.0014456112718394,0.0019200367005411,0.9980799632994588,0.9990451925182302,2.129289848839761,-1.1292898488397611,-0.0485621842916773,2.12736981213922,0.9990982736795616,M,2008-05-06,169,255
monkeyM_session-o080506002-22_lfp-2,0,ar,10,140,ok,0.0024955306695569,0.0019369149406651,0.9980630850593348,0.9990331659231618,1.5884370631678146,-0.5884370631678146,0.1830587989208369,1.5865001482271497,0.9987806158735668,M,2008-05-06,155,225
monkeyM_session-o080506002-22_lfp-2,0,ar,10,141,ok,0.0018326527752936,0.0019021808354936,0.9980978191645064,0.9990546323555956,1.983776388609719,-0.983776388609719,-0.0156170662141702,1.9818742077742253,0.9990411314266994,M,2008-05-06,156,766
monkeyM_session-o080506002-22_lfp-2,0,ar,10,146,ok,0.0024895417179578,0.0015833641045536,0.9984166358954464,0.9992088669708364,1.7408238065952844,-0.7408238065952844,0.1003059932887414,1.7392404424907306,0.9990904512572985,M,2008-05-06,167,286
monkeyM_session-o080506002-22_lfp-2,0,ar,10,147,ok,0.0027276708793284,0.0017782976307996,0.9982217023692004,0.9991106004145964,1.699769757181208,-0.699769757181208,0.1456366356701789,1.6979914595504084,0.9989538008760972,M,2008-05-06,141,601
monkeyM_session-o080506002-22_lfp-2,0,ar,10,158,ok,0.0006535665341061,0.000898439739755,0.9991015602602448,0.9995540418584208,1.9853455589350173,-0.9853455589350176,-0.0024006942725076,1.9844471191952624,0.999547464301259,M,2008-05-06,161,737
monkeyM_session-o080506002-22_lfp-2,0,ar,10,173,ok,0.0015305785348199,0.0011014474443772,0.9988985525556228,0.9994667616934416,2.475166865577808,-1.475166865577808,-0.2451308569823279,2.4740654181334305,0.999555000731589,M,2008-05-06,199,684
monkeyM_session-o080506002-22_lfp-2,0,ar,10,174,ok,0.00097205482132,0.0012380021845562,0.9987619978154438,0.9993811441267204,2.2941470306806573,-1.2941470306806573,-0.1211049234688762,2.292909028496101,0.9994603649338948,M,2008-05-06,195,383
monkeyM_session-o080506002-22_lfp-2,0,ar,10,176,ok,0.0007271281201773,0.0010125521177678,0.998987447882232,0.9994978246376042,2.405247199552496,-1.4052471995524956,-0.1947552192599062,2.404234647434728,0.9995790236787486,M,2008-05-06,210,514
monkeyM_session-o080506002-22_lfp-2,0,ar,10,181,ok,0.0018836599542983,0.0015067088929991,0.9984932911070008,0.9992491404526808,1.9614336982467635,-0.9614336982467632,0.0913939490614672,1.959926989353764,0.9992318328708506,M,2008-05-06,200,250
monkeyM_session-o080506002-22_lfp-2,0,ar,10,193,ok,0.0032956763748713,0.0016551931972879,0.998344806802712,0.9991763806174876,1.969346253617576,-0.969346253617576,0.0142381742681375,1.967691060420288,0.9991595214938728,M,2008-05-06,191,127
monkeyM_session-o080506002-22_lfp-2,0,ar,10,195,ok,0.0029913182767041,0.0019285388192379,0.998071461180762,0.9990502998199968,1.3183776226381043,-0.3183776226381043,0.3391467253848522,1.3164490838188665,0.99853718783896,M,2008-05-06,176,610
monkeyM_session-o080506002-22_lfp-2,0,ar,10,197,ok,0.0026505402031152,0.0030601447085158,0.9969398552914842,0.9984767587425848,1.479860218459563,-0.479860218459563,0.2775430781348419,1.4768000737510472,0.997932139353201,M,2008-05-06,201,320
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,3,ok,2.142977743179203e-11,1.444271466094348e-11,0.9999999999855572,0.9999999999929724,0.0307483251553013,0.9692516748446988,0.9846381091929002,0.0307483251408586,0.9999999995302926,M,2008-05-06,5,99
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,6,ok,2.5506090853481126e-11,2.790555377419604e-11,0.9999999999720944,0.9999999999860686,0.0263523351042647,0.9736476648957352,0.986843314618612,0.0263523350763591,0.9999999989410596,M,2008-05-06,10,22
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,15,ok,3.920313746415256e-11,3.441947495839163e-11,0.9999999999655804,0.9999999999829704,0.0233497988102824,0.9766502011897176,0.98839287602429,0.0233497987758629,0.9999999985259198,M,2008-05-06,12,659
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,19,ok,3.1034056806792475e-11,3.721377028725646e-11,0.9999999999627862,0.9999999999814873,0.0218046585217074,0.9781953414782926,0.989113414147736,0.0218046584844936,0.999999998293311,M,2008-05-06,17,74
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,26,ok,1.6611984058883986e-11,2.975897790127634e-11,0.999999999970241,0.9999999999851958,0.0139359063463076,0.9860640936536924,0.993022219131107,0.0139359063165487,0.9999999978645824,M,2008-05-06,29,620
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,28,ok,4.9160678357636926e-11,2.8503158067495536e-11,0.9999999999714968,0.9999999999857914,0.0325011126576774,0.9674988873423226,0.9837498945328688,0.0325011126291742,0.9999999991230096,M,2008-05-06,15,745
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,29,ok,3.1838654911440896e-11,3.4120218173432346e-11,0.9999999999658796,0.9999999999832514,0.0196518350547614,0.9803481649452386,0.9901502482480264,0.0196518350206412,0.9999999982637644,M,2008-05-06,2,658
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,35,ok,2.5661929843838745e-11,2.9310569392960447e-11,0.9999999999706894,0.9999999999853816,0.0230192761622381,0.976980723837762,0.9885166936798672,0.0230192761329275,0.9999999987266944,M,2008-05-06,45,168
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,42,ok,2.1661713605186254e-11,2.289213854530733e-11,0.999999999977108,0.9999999999886716,0.0271411692598472,0.9728588307401528,0.9865414087594198,0.0271411692369551,0.999999999156553,M,2008-05-06,67,719
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,43,ok,2.640948368979905e-11,2.3193803953520726e-11,0.9999999999768062,0.9999999999884184,0.0223967642182922,0.9776032357817078,0.9888485595365109,0.0223967641950984,0.9999999989644128,M,2008-05-06,65,401
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,50,ok,3.6391855525814257e-11,3.5773843266623005e-11,0.9999999999642262,0.9999999999821384,0.0222930410011556,0.9777069589988444,0.9888495485270076,0.0222930409653817,0.999999998395291,M,2008-05-06,41,505
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,53,ok,3.752010892148107e-11,2.8402149674038788e-11,0.9999999999715978,0.9999999999858356,0.0176808097326214,0.9823191902673786,0.9911726809368286,0.0176808097042192,0.9999999983936172,M,2008-05-06,52,482
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,55,ok,2.682033731214188e-11,2.5368370466243543e-11,0.9999999999746316,0.9999999999873712,0.0246972840732658,0.9753027159267342,0.9876002938533542,0.0246972840478974,0.9999999989728277,M,2008-05-06,54,103
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,65,ok,3.040550148953226e-11,2.804957678099691e-11,0.9999999999719504,0.9999999999860254,0.0297923010337443,0.9702076989662556,0.985086353820987,0.0297923010056948,0.9999999990584958,M,2008-05-06,48,477
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,66,ok,3.2089590997060845e-11,2.343640842825749e-11,0.9999999999765636,0.9999999999883088,0.0152717760751324,0.9847282239248676,0.9923529973099788,0.0152717760516959,0.9999999984653776,M,2008-05-06,97,277
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,74,ok,7.048952329525607e-11,3.3735605971049746e-11,0.9999999999662644,0.9999999999831534,0.019854756460656,0.980145243539344,0.990072871469566,0.0198547564269204,0.9999999983008804,M,2008-05-06,98,329
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,80,ok,2.53142531413766e-11,3.1828405483866e-11,0.9999999999681716,0.9999999999841532,0.0158986510594373,0.9841013489405628,0.9920502304380744,0.0158986510276088,0.9999999979980436,M,2008-05-06,92,695
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,83,ok,3.9683236690193887e-11,2.676398631837252e-11,0.999999999973236,0.999999999986766,0.0177889100486125,0.9822110899513874,0.9910995780782508,0.0177889100218486,0.999999998495468,M,2008-05-06,73,406
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,85,ok,3.528301862197813e-11,3.4251710075347445e-11,0.9999999999657484,0.9999999999828884,0.0316356469295774,0.9683643530704226,0.9841984552740044,0.0316356468953256,0.9999999989173064,M,2008-05-06,77,72
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,93,ok,1.420152475809487e-11,3.5753696729965274e-11,0.9999999999642464,0.999999999982218,0.0275706929853952,0.9724293070146048,0.9863523129058548,0.0275706929496415,0.9999999987031992,M,2008-05-06,82,263
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,101,ok,1.7844578359471177e-11,2.2861073627972255e-11,0.999999999977139,0.9999999999885696,0.0261112002879584,0.9738887997120416,0.9870774975507102,0.0261112002650973,0.9999999991244723,M,2008-05-06,129,203
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,105,ok,2.459835914305948e-11,4.204989245051158e-11,0.99999999995795,0.9999999999790822,0.0306792071901868,0.9693207928098132,0.9846771927124958,0.0306792071481369,0.9999999986293684,M,2008-05-06,138,40
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,106,ok,6.090585397560056e-11,4.1113796498305545e-11,0.9999999999588862,0.9999999999794992,0.0303959136750429,0.9696040863249572,0.9847522837393526,0.0303959136339291,0.9999999986473906,M,2008-05-06,134,550
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,107,ok,3.204549593559639e-11,2.3885423650990407e-11,0.9999999999761146,0.9999999999880778,0.0254518056884272,0.9745481943115728,0.9872608156559696,0.0254518056645418,0.999999999061543,M,2008-05-06,136,628
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,117,ok,1.6669899044735284e-11,2.3341553541561828e-11,0.9999999999766584,0.9999999999883424,0.0297599916290928,0.9702400083709072,0.9851256374437134,0.0297599916057513,0.9999999992156734,M,2008-05-06,118,131
monkeyM_session-o080506002-22_lfp-2,0,embedding,1,119,ok,3.277341793878472e-11,2.9838006459075743e-11,0.999999999970162,0.9999999999850974,0.0193606801588722,0.9806393198411276,0.9903310586221752,0.0193606801290342,0.9999999984588348,M,2008-05-06,108,316
