recording,monkey,day,family,horizon_ms,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,n_trials
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,ar,1,2.0142442685356424e-11,1.7073141861290678e-11,0.9999999999829268,0.9999999999915088,0.0260380911059746,0.9739619088940256,0.9869997008749825,0.0260380910889015,0.9999999993065984,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,ar,10,0.0019212700412496,0.0016558705027517,0.9983441294972484,0.9991828785847716,1.8299495511914012,-0.8299495511914018,0.0908731083363779,1.82829368068865,0.99902959585987,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,embedding,1,3.491443383919107e-11,2.927261024218372e-11,0.9999999999707274,0.9999999999854456,0.0260380911059746,0.9739619088940256,0.9869997008749825,0.026038091076702,0.999999998805505,198
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,embedding,10,0.0024304301991775,0.0020932391791509,0.997906760820849,0.9989659170200752,1.8299495511914012,-0.8299495511914018,0.0908731083363779,1.8278563120122509,0.9987707553333977,198
