recording,monkey,day,outer_fold,family,horizon_ms,coefficient_index,lag_ms,value,kind
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,4,3,-92.5603247060675,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,5,4,89.95100070841622,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,6,5,-59.46634846216266,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,7,6,25.79417991214783,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,8,7,-6.661979453473533,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,1,9,8,0.7805779059063426,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,0,-1,-9.47670741890446e-05,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,1,0,7143.036497419058,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,2,1,-47263.31629013165,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,3,2,140394.01125783342,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,4,3,-244359.2216660311,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,5,4,272447.6933555536,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,6,5,-199195.18060855428,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,7,6,93243.65762408754,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,8,7,-25545.223715526023,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,1,embedding,10,9,8,3135.5165055563853,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,0,-1,3.929836994449182e-09,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,1,0,8.530574011319501,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,2,1,-32.926920224661664,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,3,2,74.68932393846474,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,4,3,-106.54229037508256,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,5,4,90.00078074424495,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,6,5,-24.562537064907342,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,7,6,-37.54293564958032,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,8,7,45.73063939554078,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,9,8,-7.778869063708817,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,10,9,-25.98751646496818,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,11,10,24.121297023980613,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,12,11,0.0970981243891219,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,13,12,-17.84471577734254,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,14,13,18.445294588451333,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,15,14,-10.330511666597456,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,16,15,3.542630450832486,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,17,16,-0.7037515852534985,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,ar,1,18,17,0.0624079032496197,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,0,-1,2.0560305742656212e-08,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,1,0,8.102810944716557,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,2,1,-29.7230508685827,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,3,2,64.81925312397219,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,4,3,-92.658080943969,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,5,4,90.0767530525861,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,6,5,-59.5711323635472,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,7,6,25.849410041092977,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,8,7,-6.678812692183572,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,1,9,8,0.7828485963531286,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,0,-1,0.0001955096302051,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,1,0,7153.773499013971,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,2,1,-47361.23734807767,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,3,2,140778.02536110487,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,4,3,-245214.16957171517,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,5,4,273636.7152166137,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,6,5,-200256.7477292211,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,7,6,93839.12314200982,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,8,7,-25737.345665197638,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,2,embedding,10,9,8,3162.835513320611,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,0,-1,3.7601490514987965e-09,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,1,0,8.51369384797851,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,2,1,-32.78463959071889,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,3,2,74.15869107551475,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,4,3,-105.4449774328617,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,5,4,88.81644426424506,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,6,5,-24.498661054159054,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,7,6,-35.7953437673337,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,8,7,43.42869109327984,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,9,8,-7.321558920788139,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,10,9,-24.05052478101355,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,11,10,22.53081078960574,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,12,11,-2.0287874497302805,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,13,12,-11.79173766655331,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,14,13,11.53660564992917,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,15,14,-5.560439807909314,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,16,15,1.4598395577086387,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,ar,1,17,16,-0.1681076898620422,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,0,-1,2.9406528118808284e-08,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,1,0,8.099171006022843,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,2,1,-29.698009632811605,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,3,2,64.74341704961212,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,4,3,-92.52612838502664,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,5,4,89.93261787945731,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,6,5,-59.47005698720709,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,7,6,25.805054629000665,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,8,7,-6.667703763314623,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,1,9,8,0.7816370303622445,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,0,-1,0.0002807849555996,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,1,0,7103.929294327693,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,2,1,-46999.96603795085,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,3,2,139617.3517419673,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,4,3,-243053.34311180827,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,5,4,271084.68330681307,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,6,5,-198296.9497833824,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,7,6,92882.61454836588,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,8,7,-25465.83809284785,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,3,embedding,10,9,8,3128.4894889808143,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,0,-1,1.190866677838742e-09,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,1,0,8.515718145966822,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,2,1,-32.838636130741946,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,3,2,74.57604609646914,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,4,3,-107.08635669134404,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,5,4,92.62537853147394,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,6,5,-29.642194209755168,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,7,6,-33.197461717762415,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,8,7,47.386953368913865,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,9,8,-16.021404711617883,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,10,9,-19.467041706754983,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,11,10,30.19631670418832,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,12,11,-20.636716080554557,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,13,12,8.3163437211589,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,14,13,-1.9276760141308529,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,ar,1,15,14,0.2007291989770984,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,0,-1,2.27240551462643e-08,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,1,0,8.101817430243745,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,2,1,-29.713448073806024,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,3,2,64.78041022441504,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,4,3,-92.57010719067726,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,5,4,89.95315286145158,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,6,5,-59.45996882649211,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,7,6,25.78659523925116,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,8,7,-6.658353494665545,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,1,9,8,0.779900771998054,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,0,-1,0.0001733092453355,intercept
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,1,0,7159.098243126556,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,2,1,-47373.32289741712,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,3,2,140728.848500742,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,4,3,-244949.03130544024,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,5,4,273102.24778312887,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,6,5,-199660.3752821897,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,7,6,93447.94558058496,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,8,7,-25594.835463013114,lag_weight
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,4,embedding,10,9,8,3140.3984859590705,lag_weight
