recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-1,0,2,9,3,0.9015553043248395,-0.379147139356205,0.9780360525247768,-63.35856356004738
monkeyM_session-o080506002-22_lfp-1,0,2,9,4,0.9419001741635764,0.2502816332491676,0.974585467791946,41.33544900354424
monkeyM_session-o080506002-22_lfp-1,0,2,9,5,0.9419001741635764,-0.2502816332491676,0.974585467791946,-41.33544900354424
monkeyM_session-o080506002-22_lfp-1,0,2,9,6,0.972751440208784,0.1720442745895092,0.9878484685655458,27.86059302686081
monkeyM_session-o080506002-22_lfp-1,0,2,9,7,0.972751440208784,-0.1720442745895092,0.9878484685655458,-27.86059302686081
monkeyM_session-o080506002-22_lfp-1,0,2,9,8,0.9904131146068482,0.0,0.9904131146068482,0.0
monkeyM_session-o080506002-22_lfp-1,0,0,10,0,0.6107287585302096,0.5948060606652006,0.8525161970894778,122.89800453346167
monkeyM_session-o080506002-22_lfp-1,0,0,10,1,0.6107287585302096,-0.5948060606652006,0.8525161970894778,-122.89800453346167
monkeyM_session-o080506002-22_lfp-1,0,0,10,2,0.8378173156693731,0.398357226407526,0.9276994848907328,70.63805124037509
monkeyM_session-o080506002-22_lfp-1,0,0,10,3,0.8378173156693731,-0.398357226407526,0.9276994848907328,-70.63805124037509
monkeyM_session-o080506002-22_lfp-1,0,0,10,4,0.9081925808663278,0.3015366012132376,0.9569420493487956,51.019759286759616
monkeyM_session-o080506002-22_lfp-1,0,0,10,5,0.9081925808663278,-0.3015366012132376,0.9569420493487956,-51.019759286759616
monkeyM_session-o080506002-22_lfp-1,0,0,10,6,0.9682614868969524,0.1857867902344214,0.985924458786527,30.17141708736926
monkeyM_session-o080506002-22_lfp-1,0,0,10,7,0.9682614868969524,-0.1857867902344214,0.985924458786527,-30.17141708736926
monkeyM_session-o080506002-22_lfp-1,0,0,10,8,0.9644378084805076,0.0,0.9644378084805076,0.0
monkeyM_session-o080506002-22_lfp-1,0,0,10,9,0.827769668799226,0.0,0.827769668799226,0.0
monkeyM_session-o080506002-22_lfp-1,0,1,10,0,0.6089430388641439,0.5970614304572551,0.8528153236901657,123.43204931733632
monkeyM_session-o080506002-22_lfp-1,0,1,10,1,0.6089430388641439,-0.5970614304572551,0.8528153236901657,-123.43204931733632
monkeyM_session-o080506002-22_lfp-1,0,1,10,2,0.834866783096438,0.4048287373279671,0.9278409627109332,71.85791241806696
monkeyM_session-o080506002-22_lfp-1,0,1,10,3,0.834866783096438,-0.4048287373279671,0.9278409627109332,-71.85791241806696
monkeyM_session-o080506002-22_lfp-1,0,1,10,4,0.9100559197211812,0.3049137904919591,0.9597782018006762,51.45388876240416
monkeyM_session-o080506002-22_lfp-1,0,1,10,5,0.9100559197211812,-0.3049137904919591,0.9597782018006762,-51.45388876240416
monkeyM_session-o080506002-22_lfp-1,0,1,10,6,0.9671541657998584,0.1864468792949396,0.9849617349028548,30.3098834302914
monkeyM_session-o080506002-22_lfp-1,0,1,10,7,0.9671541657998584,-0.1864468792949396,0.9849617349028548,-30.3098834302914
monkeyM_session-o080506002-22_lfp-1,0,1,10,8,0.959019609187052,0.0,0.959019609187052,0.0
monkeyM_session-o080506002-22_lfp-1,0,1,10,9,0.8615958862387447,0.0,0.8615958862387447,0.0
monkeyM_session-o080506002-22_lfp-1,0,2,10,0,0.6128571091616835,0.5972235582213782,0.8557276522028603,122.94392344490927
monkeyM_session-o080506002-22_lfp-1,0,2,10,1,0.6128571091616835,-0.5972235582213782,0.8557276522028603,-122.94392344490927
monkeyM_session-o080506002-22_lfp-1,0,2,10,2,0.8339472991644432,0.4011892577625774,0.9254301261185294,71.36371093229722
monkeyM_session-o080506002-22_lfp-1,0,2,10,3,0.8339472991644432,-0.4011892577625774,0.9254301261185294,-71.36371093229722
