mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel,torus_R1,torus_R2,torus_r,torus_mse,torus_mean_error,torus_frac_inside,torus_n_x,torus_n_y,torus_n_z,torus_u_x,torus_u_y,torus_u_z,torus_v_x,torus_v_y,torus_v_z,torus_tau_ms,torus_analysis_fs,torus_fit_failed
ekez003,control,250906,immobile,1,12,2056.0,2058.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9986632972706557,0.3658346743414859,0.19124895871352127,0.514499479501483,0.47987464561906235,0.15664160401002505,-0.4850285295185294,0.8054266562477698,-0.34063943834739585,0.5725323837355587,0.5869046420906214,0.5724942014243974,0.661024958020049,0.0826489110434252,-0.7457983389468822,2.0,400.0,0
ekez003,control,250906,immobile,1,12,2058.0,2060.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9479396745056938,0.34720727831185494,0.14547431195986196,0.6784190268616743,0.534022756826723,0.08771929824561403,0.4198044980989622,-0.8123421333063695,0.40480173150581783,-0.574480225111402,-0.5831179019744686,-0.5744092472713571,0.7026639697109854,0.008588995913211658,-0.7114700097805966,2.0,400.0,0
ekez003,control,250906,mobile,0,19,782.0,784.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.8028689520397485,0.09014393895154188,0.019135854296242635,0.6306804284593331,0.5594777572565741,0.002506265664160401,0.715261624327874,-0.6987131194485855,-0.014169879080947701,-0.5765020421647831,-0.5784526119355563,-0.5770944213235539,0.3950268397743905,0.4209424574140675,-0.8165544950596157,2.0,400.0,0
ekez003,control,250906,mobile,0,19,788.0,790.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0809724719874128,0.2554715993660829,0.11332759572730897,0.6008595541501659,0.5204607611974247,0.08395989974937343,0.18059816707890505,-0.7244829281177669,0.11290668301213827,0.5691447602955705,0.5783073678190139,0.5693884333685956,0.5476954512850947,0.025910754140839966,-0.5443992108320458,2.0,400.0,1
ekez003,control,250906,mobile,0,19,792.0,794.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0809724719874128,0.2554715993660829,0.11332759572730897,0.6008595541501659,0.5204607611974247,0.08395989974937343,0.18059816707890505,-0.7244829281177669,0.11290668301213827,0.5691447602955705,0.5783073678190139,0.5693884333685956,0.5476954512850947,0.025910754140839966,-0.5443992108320458,2.0,400.0,1
ekez003,control,250906,mobile,0,19,798.0,800.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.4940674004912196,0.13540953321999533,0.024569880011620453,0.7232252147936921,0.6424612263994501,0.010025062656641603,0.544627767278429,-0.7895012325439862,0.28296359999130305,-0.5655957876278557,-0.5948772692140333,-0.5711588567010755,0.6192592349939599,0.15102595267937294,-0.7705252503909158,2.0,400.0,0
ekez003,control,250906,mobile,0,19,804.0,806.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.1598822350938547,0.3021805627113949,0.08308645679612395,0.6364007262594777,0.5439551991580331,0.046365914786967416,-0.5864506623029294,0.7825341375934102,-0.2090835818147062,-0.5739499016133099,-0.58361446794427,-0.5744350818344913,-0.5715392647236903,-0.21687433298046627,0.7913964825366495,2.0,400.0,0
ekez003,control,250906,mobile,0,19,810.0,812.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.9981468532139555,0.10417315026524125,0.033744465631737566,0.6101178871120498,0.5293490857420535,0.03007518796992481,0.6205575153568219,-0.7698025994226522,0.1493731169096177,-0.5774807069006028,-0.5774975370280481,-0.5770724632852604,0.530494489405999,0.27184656085236575,-0.8029165859917264,2.0,400.0,0
ekez003,control,250906,mobile,0,19,814.0,816.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.9937160861747134,0.10207145959593608,0.02528576020476643,0.52837630380189,0.5102197089813878,0.03258145363408521,0.43030403545748797,-0.8160883024663229,0.3857956967692009,-0.5770903640295961,-0.5773460967185571,-0.5776142279636426,0.6941218544401071,0.025910754140839966,-0.7193910508245706,2.0,400.0,0
ekez003,control,250906,mobile,0,19,820.0,822.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0809724719874128,0.2554715993660829,0.11332759572730897,0.6008595541501659,0.5204607611974247,0.08395989974937343,0.18059816707890505,-0.7244829281177669,0.11290668301213827,0.5691447602955705,0.5783073678190139,0.5693884333685956,0.5476954512850947,0.025910754140839966,-0.5443992108320458,2.0,400.0,1
