fold,held_out,permuted_group,rep,base_r2,permuted_r2,r2_drop
1,ekez003_250906,torus,15,0.359210155056662,0.15057448574350174,0.20863566931316024
1,ekez003_250906,torus,16,0.359210155056662,0.2298537906868663,0.1293563643697957
1,ekez003_250906,torus,17,0.359210155056662,0.14698722681248466,0.21222292824417732
1,ekez003_250906,torus,18,0.359210155056662,0.17977178865622745,0.17943836640043453
1,ekez003_250906,torus,19,0.359210155056662,0.26549124971030325,0.09371890534635874
1,ekez003_250906,torus,20,0.359210155056662,0.23413490469424603,0.12507525036241596
1,ekez003_250906,torus,21,0.359210155056662,0.14170988651049177,0.21750026854617022
1,ekez003_250906,torus,22,0.359210155056662,0.2476650659437868,0.1115450891128752
1,ekez003_250906,torus,23,0.359210155056662,0.20176229027917747,0.15744786477748451
1,ekez003_250906,torus,24,0.359210155056662,0.33484210240640644,0.024368052650255545
1,ekez003_250906,torus,25,0.359210155056662,0.12045330159010503,0.23875685346655695
1,ekez003_250906,torus,26,0.359210155056662,0.24121691629913544,0.11799323875752654
1,ekez003_250906,torus,27,0.359210155056662,0.17664213327648925,0.18256802178017273
1,ekez003_250906,torus,28,0.359210155056662,0.12840757857748397,0.230802576479178
1,ekez003_250906,torus,29,0.359210155056662,0.3058380454580061,0.053372109598655904
1,ekez003_250906,torus,30,0.359210155056662,0.102313778773231,0.256896376283431
1,ekez003_250906,torus,31,0.359210155056662,0.22700827008691715,0.13220188496974483
1,ekez003_250906,torus,32,0.359210155056662,0.18023539464643934,0.17897476041022264
1,ekez003_250906,torus,33,0.359210155056662,0.30461849812028274,0.05459165693637924
1,ekez003_250906,torus,34,0.359210155056662,0.1789349230601308,0.18027523199653117
1,ekez003_250906,torus,35,0.359210155056662,0.11244261452624493,0.24676754053041705
1,ekez003_250906,torus,36,0.359210155056662,0.2816517778524502,0.07755837720421177
1,ekez003_250906,torus,37,0.359210155056662,0.26677903082135246,0.09243112423530953
1,ekez003_250906,torus,38,0.359210155056662,0.22898061904381106,0.13022953601285092
1,ekez003_250906,torus,39,0.359210155056662,0.25027823259913606,0.10893192245752592
1,ekez003_250906,torus,40,0.359210155056662,0.19922149631809727,0.15998865873856472
1,ekez003_250906,torus,41,0.359210155056662,0.2475376800970679,0.11167247495959409
1,ekez003_250906,torus,42,0.359210155056662,0.23756509238124046,0.12164506267542152
1,ekez003_250906,torus,43,0.359210155056662,0.20460745481883302,0.15460270023782896
1,ekez003_250906,torus,44,0.359210155056662,0.23176460906239993,0.12744554599426205
1,ekez003_250906,torus,45,0.359210155056662,0.21126324743912794,0.14794690761753404
1,ekez003_250906,torus,46,0.359210155056662,0.16508267128715115,0.19412748376951083
1,ekez003_250906,torus,47,0.359210155056662,0.2049630387725654,0.1542471162840966
1,ekez003_250906,torus,48,0.359210155056662,0.20140701319756038,0.1578031418591016
1,ekez003_250906,torus,49,0.359210155056662,0.13523651027840478,0.2239736447782572
1,ekez003_250906,torus,50,0.359210155056662,0.19693901025418592,0.16227114480247606
1,ekez003_250906,torus,51,0.359210155056662,0.19453833392584463,0.16467182113081735
1,ekez003_250906,torus,52,0.359210155056662,0.18104554331941147,0.1781646117372505
1,ekez003_250906,torus,53,0.359210155056662,0.263450041734579,0.09576011332208301
1,ekez003_250906,torus,54,0.359210155056662,0.21434771662355334,0.14486243843310864
1,ekez003_250906,torus,55,0.359210155056662,0.11404572376703848,0.2451644312896235
1,ekez003_250906,torus,56,0.359210155056662,0.17541520038811131,0.18379495466855067
1,ekez003_250906,torus,57,0.359210155056662,0.21820361051155812,0.14100654454510386
1,ekez003_250906,torus,58,0.359210155056662,0.26348735330509176,0.09572280175157022
1,ekez003_250906,torus,59,0.359210155056662,0.24963941970062076,0.10957073535604123
1,ekez003_250906,torus,60,0.359210155056662,0.2204943792109888,0.13871577584567318
1,ekez003_250906,torus,61,0.359210155056662,0.20298310500841032,0.15622705004825166
1,ekez003_250906,torus,62,0.359210155056662,0.20594181276801093,0.15326834228865105
1,ekez003_250906,torus,63,0.359210155056662,0.18323752150162997,0.175972633555032
1,ekez003_250906,torus,64,0.359210155056662,0.26321518029883384,0.09599497475782814
1,ekez003_250906,torus,65,0.359210155056662,0.1364764471404536,0.2227337079162084
1,ekez003_250906,torus,66,0.359210155056662,0.2543656345809193,0.10484452047574266
1,ekez003_250906,torus,67,0.359210155056662,0.18732083787932963,0.17188931717733236
1,ekez003_250906,torus,68,0.359210155056662,0.1538945601639048,0.2053155948927572
1,ekez003_250906,torus,69,0.359210155056662,0.21221942877101163,0.14699072628565035
1,ekez003_250906,torus,70,0.359210155056662,0.1958125913018105,0.16339756375485148
1,ekez003_250906,torus,71,0.359210155056662,0.218446390632958,0.14076376442370397
1,ekez003_250906,torus,72,0.359210155056662,0.24192125112930285,0.11728890392735913
1,ekez003_250906,torus,73,0.359210155056662,0.14557970607432524,0.21363044898233674
1,ekez003_250906,torus,74,0.359210155056662,0.24781101658508053,0.11139913847158145
1,ekez003_250906,torus,75,0.359210155056662,0.15535699271649406,0.20385316234016793
1,ekez003_250906,torus,76,0.359210155056662,0.1802704529961483,0.17893970206051368
1,ekez003_250906,torus,77,0.359210155056662,0.3214884664144635,0.03772168864219849
1,ekez003_250906,torus,78,0.359210155056662,0.17559672515925262,0.18361342989740936
1,ekez003_250906,torus,79,0.359210155056662,0.2190766383508712,0.14013351670579077
1,ekez003_250906,torus,80,0.359210155056662,0.2386057727816555,0.12060438227500647
1,ekez003_250906,torus,81,0.359210155056662,0.23376373777975223,0.12544641727690975
1,ekez003_250906,torus,82,0.359210155056662,0.18000444087744638,0.1792057141792156
1,ekez003_250906,torus,83,0.359210155056662,0.129136698045915,0.230073457010747
1,ekez003_250906,torus,84,0.359210155056662,0.07573783535946244,0.28347231969719955
1,ekez003_250906,torus,85,0.359210155056662,0.16336963609201827,0.19584051896464372
1,ekez003_250906,torus,86,0.359210155056662,0.20410579901151416,0.15510435604514783
1,ekez003_250906,torus,87,0.359210155056662,0.2963991077217163,0.06281104733494569
1,ekez003_250906,torus,88,0.359210155056662,0.16854271121421205,0.19066744384244994
1,ekez003_250906,torus,89,0.359210155056662,0.2300054815211523,0.12920467353550968
1,ekez003_250906,torus,90,0.359210155056662,0.2460277556465995,0.11318239941006247
1,ekez003_250906,torus,91,0.359210155056662,0.18269566613346266,0.17651448892319932
1,ekez003_250906,torus,92,0.359210155056662,0.23775350838912368,0.1214566466675383
1,ekez003_250906,torus,93,0.359210155056662,0.3338485059628673,0.02536164909379468
1,ekez003_250906,torus,94,0.359210155056662,0.20169345022078045,0.15751670483588154
1,ekez003_250906,torus,95,0.359210155056662,0.16749627952418,0.19171387553248198
1,ekez003_250906,torus,96,0.359210155056662,0.3039222872127707,0.05528786784389128
1,ekez003_250906,torus,97,0.359210155056662,0.24174428177317853,0.11746587328348346
1,ekez003_250906,torus,98,0.359210155056662,0.29120238886342575,0.06800776619323623
1,ekez003_250906,torus,99,0.359210155056662,0.08971230600969671,0.2694978490469653
2,ekez003_250909,spectrum,0,0.449015923116898,-0.03831356526775176,0.48732948838464973
2,ekez003_250909,spectrum,1,0.449015923116898,0.0375826468929934,0.4114332762239046
2,ekez003_250909,spectrum,2,0.449015923116898,0.04447828142222099,0.404537641694677
2,ekez003_250909,spectrum,3,0.449015923116898,-0.09446092967618203,0.54347685279308
2,ekez003_250909,spectrum,4,0.449015923116898,-0.0456391998193626,0.49465512293626057
2,ekez003_250909,spectrum,5,0.449015923116898,-0.15247282717238653,0.6014887502892845
2,ekez003_250909,spectrum,6,0.449015923116898,-0.014177130012427375,0.46319305312932535
2,ekez003_250909,spectrum,7,0.449015923116898,-0.058768219381114095,0.5077841424980121
2,ekez003_250909,spectrum,8,0.449015923116898,-0.019522109385461173,0.46853803250235915
2,ekez003_250909,spectrum,9,0.449015923116898,-0.1320487130601684,0.5810646361770664
2,ekez003_250909,spectrum,10,0.449015923116898,0.015023110568698428,0.43399281254819955
2,ekez003_250909,spectrum,11,0.449015923116898,-0.15243721674195476,0.6014531398588527
2,ekez003_250909,spectrum,12,0.449015923116898,-0.07564188595827148,0.5246578090751695
2,ekez003_250909,spectrum,13,0.449015923116898,-0.09056672813988076,0.5395826512567787
2,ekez003_250909,spectrum,14,0.449015923116898,-0.0061748109955857,0.4551907341124837
2,ekez003_250909,spectrum,15,0.449015923116898,-0.0022900860183836524,0.4513060091352816
2,ekez003_250909,spectrum,16,0.449015923116898,-0.0706540997858387,0.5196700229027367
2,ekez003_250909,spectrum,17,0.449015923116898,-0.12264253098668276,0.5716584541035807
2,ekez003_250909,spectrum,18,0.449015923116898,-0.07535130913103827,0.5243672322479362
2,ekez003_250909,spectrum,19,0.449015923116898,-0.06439671224385779,0.5134126353607558
2,ekez003_250909,spectrum,20,0.449015923116898,-0.01619309345164255,0.4652090165685405
2,ekez003_250909,spectrum,21,0.449015923116898,-0.038602167834695944,0.4876180909515939
2,ekez003_250909,spectrum,22,0.449015923116898,-0.05988108458813923,0.5088970077050372
2,ekez003_250909,spectrum,23,0.449015923116898,-0.14446571876351166,0.5934816418804096
2,ekez003_250909,spectrum,24,0.449015923116898,-0.05578966721209544,0.5048055903289934
2,ekez003_250909,spectrum,25,0.449015923116898,-0.09652197839310572,0.5455379015100037
2,ekez003_250909,spectrum,26,0.449015923116898,-0.05976422998355124,0.5087801531004492
2,ekez003_250909,spectrum,27,0.449015923116898,-0.006808275041243705,0.4558241981581417
2,ekez003_250909,spectrum,28,0.449015923116898,-0.04405264231304362,0.4930685654299416
2,ekez003_250909,spectrum,29,0.449015923116898,0.0029542136416600417,0.44606170947523793
2,ekez003_250909,spectrum,30,0.449015923116898,-0.09318532707363292,0.5422012501905309
2,ekez003_250909,spectrum,31,0.449015923116898,-0.02435745345246687,0.47337337656936485
2,ekez003_250909,spectrum,32,0.449015923116898,-0.03370978243587208,0.48272570555277006
2,ekez003_250909,spectrum,33,0.449015923116898,-0.04550418847226467,0.49452011158916265
2,ekez003_250909,spectrum,34,0.449015923116898,-0.005246067762137097,0.45426199087903507
2,ekez003_250909,spectrum,35,0.449015923116898,0.021636472279323082,0.4273794508375749
2,ekez003_250909,spectrum,36,0.449015923116898,-0.13763602942030406,0.586651952537202
2,ekez003_250909,spectrum,37,0.449015923116898,-0.0936614430616578,0.5426773661785558
2,ekez003_250909,spectrum,38,0.449015923116898,-0.08710262433992488,0.5361185474568229
2,ekez003_250909,spectrum,39,0.449015923116898,-0.07935534378180731,0.5283712668987053
2,ekez003_250909,spectrum,40,0.449015923116898,-0.05624922399308385,0.5052651471099818
2,ekez003_250909,spectrum,41,0.449015923116898,-0.0065737292671455005,0.4555896523840435
2,ekez003_250909,spectrum,42,0.449015923116898,-0.10922107546074966,0.5582369985776476
2,ekez003_250909,spectrum,43,0.449015923116898,-0.16384133038845605,0.612857253505354
2,ekez003_250909,spectrum,44,0.449015923116898,0.008190532212083879,0.4408253909048141
2,ekez003_250909,spectrum,45,0.449015923116898,0.04150155035304415,0.4075143727638538
2,ekez003_250909,spectrum,46,0.449015923116898,-0.06187869928198886,0.5108946223988868
2,ekez003_250909,spectrum,47,0.449015923116898,-0.08213778370779079,0.5311537068246888
2,ekez003_250909,spectrum,48,0.449015923116898,-0.09775510647936625,0.5467710295962642
2,ekez003_250909,spectrum,49,0.449015923116898,-0.0957833950266136,0.5447993181435116
2,ekez003_250909,spectrum,50,0.449015923116898,-0.01873943525805921,0.4677553583749572
2,ekez003_250909,spectrum,51,0.449015923116898,-0.11805131786757728,0.5670672409844753
2,ekez003_250909,spectrum,52,0.449015923116898,0.07825695926026255,0.3707589638566354
2,ekez003_250909,spectrum,53,0.449015923116898,-0.08222886643203742,0.5312447895489354
2,ekez003_250909,spectrum,54,0.449015923116898,-0.09107189435403984,0.5400878174709378
2,ekez003_250909,spectrum,55,0.449015923116898,-0.048583828478076185,0.49759975159497416
2,ekez003_250909,spectrum,56,0.449015923116898,-0.14520600014878493,0.5942219232656829
2,ekez003_250909,spectrum,57,0.449015923116898,-0.06901860237022284,0.5180345254871208
2,ekez003_250909,spectrum,58,0.449015923116898,0.01766938843106336,0.4313465346858346
2,ekez003_250909,spectrum,59,0.449015923116898,0.11219239717533569,0.3368235259415623
2,ekez003_250909,spectrum,60,0.449015923116898,-0.13187050008031287,0.5808864231972108
2,ekez003_250909,spectrum,61,0.449015923116898,-0.06733849259012925,0.5163544157070272
2,ekez003_250909,spectrum,62,0.449015923116898,-0.10745389983943476,0.5564698229563327
2,ekez003_250909,spectrum,63,0.449015923116898,-0.048906279172191036,0.497922202289089
2,ekez003_250909,spectrum,64,0.449015923116898,-0.16578967728158767,0.6148056003984856
2,ekez003_250909,spectrum,65,0.449015923116898,-0.022888463131080616,0.4719043862479786
2,ekez003_250909,spectrum,66,0.449015923116898,-0.07845981951962533,0.5274757426365233
2,ekez003_250909,spectrum,67,0.449015923116898,-0.02348319510350838,0.47249911822040636
2,ekez003_250909,spectrum,68,0.449015923116898,0.026811576846040408,0.42220434627085757
2,ekez003_250909,spectrum,69,0.449015923116898,-0.059202161415196075,0.508218084532094
2,ekez003_250909,spectrum,70,0.449015923116898,-0.01272610332421742,0.4617420264411154
2,ekez003_250909,spectrum,71,0.449015923116898,-0.10825721517442677,0.5572731382913247
2,ekez003_250909,spectrum,72,0.449015923116898,-0.08087921586392466,0.5298951389808226
2,ekez003_250909,spectrum,73,0.449015923116898,-0.08603467052707359,0.5350505936439716
2,ekez003_250909,spectrum,74,0.449015923116898,-0.08513433073512688,0.5341502538520249
2,ekez003_250909,spectrum,75,0.449015923116898,0.014796038169712422,0.43421988494718555
2,ekez003_250909,spectrum,76,0.449015923116898,-0.011645491572306765,0.46066141468920474
2,ekez003_250909,spectrum,77,0.449015923116898,0.025201226044848535,0.42381469707204944
2,ekez003_250909,spectrum,78,0.449015923116898,0.029096138018082307,0.41991978509881567
2,ekez003_250909,spectrum,79,0.449015923116898,-0.08609180880440714,0.5351077319213051
2,ekez003_250909,spectrum,80,0.449015923116898,-0.06636065089647647,0.5153765740133744
2,ekez003_250909,spectrum,81,0.449015923116898,-0.016518752473161813,0.4655346755900598
2,ekez003_250909,spectrum,82,0.449015923116898,-0.09524109876494569,0.5442570218818437
2,ekez003_250909,spectrum,83,0.449015923116898,-0.008288806185922759,0.45730472930282073
2,ekez003_250909,spectrum,84,0.449015923116898,0.08331016944079972,0.36570575367609826
2,ekez003_250909,spectrum,85,0.449015923116898,0.13019335099178564,0.31882257212511234
2,ekez003_250909,spectrum,86,0.449015923116898,-0.009554635179366944,0.4585705582962649
2,ekez003_250909,spectrum,87,0.449015923116898,-0.048145436641856776,0.49716135975875475
2,ekez003_250909,spectrum,88,0.449015923116898,-0.1709591601186755,0.6199750832355735
2,ekez003_250909,spectrum,89,0.449015923116898,-0.044754472775013765,0.49377039589191174
2,ekez003_250909,spectrum,90,0.449015923116898,-0.07893957347693603,0.527955496593834
2,ekez003_250909,spectrum,91,0.449015923116898,0.0475408610433673,0.4014750620735307
2,ekez003_250909,spectrum,92,0.449015923116898,0.005206744810123287,0.4438091783067747
2,ekez003_250909,spectrum,93,0.449015923116898,-0.040604069999059744,0.4896199931159577
2,ekez003_250909,spectrum,94,0.449015923116898,-0.07343543327278557,0.5224513563896835
2,ekez003_250909,spectrum,95,0.449015923116898,-0.08280446193524482,0.5318203850521428
2,ekez003_250909,spectrum,96,0.449015923116898,-0.13325221354594996,0.5822681366628479
2,ekez003_250909,spectrum,97,0.449015923116898,0.008538278555964895,0.4404776445609331
2,ekez003_250909,spectrum,98,0.449015923116898,-0.054802344282586235,0.5038182673994842
2,ekez003_250909,spectrum,99,0.449015923116898,-0.034463398758113106,0.4834793218750111
2,ekez003_250909,torus,0,0.449015923116898,0.16133976655454818,0.2876761565623498
2,ekez003_250909,torus,1,0.449015923116898,0.12277998178355165,0.3262359413333463
2,ekez003_250909,torus,2,0.449015923116898,0.1701733662368179,0.2788425568800801
2,ekez003_250909,torus,3,0.449015923116898,0.1451522109604685,0.3038637121564295
2,ekez003_250909,torus,4,0.449015923116898,0.2594643416763116,0.18955158144058637
2,ekez003_250909,torus,5,0.449015923116898,0.18641082808410903,0.26260509503278895
2,ekez003_250909,torus,6,0.449015923116898,0.17045995372123124,0.27855596939566674
2,ekez003_250909,torus,7,0.449015923116898,0.2013509121412127,0.24766501097568527
2,ekez003_250909,torus,8,0.449015923116898,0.19407267432801945,0.25494324878887853
2,ekez003_250909,torus,9,0.449015923116898,0.1589950180060713,0.2900209051108267
2,ekez003_250909,torus,10,0.449015923116898,0.13164409932984933,0.31737182378704865
2,ekez003_250909,torus,11,0.449015923116898,0.0752126244830087,0.3738032986338893
2,ekez003_250909,torus,12,0.449015923116898,0.17457240998309287,0.2744435131338051
2,ekez003_250909,torus,13,0.449015923116898,0.1563943411546851,0.2926215819622129
2,ekez003_250909,torus,14,0.449015923116898,0.16037808495991013,0.28863783815698785
2,ekez003_250909,torus,15,0.449015923116898,0.1406339775154477,0.30838194560145027
2,ekez003_250909,torus,16,0.449015923116898,0.11285865984549281,0.33615726327140516
2,ekez003_250909,torus,17,0.449015923116898,0.15917784221763198,0.289838080899266
2,ekez003_250909,torus,18,0.449015923116898,0.14756204711515808,0.3014538760017399
2,ekez003_250909,torus,19,0.449015923116898,0.11281224602284812,0.33620367709404986
2,ekez003_250909,torus,20,0.449015923116898,0.15931656528258242,0.28969935783431555
2,ekez003_250909,torus,21,0.449015923116898,0.2559956117467208,0.19302031137017717
2,ekez003_250909,torus,22,0.449015923116898,0.15537935030134065,0.29363657281555733
2,ekez003_250909,torus,23,0.449015923116898,0.20929898790321944,0.23971693521367854
2,ekez003_250909,torus,24,0.449015923116898,0.18851967295085226,0.2604962501660457
2,ekez003_250909,torus,25,0.449015923116898,0.19107067679021794,0.25794524632668003
2,ekez003_250909,torus,26,0.449015923116898,0.09757366354049068,0.3514422595764073
2,ekez003_250909,torus,27,0.449015923116898,0.16794021527883085,0.2810757078380671
2,ekez003_250909,torus,28,0.449015923116898,0.11934837598027748,0.3296675471366205
2,ekez003_250909,torus,29,0.449015923116898,0.1590789167811697,0.2899370063357283
2,ekez003_250909,torus,30,0.449015923116898,0.15115101469294612,0.29786490842395186
2,ekez003_250909,torus,31,0.449015923116898,0.12197599711607598,0.327039926000822
2,ekez003_250909,torus,32,0.449015923116898,0.14714051492550617,0.3018754081913918
2,ekez003_250909,torus,33,0.449015923116898,0.21985814923174096,0.229157773885157
2,ekez003_250909,torus,34,0.449015923116898,0.1972066958155122,0.2518092273013858
2,ekez003_250909,torus,35,0.449015923116898,0.16379716113325082,0.28521876198364715
2,ekez003_250909,torus,36,0.449015923116898,0.1534534791233031,0.2955624439935949
2,ekez003_250909,torus,37,0.449015923116898,0.13735675102728973,0.31165917208960825
2,ekez003_250909,torus,38,0.449015923116898,0.14516024932576765,0.3038556737911303
2,ekez003_250909,torus,39,0.449015923116898,0.2204185516841608,0.22859737143273717
2,ekez003_250909,torus,40,0.449015923116898,0.1458101843580899,0.3032057387588081
2,ekez003_250909,torus,41,0.449015923116898,0.13299895298494457,0.3160169701319534
2,ekez003_250909,torus,42,0.449015923116898,0.22815950553138642,0.22085641758551156
2,ekez003_250909,torus,43,0.449015923116898,0.09482549844784516,0.3541904246690528
2,ekez003_250909,torus,44,0.449015923116898,0.23740750243858721,0.21160842067831076
2,ekez003_250909,torus,45,0.449015923116898,0.19694205596661363,0.25207386715028435
2,ekez003_250909,torus,46,0.449015923116898,0.15736777667548263,0.29164814644141535
2,ekez003_250909,torus,47,0.449015923116898,0.10416034945802399,0.344855573658874
2,ekez003_250909,torus,48,0.449015923116898,0.12960051194276512,0.31941541117413286
2,ekez003_250909,torus,49,0.449015923116898,0.20588830688375515,0.24312761623314283
2,ekez003_250909,torus,50,0.449015923116898,0.14554312335862496,0.303472799758273
2,ekez003_250909,torus,51,0.449015923116898,0.1887746668454493,0.2602412562714487
2,ekez003_250909,torus,52,0.449015923116898,0.19903185155110503,0.24998407156579294
2,ekez003_250909,torus,53,0.449015923116898,0.0800295423999473,0.36898638071695067
2,ekez003_250909,torus,54,0.449015923116898,0.1501669488046612,0.2988489743122368
2,ekez003_250909,torus,55,0.449015923116898,0.09211328387007289,0.3569026392468251
2,ekez003_250909,torus,56,0.449015923116898,0.11527707011195398,0.333738853004944
2,ekez003_250909,torus,57,0.449015923116898,0.1261611853095599,0.3228547378073381
2,ekez003_250909,torus,58,0.449015923116898,0.19570709643124762,0.25330882668565036
2,ekez003_250909,torus,59,0.449015923116898,0.12392416354753832,0.32509175956935965
2,ekez003_250909,torus,60,0.449015923116898,0.05812251022262693,0.39089341289427104
2,ekez003_250909,torus,61,0.449015923116898,0.10497991420241881,0.34403600891447916
2,ekez003_250909,torus,62,0.449015923116898,0.20630291997446748,0.2427130031424305
2,ekez003_250909,torus,63,0.449015923116898,0.13363655640551553,0.31537936671138245
2,ekez003_250909,torus,64,0.449015923116898,0.13313700760716762,0.31587891550973035
2,ekez003_250909,torus,65,0.449015923116898,0.18931329871727065,0.2597026243996273
2,ekez003_250909,torus,66,0.449015923116898,0.15490786017475622,0.29410806294214176
2,ekez003_250909,torus,67,0.449015923116898,0.15197178817117285,0.2970441349457251
2,ekez003_250909,torus,68,0.449015923116898,0.14218235468598128,0.3068335684309167
2,ekez003_250909,torus,69,0.449015923116898,0.1592333595399107,0.2897825635769873
2,ekez003_250909,torus,70,0.449015923116898,0.11184447204693115,0.3371714510699668
2,ekez003_250909,torus,71,0.449015923116898,0.2294645718055378,0.21955135131136017
2,ekez003_250909,torus,72,0.449015923116898,0.11307708972109953,0.33593883339579844
2,ekez003_250909,torus,73,0.449015923116898,0.1333683394738393,0.31564758364305867
2,ekez003_250909,torus,74,0.449015923116898,0.1631623351173943,0.28585358799950367
2,ekez003_250909,torus,75,0.449015923116898,0.15677119132923323,0.29224473178766475
2,ekez003_250909,torus,76,0.449015923116898,0.11802698994412741,0.33098893317277056
2,ekez003_250909,torus,77,0.449015923116898,0.1365887203761953,0.3124272027407027
2,ekez003_250909,torus,78,0.449015923116898,0.21229852401518978,0.2367173991017082
2,ekez003_250909,torus,79,0.449015923116898,0.08537936351711062,0.36363655959978736
2,ekez003_250909,torus,80,0.449015923116898,0.16038212643242655,0.2886337966844714
2,ekez003_250909,torus,81,0.449015923116898,0.14659408248438177,0.3024218406325162
2,ekez003_250909,torus,82,0.449015923116898,0.12222418753961173,0.32679173557728625
2,ekez003_250909,torus,83,0.449015923116898,0.15455688267560042,0.29445904044129756
2,ekez003_250909,torus,84,0.449015923116898,0.15758520300611123,0.29143072011078675
2,ekez003_250909,torus,85,0.449015923116898,0.13022320667931409,0.3187927164375839
2,ekez003_250909,torus,86,0.449015923116898,0.15882374297661384,0.29019218014028414
2,ekez003_250909,torus,87,0.449015923116898,0.1361546970869163,0.3128612260299817
2,ekez003_250909,torus,88,0.449015923116898,0.12010821929039606,0.3289077038265019
2,ekez003_250909,torus,89,0.449015923116898,0.21369549256234788,0.2353204305545501
2,ekez003_250909,torus,90,0.449015923116898,0.18372702721694045,0.2652888958999575
2,ekez003_250909,torus,91,0.449015923116898,0.16388168734320174,0.28513423577369623
2,ekez003_250909,torus,92,0.449015923116898,0.14341897391148617,0.3055969492054118
2,ekez003_250909,torus,93,0.449015923116898,0.16077077179639276,0.2882451513205052
2,ekez003_250909,torus,94,0.449015923116898,0.2312094945945109,0.21780642852238707
2,ekez003_250909,torus,95,0.449015923116898,0.12038703610187307,0.3286288870150249
2,ekez003_250909,torus,96,0.449015923116898,0.10526121372173014,0.34375470939516783
2,ekez003_250909,torus,97,0.449015923116898,0.2586525429838311,0.19036338013306686
2,ekez003_250909,torus,98,0.449015923116898,0.1014387205758499,0.34757720254104807
2,ekez003_250909,torus,99,0.449015923116898,0.21243237224538847,0.2365835508715095
3,ekez004_250828,spectrum,0,0.07986130166372085,-0.45193460643937833,0.5317959081030992
3,ekez004_250828,spectrum,1,0.07986130166372085,-0.3279306464811085,0.40779194814482933
3,ekez004_250828,spectrum,2,0.07986130166372085,-0.44037067590847134,0.5202319775721922
3,ekez004_250828,spectrum,3,0.07986130166372085,-0.5127494285840546,0.5926107302477754
3,ekez004_250828,spectrum,4,0.07986130166372085,-0.4248245566232218,0.5046858582869427
3,ekez004_250828,spectrum,5,0.07986130166372085,-0.43935615893789737,0.5192174606016182
3,ekez004_250828,spectrum,6,0.07986130166372085,-0.46241184986069284,0.5422731515244137
3,ekez004_250828,spectrum,7,0.07986130166372085,-0.410085741563863,0.48994704322758387
3,ekez004_250828,spectrum,8,0.07986130166372085,-0.4651019468838018,0.5449632485475226
3,ekez004_250828,spectrum,9,0.07986130166372085,-0.3962619691936815,0.47612327085740236
3,ekez004_250828,spectrum,10,0.07986130166372085,-0.47969102219213644,0.5595523238558573
3,ekez004_250828,spectrum,11,0.07986130166372085,-0.44879852159267974,0.5286598232564006
3,ekez004_250828,spectrum,12,0.07986130166372085,-0.46114264574785135,0.5410039474115722
3,ekez004_250828,spectrum,13,0.07986130166372085,-0.47366127030392646,0.5535225719676473
3,ekez004_250828,spectrum,14,0.07986130166372085,-0.5115506694642964,0.5914119711280172
3,ekez004_250828,spectrum,15,0.07986130166372085,-0.501702061214808,0.5815633628785288
3,ekez004_250828,spectrum,16,0.07986130166372085,-0.43924134636182344,0.5191026480255443
3,ekez004_250828,spectrum,17,0.07986130166372085,-0.5188586703052795,0.5987199719690004
3,ekez004_250828,spectrum,18,0.07986130166372085,-0.4425628935037613,0.5224241951674822
3,ekez004_250828,spectrum,19,0.07986130166372085,-0.4242722421960008,0.5041335438597216
3,ekez004_250828,spectrum,20,0.07986130166372085,-0.42645358179339166,0.5063148834571125
3,ekez004_250828,spectrum,21,0.07986130166372085,-0.4355575989644056,0.5154189006281265
3,ekez004_250828,spectrum,22,0.07986130166372085,-0.3450226725552874,0.42488397421900825
3,ekez004_250828,spectrum,23,0.07986130166372085,-0.6263948475831895,0.7062561492469104
3,ekez004_250828,spectrum,24,0.07986130166372085,-0.4309006532826629,0.5107619549463838
3,ekez004_250828,spectrum,25,0.07986130166372085,-0.406571309716359,0.48643261138007987
3,ekez004_250828,spectrum,26,0.07986130166372085,-0.42404059159082097,0.5039018932545418
3,ekez004_250828,spectrum,27,0.07986130166372085,-0.42525718267393864,0.5051184843376595
3,ekez004_250828,spectrum,28,0.07986130166372085,-0.48153385441815955,0.5613951560818804
3,ekez004_250828,spectrum,29,0.07986130166372085,-0.4084605527156746,0.48832185437939546
3,ekez004_250828,spectrum,30,0.07986130166372085,-0.41402960091126717,0.493890902574988
3,ekez004_250828,spectrum,31,0.07986130166372085,-0.4775992935890119,0.5574605952527327
3,ekez004_250828,spectrum,32,0.07986130166372085,-0.47226362957457746,0.5521249312382983
3,ekez004_250828,spectrum,33,0.07986130166372085,-0.46229621117206876,0.5421575128357896
3,ekez004_250828,spectrum,34,0.07986130166372085,-0.580423070208359,0.6602843718720799
3,ekez004_250828,spectrum,35,0.07986130166372085,-0.5337861641425614,0.6136474658062823
3,ekez004_250828,spectrum,36,0.07986130166372085,-0.5470170467224114,0.6268783483861322
3,ekez004_250828,spectrum,37,0.07986130166372085,-0.5540069329980286,0.6338682346617495
3,ekez004_250828,spectrum,38,0.07986130166372085,-0.4591004358637427,0.5389617375274636
3,ekez004_250828,spectrum,39,0.07986130166372085,-0.49846999099793377,0.5783312926616546
3,ekez004_250828,spectrum,40,0.07986130166372085,-0.45069481910705855,0.5305561207707794
3,ekez004_250828,spectrum,41,0.07986130166372085,-0.5477156889590065,0.6275769906227273
3,ekez004_250828,spectrum,42,0.07986130166372085,-0.4772126994246688,0.5570740010883897
3,ekez004_250828,spectrum,43,0.07986130166372085,-0.4881865839521782,0.568047885615899
3,ekez004_250828,spectrum,44,0.07986130166372085,-0.42811585245318473,0.5079771541169056
